sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
data center - hyper scaler,CIFR,2026-03-04,237.03,NA,29.36,41.0%,-4851.0%,410.0%,-4293.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-03-04,32.98,37.32,20.58,73.0%,100.0%,84.0%,94.0%
data center - semi chip,MU,2026-03-04,20.22,38.18,10.69,57.0%,182.0%,97.0%,180.0%
data center - semi chip,AVGO,2026-03-04,44.68,66.90,23.64,28.0%,83.0%,30.0%,97.0%
data center - semi chip,AMD,2026-03-04,48.02,76.16,9.48,34.0%,133.0%,33.0%,213.0%
,,,,,,,,,
data center - semi equip,ASML,2026-03-04,38.08,50.23,14.64,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-03-04,37.56,45.54,13.50,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-03-04,31.92,36.62,10.06,-2.0%,10.0%,-2.0%,71.0%
data center - semi equip,KLAC,2026-03-04,33.39,42.79,15.16,7.0%,37.0%,4.0%,39.0%
,,,,,,,,,
data center - semi equip for test,TER,2026-03-04,58.24,87.60,14.98,44.0%,84.0%,81.0%,76.0%
data center - semi equip for test,COHU,2026-03-04,NA,NA,3.11,30.0%,-29.0%,-65.0%,5.0%
data center - semi equip for test,KLIC,2026-03-04,NA,NA,5.18,20.0%,-76.0%,52.0%,-79.0%
,,,,,,,,,
data center - package,TSM,2026-03-04,21.40,33.77,15.24,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-03-04,14.31,37.57,2.33,14.0%,63.0%,39.0%,63.0%
data center - package,AMKR,2026-03-04,9.95,30.46,1.69,16.0%,34.0%,24.0%,63.0%
,,,,,,,,,
data center - PCB,TTMI,2026-03-04,27.95,63.01,3.77,19.0%,333.0%,36.0%,880.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-03-04,26.67,37.77,2.52,44.0%,59.0%,24.0%,76.0%
data center - rack manufacture,FLEX,2026-03-04,13.09,28.68,0.88,8.0%,11.0%,-1.0%,-9.0%
,,,,,,,,,
data center - router,ANET,2026-03-04,40.47,49.06,18.85,29.0%,28.0%,30.0%,19.0%
data center - router,MRVL,2026-03-04,28.79,27.31,8.74,37.0%,-395.0%,-22877.0%,-381.0%
,,,,,,,,,
data center - optics,CRDO,2026-03-04,77.06,57.17,17.45,201.0%,428.0%,,435.0%
data center - optics,MTSI,2026-03-04,81.86,113.15,17.69,25.0%,-129.0%,44.0%,-129.0%
data center - optics,SMTC,2026-03-04,49.98,294.66,8.08,13.0%,-225.0%,45.0%,-62.0%
data center - optics,LITE,2026-03-04,193.10,205.40,22.78,65.0%,-328.0%,818.0%,-228.0%
data center - optics,COHR,2026-03-04,43.45,272.09,8.19,17.0%,31.0%,21.0%,104.0%
data center - optics,FN,2026-03-04,44.14,54.39,5.22,36.0%,26.0%,52.0%,30.0%
data center - optics,CIEN,2026-03-04,108.40,404.35,10.19,26.0%,-96.0%,35.0%,-56.0%
data center - optics,CSCO,2026-03-04,20.33,28.43,5.41,10.0%,26.0%,15.0%,31.0%
data center - optics,ADI,2026-03-04,31.18,62.15,14.13,30.0%,117.0%,44.0%,112.0%
data center - optics,TXN,2026-03-04,23.74,37.09,10.37,10.0%,1.0%,14.0%,-4.0%
data center - optics,APH,2026-03-04,24.38,39.80,7.07,49.0%,81.0%,82.0%,60.0%
data center - optics,TEL,2026-03-04,14.48,30.20,3.40,22.0%,36.0%,34.0%,42.0%
data center - optics,GLW,2026-03-04,35.69,79.17,7.99,20.0%,55.0%,48.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-03-04,30.28,42.63,8.17,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-03-04,26.67,26.33,8.28,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-03-04,61.40,NA,9.87,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-03-04,10.80,16.93,0.86,40.0%,42.0%,,47.0%
data center - server,SMCI,2026-03-04,18.45,24.22,0.70,123.0%,33.0%,30.0%,25.0%
,,,,,,,,,
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),MPWR,2026-03-04,67.27,85.93,19.27,21.0%,24.0%,24.0%,-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),VICR,2026-03-04,149.51,77.47,22.10,12.0%,64.0%,51.0%,354.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构),AEIS,2026-03-04,46.21,86.78,6.95,18.0%,41.0%,56.0%,7.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(415VAC->415VAC),NVT,2026-03-04,23.63,26.55,4.71,42.0%,58.0%,26.0%,982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),ETN,2026-03-04,22.95,34.05,5.03,13.0%,11.0%,6.0%,17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),VRT,2026-03-04,44.55,73.85,9.42,23.0%,130.0%,28.0%,203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),POWL,2026-03-04,24.69,33.60,5.64,4.0%,19.0%,20.0%,19.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kVAC->415VAC,ETN,2026-03-04,22.95,34.05,5.03,13.0%,11.0%,6.0%,17.0%
data center - (34.5/13.8/4.16kVAC->415VAC,HUBB,2026-03-04,19.43,29.33,4.45,12.0%,15.0%,19.0%,14.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-03-04,11.58,20.70,1.65,1.0%,-16.0%,-7.0%,-21.0%
data center - UPS battery,FLNC,2026-03-04,NA,NA,1.15,154.0%,20.0%,4.0%,9.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-03-04,27.04,38.90,5.04,18.0%,-7.0%,2.0%,-14.0%
data center - onsite power generator,GEV,2026-03-04,81.69,47.62,6.00,4.0%,-1.0%,48.0%,657.0%
data center - onsite power generator,CMI,2026-03-04,17.00,28.01,2.36,1.0%,19.0%,-2.0%,42.0%
data center - onsite power generator,FTAI,2026-03-04,32.09,61.13,11.52,32.0%,24.0%,18.0%,29.0%
data center - onsite power generator,BE,2026-03-04,289.29,NA,22.75,36.0%,-98.0%,-15.0%,-99.0%
,,,,,,,,,
data center - construction builder,EME,2026-03-04,18.36,26.21,1.94,20.0%,45.0%,13.0%,49.0%
data center - construction builder,FIX,2026-03-04,34.25,49.51,5.53,42.0%,125.0%,78.0%,127.0%
data center - construction builder,URI,2026-03-04,9.72,22.01,3.33,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-03-04,35.19,83.75,2.99,20.0%,1.0%,15.0%,3.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-03-04,18.39,36.37,1.16,17.0%,72.0%,41.0%,129.0%
,,,,,,,,,
data center - new IPP,TLN,2026-03-04,10.57,NA,3.54,74.0%,1362.0%,-338.0%,-543.0%
data center - new IPP,OKLO,2026-03-04,NA,NA,NA,,200.0%,196.0%,198.0%
data center - new IPP,SMR,2026-03-04,NA,NA,136.31,-95.0%,-64.0%,534.0%,-32.0%
,,,,,,,,,
data center - IPP,CEG,2026-03-04,18.51,43.61,4.35,0.0%,-19.0%,-24.0%,-49.0%
data center - IPP,VST,2026-03-04,17.88,74.77,3.25,-68.0%,-32.0%,-122.0%,-53.0%
data center - IPP,NRG,2026-03-04,16.52,41.83,1.16,13.0%,-91.0%,-11.0%,-92.0%
,,,,,,,,,
data center - uranium,CCJ,2026-03-04,82.53,123.85,21.03,2.0%,158.0%,-4.0%,47.0%
data center - uranium,UEC,2026-03-04,NA,NA,146.62,-100.0%,-49.0%,120.0%,-49.0%
data center - uranium,LEU,2026-03-04,54.32,48.86,8.93,-4.0%,-55.0%,-67.0%,-67.0%
,,,,,,,,,
data center - HVAC,TT,2026-03-04,23.61,34.38,4.63,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-03-04,18.11,35.97,2.36,-6.0%,-99.0%,-54.0%,-93.0%
data center - HVAC,JCI,2026-03-04,23.92,26.38,3.58,7.0%,74.0%,40.0%,25.0%
data center - HVAC,SPXC,2026-03-04,22.38,44.11,4.89,19.0%,35.0%,23.0%,38.0%
,,,,,,,,,
material - steel/copper/aluminum/lithium,NUE,2026-03-04,11.04,23.43,1.24,9.0%,28.0%,17.0%,32.0%
material - steel/copper/aluminum/lithium,STLD,2026-03-04,15.67,24.32,1.55,14.0%,27.0%,26.0%,28.0%
material - steel/copper/aluminum/lithium,CLF,2026-03-04,NA,NA,0.33,0.0%,-23.0%,-118.0%,-46.0%
material - steel/copper/aluminum/lithium,BHP,2026-03-04,7.81,19.45,3.68,3.0%,193.0%,50.0%,509.0%
material - steel/copper/aluminum/lithium,RIO,2026-03-04,6.39,15.82,2.09,,,,
material - steel/copper/aluminum/lithium,VALE,2026-03-04,5.82,29.87,1.79,9.0%,66.0%,41.0%,387.0%
material - steel/copper/aluminum/lithium,SCCO,2026-03-04,21.87,39.94,12.66,39.0%,64.0%,54.0%,65.0%
material - steel/copper/aluminum/lithium,FCX,2026-03-04,14.27,43.86,3.80,-11.0%,-38.0%,-49.0%,48.0%
material - steel/copper/aluminum/lithium,TMQ,2026-03-04,NA,NA,NA,,2015.0%,122.0%,2015.0%
material - steel/copper/aluminum/lithium,AA,2026-03-04,7.77,13.80,1.24,2.0%,-74.0%,-22.0%,12.0%
material - steel/copper/aluminum/lithium,CENX,2026-03-04,21.47,135.46,1.98,0.0%,-137.0%,4.0%,-96.0%
material - steel/copper/aluminum/lithium,ALB,2026-03-04,32.20,NA,3.88,16.0%,-471.0%,44.0%,-1457.0%
material - steel/copper/aluminum/lithium,LAC,2026-03-04,NA,NA,NA,,2371.0%,69.0%,2353.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-03-04,NA,NA,67.88,36.0%,-19.0%,-15.0%,1.0%
aerospace - & defense,DXYZ,2026-03-04,20.84,15.79,NA,-5512.0%,-297.0%,N/A,-297.0%
aerospace - & defense,FLY,2026-03-04,NA,NA,30.73,38.0%,227.0%,96.0%,204.0%
aerospace - & defense,LUNR,2026-03-04,NA,NA,17.18,-10.0%,-88.0%,32.0%,-87.0%
aerospace - & defense,RDW,2026-03-04,NA,NA,5.35,56.0%,23.0%,-4.0%,6.0%
aerospace - & defense,PL,2026-03-04,NA,NA,31.36,33.0%,191.0%,-37.0%,195.0%
aerospace - & defense,PLTR,2026-03-04,249.68,242.11,81.88,70.0%,672.0%,3127.0%,670.0%
aerospace - & defense,KTOS,2026-03-04,171.07,682.48,11.36,22.0%,202.0%,33.0%,51.0%
aerospace - & defense,AVAV,2026-03-04,87.33,NA,8.31,151.0%,-425.0%,126.0%,-327.0%
aerospace - & defense,RTX,2026-03-04,23.79,42.21,3.17,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-03-04,18.38,30.83,2.03,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-03-04,21.03,25.95,2.56,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-03-04,22.20,43.19,3.15,2.0%,-22.0%,-7.0%,-34.0%
aerospace - & defense,MOG-A,2026-03-04,21.80,42.19,2.67,21.0%,48.0%,27.0%,48.0%
aerospace - & defense,ALNT,2026-03-04,18.24,56.83,2.02,11.0%,207.0%,46.0%,209.0%
aerospace - & defense,GD,2026-03-04,16.92,23.64,1.88,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-03-04,20.79,28.65,1.38,16.0%,51.0%,43.0%,29.0%
aerospace - & defense,CW,2026-03-04,35.39,55.22,7.49,15.0%,16.0%,13.0%,16.0%
aerospace - & defense,BWXT,2026-03-04,47.20,57.58,5.90,19.0%,29.0%,-2.0%,31.0%
aerospace - & defense,LDOS,2026-03-04,11.12,15.91,1.30,-4.0%,14.0%,11.0%,15.0%
aerospace - & defense,BAH,2026-03-04,10.04,11.69,0.83,-10.0%,-25.0%,-11.0%,7.0%
aerospace - & defense,CACI,2026-03-04,16.14,26.82,1.54,6.0%,18.0%,13.0%,13.0%
aerospace - & defense,USAS,2026-03-04,NA,NA,24.28,38.0%,-6.0%,299.0%,12.0%
aerospace - & defense,ALM,2026-03-04,NA,NA,239.32,27.0%,-769.0%,54.0%,-718.0%
aerospace - & defense,UAMY,2026-03-04,NA,NA,41.54,260.0%,603.0%,608.0%,555.0%
,,,,,,,,,
aerospace - aftermarket,GE,2026-03-04,38.23,41.76,7.77,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,FTAI,2026-03-04,32.09,61.13,11.52,32.0%,24.0%,18.0%,29.0%
aerospace - aftermarket,HEI,2026-03-04,33.00,63.71,8.22,14.0%,19.0%,13.0%,13.0%
aerospace - aftermarket,ATI,2026-03-04,29.17,56.65,4.82,0.0%,-30.0%,9.0%,-30.0%
aerospace - aftermarket,CRS,2026-03-04,28.06,47.61,6.93,8.0%,24.0%,24.0%,25.0%
aerospace - aftermarket,HWM,2026-03-04,44.33,70.18,12.67,15.0%,10.0%,23.0%,18.0%
aerospace - aftermarket,PH,2026-03-04,25.39,36.09,6.10,9.0%,-9.0%,13.0%,-11.0%
aerospace - aftermarket,TDG,2026-03-04,21.84,42.27,8.15,14.0%,-8.0%,8.0%,-13.0%
aerospace - aftermarket,BA,2026-03-04,NA,119.80,1.99,57.0%,-303.0%,-93.0%,-307.0%
,,,,,,,,,
material - rare earth(永磁体),CRS,2026-03-04,28.06,47.61,6.93,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-03-04,NA,NA,39.85,70.0%,-131.0%,-265.0%,-142.0%
material - rare earth(永磁体),USAR,2026-03-04,NA,NA,NA,,-10497.0%,712.0%,-11227.0%
material - rare earth(永磁体),EMAT,2026-03-04,NA,NA,NA,,-48.0%,-49.0%,-52.0%
material - rare earth(永磁体),METC,2026-03-04,62.82,NA,1.86,-25.0%,-360.0%,-84.0%,-481.0%
material - rare earth(永磁体),CRML,2026-03-04,NA,NA,NA,,,,
,,,,,,,,,
chips,QCOM,2026-03-04,11.01,28.76,3.31,5.0%,-2.0%,-6.0%,-6.0%
chips,INTC,2026-03-04,20.87,NA,4.31,-4.0%,-44.0%,23.0%,369.0%
chips,ARM,2026-03-04,117.58,165.84,28.30,26.0%,-15.0%,14.0%,-12.0%
,,,,,,,,,
robotic,MOG-A,2026-03-04,21.80,42.19,2.67,21.0%,48.0%,27.0%,48.0%
robotic,ALNT,2026-03-04,18.28,57.00,2.02,11.0%,207.0%,46.0%,209.0%
robotic,ROK,2026-03-04,24.87,44.19,5.07,12.0%,61.0%,6.0%,66.0%
robotic,SNPS,2026-03-04,39.48,66.82,10.35,65.0%,-73.0%,106.0%,-78.0%
robotic,SYM,2026-03-04,NA,NA,13.67,29.0%,-218.0%,-266.0%,-175.0%
,,,,,,,,,
quatum,IBM,2026-03-04,15.02,22.46,3.48,12.0%,25.0%,27.0%,92.0%
quatum,IONQ,2026-03-04,NA,NA,105.32,429.0%,-461.0%,151.0%,-473.0%
quatum,RGTI,2026-03-04,NA,NA,785.08,-18.0%,1255.0%,19.0%,1255.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-03-04,17.33,27.81,5.51,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-03-04,14.91,24.82,4.31,12.0%,32.0%,9.0%,14.0%
TMT - SAAS,NOW,2026-03-04,44.33,68.28,8.98,21.0%,17.0%,49.0%,4.0%
TMT - SAAS,ADBE,2026-03-04,11.78,16.36,4.72,10.0%,14.0%,8.0%,10.0%
TMT - SAAS,INTU,2026-03-04,20.05,28.61,6.06,17.0%,52.0%,34.0%,47.0%
TMT - SAAS,ADP,2026-03-04,14.51,20.84,4.12,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-03-04,26.15,55.57,3.96,15.0%,120.0%,74.0%,54.0%
TMT - SAAS,ADSK,2026-03-04,33.41,49.42,7.62,20.0%,20.0%,35.0%,4.0%
TMT - SAAS,TEAM,2026-03-04,NA,NA,3.52,23.0%,18.0%,-64.0%,12.0%
TMT - SAAS,HUBS,2026-03-04,75.71,321.03,4.70,20.0%,375.0%,225.0%,993.0%
TMT - SAAS,TWLO,2026-03-04,43.95,624.30,3.68,14.0%,179.0%,68.0%,268.0%
TMT - SAAS,ZM,2026-03-04,12.13,12.58,4.73,5.0%,92.0%,-14.0%,83.0%
TMT - SAAS,DOCU,2026-03-04,21.99,32.35,2.93,8.0%,33.0%,34.0%,34.0%
TMT - SAAS,BILL,2026-03-04,178.83,NA,2.79,14.0%,-106.0%,4966.0%,-108.0%
TMT - SAAS,GDDY,2026-03-04,11.65,14.23,2.39,7.0%,30.0%,17.0%,23.0%
TMT - SAAS,WIX,2026-03-04,25.23,36.48,2.39,14.0%,-61.0%,7.0%,-102.0%
TMT - SAAS,PATH,2026-03-04,119.49,26.24,3.83,16.0%,-196.0%,-149.0%,-1967.0%
,,,,,,,,,
CN,BABA,2026-03-04,13.87,18.35,2.13,5.0%,-52.0%,-67.0%,-52.0%
CN,NIO,2026-03-04,NA,NA,1.02,17.0%,-32.0%,,-29.0%
,,,,,,,,,
Fin - bank,JPM,2026-03-04,NA,14.98,2.89,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-03-04,NA,13.18,1.85,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-03-04,NA,16.03,1.14,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-03-04,NA,16.05,2.01,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-03-04,NA,16.43,2.22,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-03-04,NA,16.98,2.05,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-03-04,9.49,20.28,2.66,10.0%,12.0%,N/A,14.0%
Fin - credit,COF,2026-03-04,NA,66.68,1.77,N/A,44.0%,N/A,101.0%
Fin - credit,SOFI,2026-03-04,22.51,49.25,5.00,32.0%,209.0%,N/A,-48.0%
Fin - credit,AFRM,2026-03-04,14.57,62.76,4.95,29.0%,61.0%,N/A,61.0%
Fin - credit,KLAR,2026-03-04,NA,NA,1.46,38.0%,-137.0%,-116.0%,-304.0%
Fin - credit,UPST,2026-03-04,54.02,66.51,2.69,35.0%,-826.0%,-50860.0%,-778.0%
Fin - credit,FICO,2026-03-04,37.57,54.21,16.84,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-03-04,21.12,30.49,14.81,15.0%,8.0%,14.0%,15.0%
Fin - payment,MA,2026-03-04,22.79,31.75,14.25,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-03-04,7.04,9.87,1.58,1.0%,-19.0%,-14.0%,-14.0%
Fin - payment,PYPL,2026-03-04,5.98,8.70,1.30,5.0%,15.0%,12.0%,28.0%
Fin - payment,XYZ,2026-03-04,11.17,31.14,1.62,4.0%,-27.0%,129.0%,-94.0%
Fin - payment,TOST,2026-03-04,41.27,53.75,2.81,22.0%,206.0%,121.0%,206.0%
,,,,,,,,,
Fin - broker,SCHW,2026-03-04,9.25,20.63,6.09,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-03-04,-1.20,31.32,2.96,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-03-04,41.09,40.17,16.53,28.0%,18.0%,N/A,-34.0%
Fin - broker,COIN,2026-03-04,47.26,47.83,7.73,-69.0%,-159.0%,N/A,-152.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-03-04,18.68,30.06,6.89,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-03-04,21.33,29.58,9.97,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-03-04,31.12,40.32,4.13,86.0%,58.0%,N/A,-2.0%
Fin - asset manage,BN,2026-03-04,15.86,88.99,1.38,7.0%,-214.0%,N/A,79.0%
Fin - asset manage,APO,2026-03-04,9.27,20.08,1.96,86.0%,2.0%,N/A,-55.0%
Fin - asset manage,SSNC,2026-03-04,10.14,23.85,2.89,8.0%,-8.0%,4.0%,-22.0%
Fin - asset manage,CWAN,2026-03-04,68.15,NA,9.52,72.0%,-41.0%,264.0%,-103.0%
,,,,,,,,,
Fin - mm,VIRT,2026-03-04,7.37,8.00,1.95,21.0%,70.0%,N/A,48.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-03-04,17.01,28.78,7.71,13.0%,18.0%,N/A,22.0%
Fin - data & stock exchange,NDAQ,2026-03-04,19.37,28.83,6.17,3.0%,32.0%,N/A,46.0%
