sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - cybersecurity,CVLT,2026-01-21,52.88,67.35,4.81,18.0%,-9.0%,-18.0%,-5.0%
TMT - cybersecurity,NTNX,2026-01-21,37.82,55.51,4.29,13.0%,78.0%,29.0%,107.0%
,,,,,,,,,
TMT - Data/Infra/Observability,SNOW,2026-01-21,NA,NA,16.11,29.0%,-12.0%,-15.0%,-9.0%
TMT - Data/Infra/Observability,MDB,2026-01-21,NA,NA,13.40,19.0%,-119.0%,-58.0%,-79.0%
TMT - Data/Infra/Observability,DDOG,2026-01-21,555.47,418.22,13.48,28.0%,-36.0%,-22.0%,-34.0%
TMT - Data/Infra/Observability,DT,2026-01-21,41.29,23.64,6.41,18.0%,51.0%,29.0%,30.0%
,,,,,,,,,
TMT - devops,GTLB,2026-01-21,NA,NA,6.16,25.0%,-37.0%,-72.0%,-128.0%
TMT - devops,FROG,2026-01-21,NA,NA,12.75,26.0%,-38.0%,-17.0%,-28.0%
TMT - devops,DBX,2026-01-21,11.40,14.77,2.58,-1.0%,18.0%,31.0%,16.0%
,,,,,,,,,
data center - TPU,VICR,2026-01-21,136.10,88.79,18.25,19.0%,156.0%,158.0%,145.0%
,,,,,,,,,
data center,NOK,2026-01-21,11.43,36.80,1.65,19.0%,10.0%,24.0%,-51.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-01-21,22.99,32.68,8.19,14.0%,86.0%,25.0%,95.0%
data center - hyper scaler,CRWV,2026-01-21,29.30,NA,10.88,134.0%,-26.0%,84.0%,-72.0%
data center - hyper scaler,NBIS,2026-01-21,NA,NA,72.29,237.0%,118.0%,-51.0%,27.0%
data center - hyper scaler,IREN,2026-01-21,75.87,27.27,25.56,355.0%,-1241.0%,-444.0%,-844.0%
data center - hyper scaler,WULF,2026-01-21,NA,NA,32.78,87.0%,2170.0%,-3378.0%,1876.0%
data center - hyper scaler,CIFR,2026-01-21,184.03,NA,33.91,198.0%,-96.0%,-260.0%,-96.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-01-21,39.09,45.41,23.80,62.0%,70.0%,65.0%,65.0%
data center - semi chip,MU,2026-01-21,19.59,36.99,10.35,57.0%,182.0%,97.0%,180.0%
data center - semi chip,AVGO,2026-01-21,46.07,69.06,24.40,28.0%,83.0%,30.0%,97.0%
data center - semi chip,AMD,2026-01-21,66.40,123.46,12.70,36.0%,78.0%,30.0%,61.0%
,,,,,,,,,
data center - semi equip,ASML,2026-01-21,38.87,50.92,14.83,7.0%,8.0%,9.0%,9.0%
data center - semi equip,LRCX,2026-01-21,41.50,50.33,14.64,28.0%,44.0%,42.0%,41.0%
data center - semi equip,AMAT,2026-01-21,28.79,37.50,9.09,-3.0%,20.0%,-7.0%,10.0%
data center - semi equip,KLAC,2026-01-21,34.98,47.72,15.95,13.0%,21.0%,13.0%,19.0%
,,,,,,,,,
data center - package,TSM,2026-01-21,19.27,30.58,13.80,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-01-21,14.10,37.79,2.07,14.0%,25.0%,23.0%,21.0%
data center - package,AMKR,2026-01-21,12.57,43.08,2.05,7.0%,9.0%,8.0%,3.0%
,,,,,,,,,
data center - test,TER,2026-01-21,54.51,84.40,12.71,4.0%,-7.0%,-3.0%,-18.0%
,,,,,,,,,
data center - PCB,TTMI,2026-01-21,28.59,79.60,3.71,22.0%,147.0%,22.0%,271.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-01-21,32.32,50.27,3.16,28.0%,151.0%,45.0%,199.0%
,,,,,,,,,
data center - router,ANET,2026-01-21,40.72,48.44,18.97,27.0%,22.0%,25.0%,14.0%
data center - router,MRVL,2026-01-21,29.56,28.91,8.98,37.0%,-395.0%,-22877.0%,-381.0%
,,,,,,,,,
data center - optics,CRDO,2026-01-21,108.12,121.47,31.57,272.0%,-2230.0%,-2601.0%,-2058.0%
data center - optics,MTSI,2026-01-21,83.88,NA,17.55,30.0%,72.0%,25.0%,53.0%
data center - optics,SMTC,2026-01-21,44.91,263.54,7.23,13.0%,-225.0%,45.0%,-62.0%
data center - optics,LITE,2026-01-21,191.97,242.29,13.95,58.0%,-107.0%,1279.0%,-105.0%
data center - optics,COHR,2026-01-21,31.07,290.33,5.24,17.0%,1024.0%,20.0%,-3342.0%
data center - optics,FN,2026-01-21,41.96,50.34,4.87,22.0%,26.0%,18.0%,24.0%
data center - optics,CIEN,2026-01-21,73.11,273.00,6.85,26.0%,-96.0%,35.0%,-56.0%
data center - optics,CSCO,2026-01-21,19.20,27.79,5.05,8.0%,50.0%,7.0%,5.0%
data center - optics,ADI,2026-01-21,30.90,66.74,13.55,26.0%,72.0%,32.0%,65.0%
data center - optics,APH,2026-01-21,32.33,51.53,9.02,53.0%,112.0%,81.0%,106.0%
data center - optics,GLW,2026-01-21,25.98,59.31,5.38,21.0%,-698.0%,20.0%,-468.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-01-21,31.24,44.19,7.69,21.0%,94.0%,66.0%,80.0%
data center - NAND/SSD,WDC,2026-01-21,26.38,35.27,6.89,-31.0%,113.0%,-11.0%,140.0%
data center - NAND/SSD,SNDK,2026-01-21,138.58,NA,9.44,23.0%,-54.0%,-38.0%,-47.0%
,,,,,,,,,
data center - server,DELL,2026-01-21,8.92,15.11,0.72,11.0%,39.0%,15.0%,37.0%
data center - server,SMCI,2026-01-21,20.07,25.84,0.91,-15.0%,-58.0%,-61.0%,-60.0%
,,,,,,,,,
data center - 板级DC-DC(最贴近 GPU/CPU),MPWR,2026-01-21,67.87,27.45,19.35,19.0%,18.0%,20.0%,23.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/12V/48V架构),AEIS,2026-01-21,42.21,70.77,5.89,24.0%,-459.0%,97.0%,-410.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(480V->120V),NVT,2026-01-21,24.94,31.04,5.08,35.0%,42.0%,32.0%,15.0%
data center - 机房配电UPS/PDU(480V->120V),ETN,2026-01-21,22.36,33.80,4.93,10.0%,6.0%,16.0%,0.0%
data center - 机房配电UPS/PDU(480V->120V),VRT,2026-01-21,34.59,68.40,7.16,29.0%,83.0%,39.0%,126.0%
data center - 机房配电UPS/PDU(480V->120V),FLEX,2026-01-21,13.64,29.39,0.94,4.0%,-1.0%,6.0%,-7.0%
data center - 机房配电UPS/PDU(480V->120V),POWL,2026-01-21,20.52,28.41,4.64,8.0%,12.0%,15.0%,12.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kV->480V,ETN,2026-01-21,22.36,33.80,4.93,10.0%,6.0%,16.0%,0.0%
data center - (34.5/13.8/4.16kV->480V,HUBB,2026-01-21,19.66,29.93,4.51,4.0%,11.0%,9.0%,16.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-01-21,11.90,20.32,1.72,8.0%,-9.0%,15.0%,-17.0%
data center - UPS battery,FLNC,2026-01-21,NA,NA,2.13,-15.0%,-39.0%,-5.0%,-62.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-01-21,24.35,33.12,4.67,10.0%,1.0%,-3.0%,-7.0%
data center - onsite power generator,FTAI,2026-01-21,33.65,65.63,12.52,42.0%,54.0%,20.0%,46.0%
data center - onsite power generator,CMI,2026-01-21,17.22,30.21,2.39,-2.0%,-20.0%,0.0%,-34.0%
data center - onsite power generator,BE,2026-01-21,204.14,NA,19.58,57.0%,56.0%,144.0%,57.0%
,,,,,,,,,
data center - construction builder,EME,2026-01-21,18.43,28.50,1.95,16.0%,10.0%,14.0%,9.0%
data center - construction builder,FIX,2026-01-21,31.99,48.61,4.86,35.0%,97.0%,74.0%,99.0%
data center - construction builder,URI,2026-01-21,10.53,24.19,3.74,6.0%,-1.0%,2.0%,-1.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",GEV,2026-01-21,73.88,108.24,4.81,12.0%,-711.0%,180.0%,-571.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-01-21,30.49,70.21,2.60,18.0%,21.0%,24.0%,16.0%
,,,,,,,,,
data center - new IPP,TLN,2026-01-21,8.50,81.31,4.21,35.0%,70.0%,43.0%,23.0%
data center - new IPP,OKLO,2026-01-21,NA,NA,NA,,200.0%,196.0%,198.0%
data center - new IPP,SMR,2026-01-21,NA,NA,93.57,1653.0%,1070.0%,1226.0%,1465.0%
,,,,,,,,,
data center - IPP,CEG,2026-01-21,13.57,33.71,3.43,23.0%,-15.0%,23.0%,-22.0%
data center - IPP,VST,2026-01-21,7.44,57.16,2.46,-3.0%,-64.0%,-20.0%,-67.0%
data center - IPP,NRG,2026-01-21,13.63,22.02,0.97,5.0%,-123.0%,-68.0%,-117.0%
,,,,,,,,,
data center - uranium,CCJ,2026-01-21,83.31,141.21,21.51,-16.0%,-58.0%,-20.0%,-102.0%
data center - uranium,UEC,2026-01-21,NA,NA,182.86,-100.0%,-49.0%,120.0%,-49.0%
data center - uranium,LEU,2026-01-21,55.26,46.19,12.19,30.0%,36.0%,208.0%,-178.0%
,,,,,,,,,
data center - HVAC,TT,2026-01-21,20.92,30.42,4.16,6.0%,13.0%,14.0%,10.0%
data center - HVAC,CARR,2026-01-21,14.89,23.17,2.20,-7.0%,-44.0%,-17.0%,-28.0%
data center - HVAC,JCI,2026-01-21,22.14,22.68,2.99,3.0%,-45.0%,1.0%,167.0%
data center - HVAC,SPXC,2026-01-21,23.57,47.12,5.09,23.0%,23.0%,32.0%,24.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-01-21,NA,NA,84.59,48.0%,16.0%,7.0%,-65.0%
aerospace - & defense,DXYZ,2026-01-21,21.21,16.06,NA,-5512.0%,-297.0%,N/A,-297.0%
aerospace - & defense,PL,2026-01-21,NA,NA,29.29,33.0%,191.0%,-37.0%,195.0%
aerospace - & defense,FLY,2026-01-21,NA,NA,41.38,38.0%,227.0%,96.0%,204.0%
aerospace - & defense,LUNR,2026-01-21,NA,NA,16.06,-10.0%,-88.0%,32.0%,-87.0%
aerospace - & defense,PLTR,2026-01-21,442.95,386.65,101.14,63.0%,206.0%,229.0%,231.0%
aerospace - & defense,KTOS,2026-01-21,247.56,982.00,15.85,26.0%,105.0%,12.0%,172.0%
aerospace - & defense,AVAV,2026-01-21,121.68,NA,11.65,151.0%,-425.0%,126.0%,-327.0%
aerospace - & defense,ONDS,2026-01-21,NA,NA,205.25,582.0%,-25.0%,100.0%,-18.0%
aerospace - & defense,RTX,2026-01-21,23.53,40.56,3.08,12.0%,28.0%,19.0%,30.0%
aerospace - & defense,LMT,2026-01-21,20.12,32.73,1.85,9.0%,1.0%,6.0%,0.0%
aerospace - & defense,NOC,2026-01-21,19.78,23.84,2.32,4.0%,11.0%,12.0%,7.0%
aerospace - & defense,LHX,2026-01-21,21.14,37.35,2.99,7.0%,32.0%,11.0%,16.0%
aerospace - & defense,GD,2026-01-21,16.97,23.64,1.91,11.0%,14.0%,11.0%,14.0%
aerospace - & defense,HII,2026-01-21,22.22,29.20,1.38,16.0%,82.0%,51.0%,44.0%
aerospace - & defense,CW,2026-01-21,34.33,53.95,7.23,9.0%,12.0%,13.0%,12.0%
aerospace - & defense,BWXT,2026-01-21,47.41,62.66,6.26,29.0%,19.0%,19.0%,18.0%
aerospace - & defense,LDOS,2026-01-21,12.31,17.92,1.42,7.0%,3.0%,4.0%,1.0%
aerospace - & defense,BAH,2026-01-21,11.44,14.59,0.99,-8.0%,-55.0%,-32.0%,-55.0%
aerospace - & defense,CACI,2026-01-21,16.84,27.93,1.58,11.0%,7.0%,24.0%,4.0%
,,,,,,,,,
chips,QCOM,2026-01-21,12.19,31.97,3.78,10.0%,14.0%,6.0%,-207.0%
chips,INTC,2026-01-21,26.41,5117.92,5.06,3.0%,-150.0%,2075.0%,-124.0%
chips,ARM,2026-01-21,110.73,146.30,27.40,34.0%,372.0%,102.0%,122.0%
,,,,,,,,,
robotic,PH,2026-01-21,25.12,33.67,5.96,4.0%,19.0%,8.0%,16.0%
robotic,ALNT,2026-01-21,18.08,56.26,2.00,11.0%,207.0%,46.0%,209.0%
robotic,ROK,2026-01-21,27.20,54.87,5.66,14.0%,-77.0%,38.0%,-42.0%
robotic,SNPS,2026-01-21,58.16,65.05,14.16,38.0%,60.0%,38.0%,-60.0%
robotic,SYM,2026-01-21,NA,NA,16.49,7.0%,-142.0%,-115.0%,-173.0%
robotic,ATI,2026-01-21,23.43,40.20,3.70,7.0%,26.0%,15.0%,33.0%
,,,,,,,,,
material - rare earth,MP,2026-01-21,NA,NA,49.23,-15.0%,68.0%,82.0%,64.0%
material - rare earth,CLF,2026-01-21,NA,NA,0.45,4.0%,1.0%,243.0%,4.0%
material - rare earth,CRML,2026-01-21,NA,NA,NA,N/A,N/A,N/A,N/A
,,,,,,,,,
material - aluminum/copper/lithium,AA,2026-01-21,7.05,14.51,1.26,3.0%,-9.0%,-51.0%,158.0%
material - aluminum/copper/lithium,SCCO,2026-01-21,21.75,39.58,12.22,15.0%,21.0%,20.0%,24.0%
material - aluminum/copper/lithium,ALB,2026-01-21,37.26,NA,4.28,-3.0%,-80.0%,-215.0%,-82.0%
material - aluminum/copper/lithium,LAC,2026-01-21,NA,NA,NA,,2371.0%,69.0%,2353.0%
,,,,,,,,,
quatum,IBM,2026-01-21,18.72,35.59,4.25,9.0%,-403.0%,26.0%,-628.0%
quatum,IONQ,2026-01-21,NA,NA,214.46,222.0%,1920.0%,166.0%,1909.0%
quatum,RGTI,2026-01-21,NA,NA,1042.95,-18.0%,1255.0%,19.0%,1255.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-01-21,20.36,33.71,6.35,14.0%,36.0%,19.0%,46.0%
TMT - SAAS,CRM,2026-01-21,14.41,29.56,5.15,9.0%,44.0%,17.0%,37.0%
TMT - SAAS,NOW,2026-01-21,53.94,75.76,10.27,22.0%,34.0%,37.0%,16.0%
TMT - SAAS,ADBE,2026-01-21,12.69,17.61,5.08,10.0%,14.0%,8.0%,10.0%
TMT - SAAS,INTU,2026-01-21,24.84,35.95,7.52,18.0%,163.0%,54.0%,126.0%
TMT - SAAS,ADP,2026-01-21,17.46,25.35,4.97,7.0%,6.0%,5.0%,6.0%
TMT - SAAS,WDAY,2026-01-21,37.31,77.01,5.24,13.0%,49.0%,48.0%,31.0%
TMT - SAAS,ADSK,2026-01-21,36.83,49.98,7.94,18.0%,33.0%,3.0%,25.0%
TMT - SAAS,TEAM,2026-01-21,NA,NA,5.90,21.0%,87.0%,55.0%,-58.0%
TMT - SAAS,HUBS,2026-01-21,152.95,NA,5.30,21.0%,117.0%,192.0%,103.0%
TMT - SAAS,TWLO,2026-01-21,48.79,288.49,3.72,15.0%,-995.0%,78.0%,-483.0%
TMT - SAAS,ZM,2026-01-21,12.37,15.77,5.00,4.0%,183.0%,59.0%,196.0%
TMT - SAAS,DOCU,2026-01-21,27.03,39.21,3.55,8.0%,33.0%,34.0%,34.0%
TMT - SAAS,BILL,2026-01-21,949.61,NA,2.96,10.0%,-128.0%,-29.0%,-133.0%
TMT - SAAS,GDDY,2026-01-21,14.13,17.94,2.89,10.0%,21.0%,15.0%,10.0%
TMT - SAAS,WIX,2026-01-21,23.89,34.55,2.27,14.0%,-61.0%,7.0%,-102.0%
TMT - SAAS,PATH,2026-01-21,161.90,33.49,4.89,16.0%,-196.0%,-149.0%,-1967.0%
,,,,,,,,,
CN,BABA,2026-01-21,17.65,23.22,2.70,5.0%,-52.0%,-67.0%,-52.0%
CN,NIO,2026-01-21,NA,NA,0.97,17.0%,-32.0%,,-29.0%
,,,,,,,,,
Fin - bank,JPM,2026-01-21,NA,15.09,2.94,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-01-21,NA,13.58,1.95,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-01-21,NA,16.34,1.19,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-01-21,NA,16.16,2.03,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-01-21,NA,17.96,2.43,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-01-21,NA,18.58,2.35,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-01-21,10.93,24.15,3.15,10.0%,19.0%,N/A,16.0%
Fin - credit,COF,2026-01-21,NA,97.97,2.34,N/A,98.0%,N/A,82.0%
Fin - credit,AFRM,2026-01-21,20.47,104.67,7.40,34.0%,-184.0%,N/A,-181.0%
Fin - credit,KLAR,2026-01-21,NA,NA,3.22,28.0%,-680.0%,-216.0%,-628.0%
Fin - credit,SOFI,2026-01-21,39.72,46.49,7.28,28.0%,133.0%,N/A,129.0%
Fin - credit,UPST,2026-01-21,133.20,202.33,4.64,71.0%,-576.0%,-175.0%,-570.0%
Fin - credit,FICO,2026-01-21,41.40,57.85,18.29,14.0%,18.0%,25.0%,14.0%
,,,,,,,,,
Fin - payment,V,2026-01-21,22.28,32.20,15.55,12.0%,-2.0%,11.0%,-4.0%
Fin - payment,MA,2026-01-21,24.39,33.74,15.04,17.0%,29.0%,21.0%,20.0%
Fin - payment,FISV,2026-01-21,7.03,10.16,1.67,1.0%,-24.0%,-15.0%,40.0%
Fin - payment,PYPL,2026-01-21,7.34,11.21,1.59,8.0%,17.0%,9.0%,24.0%
Fin - payment,XYZ,2026-01-21,13.05,12.88,1.62,2.0%,86.0%,28.0%,63.0%
Fin - payment,TOST,2026-01-21,56.40,76.03,3.33,25.0%,82.0%,115.0%,88.0%
,,,,,,,,,
Fin - broker,SCHW,2026-01-21,8.92,21.85,6.54,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-01-21,-2.25,34.28,3.24,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-01-21,52.29,43.97,22.54,99.0%,314.0%,N/A,271.0%
Fin - broker,COIN,2026-01-21,13.59,19.64,7.00,22.0%,632.0%,N/A,473.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-01-21,20.65,32.22,7.38,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-01-21,30.97,44.73,13.59,41.0%,-20.0%,N/A,-20.0%
Fin - asset manage,KKR,2026-01-21,39.21,52.97,6.26,-2.0%,34.0%,N/A,43.0%
Fin - asset manage,BN,2026-01-21,17.24,130.68,1.51,-7.0%,-83.0%,N/A,743.0%
Fin - asset manage,APO,2026-01-21,11.13,20.67,2.91,26.0%,39.0%,N/A,120.0%
Fin - asset manage,SSNC,2026-01-21,11.06,25.19,3.36,7.0%,13.0%,9.0%,28.0%
Fin - asset manage,CWAN,2026-01-21,94.28,15.90,11.12,77.0%,-334.0%,236.0%,-385.0%
,,,,,,,,,
Fin - mm,VIRT,2026-01-21,7.80,7.99,1.82,26.0%,22.0%,N/A,29.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-01-21,17.94,31.30,8.25,7.0%,20.0%,N/A,24.0%
Fin - data & stock exchange,NDAQ,2026-01-21,22.17,35.22,6.91,3.0%,49.0%,N/A,38.0%
Fin - data & stock exchange,CME,2026-01-21,22.68,27.05,15.73,-3.0%,0.0%,N/A,-1.0%
Fin - data & stock exchange,CBOE,2026-01-21,19.00,29.32,6.19,8.0%,39.0%,N/A,38.0%
Fin - data & stock exchange,MRX,2026-01-21,-1.72,14.91,1.00,,,N/A,
Fin - data & stock exchange,SPGI,2026-01-21,23.36,38.61,10.71,9.0%,18.0%,25.0%,21.0%
Fin - data & stock exchange,MSCI,2026-01-21,26.46,37.34,14.48,9.0%,11.0%,9.0%,16.0%
Fin - data & stock exchange,MCO,2026-01-21,26.36,42.20,12.48,11.0%,23.0%,22.0%,21.0%
Fin - data & stock exchange,TW,2026-01-21,21.08,35.43,12.30,13.0%,55.0%,17.0%,63.0%
Fin - data & stock exchange,MKTX,2026-01-21,13.86,29.24,7.58,1.0%,1.0%,N/A,-5.0%
,,,,,,,,,
Industry - farm machinery,DE,2026-01-21,16.79,28.61,3.13,11.0%,-6.0%,-6.0%,-14.0%
Industry - farm machinery,PCAR,2026-01-21,15.61,24.13,2.19,-19.0%,-41.0%,-41.0%,-39.0%
,,,,,,,,,
aerospace - aftermarket,BA,2026-01-21,NA,NA,2.42,30.0%,-16.0%,-19.0%,-12.0%
aerospace - aftermarket,GE,2026-01-21,36.14,42.47,7.64,24.0%,33.0%,36.0%,17.0%
aerospace - aftermarket,HWM,2026-01-21,40.65,63.15,11.34,14.0%,40.0%,26.0%,16.0%
aerospace - aftermarket,TDG,2026-01-21,23.79,45.18,9.24,12.0%,24.0%,18.0%,34.0%
aerospace - aftermarket,HEI,2026-01-21,37.01,70.91,9.34,19.0%,35.0%,9.0%,35.0%
aerospace - aftermarket,FTAI,2026-01-21,33.65,65.63,12.52,42.0%,54.0%,20.0%,46.0%
aerospace - aftermarket,CRS,2026-01-21,24.44,41.19,5.80,2.0%,43.0%,25.0%,45.0%
,,,,,,,,,
Industry - police equipment,MSI,2026-01-21,22.64,31.69,5.82,8.0%,4.0%,11.0%,0.0%
Industry - police equipment,AXON,2026-01-21,960.17,193.18,18.83,31.0%,-80.0%,-41.0%,-103.0%
,,,,,,,,,
Industry - auto manufactueres,RACE,2026-01-21,20.70,34.51,7.77,14.0%,12.0%,11.0%,8.0%
Industry - auto manufactueres,GM,2026-01-21,6.40,16.27,0.40,0.0%,-62.0%,-20.0%,-57.0%
Industry - auto manufactueres,F,2026-01-21,18.89,11.81,0.29,9.0%,109.0%,48.0%,174.0%
Industry - auto manufactueres,CPRT,2026-01-21,18.00,25.34,8.59,1.0%,8.0%,5.0%,11.0%
,,,,,,,,,
home building - residential construction,DHI,2026-01-21,11.15,14.35,1.38,-10.0%,-28.0%,-31.0%,-30.0%
home building - residential construction,TOL,2026-01-21,8.73,10.96,1.29,3.0%,-5.0%,-8.0%,-6.0%
home building - residential construction,KBH,2026-01-21,9.68,10.01,0.64,-15.0%,-48.0%,-45.0%,-46.0%
home building - residential construction,BLD,2026-01-21,15.90,25.10,2.65,1.0%,-16.0%,-3.0%,-16.0%
home building - residential construction,IBP,2026-01-21,17.21,32.97,2.79,2.0%,7.0%,6.0%,8.0%
,,,,,,,,,
home building - material,CRH,2026-01-21,13.56,24.08,2.19,5.0%,1.0%,9.0%,11.0%
home building - material,MLM,2026-01-21,20.47,33.78,5.82,-2.0%,-2.0%,2.0%,14.0%
