sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
TMT - cons disc - entertain	DIS	2026-01-23	12.83	16.20	2.10	0.0%	116.0%	3.0%	185.0%
TMT - cons disc - entertain	SPOT	2026-01-23	42.36	79.99	5.65	14.0%	121.0%	33.0%	219.0%
									
TMT - cons disc - social	RBLX	2026-01-23	NA	NA	11.61	48.0%	7.0%	15.0%	7.0%
TMT - cons disc - social	RDDT	2026-01-23	140.93	120.67	21.80	68.0%	438.0%	1216.0%	445.0%
TMT - cons disc - social	PINS	2026-01-23	49.37	9.00	4.33	17.0%	193.0%	-13512.0%	201.0%
TMT - cons disc - social	SNAP	2026-01-23	NA	NA	2.29	10.0%	-29.0%	-36.0%	-32.0%
TMT - cons disc - social	MTCH	2026-01-23	11.17	14.52	2.12	2.0%	9.0%	-12.0%	18.0%
									
TMT - cons disc - adtech	APP	2026-01-23	47.03	66.48	32.29	17.0%	118.0%	76.0%	92.0%
TMT - cons disc - adtech	TTD	2026-01-23	25.96	41.45	6.30	18.0%	41.0%	50.0%	23.0%
TMT - cons disc - adtech	ROKU	2026-01-23	63.80	NA	3.44	14.0%	-879.0%	50.0%	-375.0%
TMT - cons disc - adtech	U	2026-01-23	NA	NA	10.17	5.0%	0.0%	-232.0%	1.0%
									
TMT - cons disc - edu	DUOL	2026-01-23	49.39	19.92	7.50	41.0%	83.0%	155.0%	1151.0%
TMT - cons disc - edu	COUR	2026-01-23	NA	NA	1.49	10.0%	-36.0%	-47.0%	-37.0%
									
TMT - cons disc - realestate	RKT	2026-01-23	71.93	267.76	10.98	39.0%	-63.0%	N/A	463.0%
TMT - cons disc - realestate	Z	2026-01-23	76.22	NA	6.55	16.0%	-160.0%	185.0%	-150.0%
									
TMT - cons disc - misc	IOT	2026-01-23	237.42	NA	12.19	29.0%	-124.0%	-653.0%	-121.0%
									
TMT - cybersecurity	PANW	2026-01-23	61.68	114.38	13.15	16.0%	12.0%	-5.0%	-5.0%
TMT - cybersecurity	CRWD	2026-01-23	57394.96	NA	25.00	22.0%	121.0%	2.0%	102.0%
TMT - cybersecurity	FTNT	2026-01-23	26.93	33.54	9.24	14.0%	-5.0%	17.0%	-12.0%
TMT - cybersecurity	ZS	2026-01-23	1636.82	NA	11.78	26.0%	90.0%	-289.0%	-4.0%
TMT - cybersecurity	NET	2026-01-23	813.93	NA	30.30	31.0%	-114.0%	88.0%	-92.0%
TMT - cybersecurity	CYBR	2026-01-23	798.09	NA	17.00	43.0%	-338.0%	-163.0%	-554.0%
TMT - cybersecurity	OKTA	2026-01-23	64.29	83.17	5.65	12.0%	100.0%	683.0%	169.0%
TMT - cybersecurity	RBRK	2026-01-23	NA	NA	10.98	48.0%	-53.0%	-44.0%	-51.0%
TMT - cybersecurity	CVLT	2026-01-23	54.66	69.55	4.97	18.0%	-9.0%	-18.0%	-5.0%
TMT - cybersecurity	NTNX	2026-01-23	39.08	57.26	4.43	13.0%	78.0%	29.0%	107.0%
									
TMT - Data/Infra/Observability	SNOW	2026-01-23	NA	NA	16.42	29.0%	-12.0%	-15.0%	-9.0%
TMT - Data/Infra/Observability	MDB	2026-01-23	NA	NA	14.03	19.0%	-119.0%	-58.0%	-79.0%
TMT - Data/Infra/Observability	DDOG	2026-01-23	587.34	440.63	14.20	28.0%	-36.0%	-22.0%	-34.0%
TMT - Data/Infra/Observability	DT	2026-01-23	43.15	24.59	6.67	18.0%	51.0%	29.0%	30.0%
									
TMT - devops	GTLB	2026-01-23	NA	NA	6.72	25.0%	-37.0%	-72.0%	-128.0%
TMT - devops	FROG	2026-01-23	NA	NA	13.83	26.0%	-38.0%	-17.0%	-28.0%
TMT - devops	DBX	2026-01-23	11.47	14.87	2.60	-1.0%	18.0%	31.0%	16.0%
									
data center	NOK	2026-01-23	12.05	38.71	1.73	19.0%	10.0%	24.0%	-51.0%
									
data center - hyper scaler	ORCL	2026-01-23	23.30	33.21	8.32	14.0%	86.0%	25.0%	95.0%
data center - hyper scaler	CRWV	2026-01-23	29.44	NA	10.96	134.0%	-26.0%	84.0%	-72.0%
data center - hyper scaler	NBIS	2026-01-23	NA	NA	71.47	237.0%	118.0%	-51.0%	27.0%
data center - hyper scaler	IREN	2026-01-23	82.31	29.57	27.72	355.0%	-1241.0%	-444.0%	-844.0%
data center - hyper scaler	WULF	2026-01-23	NA	NA	35.01	87.0%	2170.0%	-3378.0%	1876.0%
data center - hyper scaler	CIFR	2026-01-23	191.44	NA	35.21	198.0%	-96.0%	-260.0%	-96.0%
									
data center - semi chip	NVDA	2026-01-23	40.02	46.48	24.37	62.0%	70.0%	65.0%	65.0%
data center - semi chip	MU	2026-01-23	20.17	38.09	10.66	57.0%	182.0%	97.0%	180.0%
data center - semi chip	AVGO	2026-01-23	44.85	67.17	23.73	28.0%	83.0%	30.0%	97.0%
data center - semi chip	AMD	2026-01-23	68.51	127.35	13.10	36.0%	78.0%	30.0%	61.0%
									
data center - semi equip	ASML	2026-01-23	39.66	51.95	15.13	7.0%	8.0%	9.0%	9.0%
data center - semi equip	LRCX	2026-01-23	39.58	48.01	13.97	28.0%	44.0%	42.0%	41.0%
data center - semi equip	AMAT	2026-01-23	28.49	37.11	9.00	-3.0%	20.0%	-7.0%	10.0%
data center - semi equip	KLAC	2026-01-23	34.52	47.08	15.74	13.0%	21.0%	13.0%	19.0%
									
data center - package	TSM	2026-01-23	19.77	31.34	14.14	25.0%	38.0%	27.0%	41.0%
data center - package	ASX	2026-01-23	14.29	38.38	2.10	14.0%	25.0%	23.0%	21.0%
data center - package	AMKR	2026-01-23	11.57	39.67	1.89	7.0%	9.0%	8.0%	3.0%
									
data center - test	TER	2026-01-23	53.72	83.17	12.52	4.0%	-7.0%	-3.0%	-18.0%
									
data center - PCB	TTMI	2026-01-23	27.28	75.76	3.53	22.0%	147.0%	22.0%	271.0%
									
data center - rack manufacture	CLS	2026-01-23	30.04	48.87	2.93	28.0%	151.0%	45.0%	199.0%
									
data center - router	ANET	2026-01-23	43.87	51.95	20.35	27.0%	22.0%	25.0%	14.0%
data center - router	MRVL	2026-01-23	28.76	28.10	8.73	37.0%	-395.0%	-22877.0%	-381.0%
									
data center - optics	CRDO	2026-01-23	103.36	116.29	30.23	272.0%	-2230.0%	-2601.0%	-2058.0%
data center - optics	MTSI	2026-01-23	80.86	NA	16.92	30.0%	72.0%	25.0%	53.0%
data center - optics	SMTC	2026-01-23	45.08	264.63	7.26	13.0%	-225.0%	45.0%	-62.0%
data center - optics	LITE	2026-01-23	182.50	229.33	13.20	58.0%	-107.0%	1279.0%	-105.0%
data center - optics	COHR	2026-01-23	30.58	284.95	5.14	17.0%	1024.0%	20.0%	-3342.0%
data center - optics	FN	2026-01-23	39.61	47.68	4.61	22.0%	26.0%	18.0%	24.0%
data center - optics	CIEN	2026-01-23	72.49	270.67	6.79	26.0%	-96.0%	35.0%	-56.0%
data center - optics	CSCO	2026-01-23	19.40	28.09	5.10	8.0%	50.0%	7.0%	5.0%
data center - optics	ADI	2026-01-23	30.79	66.50	13.50	26.0%	72.0%	32.0%	65.0%
data center - optics	APH	2026-01-23	31.67	50.46	8.83	53.0%	112.0%	81.0%	106.0%
data center - optics	GLW	2026-01-23	26.02	59.40	5.38	21.0%	-698.0%	20.0%	-468.0%
									
data center - NAND/SSD	STX	2026-01-23	31.46	44.51	7.75	21.0%	94.0%	66.0%	80.0%
data center - NAND/SSD	WDC	2026-01-23	25.96	34.70	6.78	-31.0%	113.0%	-11.0%	140.0%
data center - NAND/SSD	SNDK	2026-01-23	132.79	NA	9.05	23.0%	-54.0%	-38.0%	-47.0%
									
data center - server	DELL	2026-01-23	9.03	15.34	0.73	11.0%	39.0%	15.0%	37.0%
data center - server	SMCI	2026-01-23	19.70	25.35	0.90	-15.0%	-58.0%	-61.0%	-60.0%
									
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU)	MPWR	2026-01-23	66.59	26.94	19.00	19.0%	18.0%	20.0%	23.0%
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU)	VICR	2026-01-23	129.16	84.48	17.36	19.0%	156.0%	158.0%	145.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/120V->48V架构)	AEIS	2026-01-23	40.80	68.42	5.69	24.0%	-459.0%	97.0%	-410.0%
									
data center - 机房配电UPS/PDU(480V->120V)	NVT	2026-01-23	24.48	30.41	4.98	35.0%	42.0%	32.0%	15.0%
data center - 机房配电UPS/PDU(480V->120V)	ETN	2026-01-23	22.02	33.24	4.85	10.0%	6.0%	16.0%	0.0%
data center - 机房配电UPS/PDU(480V->120V)	VRT	2026-01-23	34.69	68.61	7.18	29.0%	83.0%	39.0%	126.0%
data center - 机房配电UPS/PDU(480V->120V)	FLEX	2026-01-23	13.15	28.24	0.90	4.0%	-1.0%	6.0%	-7.0%
data center - 机房配电UPS/PDU(480V->120V)	POWL	2026-01-23	20.12	27.91	4.56	8.0%	12.0%	15.0%	12.0%
									
data center - (34.5/13.8/4.16kV->480V	ETN	2026-01-23	22.02	33.24	4.85	10.0%	6.0%	16.0%	0.0%
data center - (34.5/13.8/4.16kV->480V	HUBB	2026-01-23	19.75	30.08	4.53	4.0%	11.0%	9.0%	16.0%
									
data center - UPS battery	ENS	2026-01-23	11.87	20.25	1.72	8.0%	-9.0%	15.0%	-17.0%
data center - UPS battery	FLNC	2026-01-23	NA	NA	2.27	-15.0%	-39.0%	-5.0%	-62.0%
									
data center - onsite power generator	CAT	2026-01-23	23.68	32.11	4.53	10.0%	1.0%	-3.0%	-7.0%
data center - onsite power generator	FTAI	2026-01-23	34.86	68.22	13.01	42.0%	54.0%	20.0%	46.0%
data center - onsite power generator	CMI	2026-01-23	16.99	29.77	2.36	-2.0%	-20.0%	0.0%	-34.0%
data center - onsite power generator	BE	2026-01-23	193.58	NA	18.54	57.0%	56.0%	144.0%	57.0%
									
data center - construction builder	EME	2026-01-23	18.07	27.96	1.92	16.0%	10.0%	14.0%	9.0%
data center - construction builder	FIX	2026-01-23	31.36	47.68	4.77	35.0%	97.0%	74.0%	99.0%
data center - construction builder	URI	2026-01-23	10.35	23.67	3.66	6.0%	-1.0%	2.0%	-1.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	GEV	2026-01-23	72.46	106.24	4.72	12.0%	-711.0%	180.0%	-571.0%
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-01-23	30.25	69.61	2.57	18.0%	21.0%	24.0%	16.0%
									
data center - new IPP	TLN	2026-01-23	8.33	79.55	4.12	35.0%	70.0%	43.0%	23.0%
data center - new IPP	OKLO	2026-01-23	NA	NA	NA		200.0%	196.0%	198.0%
data center - new IPP	SMR	2026-01-23	NA	NA	94.32	1653.0%	1070.0%	1226.0%	1465.0%
									
data center - IPP	CEG	2026-01-23	13.26	32.90	3.34	23.0%	-15.0%	23.0%	-22.0%
data center - IPP	VST	2026-01-23	7.43	57.05	2.46	-3.0%	-64.0%	-20.0%	-67.0%
data center - IPP	NRG	2026-01-23	13.42	21.55	0.95	5.0%	-123.0%	-68.0%	-117.0%
									
data center - uranium	CCJ	2026-01-23	76.47	142.54	19.74	-16.0%	-58.0%	-20.0%	-102.0%
data center - uranium	UEC	2026-01-23	NA	NA	182.66	-100.0%	-49.0%	120.0%	-49.0%
data center - uranium	LEU	2026-01-23	54.76	45.81	12.09	30.0%	36.0%	208.0%	-178.0%
									
data center - HVAC	TT	2026-01-23	20.48	29.76	4.07	6.0%	13.0%	14.0%	10.0%
data center - HVAC	CARR	2026-01-23	14.75	22.89	2.18	-7.0%	-44.0%	-17.0%	-28.0%
data center - HVAC	JCI	2026-01-23	21.79	22.28	2.94	3.0%	-45.0%	1.0%	167.0%
data center - HVAC	SPXC	2026-01-23	22.52	44.97	4.86	23.0%	23.0%	32.0%	24.0%
									
aerospace - & defense	RKLB	2026-01-23	NA	NA	87.30	48.0%	16.0%	7.0%	-65.0%
aerospace - & defense	DXYZ	2026-01-23	22.39	16.95	NA	-5512.0%	-297.0%	N/A	-297.0%
aerospace - & defense	FLY	2026-01-23	NA	NA	43.91	38.0%	227.0%	96.0%	204.0%
aerospace - & defense	LUNR	2026-01-23	NA	NA	16.76	-10.0%	-88.0%	32.0%	-87.0%
aerospace - & defense	PL	2026-01-23	NA	NA	29.70	33.0%	191.0%	-37.0%	195.0%
aerospace - & defense	PLTR	2026-01-23	454.58	396.63	103.75	63.0%	206.0%	229.0%	231.0%
aerospace - & defense	KTOS	2026-01-23	227.18	902.85	14.57	26.0%	105.0%	12.0%	172.0%
aerospace - & defense	AVAV	2026-01-23	117.61	NA	11.25	151.0%	-425.0%	126.0%	-327.0%
aerospace - & defense	ONDS	2026-01-23	NA	NA	198.62	582.0%	-25.0%	100.0%	-18.0%
aerospace - & defense	RTX	2026-01-23	23.34	40.18	3.05	12.0%	28.0%	19.0%	30.0%
aerospace - & defense	LMT	2026-01-23	20.24	32.94	1.86	9.0%	1.0%	6.0%	0.0%
aerospace - & defense	NOC	2026-01-23	19.98	24.13	2.34	4.0%	11.0%	12.0%	7.0%
aerospace - & defense	LHX	2026-01-23	21.60	38.30	3.07	7.0%	32.0%	11.0%	16.0%
aerospace - & defense	GD	2026-01-23	16.94	23.59	1.91	11.0%	14.0%	11.0%	14.0%
aerospace - & defense	HII	2026-01-23	22.00	28.86	1.36	16.0%	82.0%	51.0%	44.0%
aerospace - & defense	CW	2026-01-23	33.69	52.91	7.09	9.0%	12.0%	13.0%	12.0%
aerospace - & defense	BWXT	2026-01-23	46.90	61.95	6.19	29.0%	19.0%	19.0%	18.0%
aerospace - & defense	LDOS	2026-01-23	12.21	17.76	1.40	7.0%	3.0%	4.0%	1.0%
aerospace - & defense	BAH	2026-01-23	11.96	15.45	1.05	-8.0%	-55.0%	-32.0%	-55.0%
aerospace - & defense	CACI	2026-01-23	16.82	28.20	1.62	6.0%	18.0%	13.0%	13.0%
									
chips	QCOM	2026-01-23	12.12	31.77	3.76	10.0%	14.0%	6.0%	-207.0%
chips	INTC	2026-01-23	20.61	NA	4.20	-4.0%	-44.0%	19.0%	369.0%
chips	ARM	2026-01-23	112.57	148.66	27.84	34.0%	372.0%	102.0%	122.0%
									
robotic	PH	2026-01-23	24.65	32.99	5.83	4.0%	19.0%	8.0%	16.0%
robotic	ALNT	2026-01-23	18.14	56.49	2.01	11.0%	207.0%	46.0%	209.0%
robotic	ROK	2026-01-23	27.02	54.48	5.62	14.0%	-77.0%	38.0%	-42.0%
robotic	SNPS	2026-01-23	56.09	62.48	13.60	38.0%	60.0%	38.0%	-60.0%
robotic	SYM	2026-01-23	NA	NA	16.63	7.0%	-142.0%	-115.0%	-173.0%
robotic	ATI	2026-01-23	23.30	39.97	3.67	7.0%	26.0%	15.0%	33.0%
									
material - rare earth	MP	2026-01-23	NA	NA	52.89	-15.0%	68.0%	82.0%	64.0%
material - rare earth	CLF	2026-01-23	NA	NA	0.46	4.0%	1.0%	243.0%	4.0%
material - rare earth	CRML	2026-01-23	NA	NA	NA	N/A	N/A	N/A	N/A
									
material - aluminum/copper/lithium	AA	2026-01-23	9.07	13.84	1.28	-13.0%	-74.0%	-54.0%	12.0%
material - aluminum/copper/lithium	SCCO	2026-01-23	21.65	39.39	12.17	15.0%	21.0%	20.0%	24.0%
material - aluminum/copper/lithium	ALB	2026-01-23	39.13	NA	4.54	-3.0%	-80.0%	-215.0%	-82.0%
material - aluminum/copper/lithium	LAC	2026-01-23	NA	NA	NA		2371.0%	69.0%	2353.0%
									
quatum	IBM	2026-01-23	18.45	34.97	4.18	9.0%	-403.0%	26.0%	-628.0%
quatum	IONQ	2026-01-23	NA	NA	211.48	222.0%	1920.0%	166.0%	1909.0%
quatum	RGTI	2026-01-23	NA	NA	1056.17	-18.0%	1255.0%	19.0%	1255.0%
									
TMT - SAAS	SAP	2026-01-23	20.93	34.67	6.53	14.0%	36.0%	19.0%	46.0%
TMT - SAAS	CRM	2026-01-23	14.86	30.48	5.31	9.0%	44.0%	17.0%	37.0%
TMT - SAAS	NOW	2026-01-23	57.27	80.33	10.89	22.0%	34.0%	37.0%	16.0%
TMT - SAAS	ADBE	2026-01-23	12.93	17.95	5.18	10.0%	14.0%	8.0%	10.0%
TMT - SAAS	INTU	2026-01-23	26.58	38.52	8.06	18.0%	163.0%	54.0%	126.0%
TMT - SAAS	ADP	2026-01-23	17.47	25.36	4.97	7.0%	6.0%	5.0%	6.0%
TMT - SAAS	WDAY	2026-01-23	38.53	79.38	5.40	13.0%	49.0%	48.0%	31.0%
TMT - SAAS	ADSK	2026-01-23	38.32	52.02	8.27	18.0%	33.0%	3.0%	25.0%
TMT - SAAS	TEAM	2026-01-23	NA	NA	6.31	21.0%	87.0%	55.0%	-58.0%
TMT - SAAS	HUBS	2026-01-23	163.30	NA	5.63	21.0%	117.0%	192.0%	103.0%
TMT - SAAS	TWLO	2026-01-23	52.34	307.96	3.98	15.0%	-995.0%	78.0%	-483.0%
TMT - SAAS	ZM	2026-01-23	13.38	16.64	5.28	4.0%	183.0%	59.0%	196.0%
TMT - SAAS	DOCU	2026-01-23	27.70	40.12	3.63	8.0%	33.0%	34.0%	34.0%
TMT - SAAS	BILL	2026-01-23	1039.55	NA	3.21	10.0%	-128.0%	-29.0%	-133.0%
TMT - SAAS	GDDY	2026-01-23	14.06	17.84	2.88	10.0%	21.0%	15.0%	10.0%
TMT - SAAS	WIX	2026-01-23	26.18	37.85	2.48	14.0%	-61.0%	7.0%	-102.0%
TMT - SAAS	PATH	2026-01-23	172.03	35.22	5.14	16.0%	-196.0%	-149.0%	-1967.0%
									
CN	BABA	2026-01-23	18.19	23.92	2.78	5.0%	-52.0%	-67.0%	-52.0%
CN	NIO	2026-01-23	NA	NA	0.97	17.0%	-32.0%		-29.0%
									
Fin - bank	JPM	2026-01-23	NA	14.87	2.89	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-01-23	NA	13.48	1.94	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-01-23	NA	16.30	1.19	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-01-23	NA	15.93	2.00	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-01-23	NA	17.54	2.38	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-01-23	NA	17.90	2.27	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-01-23	10.96	24.22	3.16	10.0%	19.0%	N/A	16.0%
Fin - credit	COF	2026-01-23	NA	92.83	2.22	N/A	98.0%	N/A	82.0%
Fin - credit	AFRM	2026-01-23	20.42	104.38	7.38	34.0%	-184.0%	N/A	-181.0%
Fin - credit	KLAR	2026-01-23	NA	NA	3.29	28.0%	-680.0%	-216.0%	-628.0%
Fin - credit	SOFI	2026-01-23	40.13	46.95	7.35	28.0%	133.0%	N/A	129.0%
Fin - credit	UPST	2026-01-23	131.35	198.81	4.56	71.0%	-576.0%	-175.0%	-570.0%
Fin - credit	FICO	2026-01-23	41.59	58.12	18.37	14.0%	18.0%	25.0%	14.0%
									
Fin - payment	V	2026-01-23	22.33	32.27	15.58	12.0%	-2.0%	11.0%	-4.0%
Fin - payment	MA	2026-01-23	24.22	33.51	14.94	17.0%	29.0%	21.0%	20.0%
Fin - payment	FISV	2026-01-23	7.11	10.38	1.71	1.0%	-24.0%	-15.0%	40.0%
Fin - payment	PYPL	2026-01-23	7.42	11.34	1.61	8.0%	17.0%	9.0%	24.0%
Fin - payment	XYZ	2026-01-23	13.60	13.40	1.69	2.0%	86.0%	28.0%	63.0%
Fin - payment	TOST	2026-01-23	57.64	77.55	3.39	25.0%	82.0%	115.0%	88.0%
									
Fin - broker	SCHW	2026-01-23	9.04	22.07	6.60	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-01-23	-2.14	35.26	3.33	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-01-23	53.50	45.14	23.14	99.0%	314.0%	N/A	271.0%
Fin - broker	COIN	2026-01-23	13.00	18.87	6.73	22.0%	632.0%	N/A	473.0%
									
Fin - asset manage	BLK	2026-01-23	20.68	32.28	7.40	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-01-23	29.89	42.98	13.05	41.0%	-20.0%	N/A	-20.0%
Fin - asset manage	KKR	2026-01-23	38.65	51.66	6.10	-2.0%	34.0%	N/A	43.0%
Fin - asset manage	BN	2026-01-23	17.31	132.68	1.53	-7.0%	-83.0%	N/A	743.0%
Fin - asset manage	APO	2026-01-23	10.91	20.22	2.84	26.0%	39.0%	N/A	120.0%
Fin - asset manage	SSNC	2026-01-23	11.11	25.32	3.38	7.0%	13.0%	9.0%	28.0%
Fin - asset manage	CWAN	2026-01-23	93.97	15.85	11.08	77.0%	-334.0%	236.0%	-385.0%
									
Fin - mm	VIRT	2026-01-23	7.84	8.06	1.83	26.0%	22.0%	N/A	29.0%
									
Fin - data & stock exchange	ICE	2026-01-23	18.05	31.53	8.32	7.0%	20.0%	N/A	24.0%
Fin - data & stock exchange	NDAQ	2026-01-23	22.04	34.97	6.86	3.0%	49.0%	N/A	38.0%
Fin - data & stock exchange	CME	2026-01-23	22.99	27.42	15.94	-3.0%	0.0%	N/A	-1.0%
Fin - data & stock exchange	CBOE	2026-01-23	19.16	29.56	6.24	8.0%	39.0%	N/A	38.0%
Fin - data & stock exchange	MRX	2026-01-23	-1.82	14.46	0.97			N/A	
Fin - data & stock exchange	SPGI	2026-01-23	23.44	38.77	10.76	9.0%	18.0%	25.0%	21.0%
Fin - data & stock exchange	MSCI	2026-01-23	26.47	37.35	14.49	9.0%	11.0%	9.0%	16.0%
Fin - data & stock exchange	MCO	2026-01-23	26.27	42.05	12.44	11.0%	23.0%	22.0%	21.0%
Fin - data & stock exchange	TW	2026-01-23	20.92	35.16	12.21	13.0%	55.0%	17.0%	63.0%
Fin - data & stock exchange	MKTX	2026-01-23	13.78	29.09	7.54	1.0%	1.0%	N/A	-5.0%
									
Industry - farm machinery	DE	2026-01-23	16.29	27.43	3.00	11.0%	-6.0%	-6.0%	-14.0%
Industry - farm machinery	PCAR	2026-01-23	15.47	23.89	2.17	-19.0%	-41.0%	-41.0%	-39.0%
									
aerospace - aftermarket	BA	2026-01-23	NA	NA	2.45	30.0%	-16.0%	-19.0%	-12.0%
aerospace - aftermarket	GE	2026-01-23	33.25	35.91	6.73	18.0%	24.0%		34.0%
aerospace - aftermarket	HWM	2026-01-23	39.01	60.53	10.87	14.0%	40.0%	26.0%	16.0%
aerospace - aftermarket	TDG	2026-01-23	23.33	44.02	9.00	12.0%	24.0%	18.0%	34.0%
aerospace - aftermarket	HEI	2026-01-23	35.73	68.32	9.00	19.0%	35.0%	9.0%	35.0%
aerospace - aftermarket	FTAI	2026-01-23	34.86	68.22	13.01	42.0%	54.0%	20.0%	46.0%
aerospace - aftermarket	CRS	2026-01-23	24.20	40.78	5.74	2.0%	43.0%	25.0%	45.0%
									
Industry - police equipment	MSI	2026-01-23	22.91	32.12	5.89	8.0%	4.0%	11.0%	0.0%
Industry - police equipment	AXON	2026-01-23	966.24	194.39	18.94	31.0%	-80.0%	-41.0%	-103.0%
									
Industry - auto manufactueres	RACE	2026-01-23	20.38	33.96	7.64	14.0%	12.0%	11.0%	8.0%
Industry - auto manufactueres	GM	2026-01-23	6.36	16.04	0.40	0.0%	-62.0%	-20.0%	-57.0%
Industry - auto manufactueres	F	2026-01-23	18.82	11.67	0.29	9.0%	109.0%	48.0%	174.0%
Industry - auto manufactueres	CPRT	2026-01-23	18.07	25.43	8.62	1.0%	8.0%	5.0%	11.0%
									
home building - residential construction	DHI	2026-01-23	10.68	13.70	1.31	-10.0%	-28.0%	-31.0%	-30.0%
home building - residential construction	TOL	2026-01-23	8.53	10.66	1.25	3.0%	-5.0%	-8.0%	-6.0%
home building - residential construction	KBH	2026-01-23	9.37	9.57	0.61	-15.0%	-48.0%	-45.0%	-46.0%
home building - residential construction	BLD	2026-01-23	15.63	24.62	2.60	1.0%	-16.0%	-3.0%	-16.0%
home building - residential construction	IBP	2026-01-23	16.71	31.93	2.71	2.0%	7.0%	6.0%	8.0%
									
home building - material	CRH	2026-01-23	13.68	24.35	2.22	5.0%	1.0%	9.0%	11.0%
home building - material	MLM	2026-01-23	20.62	34.06	5.87	-2.0%	-2.0%	2.0%	14.0%
home building - material	VMC	2026-01-23	18.43	35.54	5.01	14.0%	66.0%	24.0%	81.0%
									
home building - home improvement retial	HD	2026-01-23	17.45	26.15	2.30	3.0%	-1.0%	0.0%	-1.0%
home building - home improvement retial	LOW	2026-01-23	16.16	22.83	1.83	3.0%	-4.0%	1.0%	-5.0%
home building - home improvement retial	BLDR	2026-01-23	11.42	23.31	0.87	-7.0%	-57.0%	-34.0%	-57.0%
home building - home improvement retial	W	2026-01-23	62.84	NA	1.16	8.0%	37.0%	452.0%	34.0%
home building - home improvement retial	WSM	2026-01-23	14.66	22.39	3.07	5.0%	-1.0%	-1.0%	-3.0%
									
cons disc - loging	MAR	2026-01-23	23.51	33.74	3.31	4.0%	26.0%	N/A	25.0%
cons disc - loging	HLT	2026-01-23	29.20	43.02	5.88	9.0%	23.0%	N/A	22.0%
cons disc - loging	H	2026-01-23	31.22	NA	2.24	10.0%	-103.0%	N/A	-110.0%
									
