sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
data center - hyper scaler,NBIS,2026-04-09,NA,267.47,64.24,501.0%,72.0%,-53.0%,83.0%
data center - hyper scaler,IREN,2026-04-09,102.26,42.46,25.23,60.0%,-1655.0%,-66.0%,-929.0%
data center - hyper scaler,WULF,2026-04-09,NA,NA,47.90,2.0%,136.0%,198.0%,333.0%
data center - hyper scaler,CIFR,2026-04-09,238.82,NA,29.60,41.0%,-4851.0%,410.0%,-4293.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-04-09,33.16,37.52,20.70,73.0%,100.0%,84.0%,94.0%
data center - semi chip,MU,2026-04-09,12.74,19.90,8.18,196.0%,819.0%,374.0%,771.0%
data center - semi chip,AVGO,2026-04-09,46.64,69.23,24.61,29.0%,49.0%,26.0%,34.0%
data center - semi chip,AMD,2026-04-09,56.59,89.47,11.14,34.0%,133.0%,33.0%,213.0%
,,,,,,,,,
data center - semi equip,ASML,2026-04-09,39.32,51.84,15.11,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-04-09,43.77,53.03,15.72,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-04-09,35.53,40.75,11.19,-2.0%,10.0%,-2.0%,71.0%
data center - semi equip,KLAC,2026-04-09,39.13,50.18,17.77,7.0%,37.0%,4.0%,39.0%
,,,,,,,,,
data center - semi equip for test,TER,2026-04-09,69.53,104.57,17.88,44.0%,84.0%,81.0%,76.0%
data center - semi equip for test,COHU,2026-04-09,NA,NA,3.66,30.0%,-29.0%,-65.0%,5.0%
data center - semi equip for test,KLIC,2026-04-09,NA,NA,5.84,20.0%,-76.0%,52.0%,-79.0%
,,,,,,,,,
data center - package,TSM,2026-04-09,21.73,34.28,15.47,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-04-09,15.72,42.35,2.58,14.0%,61.0%,39.0%,63.0%
data center - package,AMKR,2026-04-09,12.03,36.65,2.03,16.0%,34.0%,24.0%,63.0%
,,,,,,,,,
data center - PCB,TTMI,2026-04-09,28.36,63.98,3.83,19.0%,333.0%,36.0%,880.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-04-09,32.23,45.75,3.05,44.0%,59.0%,24.0%,76.0%
data center - rack manufacture,FLEX,2026-04-09,15.16,33.58,1.03,8.0%,11.0%,-1.0%,-9.0%
,,,,,,,,,
data center - router,ANET,2026-04-09,43.97,53.04,20.38,29.0%,28.0%,30.0%,19.0%
data center - router,MRVL,2026-04-09,40.80,38.80,12.80,22.0%,91.0%,33.0%,98.0%
,,,,,,,,,
data center - optics,CRDO,2026-04-09,53.19,59.86,18.64,201.0%,428.0%,400.0%,435.0%
data center - optics,MTSI,2026-04-09,84.28,116.46,18.20,25.0%,-129.0%,44.0%,-129.0%
data center - optics,SMTC,2026-04-09,49.41,NA,7.85,9.0%,-568.0%,1.0%,-176.0%
data center - optics,LITE,2026-04-09,254.27,273.40,30.33,65.0%,-328.0%,818.0%,-228.0%
data center - optics,COHR,2026-04-09,44.83,281.25,8.46,17.0%,31.0%,21.0%,104.0%
data center - optics,FN,2026-04-09,48.31,59.29,5.69,36.0%,26.0%,52.0%,30.0%
data center - optics,CIEN,2026-04-09,121.30,309.51,13.45,27.0%,852.0%,242.0%,1575.0%
data center - optics,CSCO,2026-04-09,20.90,29.26,5.56,10.0%,26.0%,15.0%,31.0%
data center - optics,ADI,2026-04-09,32.17,64.18,14.59,30.0%,117.0%,44.0%,112.0%
data center - optics,TXN,2026-04-09,25.26,39.48,11.07,10.0%,1.0%,14.0%,-4.0%
data center - optics,APH,2026-04-09,25.23,41.23,7.33,49.0%,81.0%,82.0%,60.0%
data center - optics,TEL,2026-04-09,15.71,32.97,3.71,22.0%,36.0%,34.0%,42.0%
data center - optics,GLW,2026-04-09,41.25,92.34,9.32,20.0%,55.0%,48.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-04-09,39.79,56.63,10.86,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-04-09,34.28,33.92,10.67,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-04-09,87.82,NA,14.08,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-04-09,11.53,20.81,1.03,40.0%,42.0%,35.0%,47.0%
data center - server,SMCI,2026-04-09,13.35,17.24,0.50,123.0%,33.0%,30.0%,25.0%
,,,,,,,,,
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),MPWR,2026-04-09,82.32,104.70,23.48,21.0%,24.0%,24.0%,-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),VICR,2026-04-09,138.78,71.00,20.58,12.0%,64.0%,51.0%,354.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构),AEIS,2026-04-09,52.38,98.27,7.87,18.0%,41.0%,56.0%,7.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(415VAC->415VAC),NVT,2026-04-09,26.56,30.11,5.34,42.0%,58.0%,26.0%,982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),ETN,2026-04-09,25.64,38.31,5.66,13.0%,11.0%,6.0%,17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),VRT,2026-04-09,50.79,84.34,10.76,23.0%,130.0%,28.0%,203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),POWL,2026-04-09,33.78,44.98,7.55,4.0%,19.0%,20.0%,19.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kVAC->415VAC,ETN,2026-04-09,25.64,38.31,5.66,13.0%,11.0%,6.0%,17.0%
data center - (34.5/13.8/4.16kVAC->415VAC,HUBB,2026-04-09,21.12,32.08,4.86,12.0%,15.0%,19.0%,14.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-04-09,12.96,23.46,1.87,1.0%,-16.0%,-7.0%,-21.0%
data center - UPS battery,FLNC,2026-04-09,NA,NA,0.98,154.0%,20.0%,4.0%,9.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-04-09,28.88,41.81,5.42,18.0%,-7.0%,2.0%,-14.0%
data center - onsite power generator,GEV,2026-04-09,93.73,54.42,6.85,4.0%,-1.0%,48.0%,657.0%
data center - onsite power generator,CMI,2026-04-09,18.01,29.79,2.51,1.0%,19.0%,-2.0%,42.0%
data center - onsite power generator,FTAI,2026-04-09,29.34,55.32,10.42,32.0%,24.0%,18.0%,29.0%
data center - onsite power generator,BE,2026-04-09,282.29,NA,22.20,36.0%,-98.0%,-15.0%,-99.0%
,,,,,,,,,
data center - construction builder,EME,2026-04-09,19.84,28.28,2.10,20.0%,45.0%,13.0%,49.0%
data center - construction builder,FIX,2026-04-09,37.73,54.49,6.08,42.0%,125.0%,78.0%,127.0%
data center - construction builder,URI,2026-04-09,8.97,19.85,3.00,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-04-09,35.95,85.67,3.06,20.0%,1.0%,15.0%,3.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-04-09,21.16,41.79,1.34,17.0%,72.0%,41.0%,129.0%
,,,,,,,,,
data center - new IPP,TLN,2026-04-09,9.97,NA,3.26,74.0%,1362.0%,-338.0%,-543.0%
data center - new IPP,OKLO,2026-04-09,NA,NA,NA,,326.0%,272.0%,303.0%
data center - new IPP,SMR,2026-04-09,NA,NA,99.86,-95.0%,-64.0%,534.0%,-32.0%
,,,,,,,,,
data center - IPP,CEG,2026-04-09,16.20,37.88,3.78,0.0%,-19.0%,-24.0%,-49.0%
data center - IPP,VST,2026-04-09,17.09,69.78,3.05,-68.0%,-32.0%,-122.0%,-53.0%
data center - IPP,NRG,2026-04-09,16.24,40.97,1.13,13.0%,-91.0%,-11.0%,-92.0%
,,,,,,,,,
data center - uranium,CCJ,2026-04-09,79.27,118.95,20.20,2.0%,158.0%,-4.0%,47.0%
data center - uranium,UEC,2026-04-09,NA,NA,332.72,-59.0%,19.0%,730.0%,36.0%
data center - uranium,LEU,2026-04-09,46.62,43.22,7.90,-4.0%,-55.0%,-67.0%,-67.0%
,,,,,,,,,
data center - HVAC,TT,2026-04-09,24.31,35.45,4.78,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-04-09,18.11,35.99,2.36,-6.0%,-99.0%,-54.0%,-93.0%
data center - HVAC,JCI,2026-04-09,24.17,26.68,3.62,7.0%,74.0%,40.0%,25.0%
data center - HVAC,SPXC,2026-04-09,21.71,42.77,4.75,19.0%,35.0%,23.0%,38.0%
,,,,,,,,,
material - steel/copper/aluminum/lithium,NUE,2026-04-09,11.44,24.42,1.29,9.0%,28.0%,17.0%,32.0%
material - steel/copper/aluminum/lithium,STLD,2026-04-09,15.35,23.75,1.51,14.0%,27.0%,26.0%,28.0%
material - steel/copper/aluminum/lithium,CLF,2026-04-09,NA,NA,0.28,0.0%,-23.0%,-118.0%,-46.0%
material - steel/copper/aluminum/lithium,BHP,2026-04-09,7.71,19.15,3.63,2.0%,190.0%,49.0%,505.0%
material - steel/copper/aluminum/lithium,RIO,2026-04-09,6.43,15.93,2.11,,,,
material - steel/copper/aluminum/lithium,VALE,2026-04-09,5.99,30.90,1.85,9.0%,66.0%,41.0%,387.0%
material - steel/copper/aluminum/lithium,SCCO,2026-04-09,19.85,36.20,11.48,39.0%,64.0%,54.0%,65.0%
material - steel/copper/aluminum/lithium,FCX,2026-04-09,14.28,43.89,3.80,-11.0%,-38.0%,-49.0%,48.0%
material - steel/copper/aluminum/lithium,TMQ,2026-04-09,NA,NA,NA,,95.0%,44.0%,95.0%
material - steel/copper/aluminum/lithium,AA,2026-04-09,9.10,16.33,1.47,2.0%,-74.0%,-22.0%,12.0%
material - steel/copper/aluminum/lithium,CENX,2026-04-09,27.67,167.66,2.60,0.0%,-137.0%,4.0%,-96.0%
material - steel/copper/aluminum/lithium,ALB,2026-04-09,32.68,NA,3.95,16.0%,-471.0%,44.0%,-1457.0%
material - steel/copper/aluminum/lithium,LAC,2026-04-09,NA,NA,NA,,-747.0%,227.0%,-564.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-04-09,NA,NA,63.15,36.0%,-19.0%,-15.0%,1.0%
aerospace - & defense,DXYZ,2026-04-09,4.49,7.91,NA,436.0%,-2752.0%,N/A,-2752.0%
aerospace - & defense,FLY,2026-04-09,NA,NA,37.59,539.0%,-7.0%,-1.0%,-60.0%
aerospace - & defense,LUNR,2026-04-09,NA,NA,22.68,-18.0%,-66.0%,76.0%,-73.0%
aerospace - & defense,RDW,2026-04-09,NA,NA,5.28,56.0%,23.0%,182.0%,6.0%
aerospace - & defense,PL,2026-04-09,NA,NA,38.50,41.0%,340.0%,205.0%,334.0%
aerospace - & defense,PLTR,2026-04-09,211.95,206.21,69.73,70.0%,672.0%,3127.0%,670.0%
aerospace - & defense,KTOS,2026-04-09,141.91,519.22,9.48,22.0%,202.0%,33.0%,51.0%
aerospace - & defense,AVAV,2026-04-09,56.71,NA,5.51,143.0%,7347.0%,445.0%,8846.0%
aerospace - & defense,RTX,2026-04-09,23.16,40.95,3.08,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-04-09,17.43,29.04,1.91,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-04-09,19.38,23.66,2.34,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-04-09,21.65,41.97,3.06,2.0%,-22.0%,-7.0%,-34.0%
aerospace - & defense,MOG-A,2026-04-09,20.46,39.37,2.49,21.0%,48.0%,27.0%,48.0%
aerospace - & defense,ALNT,2026-04-09,18.08,52.30,2.10,17.0%,123.0%,37.0%,112.0%
aerospace - & defense,GD,2026-04-09,15.99,22.25,1.77,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-04-09,19.31,26.25,1.27,16.0%,51.0%,43.0%,29.0%
aerospace - & defense,CW,2026-04-09,35.97,56.13,7.61,15.0%,16.0%,13.0%,16.0%
aerospace - & defense,BWXT,2026-04-09,52.30,64.31,6.58,19.0%,29.0%,-2.0%,31.0%
aerospace - & defense,LDOS,2026-04-09,9.95,13.97,1.14,-4.0%,14.0%,11.0%,15.0%
aerospace - & defense,BAH,2026-04-09,10.12,11.82,0.84,-10.0%,-25.0%,-11.0%,7.0%
aerospace - & defense,CACI,2026-04-09,14.80,24.11,1.39,6.0%,18.0%,13.0%,13.0%
aerospace - & defense,USAS,2026-04-09,NA,NA,13.31,39.0%,174.0%,-211.0%,226.0%
aerospace - & defense,ALM,2026-04-09,NA,NA,212.42,39.0%,1790.0%,344.0%,1800.0%
aerospace - & defense,UAMY,2026-04-09,NA,NA,32.03,90.0%,-73.0%,616.0%,-67.0%
,,,,,,,,,
aerospace - aftermarket,GE,2026-04-09,35.29,38.46,7.16,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,FTAI,2026-04-09,29.34,55.32,10.42,32.0%,24.0%,18.0%,29.0%
aerospace - aftermarket,HEI,2026-04-09,30.56,57.98,7.57,14.0%,19.0%,13.0%,13.0%
aerospace - aftermarket,ATI,2026-04-09,28.84,55.97,4.77,0.0%,-30.0%,9.0%,-30.0%
aerospace - aftermarket,CRS,2026-04-09,29.48,50.09,7.29,8.0%,24.0%,24.0%,25.0%
aerospace - aftermarket,HWM,2026-04-09,43.24,68.40,12.34,15.0%,10.0%,23.0%,18.0%
aerospace - aftermarket,PH,2026-04-09,25.23,35.85,6.06,9.0%,-9.0%,13.0%,-11.0%
aerospace - aftermarket,TDG,2026-04-09,20.75,39.40,7.60,14.0%,-8.0%,8.0%,-13.0%
aerospace - aftermarket,BA,2026-04-09,NA,116.07,1.93,57.0%,-303.0%,-93.0%,-307.0%
,,,,,,,,,
material - rare earth(永磁体),CRS,2026-04-09,29.48,50.09,7.29,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-04-09,NA,NA,34.76,70.0%,-131.0%,-265.0%,-142.0%
material - rare earth(永磁体),USAR,2026-04-09,NA,NA,2222.29,,-12162.0%,1722.0%,-12981.0%
material - rare earth(永磁体),EMAT,2026-04-09,NA,NA,NA,,-48.0%,-49.0%,-52.0%
material - rare earth(永磁体),METC,2026-04-09,55.86,NA,1.65,-25.0%,-360.0%,-84.0%,-481.0%
material - rare earth(永磁体),CRML,2026-04-09,NA,NA,NA,,,,
,,,,,,,,,
chips,QCOM,2026-04-09,10.12,26.39,3.04,5.0%,-2.0%,-6.0%,-6.0%
chips,INTC,2026-04-09,27.60,NA,5.83,-4.0%,-44.0%,23.0%,369.0%
chips,ARM,2026-04-09,142.08,199.59,34.06,26.0%,-15.0%,14.0%,-12.0%
,,,,,,,,,
robotic,MOG-A,2026-04-09,20.46,39.37,2.49,21.0%,48.0%,27.0%,48.0%
robotic,ALNT,2026-04-09,18.08,52.30,2.10,17.0%,123.0%,37.0%,112.0%
robotic,ROK,2026-04-09,25.39,45.18,5.18,12.0%,61.0%,6.0%,66.0%
robotic,SNPS,2026-04-09,37.21,62.58,9.69,65.0%,-73.0%,106.0%,-78.0%
robotic,SYM,2026-04-09,NA,NA,13.50,29.0%,-218.0%,-266.0%,-175.0%
,,,,,,,,,
quatum,IBM,2026-04-09,14.37,21.28,3.29,12.0%,25.0%,27.0%,92.0%
quatum,IONQ,2026-04-09,NA,NA,79.18,429.0%,-461.0%,151.0%,-473.0%
quatum,RGTI,2026-04-09,NA,NA,670.39,-18.0%,-88.0%,21.0%,-88.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-04-09,14.49,23.29,4.62,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-04-09,13.22,21.88,3.80,12.0%,32.0%,9.0%,14.0%
TMT - SAAS,NOW,2026-04-09,34.61,53.79,7.07,21.0%,17.0%,49.0%,4.0%
TMT - SAAS,ADBE,2026-04-09,9.46,13.39,3.80,12.0%,11.0%,12.0%,4.0%
TMT - SAAS,INTU,2026-04-09,16.56,23.47,4.97,17.0%,52.0%,34.0%,47.0%
TMT - SAAS,ADP,2026-04-09,13.14,18.83,3.72,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-04-09,19.41,43.75,3.05,15.0%,120.0%,88.0%,54.0%
TMT - SAAS,ADSK,2026-04-09,28.54,43.03,6.60,20.0%,20.0%,38.0%,4.0%
TMT - SAAS,TEAM,2026-04-09,NA,NA,2.71,23.0%,18.0%,-64.0%,12.0%
TMT - SAAS,HUBS,2026-04-09,53.40,235.68,3.45,20.0%,375.0%,225.0%,993.0%
TMT - SAAS,TWLO,2026-04-09,44.64,633.33,3.73,14.0%,179.0%,68.0%,268.0%
TMT - SAAS,ZM,2026-04-09,13.52,13.53,5.09,5.0%,92.0%,-14.0%,83.0%
TMT - SAAS,DOCU,2026-04-09,19.71,30.76,2.75,8.0%,50.0%,28.0%,8.0%
TMT - SAAS,BILL,2026-04-09,143.97,NA,2.31,14.0%,-106.0%,4966.0%,-108.0%
TMT - SAAS,GDDY,2026-04-09,10.82,12.97,2.18,7.0%,30.0%,17.0%,23.0%
TMT - SAAS,WIX,2026-04-09,55.19,86.35,1.87,14.0%,-215.0%,-245.0%,-184.0%
TMT - SAAS,PATH,2026-04-09,49.35,19.03,3.23,14.0%,69.0%,84.0%,102.0%
,,,,,,,,,
CN,BABA,2026-04-09,16.04,23.73,2.03,3.0%,-56.0%,-46.0%,-66.0%
CN,NIO,2026-04-09,NA,NA,1.04,78.0%,-104.0%,,-102.0%
,,,,,,,,,
Fin - bank,JPM,2026-04-09,NA,15.51,2.99,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-04-09,NA,13.79,1.94,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-04-09,NA,17.93,1.28,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-04-09,NA,17.34,2.18,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-04-09,NA,17.46,2.36,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-04-09,NA,17.62,2.13,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-04-09,9.65,20.66,2.71,10.0%,12.0%,N/A,14.0%
Fin - credit,COF,2026-04-09,NA,66.03,1.75,N/A,44.0%,N/A,101.0%
Fin - credit,SOFI,2026-04-09,19.08,42.82,4.35,32.0%,209.0%,N/A,-48.0%
Fin - credit,AFRM,2026-04-09,14.16,60.29,4.76,29.0%,61.0%,N/A,61.0%
Fin - credit,KLAR,2026-04-09,NA,NA,1.41,38.0%,-137.0%,-116.0%,-304.0%
Fin - credit,UPST,2026-04-09,52.29,63.74,2.57,35.0%,-826.0%,-50860.0%,-778.0%
Fin - credit,FICO,2026-04-09,28.33,39.70,12.33,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-04-09,20.24,29.21,14.20,15.0%,8.0%,14.0%,15.0%
Fin - payment,MA,2026-04-09,21.89,30.48,13.68,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-04-09,6.67,8.90,1.42,1.0%,-19.0%,-14.0%,-14.0%
Fin - payment,PYPL,2026-04-09,5.85,8.50,1.27,5.0%,15.0%,12.0%,28.0%
Fin - payment,XYZ,2026-04-09,11.04,29.78,1.55,4.0%,-27.0%,108.0%,-94.0%
Fin - payment,TOST,2026-04-09,35.90,47.56,2.49,22.0%,206.0%,121.0%,206.0%
,,,,,,,,,
Fin - broker,SCHW,2026-04-09,9.39,20.87,6.16,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-04-09,-1.07,32.47,3.07,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-04-09,35.66,34.05,14.01,28.0%,18.0%,N/A,-34.0%
Fin - broker,COIN,2026-04-09,37.31,38.50,6.22,-69.0%,-159.0%,N/A,-152.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-04-09,17.83,28.61,6.56,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-04-09,21.73,30.23,10.19,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-04-09,30.96,39.89,4.09,86.0%,58.0%,N/A,-2.0%
Fin - asset manage,BN,2026-04-09,15.85,87.10,1.34,7.0%,-214.0%,N/A,79.0%
Fin - asset manage,APO,2026-04-09,9.07,19.56,1.91,86.0%,2.0%,N/A,-55.0%
Fin - asset manage,SSNC,2026-04-09,9.38,21.65,2.63,8.0%,-8.0%,4.0%,-22.0%
Fin - asset manage,CWAN,2026-04-09,69.58,NA,9.75,72.0%,-41.0%,264.0%,-103.0%
,,,,,,,,,
Fin - mm,VIRT,2026-04-09,8.42,9.68,2.36,21.0%,70.0%,N/A,48.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-04-09,16.66,28.07,7.52,13.0%,18.0%,N/A,22.0%
Fin - data & stock exchange,NDAQ,2026-04-09,18.46,27.23,5.82,3.0%,32.0%,N/A,46.0%
