sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
data center - package	AMKR	2026-02-25	11.04	33.69	1.87	16.0%	34.0%	24.0%	63.0%
									
data center - PCB	TTMI	2026-02-25	28.93	65.32	3.91	19.0%	333.0%	36.0%	880.0%
									
data center - rack manufacture	CLS	2026-02-25	27.36	41.21	2.75	44.0%	59.0%	53.0%	76.0%
data center - rack manufacture	FLEX	2026-02-25	13.42	29.46	0.90	8.0%	11.0%	-1.0%	-9.0%
									
data center - router	ANET	2026-02-25	39.72	48.21	18.52	29.0%	28.0%	30.0%	19.0%
data center - router	MRVL	2026-02-25	29.77	28.27	9.05	37.0%	-395.0%	-22877.0%	-381.0%
									
data center - optics	CRDO	2026-02-25	96.18	108.48	28.20	272.0%	-2230.0%	-2601.0%	-2058.0%
data center - optics	MTSI	2026-02-25	86.67	119.72	18.71	25.0%	-129.0%	44.0%	-129.0%
data center - optics	SMTC	2026-02-25	51.86	306.24	8.40	13.0%	-225.0%	45.0%	-62.0%
data center - optics	LITE	2026-02-25	206.51	220.31	24.44	65.0%	-328.0%	818.0%	-228.0%
data center - optics	COHR	2026-02-25	42.34	264.75	7.97	17.0%	31.0%	21.0%	104.0%
data center - optics	FN	2026-02-25	48.23	59.20	5.68	36.0%	26.0%	52.0%	30.0%
data center - optics	CIEN	2026-02-25	111.39	415.58	10.47	26.0%	-96.0%	35.0%	-56.0%
data center - optics	CSCO	2026-02-25	19.96	27.88	5.30	10.0%	26.0%	15.0%	31.0%
data center - optics	ADI	2026-02-25	33.01	65.90	14.98	30.0%	117.0%	44.0%	112.0%
data center - optics	TXN	2026-02-25	25.08	39.31	10.99	10.0%	1.0%	14.0%	-4.0%
data center - optics	APH	2026-02-25	27.87	45.66	8.11	49.0%	81.0%	82.0%	60.0%
data center - optics	TEL	2026-02-25	16.63	35.03	3.94	22.0%	36.0%	34.0%	42.0%
data center - optics	GLW	2026-02-25	38.88	86.71	8.75	20.0%	55.0%	48.0%	74.0%
									
data center - NAND/SSD	STX	2026-02-25	33.69	47.65	9.14	22.0%	102.0%	66.0%	76.0%
data center - NAND/SSD	WDC	2026-02-25	29.41	29.06	9.14	-30.0%	165.0%	18.0%	209.0%
data center - NAND/SSD	SNDK	2026-02-25	65.79	NA	10.57	61.0%	442.0%	404.0%	672.0%
									
data center - server	DELL	2026-02-25	9.59	16.59	0.79	11.0%	39.0%	15.0%	37.0%
data center - server	SMCI	2026-02-25	19.07	25.07	0.72	123.0%	33.0%	30.0%	25.0%
									
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	MPWR	2026-02-25	78.08	96.72	21.16	21.0%	24.0%		-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	VICR	2026-02-25	165.71	75.32	21.52	12.0%	64.0%		354.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构)	AEIS	2026-02-25	47.73	89.61	7.18	18.0%	41.0%	56.0%	7.0%
									
data center - 机房配电UPS/PDU(415VAC->415VAC)	NVT	2026-02-25	25.21	28.48	5.05	42.0%	58.0%	26.0%	982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	ETN	2026-02-25	24.47	35.84	5.30	13.0%	11.0%		17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	VRT	2026-02-25	46.32	76.82	9.80	23.0%	130.0%	28.0%	203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	POWL	2026-02-25	26.40	35.74	6.00	4.0%	19.0%	20.0%	19.0%
									
data center - (34.5/13.8/4.16kVAC->415VAC	ETN	2026-02-25	24.47	35.84	5.30	13.0%	11.0%		17.0%
data center - (34.5/13.8/4.16kVAC->415VAC	HUBB	2026-02-25	20.84	31.63	4.79	12.0%	15.0%	19.0%	14.0%
									
data center - UPS battery	ENS	2026-02-25	11.75	21.05	1.68	1.0%	-16.0%	-7.0%	-21.0%
data center - UPS battery	FLNC	2026-02-25	NA	NA	1.18	154.0%	20.0%	4.0%	9.0%
									
data center - onsite power generator	CAT	2026-02-25	28.22	40.76	5.28	18.0%	-7.0%	2.0%	-14.0%
data center - onsite power generator	GEV	2026-02-25	84.61	49.27	6.21	4.0%	-1.0%	48.0%	657.0%
data center - onsite power generator	CMI	2026-02-25	17.56	28.99	2.44	1.0%	19.0%	-2.0%	42.0%
data center - onsite power generator	FTAI	2026-02-25	35.34	69.25	13.21	42.0%	54.0%	20.0%	46.0%
data center - onsite power generator	BE	2026-02-25	309.54	NA	24.37	36.0%	-98.0%	-15.0%	-99.0%
									
data center - construction builder	EME	2026-02-25	20.98	32.41	2.22	16.0%	10.0%	14.0%	9.0%
data center - construction builder	FIX	2026-02-25	34.73	50.20	5.61	42.0%	125.0%	78.0%	127.0%
data center - construction builder	URI	2026-02-25	9.81	22.27	3.37	3.0%	-4.0%	0.0%	-5.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-02-25	34.90	82.99	2.96	20.0%	1.0%	15.0%	3.0%
data center - 电网侧≥115kV, 115kV->34.5kV	MYRG	2026-02-25	20.64	44.84	1.23	7.0%	141.0%	74.0%	201.0%
									
data center - new IPP	TLN	2026-02-25	8.80	84.61	4.39	35.0%	70.0%	43.0%	23.0%
data center - new IPP	OKLO	2026-02-25	NA	NA	NA		200.0%	196.0%	198.0%
data center - new IPP	SMR	2026-02-25	NA	NA	62.91	1653.0%	1070.0%	1226.0%	1465.0%
									
data center - IPP	CEG	2026-02-25	14.52	44.23	4.42	0.0%	-19.0%	65.0%	-49.0%
data center - IPP	VST	2026-02-25	7.96	62.57	2.70	-3.0%	-64.0%	-20.0%	-67.0%
data center - IPP	NRG	2026-02-25	16.50	46.77	1.15	13.0%	-91.0%	-11.0%	-92.0%
									
data center - uranium	CCJ	2026-02-25	82.41	123.67	20.99	2.0%	158.0%	-4.0%	47.0%
data center - uranium	UEC	2026-02-25	NA	NA	152.96	-100.0%	-49.0%	120.0%	-49.0%
data center - uranium	LEU	2026-02-25	56.61	50.54	9.23	-4.0%	-55.0%	-67.0%	-67.0%
									
data center - HVAC	TT	2026-02-25	24.32	35.46	4.78	6.0%	-1.0%	2.0%	-2.0%
data center - HVAC	CARR	2026-02-25	18.18	36.15	2.37	-6.0%	-99.0%	-54.0%	-93.0%
data center - HVAC	JCI	2026-02-25	24.60	27.21	3.69	7.0%	74.0%	40.0%	25.0%
data center - HVAC	SPXC	2026-02-25	23.25	45.50	5.04	19.0%	35.0%	16.0%	38.0%
									
material - steel/copper/aluminum/lithium	NUE	2026-02-25	11.02	23.27	1.24	9.0%	28.0%	16.0%	32.0%
material - steel/copper/aluminum/lithium	STLD	2026-02-25	15.48	23.94	1.54	14.0%	27.0%	26.0%	28.0%
material - steel/copper/aluminum/lithium	CLF	2026-02-25	NA	NA	0.33	0.0%	-23.0%	-118.0%	-46.0%
material - steel/copper/aluminum/lithium	BHP	2026-02-25	8.12	20.28	3.84	3.0%	193.0%	50.0%	509.0%
material - steel/copper/aluminum/lithium	RIO	2026-02-25	6.64	16.53	2.19				
material - steel/copper/aluminum/lithium	VALE	2026-02-25	6.27	32.60	1.95	9.0%	66.0%	41.0%	387.0%
material - steel/copper/aluminum/lithium	SCCO	2026-02-25	25.77	47.03	14.52	15.0%	21.0%	20.0%	24.0%
material - steel/copper/aluminum/lithium	FCX	2026-02-25	14.70	45.44	3.93	-11.0%	-38.0%	-49.0%	48.0%
material - steel/copper/aluminum/lithium	TMQ	2026-02-25	NA	NA	NA		2015.0%	122.0%	2015.0%
material - steel/copper/aluminum/lithium	AA	2026-02-25	9.52	14.56	1.34	-13.0%	-74.0%	-54.0%	12.0%
material - steel/copper/aluminum/lithium	CENX	2026-02-25	21.36	134.69	1.97	0.0%	-137.0%	4.0%	-96.0%
material - steel/copper/aluminum/lithium	ALB	2026-02-25	36.42	NA	4.50	16.0%	-471.0%	44.0%	-1457.0%
material - steel/copper/aluminum/lithium	LAC	2026-02-25	NA	NA	NA		2371.0%	69.0%	2353.0%
									
aerospace - & defense	RKLB	2026-02-25	NA	NA	67.96	48.0%	16.0%	7.0%	-65.0%
aerospace - & defense	DXYZ	2026-02-25	20.90	15.83	NA	-5512.0%	-297.0%	N/A	-297.0%
aerospace - & defense	FLY	2026-02-25	NA	NA	29.55	38.0%	227.0%	96.0%	204.0%
aerospace - & defense	LUNR	2026-02-25	NA	NA	14.82	-10.0%	-88.0%	32.0%	-87.0%
aerospace - & defense	RDW	2026-02-25	NA	NA	4.80	51.0%	60.0%	566.0%	76.0%
aerospace - & defense	PL	2026-02-25	NA	NA	29.79	33.0%	191.0%	-37.0%	195.0%
aerospace - & defense	PLTR	2026-02-25	217.35	211.35	71.47	70.0%	672.0%	3127.0%	670.0%
aerospace - & defense	KTOS	2026-02-25	169.38	675.91	11.25	22.0%	202.0%	33.0%	51.0%
aerospace - & defense	AVAV	2026-02-25	97.83	NA	9.33	151.0%	-425.0%	126.0%	-327.0%
aerospace - & defense	RTX	2026-02-25	22.43	39.50	2.97	12.0%	14.0%	15.0%	9.0%
aerospace - & defense	LMT	2026-02-25	18.09	30.29	2.00	9.0%	195.0%	142.0%	155.0%
aerospace - & defense	NOC	2026-02-25	19.72	24.13	2.38	10.0%	12.0%	12.0%	13.0%
aerospace - & defense	LHX	2026-02-25	20.82	40.10	2.92	2.0%	-22.0%	-7.0%	-34.0%
aerospace - & defense	MOG-A	2026-02-25	22.14	43.03	2.72	21.0%	48.0%	27.0%	48.0%
aerospace - & defense	ALNT	2026-02-25	18.93	59.33	2.11	11.0%	207.0%	46.0%	209.0%
aerospace - & defense	GD	2026-02-25	15.98	22.23	1.77	8.0%	2.0%	2.0%	0.0%
aerospace - & defense	HII	2026-02-25	20.63	28.39	1.37	16.0%	51.0%	43.0%	29.0%
aerospace - & defense	CW	2026-02-25	34.73	54.14	7.34	15.0%	16.0%	13.0%	16.0%
aerospace - & defense	BWXT	2026-02-25	47.90	58.50	5.99	19.0%	29.0%	-2.0%	31.0%
aerospace - & defense	LDOS	2026-02-25	10.75	15.29	1.25	-4.0%	14.0%	11.0%	15.0%
aerospace - & defense	BAH	2026-02-25	9.74	11.22	0.80	-10.0%	-25.0%	-11.0%	7.0%
aerospace - & defense	CACI	2026-02-25	15.32	25.17	1.45	6.0%	18.0%	13.0%	13.0%
aerospace - & defense	USAS	2026-02-25	NA	NA	22.85	38.0%	-6.0%	299.0%	12.0%
aerospace - & defense	ALM	2026-02-25	NA	NA	204.14	27.0%	-769.0%	54.0%	-718.0%
aerospace - & defense	UAMY	2026-02-25	NA	NA	38.96	260.0%	603.0%	608.0%	555.0%
									
aerospace - aftermarket	GE	2026-02-25	38.64	42.21	7.86	18.0%	24.0%	1.0%	33.0%
aerospace - aftermarket	FTAI	2026-02-25	35.35	69.27	13.21	42.0%	54.0%	20.0%	46.0%
aerospace - aftermarket	HEI	2026-02-25	35.89	70.37	9.04	19.0%	35.0%	9.0%	35.0%
aerospace - aftermarket	ATI	2026-02-25	28.90	56.09	4.78	0.0%	-30.0%	9.0%	-30.0%
aerospace - aftermarket	CRS	2026-02-25	27.04	45.85	6.68	8.0%	24.0%	24.0%	25.0%
aerospace - aftermarket	HWM	2026-02-25	44.05	69.72	12.58	15.0%	10.0%	23.0%	18.0%
aerospace - aftermarket	PH	2026-02-25	25.95	36.94	6.25	9.0%	-9.0%	13.0%	-11.0%
aerospace - aftermarket	TDG	2026-02-25	21.54	41.49	8.00	14.0%	-8.0%	8.0%	-13.0%
aerospace - aftermarket	BA	2026-02-25	NA	121.40	2.02	57.0%	-303.0%	-93.0%	-307.0%
									
material - rare earth(永磁体)	CRS	2026-02-25	27.04	45.85	6.68	8.0%	24.0%	24.0%	25.0%
material - rare earth(永磁体)	MP	2026-02-25	NA	NA	44.87	-15.0%	68.0%	82.0%	64.0%
material - rare earth(永磁体)	USAR	2026-02-25	NA	NA	NA		-10497.0%	712.0%	-11227.0%
material - rare earth(永磁体)	EMAT	2026-02-25	NA	NA	NA		-48.0%	-49.0%	-52.0%
material - rare earth(永磁体)	METC	2026-02-25	29.40	NA	1.93	-28.0%	9128.0%	-85.0%	5446.0%
material - rare earth(永磁体)	CRML	2026-02-25	NA	NA	NA				
									
chips	QCOM	2026-02-25	11.52	30.11	3.47	5.0%	-2.0%	-6.0%	-6.0%
chips	INTC	2026-02-25	21.38	NA	4.43	-4.0%	-44.0%	23.0%	369.0%
chips	ARM	2026-02-25	124.22	174.99	29.86	26.0%	-15.0%	14.0%	-12.0%
									
robotic	MOG-A	2026-02-25	22.12	42.99	2.71	21.0%	48.0%	27.0%	48.0%
robotic	ALNT	2026-02-25	18.91	59.28	2.10	11.0%	207.0%	46.0%	209.0%
robotic	ROK	2026-02-25	25.82	46.02	5.28	12.0%	61.0%	6.0%	66.0%
robotic	SNPS	2026-02-25	50.84	55.94	12.18	38.0%	60.0%	38.0%	-60.0%
robotic	SYM	2026-02-25	NA	NA	14.19	29.0%	-218.0%	-266.0%	-175.0%
									
quatum	IBM	2026-02-25	15.18	21.35	3.29	12.0%	25.0%	7.0%	92.0%
quatum	IONQ	2026-02-25	NA	NA	150.03	222.0%	1920.0%	166.0%	1909.0%
quatum	RGTI	2026-02-25	NA	NA	780.56	-18.0%	1255.0%	19.0%	1255.0%
									
TMT - SAAS	SAP	2026-02-25	17.12	28.12	5.44	13.0%	37.0%	16.0%	26.0%
TMT - SAAS	CRM	2026-02-25	14.70	25.64	4.47	9.0%	44.0%	19.0%	37.0%
TMT - SAAS	NOW	2026-02-25	40.44	62.48	8.22	21.0%	17.0%	49.0%	4.0%
TMT - SAAS	ADBE	2026-02-25	11.10	15.40	4.44	10.0%	14.0%	8.0%	10.0%
TMT - SAAS	INTU	2026-02-25	18.13	26.03	5.44	18.0%	163.0%	54.0%	126.0%
TMT - SAAS	ADP	2026-02-25	14.28	20.51	4.05	6.0%	10.0%	7.0%	10.0%
TMT - SAAS	WDAY	2026-02-25	23.96	51.13	3.64	15.0%	120.0%	74.0%	54.0%
TMT - SAAS	ADSK	2026-02-25	32.28	43.75	6.95	18.0%	33.0%	3.0%	25.0%
TMT - SAAS	TEAM	2026-02-25	NA	NA	3.34	23.0%	18.0%	-64.0%	12.0%
TMT - SAAS	HUBS	2026-02-25	65.22	280.91	4.12	20.0%	375.0%	225.0%	993.0%
TMT - SAAS	TWLO	2026-02-25	42.08	599.33	3.53	14.0%	179.0%	68.0%	268.0%
TMT - SAAS	ZM	2026-02-25	13.34	16.61	5.27	4.0%	183.0%	59.0%	196.0%
TMT - SAAS	DOCU	2026-02-25	20.43	30.22	2.74	8.0%	33.0%	34.0%	34.0%
TMT - SAAS	BILL	2026-02-25	175.68	NA	2.75	14.0%	-106.0%	4966.0%	-108.0%
TMT - SAAS	GDDY	2026-02-25	10.71	12.66	2.16	7.0%	30.0%	17.0%	23.0%
TMT - SAAS	WIX	2026-02-25	19.62	28.40	1.86	14.0%	-61.0%	7.0%	-102.0%
TMT - SAAS	PATH	2026-02-25	103.49	23.50	3.43	16.0%	-196.0%	-149.0%	-1967.0%
									
CN	BABA	2026-02-25	15.93	21.00	2.44	5.0%	-52.0%	-67.0%	-52.0%
CN	NIO	2026-02-25	NA	NA	1.09	17.0%	-32.0%		-29.0%
									
Fin - bank	JPM	2026-02-25	NA	15.14	2.92	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-02-25	NA	13.48	1.91	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-02-25	NA	16.40	1.17	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-02-25	NA	16.22	2.04	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-02-25	NA	17.00	2.30	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-02-25	NA	17.94	2.27	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-02-25	9.91	21.24	2.79	10.0%	12.0%	N/A	14.0%
Fin - credit	COF	2026-02-25	NA	87.13	2.04	N/A	98.0%	N/A	82.0%
Fin - credit	SOFI	2026-02-25	23.42	50.96	5.18	32.0%	209.0%	N/A	-48.0%
Fin - credit	AFRM	2026-02-25	13.98	59.23	4.68	29.0%	61.0%	N/A	61.0%
Fin - credit	KLAR	2026-02-25	NA	NA	1.60	38.0%	-137.0%	-116.0%	-304.0%
Fin - credit	UPST	2026-02-25	53.87	66.28	2.68	35.0%	-826.0%	-50860.0%	-778.0%
Fin - credit	FICO	2026-02-25	33.84	48.35	15.02	16.0%	28.0%	30.0%	4.0%
									
Fin - payment	V	2026-02-25	20.55	29.66	14.41	15.0%	8.0%	14.0%	15.0%
Fin - payment	MA	2026-02-25	22.16	30.86	13.85	18.0%	25.0%	27.0%	21.0%
Fin - payment	FISV	2026-02-25	6.98	9.72	1.55	1.0%	-19.0%	-14.0%	-14.0%
Fin - payment	PYPL	2026-02-25	6.02	8.76	1.31	5.0%	15.0%	12.0%	28.0%
Fin - payment	XYZ	2026-02-25	10.50	10.45	1.32	2.0%	86.0%	28.0%	63.0%
Fin - payment	TOST	2026-02-25	37.36	49.17	2.57	22.0%	206.0%	121.0%	206.0%
									
Fin - broker	SCHW	2026-02-25	8.15	20.51	6.13	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-02-25	-2.37	33.27	3.14	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-02-25	36.65	37.62	15.49	28.0%	18.0%	N/A	-34.0%
Fin - broker	COIN	2026-02-25	41.15	42.10	6.80	-69.0%	-159.0%	N/A	-152.0%
									
Fin - asset manage	BLK	2026-02-25	20.08	31.27	7.17	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-02-25	22.09	30.66	10.39	0.0%	51.0%	N/A	44.0%
Fin - asset manage	KKR	2026-02-25	29.81	41.48	3.87	153.0%	58.0%	N/A	-2.0%
Fin - asset manage	BN	2026-02-25	16.06	94.00	1.46	7.0%	-214.0%	N/A	79.0%
Fin - asset manage	APO	2026-02-25	10.02	21.27	2.10	84.0%	2.0%	N/A	-53.0%
Fin - asset manage	SSNC	2026-02-25	11.44	23.07	2.83	8.0%	-8.0%	2.0%	-22.0%
Fin - asset manage	CWAN	2026-02-25	68.16	NA	9.52	72.0%	-41.0%	264.0%	-103.0%
									
Fin - mm	VIRT	2026-02-25	7.35	7.96	1.94	21.0%	70.0%	N/A	48.0%
									
Fin - data & stock exchange	ICE	2026-02-25	16.50	27.75	7.44	13.0%	18.0%	N/A	22.0%
Fin - data & stock exchange	NDAQ	2026-02-25	18.42	27.17	5.81	3.0%	32.0%	N/A	46.0%
Fin - data & stock exchange	CME	2026-02-25	24.11	27.60	17.03	8.0%	44.0%	N/A	35.0%
Fin - data & stock exchange	CBOE	2026-02-25	18.24	27.96	6.47	9.0%	61.0%	N/A	60.0%
Fin - data & stock exchange	MRX	2026-02-25	-1.65	15.20	1.02			N/A	
Fin - data & stock exchange	SPGI	2026-02-25	18.67	29.01	8.29	9.0%	30.0%	11.0%	29.0%
Fin - data & stock exchange	MSCI	2026-02-25	24.24	35.59	13.09	11.0%	7.0%	13.0%	-7.0%
Fin - data & stock exchange	MCO	2026-02-25	22.26	34.06	10.70	13.0%	31.0%	25.0%	54.0%
Fin - data & stock exchange	TW	2026-02-25	24.31	31.97	13.87	12.0%	117.0%	3.0%	129.0%
Fin - data & stock exchange	MKTX	2026-02-25	14.89	27.24	7.94	3.0%	-6.0%	N/A	42.0%
									
Industry - farm machinery	DE	2026-02-25	18.96	35.31	3.63	13.0%	-7.0%	2.0%	-25.0%
