sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - cons disc - social,RBLX,2026-04-17,NA,NA,8.73,43.0%,45.0%,53.0%,44.0%
TMT - cons disc - social,RDDT,2026-04-17,62.71,61.30,14.15,70.0%,264.0%,314.0%,254.0%
TMT - cons disc - social,PINS,2026-04-17,31.20,33.14,3.07,14.0%,18.0%,15.0%,-85.0%
TMT - cons disc - social,SNAP,2026-04-17,NA,NA,1.72,10.0%,166.0%,633.0%,397.0%
TMT - cons disc - social,MTCH,2026-04-17,11.57,14.85,2.37,2.0%,29.0%,20.0%,32.0%
,,,,,,,,,
TMT - cons disc - adtech,APP,2026-04-17,36.92,50.62,27.78,21.0%,143.0%,75.0%,84.0%
TMT - cons disc - adtech,TTD,2026-04-17,13.89,24.77,3.68,14.0%,22.0%,32.0%,3.0%
TMT - cons disc - adtech,ROKU,2026-04-17,47.28,202.18,3.62,16.0%,-455.0%,229.0%,-326.0%
TMT - cons disc - adtech,U,2026-04-17,1235.25,NA,6.14,10.0%,-19.0%,-34140.0%,-27.0%
,,,,,,,,,
TMT - cons disc - edu,DUOL,2026-04-17,23.67,11.94,4.55,35.0%,144.0%,170.0%,202.0%
TMT - cons disc - edu,COUR,2026-04-17,NA,NA,1.43,10.0%,4.0%,-15.0%,24.0%
,,,,,,,,,
TMT - cons disc - realestate,RKT,2026-04-17,71.35,NA,6.78,133.0%,-75.0%,N/A,101.0%
TMT - cons disc - realestate,Z,2026-04-17,40.10,523.16,4.38,18.0%,-106.0%,,-106.0%
,,,,,,,,,
TMT - cons disc - misc,IOT,2026-04-17,153.57,NA,10.99,28.0%,-419.0%,196.0%,-297.0%
,,,,,,,,,
TMT - cybersecurity,PANW,2026-04-17,61.93,92.74,13.82,15.0%,69.0%,36.0%,62.0%
TMT - cybersecurity,CRWD,2026-04-17,1045.33,NA,22.32,23.0%,-180.0%,-2446.0%,-142.0%
TMT - cybersecurity,FTNT,2026-04-17,26.01,33.66,8.89,15.0%,5.0%,9.0%,-4.0%
TMT - cybersecurity,ZS,2026-04-17,1157.81,NA,7.19,26.0%,29.0%,-10.0%,344.0%
TMT - cybersecurity,NET,2026-04-17,828.90,NA,32.63,34.0%,-3.0%,45.0%,-6.0%
TMT - cybersecurity,OKTA,2026-04-17,43.88,55.34,4.38,12.0%,126.0%,58.0%,174.0%
TMT - cybersecurity,RBRK,2026-04-17,NA,NA,8.01,46.0%,-38.0%,-34.0%,-24.0%
TMT - cybersecurity,CVLT,2026-04-17,36.89,48.90,3.62,19.0%,79.0%,56.0%,61.0%
TMT - cybersecurity,NTNX,2026-04-17,34.80,43.81,3.95,10.0%,50.0%,15.0%,83.0%
,,,,,,,,,
TMT - Data/Infra/Observability,SNOW,2026-04-17,NA,NA,10.67,30.0%,-9.0%,-24.0%,-5.0%
TMT - Data/Infra/Observability,MDB,2026-04-17,NA,NA,8.60,27.0%,367.0%,-172.0%,-2.0%
TMT - Data/Infra/Observability,DDOG,2026-04-17,531.26,427.70,13.04,29.0%,-1.0%,14.0%,2.0%
TMT - Data/Infra/Observability,DT,2026-04-17,34.55,58.67,5.50,18.0%,48.0%,29.0%,-89.0%
,,,,,,,,,
TMT - devops,GTLB,2026-04-17,NA,NA,3.83,23.0%,-134.0%,-98.0%,-124.0%
TMT - devops,FROG,2026-04-17,NA,NA,9.92,25.0%,-27.0%,6.0%,-34.0%
TMT - devops,DBX,2026-04-17,9.81,13.03,2.29,-1.0%,55.0%,58.0%,6.0%
,,,,,,,,,
data center,NOK,2026-04-17,18.61,78.35,2.54,12.0%,-31.0%,-2.0%,-27.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-04-17,21.89,31.37,7.84,22.0%,28.0%,37.0%,26.0%
data center - hyper scaler,CRWV,2026-04-17,36.28,NA,12.00,110.0%,1492.0%,53.0%,460.0%
data center - hyper scaler,NBIS,2026-04-17,NA,307.73,73.91,501.0%,72.0%,-53.0%,83.0%
data center - hyper scaler,IREN,2026-04-17,131.23,54.87,32.60,60.0%,-1655.0%,-66.0%,-929.0%
data center - hyper scaler,WULF,2026-04-17,NA,NA,52.97,2.0%,136.0%,198.0%,333.0%
data center - hyper scaler,CIFR,2026-04-17,275.90,NA,34.47,41.0%,-4851.0%,410.0%,-4293.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-04-17,36.35,41.09,22.67,73.0%,100.0%,84.0%,94.0%
data center - semi chip,MU,2026-04-17,13.78,21.51,8.84,196.0%,819.0%,374.0%,771.0%
data center - semi chip,AVGO,2026-04-17,53.10,79.11,28.12,29.0%,49.0%,26.0%,34.0%
data center - semi chip,AMD,2026-04-17,66.66,105.12,13.08,34.0%,133.0%,33.0%,213.0%
,,,,,,,,,
data center - semi equip,ASML,2026-04-17,37.47,48.54,14.36,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-04-17,44.97,54.48,16.15,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-04-17,35.10,40.26,11.06,-2.0%,10.0%,-2.0%,71.0%
data center - semi equip,KLAC,2026-04-17,40.33,51.72,18.32,7.0%,37.0%,4.0%,39.0%
,,,,,,,,,
data center - semi equip for test,TER,2026-04-17,72.09,108.41,18.54,44.0%,84.0%,81.0%,76.0%
data center - semi equip for test,COHU,2026-04-17,NA,NA,4.29,30.0%,-29.0%,-65.0%,5.0%
data center - semi equip for test,KLIC,2026-04-17,NA,NA,6.22,20.0%,-76.0%,52.0%,-79.0%
,,,,,,,,,
data center - package,TSM,2026-04-17,21.98,34.67,15.65,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-04-17,18.01,49.21,3.00,14.0%,61.0%,39.0%,63.0%
data center - package,AMKR,2026-04-17,14.75,44.69,2.48,16.0%,34.0%,24.0%,63.0%
,,,,,,,,,
data center - PCB,TTMI,2026-04-17,32.79,74.12,4.45,19.0%,333.0%,36.0%,880.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-04-17,38.88,55.28,3.68,44.0%,59.0%,24.0%,76.0%
data center - rack manufacture,FLEX,2026-04-17,16.47,36.68,1.12,8.0%,11.0%,-1.0%,-9.0%
,,,,,,,,,
data center - router,ANET,2026-04-17,50.00,59.89,23.01,29.0%,28.0%,30.0%,19.0%
data center - router,MRVL,2026-04-17,47.27,45.09,14.87,22.0%,91.0%,33.0%,98.0%
,,,,,,,,,
data center - optics,CRDO,2026-04-17,80.17,88.26,27.48,201.0%,428.0%,400.0%,435.0%
data center - optics,MTSI,2026-04-17,93.90,129.61,20.26,25.0%,-129.0%,44.0%,-129.0%
data center - optics,SMTC,2026-04-17,59.83,NA,9.57,9.0%,-568.0%,1.0%,-176.0%
data center - optics,LITE,2026-04-17,252.66,271.61,30.13,65.0%,-328.0%,818.0%,-228.0%
data center - optics,COHR,2026-04-17,55.51,337.99,10.59,17.0%,31.0%,21.0%,104.0%
data center - optics,FN,2026-04-17,54.50,66.56,6.39,36.0%,26.0%,52.0%,30.0%
data center - optics,CIEN,2026-04-17,125.94,321.40,13.97,27.0%,852.0%,242.0%,1575.0%
data center - optics,CSCO,2026-04-17,21.63,30.33,5.77,10.0%,26.0%,15.0%,31.0%
data center - optics,ADI,2026-04-17,33.73,67.37,15.32,30.0%,117.0%,44.0%,112.0%
data center - optics,TXN,2026-04-17,26.87,42.11,11.81,10.0%,1.0%,14.0%,-4.0%
data center - optics,APH,2026-04-17,27.56,45.14,8.02,49.0%,81.0%,82.0%,60.0%
data center - optics,TEL,2026-04-17,16.75,35.29,3.97,22.0%,36.0%,34.0%,42.0%
data center - optics,GLW,2026-04-17,39.84,88.89,8.98,20.0%,55.0%,48.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-04-17,43.32,61.82,11.85,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-04-17,37.71,37.35,11.75,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-04-17,94.44,NA,15.13,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-04-17,12.36,22.58,1.12,40.0%,42.0%,35.0%,47.0%
data center - server,SMCI,2026-04-17,16.16,21.08,0.61,123.0%,33.0%,30.0%,25.0%
,,,,,,,,,
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),MPWR,2026-04-17,90.66,115.12,25.82,21.0%,24.0%,24.0%,-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),VICR,2026-04-17,165.27,83.92,24.32,12.0%,64.0%,51.0%,354.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构),AEIS,2026-04-17,52.64,98.02,7.91,18.0%,41.0%,56.0%,7.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(415VAC->415VAC),NVT,2026-04-17,27.64,31.43,5.58,42.0%,58.0%,26.0%,982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),ETN,2026-04-17,25.99,38.87,5.74,13.0%,11.0%,6.0%,17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),VRT,2026-04-17,53.95,89.66,11.44,23.0%,130.0%,28.0%,203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),POWL,2026-04-17,35.34,46.94,7.87,4.0%,19.0%,20.0%,19.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kVAC->415VAC,ETN,2026-04-17,25.99,38.87,5.74,13.0%,11.0%,6.0%,17.0%
data center - (34.5/13.8/4.16kVAC->415VAC,HUBB,2026-04-17,21.06,32.07,4.85,12.0%,15.0%,19.0%,14.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-04-17,13.55,24.65,1.96,1.0%,-16.0%,-7.0%,-21.0%
data center - UPS battery,FLNC,2026-04-17,NA,NA,0.97,154.0%,20.0%,4.0%,9.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-04-17,29.09,42.14,5.46,18.0%,-7.0%,2.0%,-14.0%
data center - onsite power generator,GEV,2026-04-17,97.23,56.39,7.10,4.0%,-1.0%,48.0%,657.0%
data center - onsite power generator,CMI,2026-04-17,18.42,30.51,2.57,1.0%,19.0%,-2.0%,42.0%
data center - onsite power generator,FTAI,2026-04-17,29.85,56.41,10.63,32.0%,24.0%,18.0%,29.0%
data center - onsite power generator,BE,2026-04-17,363.64,NA,28.67,36.0%,-98.0%,-15.0%,-99.0%
,,,,,,,,,
data center - construction builder,EME,2026-04-17,19.91,28.38,2.11,20.0%,45.0%,13.0%,49.0%
data center - construction builder,FIX,2026-04-17,39.50,57.03,6.37,42.0%,125.0%,78.0%,127.0%
data center - construction builder,URI,2026-04-17,9.23,20.59,3.12,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-04-17,37.04,88.46,3.16,20.0%,1.0%,15.0%,3.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-04-17,22.09,43.61,1.40,17.0%,72.0%,41.0%,129.0%
,,,,,,,,,
data center - new IPP,TLN,2026-04-17,11.15,NA,3.81,74.0%,1362.0%,-338.0%,-543.0%
data center - new IPP,OKLO,2026-04-17,NA,NA,NA,,326.0%,272.0%,303.0%
data center - new IPP,SMR,2026-04-17,NA,NA,136.27,-95.0%,-64.0%,534.0%,-32.0%
,,,,,,,,,
data center - IPP,CEG,2026-04-17,17.03,39.89,3.98,0.0%,-19.0%,-24.0%,-49.0%
data center - IPP,VST,2026-04-17,17.93,74.69,3.26,-68.0%,-32.0%,-122.0%,-53.0%
data center - IPP,NRG,2026-04-17,16.69,42.45,1.17,13.0%,-91.0%,-11.0%,-92.0%
,,,,,,,,,
data center - uranium,CCJ,2026-04-17,82.88,124.36,21.12,2.0%,158.0%,-4.0%,47.0%
data center - uranium,UEC,2026-04-17,NA,NA,362.69,-59.0%,19.0%,730.0%,36.0%
data center - uranium,LEU,2026-04-17,54.43,48.94,8.94,-4.0%,-55.0%,-67.0%,-67.0%
,,,,,,,,,
data center - HVAC,TT,2026-04-17,25.17,36.76,4.95,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-04-17,18.05,35.85,2.35,-6.0%,-99.0%,-54.0%,-93.0%
data center - HVAC,JCI,2026-04-17,24.12,26.62,3.61,7.0%,74.0%,40.0%,25.0%
data center - HVAC,SPXC,2026-04-17,22.76,44.61,4.98,19.0%,35.0%,23.0%,38.0%
,,,,,,,,,
material - steel/copper/aluminum/lithium,NUE,2026-04-17,12.06,25.91,1.37,9.0%,28.0%,17.0%,32.0%
material - steel/copper/aluminum/lithium,STLD,2026-04-17,16.07,25.01,1.59,14.0%,27.0%,26.0%,28.0%
material - steel/copper/aluminum/lithium,CLF,2026-04-17,NA,NA,0.30,0.0%,-23.0%,-118.0%,-46.0%
material - steel/copper/aluminum/lithium,BHP,2026-04-17,8.00,19.96,3.78,2.0%,190.0%,49.0%,505.0%
material - steel/copper/aluminum/lithium,RIO,2026-04-17,6.60,16.44,2.18,,,,
material - steel/copper/aluminum/lithium,VALE,2026-04-17,6.35,33.08,1.98,9.0%,66.0%,41.0%,387.0%
material - steel/copper/aluminum/lithium,SCCO,2026-04-17,20.46,37.34,11.84,39.0%,64.0%,54.0%,65.0%
material - steel/copper/aluminum/lithium,FCX,2026-04-17,14.94,46.31,4.01,-11.0%,-38.0%,-49.0%,48.0%
material - steel/copper/aluminum/lithium,TMQ,2026-04-17,NA,NA,NA,,95.0%,44.0%,95.0%
material - steel/copper/aluminum/lithium,AA,2026-04-17,9.26,16.43,1.32,2.0%,-74.0%,-22.0%,12.0%
material - steel/copper/aluminum/lithium,CENX,2026-04-17,25.88,155.93,2.41,0.0%,-137.0%,4.0%,-96.0%
material - steel/copper/aluminum/lithium,ALB,2026-04-17,37.08,NA,4.59,16.0%,-471.0%,44.0%,-1457.0%
material - steel/copper/aluminum/lithium,LAC,2026-04-17,NA,NA,NA,,-747.0%,227.0%,-564.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-04-17,NA,NA,79.93,36.0%,-19.0%,-15.0%,1.0%
aerospace - & defense,DXYZ,2026-04-17,5.03,8.38,NA,436.0%,-2752.0%,N/A,-2752.0%
aerospace - & defense,FLY,2026-04-17,NA,NA,43.23,539.0%,-7.0%,-1.0%,-60.0%
aerospace - & defense,LUNR,2026-04-17,NA,NA,27.95,-18.0%,-66.0%,76.0%,-73.0%
aerospace - & defense,RDW,2026-04-17,NA,NA,5.92,56.0%,23.0%,182.0%,6.0%
aerospace - & defense,PL,2026-04-17,NA,NA,43.16,41.0%,340.0%,205.0%,334.0%
aerospace - & defense,PLTR,2026-04-17,238.70,231.67,78.34,70.0%,672.0%,3127.0%,670.0%
aerospace - & defense,KTOS,2026-04-17,147.73,538.16,9.85,22.0%,202.0%,33.0%,51.0%
aerospace - & defense,AVAV,2026-04-17,60.36,NA,5.87,143.0%,7347.0%,445.0%,8846.0%
aerospace - & defense,RTX,2026-04-17,22.50,39.53,2.98,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-04-17,16.61,27.44,1.81,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-04-17,18.76,22.79,2.25,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-04-17,21.24,41.05,2.99,2.0%,-22.0%,-7.0%,-34.0%
aerospace - & defense,MOG-A,2026-04-17,20.63,39.72,2.51,21.0%,48.0%,27.0%,48.0%
aerospace - & defense,ALNT,2026-04-17,19.43,56.50,2.28,17.0%,123.0%,37.0%,112.0%
aerospace - & defense,GD,2026-04-17,15.65,21.69,1.73,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-04-17,18.89,25.61,1.24,16.0%,51.0%,43.0%,29.0%
aerospace - & defense,CW,2026-04-17,36.54,57.00,7.74,15.0%,16.0%,13.0%,16.0%
aerospace - & defense,BWXT,2026-04-17,53.31,65.53,6.72,19.0%,29.0%,-2.0%,31.0%
aerospace - & defense,LDOS,2026-04-17,9.89,13.88,1.13,-4.0%,14.0%,11.0%,15.0%
aerospace - & defense,BAH,2026-04-17,10.30,12.09,0.86,-10.0%,-25.0%,-11.0%,7.0%
aerospace - & defense,CACI,2026-04-17,13.95,22.41,1.29,6.0%,18.0%,13.0%,13.0%
aerospace - & defense,USAS,2026-04-17,NA,NA,18.25,39.0%,174.0%,-211.0%,226.0%
aerospace - & defense,ALM,2026-04-17,NA,NA,280.25,39.0%,1790.0%,344.0%,1800.0%
aerospace - & defense,UAMY,2026-04-17,NA,NA,38.51,90.0%,-73.0%,616.0%,-67.0%
,,,,,,,,,
aerospace - aftermarket,GE,2026-04-17,34.31,37.50,6.95,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,FTAI,2026-04-17,29.90,56.50,10.65,32.0%,24.0%,18.0%,29.0%
aerospace - aftermarket,HEI,2026-04-17,30.33,57.72,7.51,14.0%,19.0%,13.0%,13.0%
aerospace - aftermarket,ATI,2026-04-17,29.51,57.55,4.88,0.0%,-30.0%,9.0%,-30.0%
aerospace - aftermarket,CRS,2026-04-17,30.49,51.84,7.55,8.0%,24.0%,24.0%,25.0%
aerospace - aftermarket,HWM,2026-04-17,43.43,68.72,12.40,15.0%,10.0%,23.0%,18.0%
aerospace - aftermarket,PH,2026-04-17,25.36,36.05,6.10,9.0%,-9.0%,13.0%,-11.0%
aerospace - aftermarket,TDG,2026-04-17,21.23,40.65,7.84,14.0%,-8.0%,8.0%,-13.0%
aerospace - aftermarket,BA,2026-04-17,NA,117.86,1.96,57.0%,-303.0%,-93.0%,-307.0%
,,,,,,,,,
material - rare earth(永磁体),CRS,2026-04-17,30.49,51.84,7.55,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-04-17,NA,NA,39.53,70.0%,-131.0%,-265.0%,-142.0%
material - rare earth(永磁体),USAR,2026-04-17,NA,NA,2636.98,,-12162.0%,1722.0%,-12981.0%
material - rare earth(永磁体),EMAT,2026-04-17,NA,NA,NA,,-48.0%,-49.0%,-52.0%
material - rare earth(永磁体),METC,2026-04-17,55.98,NA,1.65,-25.0%,-360.0%,-84.0%,-481.0%
material - rare earth(永磁体),CRML,2026-04-17,NA,NA,NA,,,,
,,,,,,,,,
chips,QCOM,2026-04-17,10.75,28.07,3.23,5.0%,-2.0%,-6.0%,-6.0%
chips,INTC,2026-04-17,30.50,NA,6.49,-4.0%,-44.0%,23.0%,369.0%
chips,ARM,2026-04-17,157.93,221.44,37.78,26.0%,-15.0%,14.0%,-12.0%
,,,,,,,,,
robotic,MOG-A,2026-04-17,20.63,39.72,2.51,21.0%,48.0%,27.0%,48.0%
robotic,ALNT,2026-04-17,19.44,56.51,2.28,17.0%,123.0%,37.0%,112.0%
robotic,ROK,2026-04-17,26.67,47.64,5.46,12.0%,61.0%,6.0%,66.0%
robotic,SNPS,2026-04-17,40.88,69.43,10.76,65.0%,-73.0%,106.0%,-78.0%
robotic,SYM,2026-04-17,NA,NA,15.98,29.0%,-218.0%,-266.0%,-175.0%
,,,,,,,,,
quatum,IBM,2026-04-17,15.17,22.73,3.52,12.0%,25.0%,27.0%,92.0%
quatum,IONQ,2026-04-17,NA,NA,129.21,429.0%,-461.0%,151.0%,-473.0%
quatum,RGTI,2026-04-17,NA,NA,925.48,-18.0%,-88.0%,21.0%,-88.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-04-17,15.94,25.59,5.07,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-04-17,14.02,23.28,4.04,12.0%,32.0%,9.0%,14.0%
TMT - SAAS,NOW,2026-04-17,37.35,57.87,7.61,21.0%,17.0%,49.0%,4.0%
TMT - SAAS,ADBE,2026-04-17,10.05,14.23,4.04,12.0%,11.0%,12.0%,4.0%
TMT - SAAS,INTU,2026-04-17,17.90,25.44,5.39,17.0%,52.0%,34.0%,47.0%
TMT - SAAS,ADP,2026-04-17,13.38,19.19,3.79,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-04-17,21.41,48.01,3.34,15.0%,120.0%,88.0%,54.0%
TMT - SAAS,ADSK,2026-04-17,30.71,46.31,7.10,20.0%,20.0%,38.0%,4.0%
TMT - SAAS,TEAM,2026-04-17,NA,NA,3.07,23.0%,18.0%,-64.0%,12.0%
TMT - SAAS,HUBS,2026-04-17,58.77,256.24,3.76,20.0%,375.0%,225.0%,993.0%
TMT - SAAS,TWLO,2026-04-17,50.36,708.65,4.18,14.0%,179.0%,68.0%,268.0%
TMT - SAAS,ZM,2026-04-17,14.33,14.09,5.29,5.0%,92.0%,-14.0%,83.0%
TMT - SAAS,DOCU,2026-04-17,19.78,30.85,2.76,8.0%,50.0%,28.0%,8.0%
TMT - SAAS,BILL,2026-04-17,156.00,NA,2.47,14.0%,-106.0%,4966.0%,-108.0%
TMT - SAAS,GDDY,2026-04-17,11.35,13.78,2.32,7.0%,30.0%,17.0%,23.0%
TMT - SAAS,WIX,2026-04-17,55.23,86.42,1.87,14.0%,-215.0%,-245.0%,-184.0%
TMT - SAAS,PATH,2026-04-17,52.19,19.84,3.37,14.0%,69.0%,84.0%,102.0%
,,,,,,,,,
CN,BABA,2026-04-17,17.81,26.24,2.24,3.0%,-56.0%,-46.0%,-66.0%
CN,NIO,2026-04-17,NA,NA,1.17,78.0%,-104.0%,,-102.0%
,,,,,,,,,
Fin - bank,JPM,2026-04-17,NA,14.90,2.95,N/A,11.0%,N/A,13.0%
Fin - bank,BAC,2026-04-17,NA,13.35,1.99,N/A,28.0%,N/A,17.0%
Fin - bank,C,2026-04-17,NA,16.34,1.33,N/A,38.0%,N/A,45.0%
Fin - bank,BK,2026-04-17,NA,16.73,2.28,N/A,32.0%,N/A,36.0%
Fin - bank,MS,2026-04-17,NA,17.14,2.43,N/A,26.0%,N/A,30.0%
Fin - bank,GS,2026-04-17,NA,16.89,2.21,N/A,15.0%,N/A,18.0%
,,,,,,,,,
Fin - credit,AXP,2026-04-17,10.07,21.62,2.83,10.0%,12.0%,N/A,14.0%
Fin - credit,COF,2026-04-17,NA,70.03,1.85,N/A,44.0%,N/A,101.0%
Fin - credit,SOFI,2026-04-17,23.67,51.42,5.22,32.0%,209.0%,N/A,-48.0%
Fin - credit,AFRM,2026-04-17,17.35,79.26,6.26,29.0%,61.0%,N/A,61.0%
Fin - credit,KLAR,2026-04-17,NA,NA,1.62,38.0%,-137.0%,-116.0%,-304.0%
Fin - credit,UPST,2026-04-17,62.63,80.30,3.24,35.0%,-826.0%,-50860.0%,-778.0%
Fin - credit,FICO,2026-04-17,28.24,39.56,12.29,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-04-17,20.82,30.05,14.60,15.0%,8.0%,14.0%,15.0%
Fin - payment,MA,2026-04-17,22.67,31.58,14.17,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-04-17,7.12,10.08,1.61,1.0%,-19.0%,-14.0%,-14.0%
Fin - payment,PYPL,2026-04-17,6.41,9.35,1.40,5.0%,15.0%,12.0%,28.0%
Fin - payment,XYZ,2026-04-17,12.52,33.85,1.76,4.0%,-27.0%,108.0%,-94.0%
Fin - payment,TOST,2026-04-17,40.81,53.22,2.78,22.0%,206.0%,121.0%,206.0%
,,,,,,,,,
Fin - broker,SCHW,2026-04-17,7.52,18.32,5.67,10.0%,30.0%,N/A,33.0%
Fin - broker,IBKR,2026-04-17,-0.58,36.96,3.50,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-04-17,44.54,44.06,18.13,28.0%,18.0%,N/A,-34.0%
Fin - broker,COIN,2026-04-17,46.19,46.83,7.57,-69.0%,-159.0%,N/A,-152.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-04-17,18.66,26.69,6.52,26.0%,61.0%,N/A,46.0%
Fin - asset manage,BX,2026-04-17,23.67,33.38,11.25,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-04-17,32.70,44.60,4.57,86.0%,58.0%,N/A,-2.0%
Fin - asset manage,BN,2026-04-17,15.87,95.93,1.35,7.0%,-214.0%,N/A,79.0%
Fin - asset manage,APO,2026-04-17,10.27,22.68,2.21,86.0%,2.0%,N/A,-55.0%
Fin - asset manage,SSNC,2026-04-17,9.79,22.85,2.77,8.0%,-8.0%,4.0%,-22.0%
Fin - asset manage,CWAN,2026-04-17,69.99,NA,9.81,72.0%,-41.0%,264.0%,-103.0%
,,,,,,,,,
Fin - mm,VIRT,2026-04-17,8.54,9.88,2.41,21.0%,70.0%,N/A,48.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-04-17,16.55,27.93,7.47,13.0%,18.0%,N/A,22.0%
Fin - data & stock exchange,NDAQ,2026-04-17,19.32,28.73,6.15,3.0%,32.0%,N/A,46.0%
