sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
home building - residential construction	BLD	2026-01-27	15.48	24.34	2.57	1.0%	-16.0%	-3.0%	-16.0%
home building - residential construction	IBP	2026-01-27	16.49	31.48	2.67	2.0%	7.0%	6.0%	8.0%
									
home building - material	CRH	2026-01-27	13.80	24.60	2.24	5.0%	1.0%	9.0%	11.0%
home building - material	MLM	2026-01-27	20.61	34.05	5.87	-2.0%	-2.0%	2.0%	14.0%
home building - material	VMC	2026-01-27	18.39	35.46	5.00	14.0%	66.0%	24.0%	81.0%
									
home building - home improvement retial	HD	2026-01-27	17.31	25.91	2.28	3.0%	-1.0%	0.0%	-1.0%
home building - home improvement retial	LOW	2026-01-27	16.10	22.72	1.82	3.0%	-4.0%	1.0%	-5.0%
home building - home improvement retial	BLDR	2026-01-27	11.09	22.41	0.83	-7.0%	-57.0%	-34.0%	-57.0%
home building - home improvement retial	W	2026-01-27	63.85	NA	1.18	8.0%	37.0%	452.0%	34.0%
home building - home improvement retial	WSM	2026-01-27	15.08	23.04	3.16	5.0%	-1.0%	-1.0%	-3.0%
									
cons disc - loging	MAR	2026-01-27	23.18	33.19	3.25	4.0%	26.0%	N/A	25.0%
cons disc - loging	HLT	2026-01-27	29.03	42.74	5.84	9.0%	23.0%	N/A	22.0%
cons disc - loging	H	2026-01-27	30.37	NA	2.15	10.0%	-103.0%	N/A	-110.0%
									
cons disc - airline	DAL	2026-01-27	7.16	8.66	0.68	3.0%	26.0%	-11.0%	45.0%
cons disc - airline	UAL	2026-01-27	6.66	10.24	0.57	5.0%	1.0%	-9.0%	6.0%
cons disc - airline	LUV	2026-01-27	10.54	63.23	0.78	1.0%	-24.0%	-5.0%	-19.0%
cons disc - airline	AAL	2026-01-27	8.80	16.46	0.17	0.0%	-45.0%	-44.0%	-23.0%
									
cons disc - resort & casinos	LVS	2026-01-27	12.33	27.43	3.35	24.0%	44.0%	36.0%	52.0%
cons disc - resort & casinos	WYNN	2026-01-27	11.51	25.11	1.66	8.0%	1519.0%	61.0%	-376.0%
cons disc - resort & casinos	MGM	2026-01-27	17.01	210.64	0.53	2.0%	-174.0%	-15.0%	-255.0%
cons disc - resort & casinos	CZR	2026-01-27	8.22	NA	0.39	0.0%	-223.0%	-11.0%	511.0%
									
cons disc - travel service	BKNG	2026-01-27	16.74	33.44	6.37	13.0%	21.0%	26.0%	9.0%
cons disc - travel service	ABNB	2026-01-27	25.41	31.33	6.80	11.0%	3.0%	10.0%	0.0%
cons disc - travel service	RCL	2026-01-27	15.89	19.60	4.54	5.0%	42.0%	5.0%	42.0%
cons disc - travel service	EXPE	2026-01-27	11.95	25.49	2.27	9.0%	29.0%	25.0%	40.0%
cons disc - travel service	MMYT	2026-01-27	39.68	128.88	5.77	11.0%	-56.0%	15.0%	-73.0%
cons disc - travel service	YOU	2026-01-27	21.45	17.99	5.27	16.0%	42.0%	43.0%	21.0%
									
cons disc - gambling	FLUT	2026-01-27	16.46	NA	1.91	17.0%	542.0%	-8.0%	570.0%
cons disc - gambling	DKNG	2026-01-27	7774.69	NA	4.95	4.0%	-8.0%	-1.0%	-13.0%
									
cons disc - restaurants	MCD	2026-01-27	19.38	26.79	8.52	3.0%	4.0%	4.0%	1.0%
cons disc - restaurants	SBUX	2026-01-27	25.21	58.70	2.93	5.0%	-86.0%	-14.0%	-85.0%
cons disc - restaurants	CMG	2026-01-27	23.77	34.91	4.44	8.0%	-1.0%	1.0%	-1.0%
cons disc - restaurants	DRI	2026-01-27	15.09	20.67	1.81	7.0%	11.0%	15.0%	10.0%
cons disc - restaurants	DPZ	2026-01-27	18.33	24.31	2.90	6.0%	-3.0%	11.0%	-5.0%
cons disc - restaurants	TXRH	2026-01-27	17.60	28.32	2.10	13.0%	-6.0%	2.0%	-1.0%
cons disc - restaurants	WING	2026-01-27	40.50	44.44	11.08	8.0%	12.0%	28.0%	11.0%
cons disc - restaurants	CAVA	2026-01-27	48.76	53.60	6.37	20.0%	15.0%	25.0%	-18.0%
cons disc - restaurants	SG	2026-01-27	NA	NA	1.13	-1.0%	74.0%	342.0%	74.0%
									
cons disc - apparel	TJX	2026-01-27	21.83	32.69	2.79	7.0%	10.0%	12.0%	11.0%
cons disc - apparel	NKE	2026-01-27	26.56	37.07	2.01	0.0%	-29.0%	-24.0%	-32.0%
cons disc - apparel	RL	2026-01-27	16.69	26.36	2.86	16.0%	29.0%	38.0%	40.0%
cons disc - apparel	AS	2026-01-27	21.98	68.49	3.45	30.0%	53.0%	48.0%	156.0%
cons disc - apparel	LULU	2026-01-27	8.06	13.09	2.07	7.0%	-12.0%	-7.0%	-13.0%
cons disc - apparel	ONON	2026-01-27	26.22	57.75	4.45	35.0%	334.0%	70.0%	322.0%
cons disc - apparel	DECK	2026-01-27	10.40	14.88	2.79	8.0%	7.0%	5.0%	11.0%
cons disc - apparel	VFC	2026-01-27	11.73	89.38	0.83	1.0%	16.0%	10.0%	3.0%
cons disc - apparel	CROX	2026-01-27	5.86	27.70	1.08	-6.0%	-23.0%	-21.0%	-27.0%
cons disc - apparel	GOOS	2026-01-27	9.92	77.41	1.25	1.0%	318.0%	-47.0%	-379.0%
									
def - telecom service	TMUS	2026-01-27	10.01	17.77	2.41	9.0%	-11.0%	4.0%	-11.0%
def - telecom service	VZ	2026-01-27	6.59	8.41	1.21	1.0%	52.0%	4.0%	50.0%
def - telecom service	T	2026-01-27	6.96	7.49	1.31	2.0%	645.0%	2.0%	-4205.0%
def - telecom service	CMCSA	2026-01-27	5.16	4.82	0.86	-3.0%	-7.0%	-2.0%	-8.0%
def - telecom service	ERIC	2026-01-27	7.88	12.65	1.41	9.0%	62.0%	26.0%	105.0%
									
def - discount stores	WMT	2026-01-27	23.26	40.99	1.32	6.0%	34.0%	3.0%	34.0%
def - discount stores	COST	2026-01-27	32.09	51.92	1.53	8.0%	12.0%	12.0%	11.0%
def - discount stores	TGT	2026-01-27	8.17	12.66	0.45	-2.0%	-21.0%	-9.0%	-19.0%
def - discount stores	SFM	2026-01-27	8.68	13.75	0.80	13.0%	28.0%	21.0%	31.0%
									
def - household & personal products	PG	2026-01-27	15.71	22.02	4.05	1.0%	-7.0%	3.0%	-7.0%
def - household & personal products	PM	2026-01-27	21.05	32.20	6.94	10.0%	16.0%	1.0%	13.0%
def - household & personal products	UL	2026-01-27	13.10	24.61	2.26	N/A	N/A	N/A	N/A
def - household & personal products	CL	2026-01-27	15.31	24.04	3.44	2.0%	1.0%	0.0%	0.0%
def - household & personal products	KMB	2026-01-27	11.49	17.08	1.85	-16.0%	-50.0%	-7.0%	-51.0%
def - household & personal products	KVUE	2026-01-27	12.61	23.58	2.24	-4.0%	-9.0%	-3.0%	4.0%
def - household & personal products	ULTA	2026-01-27	16.78	25.14	2.43	13.0%	-5.0%	0.0%	-5.0%
def - household & personal products	ELF	2026-01-27	31.00	61.85	3.76	14.0%	-114.0%	-27.0%	-84.0%
def - household & personal products	HIMS	2026-01-27	41.24	54.40	3.03	49.0%	-48.0%	30.0%	-79.0%
									
def - utilities - regulated electric	NEE	2026-01-27	20.59	28.04	7.14	10.0%	18.0%	14.0%	32.0%
def - utilities - regulated electric	SO	2026-01-27	13.14	22.12	3.39	8.0%	10.0%	12.0%	11.0%
def - utilities - regulated electric	DUK	2026-01-27	12.47	18.85	2.95	5.0%	12.0%	8.0%	16.0%
def - utilities - regulated electric	AEP	2026-01-27	12.59	17.49	2.98	9.0%	14.0%	5.0%	1.0%
def - utilities - regulated electric	D	2026-01-27	14.88	20.72	3.26	19.0%	8.0%	14.0%	6.0%
def - utilities - regulated electric	PEG	2026-01-27	14.20	19.25	3.39	23.0%	29.0%	27.0%	20.0%
def - utilities - regulated electric	PCG	2026-01-27	9.98	12.87	1.34	5.0%	33.0%	6.0%	43.0%
def - utilities - regulated electric	HE	2026-01-27	9.80	20.24	0.86	-16.0%	-127.0%	-298.0%	-129.0%
									
def - utilities - waste management	WM	2026-01-27	16.00	36.38	3.75	15.0%	-22.0%	15.0%	-21.0%
def - utilities - waste management	RSG	2026-01-27	15.43	32.35	4.08	3.0%	0.0%	2.0%	-3.0%
def - utilities - waste management	WCN	2026-01-27	21.88	70.28	4.63	5.0%	-6.0%	1.0%	-7.0%
									
def - insurance - diversified	BRK-B	2026-01-27	10.71	15.22	2.76	2.0%	17.0%	23.0%	17.0%
def - insurance - diversified	AIG	2026-01-27	NA	13.21	1.45	-6.0%	10.0%	N/A	7.0%
									
def - insurance - property & casualty	PGR	2026-01-27	NA	11.45	1.44	14.0%	13.0%	N/A	12.0%
def - insurance - property & casualty	ALL	2026-01-27	NA	6.29	0.76	4.0%	240.0%	N/A	220.0%
def - insurance - property & casualty	CB	2026-01-27	NA	12.62	2.03	8.0%	30.0%	N/A	21.0%
def - insurance - property & casualty	TRV	2026-01-27	NA	10.23	1.29	4.0%	20.0%	N/A	20.0%
def - insurance - property & casualty	HIG	2026-01-27	NA	10.63	1.30	7.0%	38.0%	N/A	41.0%
def - insurance - property & casualty	WRB	2026-01-27	NA	15.16	1.74	1.0%	-21.0%	N/A	-22.0%
def - insurance - property & casualty	GWRE	2026-01-27	118.22	151.85	10.70	27.0%	784.0%	440.0%	243.0%
									
def - insurance - brokers	AON	2026-01-27	15.61	26.30	4.12	7.0%	33.0%	N/A	34.0%
def - insurance - brokers	AJG	2026-01-27	20.27	38.28	4.74	22.0%	-14.0%	N/A	-13.0%
def - insurance - brokers	BRO	2026-01-27	14.30	23.07	4.22	41.0%	17.0%	N/A	28.0%
def - insurance - brokers	ERIE	2026-01-27	NA	22.52	3.19	7.0%	16.0%	N/A	14.0%
									
def - beverages - Non-alcohol	KO	2026-01-27	21.91	24.29	6.61	6.0%	24.0%	12.0%	30.0%
def - beverages - Non-alcohol	PEP	2026-01-27	13.91	28.16	2.19	3.0%	-10.0%	-5.0%	-11.0%
def - beverages - Non-alcohol	KDP	2026-01-27	12.68	23.74	2.31	11.0%	6.0%	3.0%	7.0%
def - beverages - Non-alcohol	COKE	2026-01-27	11.46	23.27	1.82	7.0%	24.0%	10.0%	23.0%
def - beverages - Non-alcohol	MNST	2026-01-27	30.88	46.33	9.97	17.0%	45.0%	41.0%	41.0%
def - beverages - Non-alcohol	CELH	2026-01-27	40.86	609.13	6.71	173.0%	-1176.0%	-18192.0%	12520.0%
def - beverages - Non-alcohol	PRMB	2026-01-27	9.97	NA	1.07	245.0%	28.0%	233.0%	-45.0%
									
def - packaged food	KHC	2026-01-27	7.83	NA	1.12	-2.0%	-385.0%	-14.0%	-312.0%
def - packaged food	GIS	2026-01-27	10.58	9.70	1.28	-7.0%	-36.0%	-18.0%	-48.0%
def - packaged food	MKC	2026-01-27	15.93	21.52	2.48	3.0%	4.0%	4.0%	5.0%
def - packaged food	CPB	2026-01-27	8.52	14.14	0.80	-3.0%	-10.0%	-17.0%	-11.0%
def - packaged food	PPC	2026-01-27	5.50	8.27	0.55	4.0%	-4.0%	-4.0%	-2.0%
def - packaged food	POST	2026-01-27	9.20	18.11	0.63	12.0%	-26.0%	10.0%	-37.0%
def - packaged food	BRBR	2026-01-27	8.83	15.46	1.33	17.0%	-15.0%	0.0%	-17.0%
def - packaged food	FRPT	2026-01-27	24.17	31.15	3.22	14.0%	98.0%	57.0%	755.0%
									
def - farm products	ADM	2026-01-27	18.83	27.76	0.39	2.0%	36.0%	-33.0%	500.0%
def - farm products	TSN	2026-01-27	10.42	48.30	0.42	2.0%	-86.0%	-40.0%	-87.0%
def - farm products	CALM	2026-01-27	1.79	3.52	0.94	-19.0%	-53.0%	-41.0%	-53.0%
def - farm products	VITL	2026-01-27	11.45	21.01	1.74	37.0%	112.0%	97.0%	120.0%
									
def - specialty retail	ORLY	2026-01-27	24.04	34.80	4.86	8.0%	9.0%	9.0%	9.0%
def - specialty retail	AZO	2026-01-27	17.83	26.45	3.26	8.0%	-8.0%	-4.0%	-6.0%
def - specialty retail	TSCO	2026-01-27	17.69	26.85	1.91	7.0%	6.0%	7.0%	7.0%
def - specialty retail	DKS	2026-01-27	12.99	16.54	1.24	36.0%	-65.0%	-3.0%	-67.0%
									
healthcare - drug - general	LLY	2026-01-27	35.94	51.48	16.56	54.0%	355.0%	81.0%	475.0%
healthcare - drug - general	JNJ	2026-01-27	18.24	20.32	5.74	9.0%	28.0%		49.0%
healthcare - drug - general	ABBV	2026-01-27	16.73	168.53	6.62	9.0%	-66.0%	10.0%	-89.0%
healthcare - drug - general	MRK	2026-01-27	9.75	14.27	4.19	3.0%	65.0%	57.0%	83.0%
healthcare - drug - general	AZN	2026-01-27	16.61	31.61	5.08	10.0%	74.0%	9.0%	74.0%
healthcare - drug - general	AMGN	2026-01-27	14.84	26.94	5.23	13.0%	26.0%	14.0%	14.0%
healthcare - drug - general	PFE	2026-01-27	7.56	15.43	2.40	-6.0%	-29.0%	7.0%	-21.0%
healthcare - drug - general	BMY	2026-01-27	7.79	18.78	2.36	-1.0%	1679.0%		2957.0%
healthcare - drug - general	GILD	2026-01-27	13.45	21.72	5.99	3.0%	281.0%	9.0%	144.0%
									
biotech	NVO	2026-01-27	9.67	18.33	4.54	12.0%	-21.0%	-7.0%	-22.0%
biotech	VRTX	2026-01-27	24.27	33.25	10.20	12.0%	6.0%	12.0%	4.0%
biotech	REGN	2026-01-27	17.20	18.37	5.66	1.0%	18.0%	-8.0%	9.0%
biotech	MRNA	2026-01-27	NA	NA	7.99	-45.0%	-990.0%	1056.0%	-1638.0%
biotech	UTHR	2026-01-27	11.03	17.95	6.52	7.0%	13.0%	14.0%	10.0%
									
healthcare - diagnostics	TMO	2026-01-27	24.30	36.15	5.37	5.0%	5.0%	6.0%	-1.0%
healthcare - diagnostics	ILMN	2026-01-27	21.94	33.94	5.40	0.0%	-69.0%	-52.0%	-79.0%
									
healthcare - healthcare plans	UNH	2026-01-27	NA	14.75	0.59	12.0%	-58.0%	N/A	-61.0%
healthcare - healthcare plans	CVS	2026-01-27	9.49	189.72	0.23	8.0%	-3416.0%	29.0%	-4669.0%
healthcare - healthcare plans	ELV	2026-01-27	NA	13.48	0.38	12.0%	2.0%	N/A	17.0%
healthcare - healthcare plans	CI	2026-01-27	NA	12.03	0.27	11.0%	93.0%	N/A	153.0%
healthcare - healthcare plans	HUM	2026-01-27	NA	19.95	0.20	11.0%	-79.0%	N/A	-59.0%
healthcare - healthcare plans	OSCR	2026-01-27	NA	NA	0.35	23.0%	166.0%	N/A	152.0%
healthcare - healthcare plans	ALHC	2026-01-27	NA	NA	1.14	44.0%	-114.0%	N/A	-114.0%
									
healthcare - hospital	HCA	2026-01-27	10.93	19.75	1.57	10.0%	27.0%	19.0%	29.0%
healthcare - hospital	THC	2026-01-27	7.62	13.17	0.81	3.0%	-23.0%	13.0%	-28.0%
healthcare - hospital	UHS	2026-01-27	7.02	9.72	0.75	13.0%	45.0%	27.0%	44.0%
healthcare - hospital	DVA	2026-01-27	8.06	10.85	0.56	5.0%	-17.0%	-6.0%	-30.0%
									
healthcare - health informaction service	GEHC	2026-01-27	12.54	16.59	1.81	6.0%	-2.0%	-1.0%	-5.0%
healthcare - health informaction service	VEEV	2026-01-27	31.37	42.66	11.72	16.0%	29.0%	33.0%	27.0%
									
healthcare - medical devices	ABT	2026-01-27	17.40	29.00	4.21	4.0%	16.0%		-81.0%
healthcare - medical devices	SYK	2026-01-27	22.33	46.70	5.58	10.0%	-1.0%	13.0%	3.0%
healthcare - medical devices	BSX	2026-01-27	31.18	50.02	7.17	20.0%	40.0%	41.0%	61.0%
healthcare - medical devices	MDT	2026-01-27	15.84	27.25	3.72	7.0%	2.0%	10.0%	8.0%
healthcare - medical devices	EW	2026-01-27	25.83	35.63	8.25	15.0%	-14.0%	15.0%	-228.0%
									
healthcare - medical instruments	ISRG	2026-01-27	52.18	66.64	18.50	19.0%	18.0%		16.0%
healthcare - medical instruments	BDX	2026-01-27	14.35	35.09	2.67	8.0%	-6.0%	8.0%	17.0%
healthcare - medical instruments	ALC	2026-01-27	15.81	38.37	3.92	7.0%	-3.0%	5.0%	-10.0%
									
Industry - industrial dis	GWW	2026-01-27	19.23	29.48	2.83	6.0%	-27.0%	-23.0%	-40.0%
Industry - industrial dis	FAST	2026-01-27	27.46	39.98	6.12	11.0%	12.0%	10.0%	12.0%
Industry - industrial dis	CNM	2026-01-27	14.36	24.38	1.40	1.0%	2.0%	-1.0%	3.0%
									
Industry - marine shipping	KEX	2026-01-27	10.82	23.92	2.11	5.0%	5.0%	3.0%	3.0%
Industry - marine shipping	MATX	2026-01-27	7.23	12.12	1.47	-9.0%	-33.0%	-26.0%	-32.0%
									
Industry - specialty chemicals	LIN	2026-01-27	18.33	30.43	6.33	3.0%	14.0%	5.0%	24.0%
Industry - specialty chemicals	SHW	2026-01-27	22.41	33.85	3.69	3.0%	4.0%	4.0%	3.0%
Industry - specialty chemicals	ECL	2026-01-27	23.30	40.87	5.06	4.0%	-27.0%	10.0%	-21.0%
									
IT servies	IBM	2026-01-27	18.54	35.19	4.20	9.0%	-403.0%	26.0%	-628.0%
IT servies	ACN	2026-01-27	13.35	22.89	2.41	6.0%	0.0%	6.0%	-3.0%
IT servies	INFY	2026-01-27	15.95	23.59	3.82	3.0%	-10.0%	-11.0%	-7.0%
IT servies	IT	2026-01-27	13.00	20.36	2.59	3.0%	-87.0%	-3.0%	-91.0%
IT servies	EPAM	2026-01-27	16.28	33.16	2.27	19.0%	-24.0%	-14.0%	-22.0%
IT servies	GLOB	2026-01-27	8.21	31.24	1.22	0.0%	-15.0%	3.0%	-24.0%
									
oil & gas integrated	XOM	2026-01-27	10.11	19.85	1.77	-4.0%	-16.0%	-5.0%	-12.0%
oil & gas integrated	CVX	2026-01-27	10.93	23.81	1.81	-1.0%	-17.0%	13.0%	-21.0%
oil & gas integrated	SHEL	2026-01-27	4.57	15.38	0.78	-6.0%	15.0%	4.0%	22.0%
									
