sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - cons disc - adtech,TTD,2026-01-30,21.45,34.70,5.27,18.0%,41.0%,50.0%,23.0%
TMT - cons disc - adtech,ROKU,2026-01-30,57.09,NA,3.11,14.0%,-879.0%,50.0%,-375.0%
TMT - cons disc - adtech,U,2026-01-30,NA,NA,6.92,5.0%,0.0%,-232.0%,1.0%
,,,,,,,,,
TMT - cons disc - edu,DUOL,2026-01-30,41.58,17.22,6.48,41.0%,83.0%,155.0%,1151.0%
TMT - cons disc - edu,COUR,2026-01-30,NA,NA,1.38,10.0%,-36.0%,-47.0%,-37.0%
,,,,,,,,,
TMT - cons disc - realestate,RKT,2026-01-30,62.46,222.86,9.14,39.0%,-63.0%,N/A,463.0%
TMT - cons disc - realestate,Z,2026-01-30,70.86,NA,6.12,16.0%,-160.0%,185.0%,-150.0%
,,,,,,,,,
TMT - cons disc - misc,IOT,2026-01-30,206.57,NA,10.66,29.0%,-124.0%,-653.0%,-121.0%
,,,,,,,,,
TMT - cybersecurity,PANW,2026-01-30,60.37,112.01,12.88,16.0%,12.0%,-5.0%,-5.0%
TMT - cybersecurity,CRWD,2026-01-30,55823.39,NA,24.34,22.0%,121.0%,2.0%,102.0%
TMT - cybersecurity,FTNT,2026-01-30,26.75,33.33,9.18,14.0%,-5.0%,17.0%,-12.0%
TMT - cybersecurity,ZS,2026-01-30,1561.57,NA,11.27,26.0%,90.0%,-289.0%,-4.0%
TMT - cybersecurity,NET,2026-01-30,826.71,NA,30.77,31.0%,-114.0%,88.0%,-92.0%
TMT - cybersecurity,CYBR,2026-01-30,781.47,NA,16.65,43.0%,-338.0%,-163.0%,-554.0%
TMT - cybersecurity,OKTA,2026-01-30,60.28,78.65,5.35,12.0%,100.0%,683.0%,169.0%
TMT - cybersecurity,RBRK,2026-01-30,NA,NA,9.40,48.0%,-53.0%,-44.0%,-51.0%
TMT - cybersecurity,CVLT,2026-01-30,33.34,44.32,3.28,19.0%,79.0%,56.0%,61.0%
TMT - cybersecurity,NTNX,2026-01-30,35.97,52.94,4.10,13.0%,78.0%,29.0%,107.0%
,,,,,,,,,
TMT - Data/Infra/Observability,SNOW,2026-01-30,NA,NA,15.25,29.0%,-12.0%,-15.0%,-9.0%
TMT - Data/Infra/Observability,MDB,2026-01-30,NA,NA,13.09,19.0%,-119.0%,-58.0%,-79.0%
TMT - Data/Infra/Observability,DDOG,2026-01-30,576.36,432.92,13.95,28.0%,-36.0%,-22.0%,-34.0%
TMT - Data/Infra/Observability,DT,2026-01-30,39.81,22.87,6.20,18.0%,51.0%,29.0%,30.0%
,,,,,,,,,
TMT - devops,GTLB,2026-01-30,NA,NA,6.55,25.0%,-37.0%,-72.0%,-128.0%
TMT - devops,FROG,2026-01-30,NA,NA,12.89,26.0%,-38.0%,-17.0%,-28.0%
TMT - devops,DBX,2026-01-30,11.24,14.47,2.53,-1.0%,18.0%,31.0%,16.0%
,,,,,,,,,
data center,NOK,2026-01-30,11.44,49.38,1.60,12.0%,-31.0%,-2.0%,-27.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-01-30,21.99,30.94,7.75,14.0%,86.0%,25.0%,95.0%
data center - hyper scaler,CRWV,2026-01-30,29.18,NA,10.82,134.0%,-26.0%,84.0%,-72.0%
data center - hyper scaler,NBIS,2026-01-30,NA,NA,62.39,237.0%,118.0%,-51.0%,27.0%
data center - hyper scaler,IREN,2026-01-30,76.37,27.45,25.73,355.0%,-1241.0%,-444.0%,-844.0%
data center - hyper scaler,WULF,2026-01-30,NA,NA,33.36,87.0%,2170.0%,-3378.0%,1876.0%
data center - hyper scaler,CIFR,2026-01-30,166.41,NA,30.82,198.0%,-96.0%,-260.0%,-96.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-01-30,40.75,47.32,24.81,62.0%,70.0%,65.0%,65.0%
data center - semi chip,MU,2026-01-30,21.16,39.96,11.18,57.0%,182.0%,97.0%,180.0%
data center - semi chip,AVGO,2026-01-30,46.41,69.59,24.59,28.0%,83.0%,30.0%,97.0%
data center - semi chip,AMD,2026-01-30,63.22,117.59,12.10,36.0%,78.0%,30.0%,61.0%
,,,,,,,,,
data center - semi equip,ASML,2026-01-30,38.99,51.34,15.04,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-01-30,40.29,48.55,14.47,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-01-30,29.01,37.78,9.16,-3.0%,20.0%,-7.0%,10.0%
data center - semi equip,KLAC,2026-01-30,32.21,41.71,14.79,7.0%,37.0%,9.0%,39.0%
data center - semi equip,TER,2026-01-30,56.86,88.04,13.25,4.0%,-7.0%,-3.0%,-18.0%
,,,,,,,,,
data center - package,TSM,2026-01-30,19.60,31.08,14.03,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-01-30,14.12,37.84,2.07,14.0%,26.0%,23.0%,21.0%
data center - package,AMKR,2026-01-30,11.44,39.23,1.87,7.0%,9.0%,8.0%,3.0%
,,,,,,,,,
data center - PCB,TTMI,2026-01-30,28.25,78.60,3.66,22.0%,147.0%,22.0%,271.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-01-30,26.29,39.59,2.64,44.0%,59.0%,53.0%,76.0%
,,,,,,,,,
data center - router,ANET,2026-01-30,45.73,54.02,21.16,27.0%,22.0%,25.0%,14.0%
data center - router,MRVL,2026-01-30,28.39,27.72,8.62,37.0%,-395.0%,-22877.0%,-381.0%
,,,,,,,,,
data center - optics,CRDO,2026-01-30,98.32,110.81,28.80,272.0%,-2230.0%,-2601.0%,-2058.0%
data center - optics,MTSI,2026-01-30,81.44,NA,17.04,30.0%,72.0%,25.0%,53.0%
data center - optics,SMTC,2026-01-30,44.73,262.43,7.20,13.0%,-225.0%,45.0%,-62.0%
data center - optics,LITE,2026-01-30,207.79,263.93,15.20,58.0%,-107.0%,1279.0%,-105.0%
data center - optics,COHR,2026-01-30,32.98,311.27,5.62,17.0%,1024.0%,20.0%,-3342.0%
data center - optics,FN,2026-01-30,41.98,50.36,4.87,22.0%,26.0%,18.0%,24.0%
data center - optics,CIEN,2026-01-30,79.39,296.72,7.44,26.0%,-96.0%,35.0%,-56.0%
data center - optics,CSCO,2026-01-30,20.27,29.42,5.34,8.0%,50.0%,7.0%,5.0%
data center - optics,ADI,2026-01-30,31.61,68.32,13.87,26.0%,72.0%,32.0%,65.0%
data center - optics,APH,2026-01-30,26.48,43.61,7.72,49.0%,81.0%,82.0%,60.0%
data center - optics,GLW,2026-01-30,25.80,56.47,5.70,20.0%,55.0%,49.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-01-30,31.71,45.85,8.61,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-01-30,25.45,24.33,7.72,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-01-30,57.27,NA,9.23,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-01-30,8.95,15.17,0.72,11.0%,39.0%,15.0%,37.0%
data center - server,SMCI,2026-01-30,18.29,23.47,0.83,-15.0%,-58.0%,-61.0%,-60.0%
,,,,,,,,,
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU),MPWR,2026-01-30,72.22,29.16,20.56,19.0%,18.0%,20.0%,23.0%
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU),VICR,2026-01-30,136.52,89.05,18.30,19.0%,156.0%,158.0%,145.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/120V->48V架构),AEIS,2026-01-30,41.73,69.96,5.82,24.0%,-459.0%,97.0%,-410.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(480V->120V),NVT,2026-01-30,25.06,31.20,5.11,35.0%,42.0%,32.0%,15.0%
data center - 机房配电UPS/PDU(480V->120V),ETN,2026-01-30,23.15,35.09,5.12,10.0%,6.0%,16.0%,0.0%
data center - 机房配电UPS/PDU(480V->120V),VRT,2026-01-30,35.86,70.95,7.42,29.0%,83.0%,39.0%,126.0%
data center - 机房配电UPS/PDU(480V->120V),FLEX,2026-01-30,12.97,27.83,0.89,4.0%,-1.0%,6.0%,-7.0%
data center - 机房配电UPS/PDU(480V->120V),POWL,2026-01-30,21.66,29.84,4.87,8.0%,12.0%,15.0%,12.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kV->480V,ETN,2026-01-30,23.15,35.09,5.12,10.0%,6.0%,16.0%,0.0%
data center - (34.5/13.8/4.16kV->480V,HUBB,2026-01-30,19.84,30.22,4.55,4.0%,11.0%,9.0%,16.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-01-30,12.30,21.07,1.79,8.0%,-9.0%,15.0%,-17.0%
data center - UPS battery,FLNC,2026-01-30,NA,NA,2.51,-15.0%,-39.0%,-5.0%,-62.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-01-30,25.21,34.96,4.56,18.0%,-7.0%,-7.0%,-14.0%
data center - onsite power generator,FTAI,2026-01-30,32.22,62.55,11.93,42.0%,54.0%,20.0%,46.0%
data center - onsite power generator,CMI,2026-01-30,17.09,29.96,2.37,-2.0%,-20.0%,0.0%,-34.0%
data center - onsite power generator,BE,2026-01-30,204.46,NA,19.61,57.0%,56.0%,144.0%,57.0%
,,,,,,,,,
data center - construction builder,EME,2026-01-30,18.80,29.07,1.99,16.0%,10.0%,14.0%,9.0%
data center - construction builder,FIX,2026-01-30,31.93,48.52,4.86,35.0%,97.0%,74.0%,99.0%
data center - construction builder,URI,2026-01-30,9.09,20.18,3.05,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",GEV,2026-01-30,70.23,40.87,5.18,4.0%,-1.0%,48.0%,657.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-01-30,30.89,71.21,2.63,18.0%,21.0%,24.0%,16.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-01-30,18.64,40.45,1.11,7.0%,141.0%,74.0%,201.0%
,,,,,,,,,
data center - new IPP,TLN,2026-01-30,7.97,75.53,3.91,35.0%,70.0%,43.0%,23.0%
data center - new IPP,OKLO,2026-01-30,NA,NA,NA,,200.0%,196.0%,198.0%
data center - new IPP,SMR,2026-01-30,NA,NA,83.92,1653.0%,1070.0%,1226.0%,1465.0%
,,,,,,,,,
data center - IPP,CEG,2026-01-30,12.98,32.15,3.27,23.0%,-15.0%,23.0%,-22.0%
data center - IPP,VST,2026-01-30,7.38,56.54,2.44,-3.0%,-64.0%,-20.0%,-67.0%
data center - IPP,NRG,2026-01-30,13.74,22.28,0.98,5.0%,-123.0%,-68.0%,-117.0%
,,,,,,,,,
data center - uranium,CCJ,2026-01-30,76.51,142.64,19.75,-16.0%,-58.0%,-20.0%,-102.0%
data center - uranium,UEC,2026-01-30,NA,NA,167.45,-100.0%,-49.0%,120.0%,-49.0%
data center - uranium,LEU,2026-01-30,51.93,43.62,11.51,30.0%,36.0%,208.0%,-178.0%
,,,,,,,,,
data center - HVAC,TT,2026-01-30,21.98,32.44,4.38,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-01-30,15.29,23.94,2.28,-7.0%,-44.0%,-17.0%,-28.0%
data center - HVAC,JCI,2026-01-30,22.90,23.58,3.11,3.0%,-45.0%,1.0%,167.0%
data center - HVAC,SPXC,2026-01-30,22.35,44.62,4.82,23.0%,23.0%,32.0%,24.0%
,,,,,,,,,
material - copper/aluminum/lithium,BHP,2026-01-30,7.78,19.40,3.41,-6.0%,-13.0%,-8.0%,-28.0%
material - copper/aluminum/lithium,RIO,2026-01-30,6.64,14.52,2.13,N/A,N/A,N/A,N/A
material - copper/aluminum/lithium,VALE,2026-01-30,6.48,12.80,1.84,9.0%,-26.0%,11.0%,11.0%
material - copper/aluminum/lithium,SCCO,2026-01-30,22.74,41.41,12.79,15.0%,21.0%,20.0%,24.0%
material - copper/aluminum/lithium,FCX,2026-01-30,12.63,39.91,3.40,-4.0%,-38.0%,-32.0%,48.0%
material - copper/aluminum/lithium,TMQ,2026-01-30,NA,NA,NA,,10.0%,2.0%,10.0%
material - copper/aluminum/lithium,AA,2026-01-30,8.40,12.75,1.18,-13.0%,-74.0%,-54.0%,12.0%
material - copper/aluminum/lithium,CENX,2026-01-30,18.38,57.11,1.69,17.0%,-79.0%,-10.0%,-69.0%
material - copper/aluminum/lithium,ALB,2026-01-30,35.37,NA,4.02,-3.0%,-80.0%,-215.0%,-82.0%
material - copper/aluminum/lithium,LAC,2026-01-30,NA,NA,NA,,2371.0%,69.0%,2353.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-01-30,NA,NA,76.68,48.0%,16.0%,7.0%,-65.0%
aerospace - & defense,DXYZ,2026-01-30,26.24,19.86,NA,-5512.0%,-297.0%,N/A,-297.0%
aerospace - & defense,FLY,2026-01-30,NA,NA,35.90,38.0%,227.0%,96.0%,204.0%
aerospace - & defense,LUNR,2026-01-30,NA,NA,15.51,-10.0%,-88.0%,32.0%,-87.0%
aerospace - & defense,RDW,2026-01-30,NA,NA,6.50,51.0%,60.0%,566.0%,76.0%
aerospace - & defense,PL,2026-01-30,NA,NA,29.43,33.0%,191.0%,-37.0%,195.0%
aerospace - & defense,PLTR,2026-01-30,391.41,342.35,89.55,63.0%,206.0%,229.0%,231.0%
aerospace - & defense,KTOS,2026-01-30,211.11,840.47,13.56,26.0%,105.0%,12.0%,172.0%
aerospace - & defense,AVAV,2026-01-30,107.07,NA,10.23,151.0%,-425.0%,126.0%,-327.0%
aerospace - & defense,ONDS,2026-01-30,NA,NA,176.25,582.0%,-25.0%,100.0%,-18.0%
aerospace - & defense,RTX,2026-01-30,22.81,40.38,3.03,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-01-30,17.73,29.43,1.95,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-01-30,19.34,23.61,2.33,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-01-30,21.06,40.03,2.92,2.0%,-22.0%,-16.0%,-34.0%
aerospace - & defense,GD,2026-01-30,15.94,22.62,1.80,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-01-30,22.20,29.17,1.38,16.0%,82.0%,51.0%,44.0%
aerospace - & defense,CW,2026-01-30,34.24,53.79,7.21,9.0%,12.0%,13.0%,12.0%
aerospace - & defense,BWXT,2026-01-30,46.79,61.79,6.18,29.0%,19.0%,19.0%,18.0%
aerospace - & defense,LDOS,2026-01-30,11.99,17.39,1.37,7.0%,3.0%,4.0%,1.0%
aerospace - & defense,BAH,2026-01-30,11.01,13.07,0.93,-10.0%,-25.0%,-14.0%,7.0%
aerospace - & defense,CACI,2026-01-30,15.95,26.44,1.52,6.0%,18.0%,13.0%,13.0%
,,,,,,,,,
material - rare earth(永磁体),CLF,2026-01-30,NA,NA,0.42,4.0%,1.0%,243.0%,4.0%
material - rare earth(永磁体),CRS,2026-01-30,22.03,37.15,5.41,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-01-30,NA,NA,44.56,-15.0%,68.0%,82.0%,64.0%
material - rare earth(永磁体),USAR,2026-01-30,NA,NA,NA,,-10497.0%,712.0%,-11227.0%
material - rare earth(永磁体),EMAT,2026-01-30,NA,NA,NA,,975.0%,104.0%,450.0%
material - rare earth(永磁体),CRML,2026-01-30,NA,NA,NA,N/A,N/A,N/A,N/A
material - rare earth(永磁体),UAMY,2026-01-30,NA,NA,30.91,260.0%,603.0%,608.0%,555.0%
,,,,,,,,,
chips,QCOM,2026-01-30,11.85,31.06,3.67,10.0%,14.0%,6.0%,-207.0%
chips,INTC,2026-01-30,21.68,NA,4.38,-4.0%,-44.0%,15.0%,369.0%
chips,ARM,2026-01-30,102.98,136.30,25.52,34.0%,372.0%,102.0%,122.0%
,,,,,,,,,
robotic,PH,2026-01-30,24.23,34.23,5.79,9.0%,-9.0%,11.0%,-11.0%
robotic,MOG-A,2026-01-30,21.80,42.01,2.65,14.0%,62.0%,18.0%,50.0%
robotic,ALNT,2026-01-30,17.68,54.82,1.95,11.0%,207.0%,46.0%,209.0%
robotic,ROK,2026-01-30,27.18,54.83,5.66,14.0%,-77.0%,38.0%,-42.0%
robotic,SNPS,2026-01-30,52.44,57.93,12.61,38.0%,60.0%,38.0%,-60.0%
robotic,SYM,2026-01-30,NA,NA,14.52,7.0%,-142.0%,-115.0%,-173.0%
robotic,ATI,2026-01-30,22.74,38.91,3.58,7.0%,26.0%,15.0%,33.0%
,,,,,,,,,
aerospace - aftermarket,BA,2026-01-30,NA,123.41,2.05,57.0%,-303.0%,-92.0%,-307.0%
aerospace - aftermarket,GE,2026-01-30,34.81,37.71,7.06,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,HWM,2026-01-30,37.94,58.81,10.56,14.0%,40.0%,26.0%,16.0%
aerospace - aftermarket,TDG,2026-01-30,23.53,44.42,9.11,12.0%,24.0%,18.0%,34.0%
aerospace - aftermarket,HEI,2026-01-30,35.11,67.43,8.83,19.0%,35.0%,9.0%,35.0%
aerospace - aftermarket,FTAI,2026-01-30,32.21,62.54,11.93,42.0%,54.0%,20.0%,46.0%
aerospace - aftermarket,CRS,2026-01-30,22.03,37.15,5.41,8.0%,24.0%,24.0%,25.0%
,,,,,,,,,
quatum,IBM,2026-01-30,18.69,27.42,4.23,12.0%,25.0%,7.0%,92.0%
quatum,IONQ,2026-01-30,NA,NA,174.43,222.0%,1920.0%,166.0%,1909.0%
quatum,RGTI,2026-01-30,NA,NA,789.15,-18.0%,1255.0%,19.0%,1255.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-01-30,17.43,28.62,5.53,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-01-30,13.83,28.37,4.94,9.0%,44.0%,17.0%,37.0%
TMT - SAAS,NOW,2026-01-30,47.49,70.15,9.16,21.0%,17.0%,24.0%,4.0%
TMT - SAAS,ADBE,2026-01-30,12.63,17.54,5.06,10.0%,14.0%,8.0%,10.0%
TMT - SAAS,INTU,2026-01-30,23.70,34.27,7.17,18.0%,163.0%,54.0%,126.0%
TMT - SAAS,ADP,2026-01-30,16.45,23.59,4.68,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-01-30,35.67,73.84,5.02,13.0%,49.0%,48.0%,31.0%
TMT - SAAS,ADSK,2026-01-30,36.05,48.92,7.78,18.0%,33.0%,3.0%,25.0%
TMT - SAAS,TEAM,2026-01-30,NA,NA,5.76,21.0%,87.0%,55.0%,-58.0%
TMT - SAAS,HUBS,2026-01-30,140.16,NA,4.89,21.0%,117.0%,192.0%,103.0%
TMT - SAAS,TWLO,2026-01-30,49.18,290.67,3.75,15.0%,-995.0%,78.0%,-483.0%
TMT - SAAS,ZM,2026-01-30,14.89,17.93,5.69,4.0%,183.0%,59.0%,196.0%
TMT - SAAS,DOCU,2026-01-30,25.22,36.75,3.33,8.0%,33.0%,34.0%,34.0%
TMT - SAAS,BILL,2026-01-30,922.47,NA,2.89,10.0%,-128.0%,-29.0%,-133.0%
TMT - SAAS,GDDY,2026-01-30,13.62,17.17,2.77,10.0%,21.0%,15.0%,10.0%
TMT - SAAS,WIX,2026-01-30,26.24,37.94,2.49,14.0%,-61.0%,7.0%,-102.0%
TMT - SAAS,PATH,2026-01-30,141.69,30.04,4.38,16.0%,-196.0%,-149.0%,-1967.0%
,,,,,,,,,
CN,BABA,2026-01-30,17.85,23.48,2.73,5.0%,-52.0%,-67.0%,-52.0%
CN,NIO,2026-01-30,NA,NA,0.99,17.0%,-32.0%,,-29.0%
,,,,,,,,,
Fin - bank,JPM,2026-01-30,NA,15.28,2.97,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-01-30,NA,13.87,1.99,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-01-30,NA,16.61,1.21,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-01-30,NA,16.20,2.04,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-01-30,NA,17.84,2.42,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-01-30,NA,18.22,2.31,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-01-30,10.66,23.54,3.07,10.0%,19.0%,N/A,16.0%
Fin - credit,COF,2026-01-30,NA,92.48,2.21,N/A,98.0%,N/A,82.0%
Fin - credit,AFRM,2026-01-30,17.71,88.95,6.19,34.0%,-184.0%,N/A,-181.0%
Fin - credit,KLAR,2026-01-30,NA,NA,2.76,28.0%,-680.0%,-216.0%,-628.0%
Fin - credit,SOFI,2026-01-30,34.68,40.77,6.38,28.0%,133.0%,N/A,129.0%
Fin - credit,UPST,2026-01-30,117.58,172.69,3.96,71.0%,-576.0%,-175.0%,-570.0%
Fin - credit,FICO,2026-01-30,37.67,54.35,16.88,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-01-30,21.35,31.51,14.94,15.0%,8.0%,14.0%,16.0%
Fin - payment,MA,2026-01-30,23.57,32.65,14.76,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-01-30,6.90,9.85,1.62,1.0%,-24.0%,-15.0%,40.0%
Fin - payment,PYPL,2026-01-30,6.88,10.50,1.49,8.0%,17.0%,9.0%,24.0%
Fin - payment,XYZ,2026-01-30,12.29,12.16,1.53,2.0%,86.0%,28.0%,63.0%
Fin - payment,TOST,2026-01-30,52.21,70.92,3.10,25.0%,82.0%,115.0%,88.0%
,,,,,,,,,
Fin - broker,SCHW,2026-01-30,9.14,22.24,6.65,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-01-30,-2.30,33.86,3.20,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-01-30,49.70,41.45,21.24,99.0%,314.0%,N/A,271.0%
Fin - broker,COIN,2026-01-30,11.39,16.76,5.97,22.0%,632.0%,N/A,473.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-01-30,20.39,31.79,7.28,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-01-30,25.66,36.72,12.34,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-01-30,37.33,48.60,5.74,-2.0%,34.0%,N/A,43.0%
Fin - asset manage,BN,2026-01-30,17.18,128.74,1.49,-7.0%,-83.0%,N/A,743.0%
Fin - asset manage,APO,2026-01-30,10.73,19.86,2.79,26.0%,39.0%,N/A,120.0%
Fin - asset manage,SSNC,2026-01-30,10.76,24.39,3.25,7.0%,13.0%,9.0%,28.0%
Fin - asset manage,CWAN,2026-01-30,93.59,15.75,11.03,77.0%,-334.0%,236.0%,-385.0%
,,,,,,,,,
Fin - mm,VIRT,2026-01-30,4.76,7.90,1.88,37.0%,70.0%,N/A,58.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-01-30,18.06,31.55,8.32,7.0%,20.0%,N/A,24.0%
Fin - data & stock exchange,NDAQ,2026-01-30,20.80,31.24,6.71,3.0%,32.0%,N/A,46.0%
Fin - data & stock exchange,CME,2026-01-30,23.44,27.96,16.26,-3.0%,0.0%,N/A,-1.0%
Fin - data & stock exchange,CBOE,2026-01-30,18.39,28.36,5.99,8.0%,39.0%,N/A,38.0%
Fin - data & stock exchange,MRX,2026-01-30,-1.78,14.61,0.98,,,N/A,
Fin - data & stock exchange,SPGI,2026-01-30,23.24,38.41,10.66,9.0%,18.0%,25.0%,21.0%
Fin - data & stock exchange,MSCI,2026-01-30,26.70,38.68,14.55,11.0%,7.0%,12.0%,-7.0%
Fin - data & stock exchange,MCO,2026-01-30,25.90,41.43,12.25,11.0%,23.0%,22.0%,21.0%
Fin - data & stock exchange,TW,2026-01-30,20.81,35.00,12.15,13.0%,55.0%,17.0%,63.0%
Fin - data & stock exchange,MKTX,2026-01-30,13.60,28.75,7.45,1.0%,1.0%,N/A,-5.0%
,,,,,,,,,
Industry - farm machinery,DE,2026-01-30,16.71,28.35,3.11,11.0%,-6.0%,-6.0%,-14.0%
Industry - farm machinery,PCAR,2026-01-30,18.03,27.23,2.27,-14.0%,-39.0%,-44.0%,-36.0%
,,,,,,,,,
