sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
TMT - cybersecurity	PANW	2026-01-22	62.37	115.61	13.29	16.0%	12.0%	-5.0%	-5.0%
TMT - cybersecurity	CRWD	2026-01-22	57528.22	NA	25.06	22.0%	121.0%	2.0%	102.0%
TMT - cybersecurity	FTNT	2026-01-22	25.61	31.96	8.81	14.0%	-5.0%	17.0%	-12.0%
TMT - cybersecurity	ZS	2026-01-22	1628.13	NA	11.72	26.0%	90.0%	-289.0%	-4.0%
TMT - cybersecurity	NET	2026-01-22	809.88	NA	30.15	31.0%	-114.0%	88.0%	-92.0%
TMT - cybersecurity	CYBR	2026-01-22	805.46	NA	17.15	43.0%	-338.0%	-163.0%	-554.0%
TMT - cybersecurity	OKTA	2026-01-22	65.00	83.97	5.71	12.0%	100.0%	683.0%	169.0%
TMT - cybersecurity	RBRK	2026-01-22	NA	NA	10.89	48.0%	-53.0%	-44.0%	-51.0%
TMT - cybersecurity	CVLT	2026-01-22	54.70	69.59	4.97	18.0%	-9.0%	-18.0%	-5.0%
TMT - cybersecurity	NTNX	2026-01-22	39.17	57.39	4.44	13.0%	78.0%	29.0%	107.0%
									
TMT - Data/Infra/Observability	SNOW	2026-01-22	NA	NA	16.47	29.0%	-12.0%	-15.0%	-9.0%
TMT - Data/Infra/Observability	MDB	2026-01-22	NA	NA	14.21	19.0%	-119.0%	-58.0%	-79.0%
TMT - Data/Infra/Observability	DDOG	2026-01-22	593.00	444.61	14.33	28.0%	-36.0%	-22.0%	-34.0%
TMT - Data/Infra/Observability	DT	2026-01-22	43.24	24.63	6.68	18.0%	51.0%	29.0%	30.0%
									
TMT - devops	GTLB	2026-01-22	NA	NA	6.95	25.0%	-37.0%	-72.0%	-128.0%
TMT - devops	FROG	2026-01-22	NA	NA	13.41	26.0%	-38.0%	-17.0%	-28.0%
TMT - devops	DBX	2026-01-22	11.47	14.87	2.60	-1.0%	18.0%	31.0%	16.0%
									
data center	NOK	2026-01-22	11.54	37.14	1.66	19.0%	10.0%	24.0%	-51.0%
									
data center - hyper scaler	ORCL	2026-01-22	23.46	33.49	8.39	14.0%	86.0%	25.0%	95.0%
data center - hyper scaler	CRWV	2026-01-22	28.77	NA	10.62	134.0%	-26.0%	84.0%	-72.0%
data center - hyper scaler	NBIS	2026-01-22	NA	NA	70.81	237.0%	118.0%	-51.0%	27.0%
data center - hyper scaler	IREN	2026-01-22	74.14	26.65	24.98	355.0%	-1241.0%	-444.0%	-844.0%
data center - hyper scaler	WULF	2026-01-22	NA	NA	32.20	87.0%	2170.0%	-3378.0%	1876.0%
data center - hyper scaler	CIFR	2026-01-22	180.43	NA	33.28	198.0%	-96.0%	-260.0%	-96.0%
									
data center - semi chip	NVDA	2026-01-22	39.41	45.78	24.00	62.0%	70.0%	65.0%	65.0%
data center - semi chip	MU	2026-01-22	20.02	37.79	10.58	57.0%	182.0%	97.0%	180.0%
data center - semi chip	AVGO	2026-01-22	45.63	68.37	24.16	28.0%	83.0%	30.0%	97.0%
data center - semi chip	AMD	2026-01-22	67.45	125.40	12.90	36.0%	78.0%	30.0%	61.0%
									
data center - semi equip	ASML	2026-01-22	39.88	52.23	15.22	7.0%	8.0%	9.0%	9.0%
data center - semi equip	LRCX	2026-01-22	40.09	48.63	14.15	28.0%	44.0%	42.0%	41.0%
data center - semi equip	AMAT	2026-01-22	28.22	36.75	8.91	-3.0%	20.0%	-7.0%	10.0%
data center - semi equip	KLAC	2026-01-22	34.52	47.09	15.74	13.0%	21.0%	13.0%	19.0%
									
data center - package	TSM	2026-01-22	19.35	30.70	13.85	25.0%	38.0%	27.0%	41.0%
data center - package	ASX	2026-01-22	14.15	37.95	2.08	14.0%	25.0%	23.0%	21.0%
data center - package	AMKR	2026-01-22	12.33	42.27	2.01	7.0%	9.0%	8.0%	3.0%
									
data center - test	TER	2026-01-22	53.86	83.40	12.56	4.0%	-7.0%	-3.0%	-18.0%
									
data center - PCB	TTMI	2026-01-22	27.95	77.73	3.62	22.0%	147.0%	22.0%	271.0%
									
data center - rack manufacture	CLS	2026-01-22	29.04	47.22	2.83	28.0%	151.0%	45.0%	199.0%
									
data center - router	ANET	2026-01-22	44.52	52.67	20.63	27.0%	22.0%	25.0%	14.0%
data center - router	MRVL	2026-01-22	29.75	29.10	9.04	37.0%	-395.0%	-22877.0%	-381.0%
									
data center - optics	CRDO	2026-01-22	104.87	117.93	30.65	272.0%	-2230.0%	-2601.0%	-2058.0%
data center - optics	MTSI	2026-01-22	83.15	NA	17.39	30.0%	72.0%	25.0%	53.0%
data center - optics	SMTC	2026-01-22	44.88	263.38	7.22	13.0%	-225.0%	45.0%	-62.0%
data center - optics	LITE	2026-01-22	188.09	236.97	13.65	58.0%	-107.0%	1279.0%	-105.0%
data center - optics	COHR	2026-01-22	31.23	292.15	5.27	17.0%	1024.0%	20.0%	-3342.0%
data center - optics	FN	2026-01-22	40.32	48.49	4.69	22.0%	26.0%	18.0%	24.0%
data center - optics	CIEN	2026-01-22	72.53	270.81	6.79	26.0%	-96.0%	35.0%	-56.0%
data center - optics	CSCO	2026-01-22	19.35	28.03	5.09	8.0%	50.0%	7.0%	5.0%
data center - optics	ADI	2026-01-22	31.25	67.52	13.71	26.0%	72.0%	32.0%	65.0%
data center - optics	APH	2026-01-22	31.90	50.83	8.90	53.0%	112.0%	81.0%	106.0%
data center - optics	GLW	2026-01-22	26.17	59.79	5.42	21.0%	-698.0%	20.0%	-468.0%
									
data center - NAND/SSD	STX	2026-01-22	31.44	44.48	7.74	21.0%	94.0%	66.0%	80.0%
data center - NAND/SSD	WDC	2026-01-22	26.53	35.47	6.93	-31.0%	113.0%	-11.0%	140.0%
data center - NAND/SSD	SNDK	2026-01-22	139.17	NA	9.48	23.0%	-54.0%	-38.0%	-47.0%
									
data center - server	DELL	2026-01-22	9.16	15.63	0.75	11.0%	39.0%	15.0%	37.0%
data center - server	SMCI	2026-01-22	20.19	26.01	0.92	-15.0%	-58.0%	-61.0%	-60.0%
									
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU)	MPWR	2026-01-22	67.98	27.49	19.38	19.0%	18.0%	20.0%	23.0%
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU)	VICR	2026-01-22	140.25	91.36	18.78	19.0%	156.0%	158.0%	145.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/120V->48V架构)	AEIS	2026-01-22	43.25	72.50	6.03	24.0%	-459.0%	97.0%	-410.0%
									
data center - 机房配电UPS/PDU(480V->120V)	NVT	2026-01-22	24.72	30.74	5.03	35.0%	42.0%	32.0%	15.0%
data center - 机房配电UPS/PDU(480V->120V)	ETN	2026-01-22	22.12	33.41	4.87	10.0%	6.0%	16.0%	0.0%
data center - 机房配电UPS/PDU(480V->120V)	VRT	2026-01-22	34.52	68.27	7.14	29.0%	83.0%	39.0%	126.0%
data center - 机房配电UPS/PDU(480V->120V)	FLEX	2026-01-22	13.29	28.56	0.91	4.0%	-1.0%	6.0%	-7.0%
data center - 机房配电UPS/PDU(480V->120V)	POWL	2026-01-22	20.79	28.74	4.69	8.0%	12.0%	15.0%	12.0%
									
data center - (34.5/13.8/4.16kV->480V	ETN	2026-01-22	22.12	33.41	4.87	10.0%	6.0%	16.0%	0.0%
data center - (34.5/13.8/4.16kV->480V	HUBB	2026-01-22	19.72	30.02	4.52	4.0%	11.0%	9.0%	16.0%
									
data center - UPS battery	ENS	2026-01-22	12.04	20.59	1.74	8.0%	-9.0%	15.0%	-17.0%
data center - UPS battery	FLNC	2026-01-22	NA	NA	2.20	-15.0%	-39.0%	-5.0%	-62.0%
									
data center - onsite power generator	CAT	2026-01-22	24.45	33.27	4.69	10.0%	1.0%	-3.0%	-7.0%
data center - onsite power generator	FTAI	2026-01-22	34.35	67.12	12.80	42.0%	54.0%	20.0%	46.0%
data center - onsite power generator	CMI	2026-01-22	17.25	30.26	2.40	-2.0%	-20.0%	0.0%	-34.0%
data center - onsite power generator	BE	2026-01-22	197.63	NA	18.94	57.0%	56.0%	144.0%	57.0%
									
data center - construction builder	EME	2026-01-22	18.28	28.27	1.94	16.0%	10.0%	14.0%	9.0%
data center - construction builder	FIX	2026-01-22	31.53	47.92	4.80	35.0%	97.0%	74.0%	99.0%
data center - construction builder	URI	2026-01-22	10.68	24.59	3.81	6.0%	-1.0%	2.0%	-1.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	GEV	2026-01-22	73.16	107.23	4.77	12.0%	-711.0%	180.0%	-571.0%
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-01-22	30.22	69.54	2.57	18.0%	21.0%	24.0%	16.0%
									
data center - new IPP	TLN	2026-01-22	8.61	82.52	4.28	35.0%	70.0%	43.0%	23.0%
data center - new IPP	OKLO	2026-01-22	NA	NA	NA		200.0%	196.0%	198.0%
data center - new IPP	SMR	2026-01-22	NA	NA	97.78	1653.0%	1070.0%	1226.0%	1465.0%
									
data center - IPP	CEG	2026-01-22	13.27	32.91	3.34	23.0%	-15.0%	23.0%	-22.0%
data center - IPP	VST	2026-01-22	7.45	57.28	2.47	-3.0%	-64.0%	-20.0%	-67.0%
data center - IPP	NRG	2026-01-22	13.65	22.08	0.97	5.0%	-123.0%	-68.0%	-117.0%
									
data center - uranium	CCJ	2026-01-22	75.47	140.68	19.48	-16.0%	-58.0%	-20.0%	-102.0%
data center - uranium	UEC	2026-01-22	NA	NA	192.96	-100.0%	-49.0%	120.0%	-49.0%
data center - uranium	LEU	2026-01-22	54.95	45.96	12.13	30.0%	36.0%	208.0%	-178.0%
									
data center - HVAC	TT	2026-01-22	20.66	30.02	4.11	6.0%	13.0%	14.0%	10.0%
data center - HVAC	CARR	2026-01-22	14.83	23.05	2.19	-7.0%	-44.0%	-17.0%	-28.0%
data center - HVAC	JCI	2026-01-22	21.97	22.49	2.97	3.0%	-45.0%	1.0%	167.0%
data center - HVAC	SPXC	2026-01-22	23.18	46.32	5.01	23.0%	23.0%	32.0%	24.0%
									
aerospace - & defense	RKLB	2026-01-22	NA	NA	84.75	48.0%	16.0%	7.0%	-65.0%
aerospace - & defense	DXYZ	2026-01-22	21.99	16.66	NA	-5512.0%	-297.0%	N/A	-297.0%
aerospace - & defense	PL	2026-01-22	NA	NA	28.94	33.0%	191.0%	-37.0%	195.0%
aerospace - & defense	FLY	2026-01-22	NA	NA	44.27	38.0%	227.0%	96.0%	204.0%
aerospace - & defense	LUNR	2026-01-22	NA	NA	16.89	-10.0%	-88.0%	32.0%	-87.0%
aerospace - & defense	PLTR	2026-01-22	444.51	387.98	101.49	63.0%	206.0%	229.0%	231.0%
aerospace - & defense	KTOS	2026-01-22	233.43	927.12	14.96	26.0%	105.0%	12.0%	172.0%
aerospace - & defense	AVAV	2026-01-22	118.86	NA	11.38	151.0%	-425.0%	126.0%	-327.0%
aerospace - & defense	ONDS	2026-01-22	NA	NA	206.39	582.0%	-25.0%	100.0%	-18.0%
aerospace - & defense	RTX	2026-01-22	23.41	40.32	3.06	12.0%	28.0%	19.0%	30.0%
aerospace - & defense	LMT	2026-01-22	20.36	33.15	1.87	9.0%	1.0%	6.0%	0.0%
aerospace - & defense	NOC	2026-01-22	19.94	24.07	2.34	4.0%	11.0%	12.0%	7.0%
aerospace - & defense	LHX	2026-01-22	21.55	38.20	3.06	7.0%	32.0%	11.0%	16.0%
aerospace - & defense	GD	2026-01-22	17.02	23.71	1.92	11.0%	14.0%	11.0%	14.0%
aerospace - & defense	HII	2026-01-22	22.29	29.30	1.39	16.0%	82.0%	51.0%	44.0%
aerospace - & defense	CW	2026-01-22	34.09	53.55	7.18	9.0%	12.0%	13.0%	12.0%
aerospace - & defense	BWXT	2026-01-22	46.74	61.71	6.17	29.0%	19.0%	19.0%	18.0%
aerospace - & defense	LDOS	2026-01-22	12.38	18.04	1.43	7.0%	3.0%	4.0%	1.0%
aerospace - & defense	BAH	2026-01-22	11.46	14.62	0.99	-8.0%	-55.0%	-32.0%	-55.0%
aerospace - & defense	CACI	2026-01-22	16.75	28.06	1.61	6.0%	18.0%	13.0%	13.0%
									
chips	QCOM	2026-01-22	12.30	32.27	3.82	10.0%	14.0%	6.0%	-207.0%
chips	INTC	2026-01-22	26.44	5124.53	5.07	3.0%	-150.0%	2075.0%	-124.0%
chips	ARM	2026-01-22	115.99	153.08	28.67	34.0%	372.0%	102.0%	122.0%
									
robotic	PH	2026-01-22	24.97	33.46	5.92	4.0%	19.0%	8.0%	16.0%
robotic	ALNT	2026-01-22	18.30	57.06	2.03	11.0%	207.0%	46.0%	209.0%
robotic	ROK	2026-01-22	27.51	55.53	5.73	14.0%	-77.0%	38.0%	-42.0%
robotic	SNPS	2026-01-22	56.91	63.50	13.82	38.0%	60.0%	38.0%	-60.0%
robotic	SYM	2026-01-22	NA	NA	16.99	7.0%	-142.0%	-115.0%	-173.0%
robotic	ATI	2026-01-22	23.16	39.70	3.65	7.0%	26.0%	15.0%	33.0%
									
material - rare earth	MP	2026-01-22	NA	NA	52.06	-15.0%	68.0%	82.0%	64.0%
material - rare earth	CLF	2026-01-22	NA	NA	0.44	4.0%	1.0%	243.0%	4.0%
material - rare earth	CRML	2026-01-22	NA	NA	NA	N/A	N/A	N/A	N/A
									
material - aluminum/copper/lithium	AA	2026-01-22	6.97	14.34	1.25	3.0%	-9.0%	-51.0%	158.0%
material - aluminum/copper/lithium	SCCO	2026-01-22	20.86	37.93	11.71	15.0%	21.0%	20.0%	24.0%
material - aluminum/copper/lithium	ALB	2026-01-22	38.68	NA	4.48	-3.0%	-80.0%	-215.0%	-82.0%
material - aluminum/copper/lithium	LAC	2026-01-22	NA	NA	NA		2371.0%	69.0%	2353.0%
									
quatum	IBM	2026-01-22	18.57	35.25	4.21	9.0%	-403.0%	26.0%	-628.0%
quatum	IONQ	2026-01-22	NA	NA	218.90	222.0%	1920.0%	166.0%	1909.0%
quatum	RGTI	2026-01-22	NA	NA	1099.79	-18.0%	1255.0%	19.0%	1255.0%
									
TMT - SAAS	SAP	2026-01-22	20.47	33.90	6.39	14.0%	36.0%	19.0%	46.0%
TMT - SAAS	CRM	2026-01-22	14.83	30.43	5.30	9.0%	44.0%	17.0%	37.0%
TMT - SAAS	NOW	2026-01-22	55.38	77.73	10.54	22.0%	34.0%	37.0%	16.0%
TMT - SAAS	ADBE	2026-01-22	12.92	17.94	5.18	10.0%	14.0%	8.0%	10.0%
TMT - SAAS	INTU	2026-01-22	25.89	37.51	7.84	18.0%	163.0%	54.0%	126.0%
TMT - SAAS	ADP	2026-01-22	17.65	25.63	5.03	7.0%	6.0%	5.0%	6.0%
TMT - SAAS	WDAY	2026-01-22	38.34	79.01	5.38	13.0%	49.0%	48.0%	31.0%
TMT - SAAS	ADSK	2026-01-22	38.58	52.37	8.32	18.0%	33.0%	3.0%	25.0%
TMT - SAAS	TEAM	2026-01-22	NA	NA	6.19	21.0%	87.0%	55.0%	-58.0%
TMT - SAAS	HUBS	2026-01-22	162.36	NA	5.60	21.0%	117.0%	192.0%	103.0%
TMT - SAAS	TWLO	2026-01-22	51.48	303.24	3.91	15.0%	-995.0%	78.0%	-483.0%
TMT - SAAS	ZM	2026-01-22	13.15	16.45	5.22	4.0%	183.0%	59.0%	196.0%
TMT - SAAS	DOCU	2026-01-22	27.78	40.24	3.65	8.0%	33.0%	34.0%	34.0%
TMT - SAAS	BILL	2026-01-22	1007.53	NA	3.12	10.0%	-128.0%	-29.0%	-133.0%
TMT - SAAS	GDDY	2026-01-22	14.33	18.26	2.94	10.0%	21.0%	15.0%	10.0%
TMT - SAAS	WIX	2026-01-22	25.34	36.64	2.40	14.0%	-61.0%	7.0%	-102.0%
TMT - SAAS	PATH	2026-01-22	175.00	35.73	5.22	16.0%	-196.0%	-149.0%	-1967.0%
									
CN	BABA	2026-01-22	18.56	24.40	2.84	5.0%	-52.0%	-67.0%	-52.0%
CN	NIO	2026-01-22	NA	NA	0.99	17.0%	-32.0%		-29.0%
									
Fin - bank	JPM	2026-01-22	NA	15.17	2.95	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-01-22	NA	13.68	1.97	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-01-22	NA	16.60	1.21	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-01-22	NA	16.22	2.04	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-01-22	NA	17.94	2.43	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-01-22	NA	18.61	2.36	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-01-22	11.18	24.71	3.22	10.0%	19.0%	N/A	16.0%
Fin - credit	COF	2026-01-22	NA	99.69	2.38	N/A	98.0%	N/A	82.0%
Fin - credit	AFRM	2026-01-22	20.72	106.24	7.51	34.0%	-184.0%	N/A	-181.0%
Fin - credit	KLAR	2026-01-22	NA	NA	3.38	28.0%	-680.0%	-216.0%	-628.0%
Fin - credit	SOFI	2026-01-22	40.44	47.31	7.40	28.0%	133.0%	N/A	129.0%
Fin - credit	UPST	2026-01-22	133.64	203.16	4.66	71.0%	-576.0%	-175.0%	-570.0%
Fin - credit	FICO	2026-01-22	41.94	58.65	18.54	14.0%	18.0%	25.0%	14.0%
									
Fin - payment	V	2026-01-22	22.35	32.31	15.60	12.0%	-2.0%	11.0%	-4.0%
Fin - payment	MA	2026-01-22	24.63	34.08	15.19	17.0%	29.0%	21.0%	20.0%
Fin - payment	FISV	2026-01-22	7.12	10.42	1.71	1.0%	-24.0%	-15.0%	40.0%
Fin - payment	PYPL	2026-01-22	7.50	11.47	1.62	8.0%	17.0%	9.0%	24.0%
Fin - payment	XYZ	2026-01-22	13.27	13.09	1.65	2.0%	86.0%	28.0%	63.0%
Fin - payment	TOST	2026-01-22	58.39	78.46	3.43	25.0%	82.0%	115.0%	88.0%
									
Fin - broker	SCHW	2026-01-22	9.20	22.34	6.68	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-01-22	-2.18	34.92	3.30	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-01-22	52.43	44.11	22.61	99.0%	314.0%	N/A	271.0%
Fin - broker	COIN	2026-01-22	13.34	19.32	6.88	22.0%	632.0%	N/A	473.0%
									
Fin - asset manage	BLK	2026-01-22	20.85	32.56	7.46	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-01-22	30.78	44.43	13.49	41.0%	-20.0%	N/A	-20.0%
Fin - asset manage	KKR	2026-01-22	39.05	52.61	6.22	-2.0%	34.0%	N/A	43.0%
Fin - asset manage	BN	2026-01-22	17.27	131.53	1.52	-7.0%	-83.0%	N/A	743.0%
Fin - asset manage	APO	2026-01-22	11.14	20.70	2.91	26.0%	39.0%	N/A	120.0%
Fin - asset manage	SSNC	2026-01-22	11.20	25.55	3.41	7.0%	13.0%	9.0%	28.0%
Fin - asset manage	CWAN	2026-01-22	94.14	15.88	11.10	77.0%	-334.0%	236.0%	-385.0%
									
Fin - mm	VIRT	2026-01-22	7.83	8.04	1.83	26.0%	22.0%	N/A	29.0%
									
Fin - data & stock exchange	ICE	2026-01-22	18.15	31.74	8.37	7.0%	20.0%	N/A	24.0%
Fin - data & stock exchange	NDAQ	2026-01-22	22.17	35.22	6.91	3.0%	49.0%	N/A	38.0%
Fin - data & stock exchange	CME	2026-01-22	22.87	27.28	15.86	-3.0%	0.0%	N/A	-1.0%
Fin - data & stock exchange	CBOE	2026-01-22	19.28	29.75	6.28	8.0%	39.0%	N/A	38.0%
Fin - data & stock exchange	MRX	2026-01-22	-1.69	15.02	1.00			N/A	
Fin - data & stock exchange	SPGI	2026-01-22	23.70	39.24	10.89	9.0%	18.0%	25.0%	21.0%
Fin - data & stock exchange	MSCI	2026-01-22	26.55	37.48	14.54	9.0%	11.0%	9.0%	16.0%
Fin - data & stock exchange	MCO	2026-01-22	26.61	42.63	12.61	11.0%	23.0%	22.0%	21.0%
Fin - data & stock exchange	TW	2026-01-22	21.04	35.36	12.28	13.0%	55.0%	17.0%	63.0%
Fin - data & stock exchange	MKTX	2026-01-22	13.83	29.20	7.56	1.0%	1.0%	N/A	-5.0%
									
Industry - farm machinery	DE	2026-01-22	16.63	28.23	3.09	11.0%	-6.0%	-6.0%	-14.0%
Industry - farm machinery	PCAR	2026-01-22	15.65	24.19	2.20	-19.0%	-41.0%	-41.0%	-39.0%
									
aerospace - aftermarket	BA	2026-01-22	NA	NA	2.44	30.0%	-16.0%	-19.0%	-12.0%
aerospace - aftermarket	GE	2026-01-22	33.51	36.20	6.79	18.0%	24.0%		34.0%
aerospace - aftermarket	HWM	2026-01-22	39.37	61.10	10.98	14.0%	40.0%	26.0%	16.0%
aerospace - aftermarket	TDG	2026-01-22	23.43	44.27	9.06	12.0%	24.0%	18.0%	34.0%
aerospace - aftermarket	HEI	2026-01-22	36.18	69.22	9.11	19.0%	35.0%	9.0%	35.0%
aerospace - aftermarket	FTAI	2026-01-22	34.35	67.12	12.80	42.0%	54.0%	20.0%	46.0%
aerospace - aftermarket	CRS	2026-01-22	24.30	40.95	5.76	2.0%	43.0%	25.0%	45.0%
									
Industry - police equipment	MSI	2026-01-22	22.77	31.90	5.85	8.0%	4.0%	11.0%	0.0%
Industry - police equipment	AXON	2026-01-22	955.48	192.24	18.73	31.0%	-80.0%	-41.0%	-103.0%
									
Industry - auto manufactueres	RACE	2026-01-22	20.46	34.09	7.67	14.0%	12.0%	11.0%	8.0%
Industry - auto manufactueres	GM	2026-01-22	6.41	16.31	0.40	0.0%	-62.0%	-20.0%	-57.0%
Industry - auto manufactueres	F	2026-01-22	18.87	11.76	0.29	9.0%	109.0%	48.0%	174.0%
Industry - auto manufactueres	CPRT	2026-01-22	17.98	25.31	8.58	1.0%	8.0%	5.0%	11.0%
									
home building - residential construction	DHI	2026-01-22	11.00	14.14	1.36	-10.0%	-28.0%	-31.0%	-30.0%
home building - residential construction	TOL	2026-01-22	8.68	10.88	1.28	3.0%	-5.0%	-8.0%	-6.0%
home building - residential construction	KBH	2026-01-22	9.54	9.81	0.63	-15.0%	-48.0%	-45.0%	-46.0%
home building - residential construction	BLD	2026-01-22	15.85	25.01	2.64	1.0%	-16.0%	-3.0%	-16.0%
home building - residential construction	IBP	2026-01-22	17.12	32.77	2.78	2.0%	7.0%	6.0%	8.0%
									
home building - material	CRH	2026-01-22	13.88	24.77	2.26	5.0%	1.0%	9.0%	11.0%
home building - material	MLM	2026-01-22	20.77	34.35	5.92	-2.0%	-2.0%	2.0%	14.0%
home building - material	VMC	2026-01-22	18.66	36.04	5.08	14.0%	66.0%	24.0%	81.0%
									
home building - home improvement retial	HD	2026-01-22	17.35	25.98	2.28	3.0%	-1.0%	0.0%	-1.0%
home building - home improvement retial	LOW	2026-01-22	16.14	22.79	1.83	3.0%	-4.0%	1.0%	-5.0%
home building - home improvement retial	BLDR	2026-01-22	11.61	23.83	0.88	-7.0%	-57.0%	-34.0%	-57.0%
home building - home improvement retial	W	2026-01-22	63.66	NA	1.17	8.0%	37.0%	452.0%	34.0%
home building - home improvement retial	WSM	2026-01-22	15.11	23.09	3.17	5.0%	-1.0%	-1.0%	-3.0%
									
cons disc - loging	MAR	2026-01-22	23.64	33.97	3.33	4.0%	26.0%	N/A	25.0%
cons disc - loging	HLT	2026-01-22	29.12	42.88	5.86	9.0%	23.0%	N/A	22.0%
cons disc - loging	H	2026-01-22	31.42	NA	2.26	10.0%	-103.0%	N/A	-110.0%
									
