sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
data center - semi equip for test	KLIC	2026-03-01	NA	NA	5.31	20.0%	-76.0%	52.0%	-79.0%
									
data center - package	TSM	2026-03-01	22.29	35.13	15.85	25.0%	38.0%	27.0%	41.0%
data center - package	ASX	2026-03-01	15.59	41.34	2.56	14.0%	63.0%	39.0%	63.0%
data center - package	AMKR	2026-03-01	10.40	31.79	1.76	16.0%	34.0%	24.0%	63.0%
									
data center - PCB	TTMI	2026-03-01	27.53	62.02	3.71	19.0%	333.0%	36.0%	880.0%
									
data center - rack manufacture	CLS	2026-03-01	27.31	38.69	2.58	44.0%	59.0%	24.0%	76.0%
data center - rack manufacture	FLEX	2026-03-01	12.89	28.21	0.86	8.0%	11.0%	-1.0%	-9.0%
									
data center - router	ANET	2026-03-01	39.96	48.48	18.63	29.0%	28.0%	30.0%	19.0%
data center - router	MRVL	2026-03-01	30.11	28.60	9.16	37.0%	-395.0%	-22877.0%	-381.0%
									
data center - optics	CRDO	2026-03-01	86.55	98.00	25.47	272.0%	-2230.0%	-2601.0%	-2058.0%
data center - optics	MTSI	2026-03-01	84.42	116.65	18.23	25.0%	-129.0%	44.0%	-129.0%
data center - optics	SMTC	2026-03-01	50.29	296.58	8.13	13.0%	-225.0%	45.0%	-62.0%
data center - optics	LITE	2026-03-01	201.13	214.32	23.77	65.0%	-328.0%	818.0%	-228.0%
data center - optics	COHR	2026-03-01	41.06	256.26	7.71	17.0%	31.0%	21.0%	104.0%
data center - optics	FN	2026-03-01	42.38	52.32	5.02	36.0%	26.0%	52.0%	30.0%
data center - optics	CIEN	2026-03-01	110.05	410.53	10.34	26.0%	-96.0%	35.0%	-56.0%
data center - optics	CSCO	2026-03-01	20.01	27.95	5.31	10.0%	26.0%	15.0%	31.0%
data center - optics	ADI	2026-03-01	32.57	64.99	14.77	30.0%	117.0%	44.0%	112.0%
data center - optics	TXN	2026-03-01	24.87	38.95	10.89	10.0%	1.0%	14.0%	-4.0%
data center - optics	APH	2026-03-01	26.73	43.74	7.77	49.0%	81.0%	82.0%	60.0%
data center - optics	TEL	2026-03-01	15.81	33.19	3.73	22.0%	36.0%	34.0%	42.0%
data center - optics	GLW	2026-03-01	36.79	81.78	8.26	20.0%	55.0%	48.0%	74.0%
									
data center - NAND/SSD	STX	2026-03-01	32.65	46.12	8.84	22.0%	102.0%	66.0%	76.0%
data center - NAND/SSD	WDC	2026-03-01	28.42	28.08	8.83	-30.0%	165.0%	18.0%	209.0%
data center - NAND/SSD	SNDK	2026-03-01	65.39	NA	10.50	61.0%	442.0%	404.0%	672.0%
									
data center - server	DELL	2026-03-01	10.82	16.99	0.86	40.0%	42.0%		47.0%
data center - server	SMCI	2026-03-01	18.33	24.05	0.69	123.0%	33.0%	30.0%	25.0%
									
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	MPWR	2026-03-01	68.51	89.68	19.62	21.0%	24.0%	24.0%	-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	VICR	2026-03-01	170.02	77.19	22.06	12.0%	64.0%		354.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构)	AEIS	2026-03-01	46.83	87.94	7.04	18.0%	41.0%	56.0%	7.0%
									
data center - 机房配电UPS/PDU(415VAC->415VAC)	NVT	2026-03-01	24.58	27.71	4.92	42.0%	58.0%	26.0%	982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	ETN	2026-03-01	24.16	35.96	5.31	13.0%	11.0%	6.0%	17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	VRT	2026-03-01	45.08	74.74	9.53	23.0%	130.0%	28.0%	203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	POWL	2026-03-01	25.02	34.01	5.71	4.0%	19.0%	20.0%	19.0%
									
data center - (34.5/13.8/4.16kVAC->415VAC	ETN	2026-03-01	24.16	35.96	5.31	13.0%	11.0%	6.0%	17.0%
data center - (34.5/13.8/4.16kVAC->415VAC	HUBB	2026-03-01	20.27	30.70	4.65	12.0%	15.0%	19.0%	14.0%
									
data center - UPS battery	ENS	2026-03-01	11.51	20.57	1.64	1.0%	-16.0%	-7.0%	-21.0%
data center - UPS battery	FLNC	2026-03-01	NA	NA	1.12	154.0%	20.0%	4.0%	9.0%
									
data center - onsite power generator	CAT	2026-03-01	27.39	39.46	5.11	18.0%	-7.0%	2.0%	-14.0%
data center - onsite power generator	GEV	2026-03-01	84.33	49.11	6.19	4.0%	-1.0%	48.0%	657.0%
data center - onsite power generator	CMI	2026-03-01	17.26	28.46	2.40	1.0%	19.0%	-2.0%	42.0%
data center - onsite power generator	FTAI	2026-03-01	34.53	66.29	12.49	32.0%	24.0%	18.0%	29.0%
data center - onsite power generator	BE	2026-03-01	274.53	NA	21.58	36.0%	-98.0%	-15.0%	-99.0%
									
data center - construction builder	EME	2026-03-01	17.93	25.60	1.90	20.0%	45.0%	13.0%	49.0%
data center - construction builder	FIX	2026-03-01	34.22	49.47	5.52	42.0%	125.0%	78.0%	127.0%
data center - construction builder	URI	2026-03-01	9.62	21.72	3.29	3.0%	-4.0%	0.0%	-5.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-03-01	34.85	82.88	2.96	20.0%	1.0%	15.0%	3.0%
data center - 电网侧≥115kV, 115kV->34.5kV	MYRG	2026-03-01	18.11	35.81	1.15	17.0%	72.0%	41.0%	129.0%
									
data center - new IPP	TLN	2026-03-01	11.27	NA	3.87	74.0%	1362.0%	-338.0%	-543.0%
data center - new IPP	OKLO	2026-03-01	NA	NA	NA		200.0%	196.0%	198.0%
data center - new IPP	SMR	2026-03-01	NA	NA	123.57	-95.0%	-64.0%	534.0%	-32.0%
									
data center - IPP	CEG	2026-03-01	18.91	44.58	4.45	0.0%	-19.0%	-24.0%	-49.0%
data center - IPP	VST	2026-03-01	18.76	79.43	3.47	-68.0%	-32.0%	-122.0%	-53.0%
data center - IPP	NRG	2026-03-01	17.54	45.32	1.25	13.0%	-91.0%	-11.0%	-92.0%
									
data center - uranium	CCJ	2026-03-01	81.22	121.90	20.69	2.0%	158.0%	-4.0%	47.0%
data center - uranium	UEC	2026-03-01	NA	NA	148.95	-100.0%	-49.0%	120.0%	-49.0%
data center - uranium	LEU	2026-03-01	53.95	48.59	8.88	-4.0%	-55.0%	-67.0%	-67.0%
									
data center - HVAC	TT	2026-03-01	24.42	35.62	4.80	6.0%	-1.0%	2.0%	-2.0%
data center - HVAC	CARR	2026-03-01	18.83	37.71	2.48	-6.0%	-99.0%	-54.0%	-93.0%
data center - HVAC	JCI	2026-03-01	24.55	27.15	3.69	7.0%	74.0%	40.0%	25.0%
data center - HVAC	SPXC	2026-03-01	22.84	45.03	5.00	19.0%	35.0%	23.0%	38.0%
									
material - steel/copper/aluminum/lithium	NUE	2026-03-01	11.05	23.47	1.24	9.0%	28.0%	17.0%	32.0%
material - steel/copper/aluminum/lithium	STLD	2026-03-01	15.68	24.14	1.55	14.0%	27.0%	26.0%	28.0%
material - steel/copper/aluminum/lithium	CLF	2026-03-01	NA	NA	0.33	0.0%	-23.0%	-118.0%	-46.0%
material - steel/copper/aluminum/lithium	BHP	2026-03-01	8.10	20.23	3.83	3.0%	193.0%	50.0%	509.0%
material - steel/copper/aluminum/lithium	RIO	2026-03-01	6.55	16.30	2.16				
material - steel/copper/aluminum/lithium	VALE	2026-03-01	6.15	31.88	1.91	9.0%	66.0%	41.0%	387.0%
material - steel/copper/aluminum/lithium	SCCO	2026-03-01	23.19	42.03	13.44	39.0%	64.0%	54.0%	65.0%
material - steel/copper/aluminum/lithium	FCX	2026-03-01	14.57	44.97	3.89	-11.0%	-38.0%	-49.0%	48.0%
material - steel/copper/aluminum/lithium	TMQ	2026-03-01	NA	NA	NA		2015.0%	122.0%	2015.0%
material - steel/copper/aluminum/lithium	AA	2026-03-01	7.78	13.84	1.24	2.0%	-74.0%	-22.0%	12.0%
material - steel/copper/aluminum/lithium	CENX	2026-03-01	20.74	130.37	1.90	0.0%	-137.0%	4.0%	-96.0%
material - steel/copper/aluminum/lithium	ALB	2026-03-01	33.67	NA	4.09	16.0%	-471.0%	44.0%	-1457.0%
material - steel/copper/aluminum/lithium	LAC	2026-03-01	NA	NA	NA		2371.0%	69.0%	2353.0%
									
aerospace - & defense	RKLB	2026-03-01	NA	NA	65.16	36.0%	-19.0%	-15.0%	1.0%
aerospace - & defense	DXYZ	2026-03-01	21.16	16.02	NA	-5512.0%	-297.0%	N/A	-297.0%
aerospace - & defense	FLY	2026-03-01	NA	NA	27.59	38.0%	227.0%	96.0%	204.0%
aerospace - & defense	LUNR	2026-03-01	NA	NA	15.23	-10.0%	-88.0%	32.0%	-87.0%
aerospace - & defense	RDW	2026-03-01	NA	NA	4.47	56.0%	23.0%	-4.0%	6.0%
aerospace - & defense	PL	2026-03-01	NA	NA	28.95	33.0%	191.0%	-37.0%	195.0%
aerospace - & defense	PLTR	2026-03-01	223.08	216.80	73.31	70.0%	672.0%	3127.0%	670.0%
aerospace - & defense	KTOS	2026-03-01	163.96	654.86	10.90	22.0%	202.0%	33.0%	51.0%
aerospace - & defense	AVAV	2026-03-01	96.40	NA	9.19	151.0%	-425.0%	126.0%	-327.0%
aerospace - & defense	RTX	2026-03-01	23.10	40.83	3.07	12.0%	14.0%	15.0%	9.0%
aerospace - & defense	LMT	2026-03-01	18.27	30.63	2.02	9.0%	195.0%	142.0%	155.0%
aerospace - & defense	NOC	2026-03-01	20.22	24.82	2.45	10.0%	12.0%	12.0%	13.0%
aerospace - & defense	LHX	2026-03-01	22.00	42.74	3.11	2.0%	-22.0%	-7.0%	-34.0%
aerospace - & defense	MOG-A	2026-03-01	21.62	41.73	2.65	21.0%	48.0%	27.0%	48.0%
aerospace - & defense	ALNT	2026-03-01	18.82	58.93	2.09	11.0%	207.0%	46.0%	209.0%
aerospace - & defense	GD	2026-03-01	16.56	23.10	1.84	8.0%	2.0%	2.0%	0.0%
aerospace - & defense	HII	2026-03-01	20.97	28.93	1.40	16.0%	51.0%	43.0%	29.0%
aerospace - & defense	CW	2026-03-01	34.89	54.41	7.38	15.0%	16.0%	13.0%	16.0%
aerospace - & defense	BWXT	2026-03-01	47.16	57.52	5.89	19.0%	29.0%	-2.0%	31.0%
aerospace - & defense	LDOS	2026-03-01	11.01	15.72	1.29	-4.0%	14.0%	11.0%	15.0%
aerospace - & defense	BAH	2026-03-01	10.05	11.72	0.83	-10.0%	-25.0%	-11.0%	7.0%
aerospace - & defense	CACI	2026-03-01	15.79	26.12	1.50	6.0%	18.0%	13.0%	13.0%
aerospace - & defense	USAS	2026-03-01	NA	NA	25.03	38.0%	-6.0%	299.0%	12.0%
aerospace - & defense	ALM	2026-03-01	NA	NA	224.66	27.0%	-769.0%	54.0%	-718.0%
aerospace - & defense	UAMY	2026-03-01	NA	NA	37.82	260.0%	603.0%	608.0%	555.0%
									
aerospace - aftermarket	GE	2026-03-01	38.49	42.05	7.83	18.0%	24.0%	1.0%	33.0%
aerospace - aftermarket	FTAI	2026-03-01	34.53	66.29	12.49	32.0%	24.0%	18.0%	29.0%
aerospace - aftermarket	HEI	2026-03-01	32.79	63.17	8.17	14.0%	19.0%	13.0%	13.0%
aerospace - aftermarket	ATI	2026-03-01	29.51	57.35	4.88	0.0%	-30.0%	9.0%	-30.0%
aerospace - aftermarket	CRS	2026-03-01	27.26	46.24	6.73	8.0%	24.0%	24.0%	25.0%
aerospace - aftermarket	HWM	2026-03-01	44.64	70.68	12.76	15.0%	10.0%	23.0%	18.0%
aerospace - aftermarket	PH	2026-03-01	25.86	36.81	6.23	9.0%	-9.0%	13.0%	-11.0%
aerospace - aftermarket	TDG	2026-03-01	21.69	41.88	8.08	14.0%	-8.0%	8.0%	-13.0%
aerospace - aftermarket	BA	2026-03-01	NA	120.01	2.00	57.0%	-303.0%	-93.0%	-307.0%
									
material - rare earth(永磁体)	CRS	2026-03-01	27.26	46.24	6.73	8.0%	24.0%	24.0%	25.0%
material - rare earth(永磁体)	MP	2026-03-01	NA	NA	37.97	70.0%	-131.0%	-265.0%	-142.0%
material - rare earth(永磁体)	USAR	2026-03-01	NA	NA	NA		-10497.0%	712.0%	-11227.0%
material - rare earth(永磁体)	EMAT	2026-03-01	NA	NA	NA		-48.0%	-49.0%	-52.0%
material - rare earth(永磁体)	METC	2026-03-01	60.67	NA	1.80	-25.0%	-360.0%	-84.0%	-481.0%
material - rare earth(永磁体)	CRML	2026-03-01	NA	NA	NA				
									
chips	QCOM	2026-03-01	11.25	29.41	3.39	5.0%	-2.0%	-6.0%	-6.0%
chips	INTC	2026-03-01	20.87	NA	4.31	-4.0%	-44.0%	23.0%	369.0%
chips	ARM	2026-03-01	120.47	169.82	28.98	26.0%	-15.0%	14.0%	-12.0%
									
robotic	MOG-A	2026-03-01	21.62	41.73	2.65	21.0%	48.0%	27.0%	48.0%
robotic	ALNT	2026-03-01	18.82	58.93	2.09	11.0%	207.0%	46.0%	209.0%
robotic	ROK	2026-03-01	26.14	46.62	5.34	12.0%	61.0%	6.0%	66.0%
robotic	SNPS	2026-03-01	37.96	63.98	9.91	65.0%	-73.0%	106.0%	-78.0%
robotic	SYM	2026-03-01	NA	NA	13.80	29.0%	-218.0%	-266.0%	-175.0%
									
quatum	IBM	2026-03-01	14.52	21.55	3.34	12.0%	25.0%	27.0%	92.0%
quatum	IONQ	2026-03-01	NA	NA	108.20	429.0%	-461.0%	151.0%	-473.0%
quatum	RGTI	2026-03-01	NA	NA	767.56	-18.0%	1255.0%	19.0%	1255.0%
									
TMT - SAAS	SAP	2026-03-01	17.34	28.53	5.52	13.0%	37.0%	16.0%	26.0%
TMT - SAAS	CRM	2026-03-01	15.15	24.95	4.40	12.0%	32.0%	9.0%	14.0%
TMT - SAAS	NOW	2026-03-01	41.93	64.70	8.51	21.0%	17.0%	49.0%	4.0%
TMT - SAAS	ADBE	2026-03-01	11.32	15.71	4.53	10.0%	14.0%	8.0%	10.0%
TMT - SAAS	INTU	2026-03-01	18.64	26.54	5.62	17.0%	52.0%	34.0%	47.0%
TMT - SAAS	ADP	2026-03-01	14.34	20.59	4.07	6.0%	10.0%	7.0%	10.0%
TMT - SAAS	WDAY	2026-03-01	24.28	51.77	3.69	15.0%	120.0%	74.0%	54.0%
TMT - SAAS	ADSK	2026-03-01	31.75	46.97	7.25	20.0%	20.0%	35.0%	4.0%
TMT - SAAS	TEAM	2026-03-01	NA	NA	3.45	23.0%	18.0%	-64.0%	12.0%
TMT - SAAS	HUBS	2026-03-01	71.26	304.03	4.46	20.0%	375.0%	225.0%	993.0%
TMT - SAAS	TWLO	2026-03-01	43.14	613.70	3.62	14.0%	179.0%	68.0%	268.0%
TMT - SAAS	ZM	2026-03-01	11.24	11.91	4.50	5.0%	92.0%	-14.0%	83.0%
TMT - SAAS	DOCU	2026-03-01	21.40	31.54	2.86	8.0%	33.0%	34.0%	34.0%
TMT - SAAS	BILL	2026-03-01	182.26	NA	2.84	14.0%	-106.0%	4966.0%	-108.0%
TMT - SAAS	GDDY	2026-03-01	11.48	13.97	2.35	7.0%	30.0%	17.0%	23.0%
TMT - SAAS	WIX	2026-03-01	21.10	30.53	2.00	14.0%	-61.0%	7.0%	-102.0%
TMT - SAAS	PATH	2026-03-01	114.04	25.31	3.69	16.0%	-196.0%	-149.0%	-1967.0%
									
CN	BABA	2026-03-01	15.03	19.84	2.31	5.0%	-52.0%	-67.0%	-52.0%
CN	NIO	2026-03-01	NA	NA	1.01	17.0%	-32.0%		-29.0%
									
Fin - bank	JPM	2026-03-01	NA	15.01	2.89	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-03-01	NA	13.03	1.83	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-03-01	NA	15.81	1.13	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-03-01	NA	16.07	2.02	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-03-01	NA	16.32	2.21	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-03-01	NA	16.76	2.02	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-03-01	9.39	20.08	2.64	10.0%	12.0%	N/A	14.0%
Fin - credit	COF	2026-03-01	NA	66.34	1.76	N/A	44.0%	N/A	101.0%
Fin - credit	SOFI	2026-03-01	21.17	46.74	4.75	32.0%	209.0%	N/A	-48.0%
Fin - credit	AFRM	2026-03-01	13.74	57.79	4.56	29.0%	61.0%	N/A	61.0%
Fin - credit	KLAR	2026-03-01	NA	NA	1.46	38.0%	-137.0%	-116.0%	-304.0%
Fin - credit	UPST	2026-03-01	52.02	63.33	2.56	35.0%	-826.0%	-50860.0%	-778.0%
Fin - credit	FICO	2026-03-01	36.28	52.18	16.21	16.0%	28.0%	30.0%	4.0%
									
Fin - payment	V	2026-03-01	21.02	30.34	14.74	15.0%	8.0%	14.0%	15.0%
Fin - payment	MA	2026-03-01	22.48	31.31	14.05	18.0%	25.0%	27.0%	21.0%
Fin - payment	FISV	2026-03-01	7.02	9.83	1.57	1.0%	-19.0%	-14.0%	-14.0%
Fin - payment	PYPL	2026-03-01	5.88	8.54	1.28	5.0%	15.0%	12.0%	28.0%
Fin - payment	XYZ	2026-03-01	10.86	30.26	1.58	4.0%	-27.0%	129.0%	-94.0%
Fin - payment	TOST	2026-03-01	38.12	50.04	2.62	22.0%	206.0%	121.0%	206.0%
									
Fin - broker	SCHW	2026-03-01	9.14	20.43	6.03	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-03-01	-1.11	32.14	3.04	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-03-01	38.16	36.84	15.17	28.0%	18.0%	N/A	-34.0%
Fin - broker	COIN	2026-03-01	38.97	40.06	6.47	-69.0%	-159.0%	N/A	-152.0%
									
Fin - asset manage	BLK	2026-03-01	18.87	30.38	6.96	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-03-01	21.26	29.31	9.93	0.0%	51.0%	N/A	44.0%
Fin - asset manage	KKR	2026-03-01	30.14	37.68	3.86	86.0%	58.0%	N/A	-2.0%
Fin - asset manage	BN	2026-03-01	15.91	90.21	1.40	7.0%	-214.0%	N/A	79.0%
Fin - asset manage	APO	2026-03-01	8.91	19.12	1.86	86.0%	2.0%	N/A	-55.0%
Fin - asset manage	SSNC	2026-03-01	10.15	23.89	2.90	8.0%	-8.0%	4.0%	-22.0%
Fin - asset manage	CWAN	2026-03-01	67.86	NA	9.48	72.0%	-41.0%	264.0%	-103.0%
									
Fin - mm	VIRT	2026-03-01	7.41	8.07	1.97	21.0%	70.0%	N/A	48.0%
									
Fin - data & stock exchange	ICE	2026-03-01	16.84	28.44	7.62	13.0%	18.0%	N/A	22.0%
Fin - data & stock exchange	NDAQ	2026-03-01	19.08	28.32	6.06	3.0%	32.0%	N/A	46.0%
Fin - data & stock exchange	CME	2026-03-01	25.09	28.63	17.67	8.0%	44.0%	N/A	35.0%
Fin - data & stock exchange	CBOE	2026-03-01	18.77	28.74	6.65	9.0%	61.0%	N/A	60.0%
Fin - data & stock exchange	MRX	2026-03-01	-1.47	15.98	1.07			N/A	
Fin - data & stock exchange	SPGI	2026-03-01	19.31	30.14	8.61	9.0%	30.0%	11.0%	29.0%
Fin - data & stock exchange	MSCI	2026-03-01	24.76	36.45	13.40	11.0%	7.0%	13.0%	-7.0%
Fin - data & stock exchange	MCO	2026-03-01	22.79	34.92	10.97	13.0%	31.0%	25.0%	54.0%
Fin - data & stock exchange	TW	2026-03-01	24.82	32.61	14.15	12.0%	117.0%	3.0%	129.0%
Fin - data & stock exchange	MKTX	2026-03-01	15.08	28.82	8.04	3.0%	-6.0%	N/A	42.0%
									
