sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - devops,GTLB,2026-02-02,NA,NA,6.57,25.0%,-37.0%,-72.0%,-128.0%
TMT - devops,FROG,2026-02-02,NA,NA,13.07,26.0%,-38.0%,-17.0%,-28.0%
TMT - devops,DBX,2026-02-02,11.28,14.54,2.54,-1.0%,18.0%,31.0%,16.0%
,,,,,,,,,
data center,NOK,2026-02-02,11.79,50.76,1.65,12.0%,-31.0%,-2.0%,-27.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-02-02,21.50,30.08,7.54,14.0%,86.0%,25.0%,95.0%
data center - hyper scaler,CRWV,2026-02-02,28.11,NA,10.29,134.0%,-26.0%,84.0%,-72.0%
data center - hyper scaler,NBIS,2026-02-02,NA,NA,64.46,237.0%,118.0%,-51.0%,27.0%
data center - hyper scaler,IREN,2026-02-02,75.30,27.06,25.37,355.0%,-1241.0%,-444.0%,-844.0%
data center - hyper scaler,WULF,2026-02-02,NA,NA,33.57,87.0%,2170.0%,-3378.0%,1876.0%
data center - hyper scaler,CIFR,2026-02-02,163.20,NA,30.26,198.0%,-96.0%,-260.0%,-96.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-02-02,39.58,45.97,24.10,62.0%,70.0%,65.0%,65.0%
data center - semi chip,MU,2026-02-02,22.03,41.62,11.65,57.0%,182.0%,97.0%,180.0%
data center - semi chip,AVGO,2026-02-02,46.39,69.55,24.57,28.0%,83.0%,30.0%,97.0%
data center - semi chip,AMD,2026-02-02,65.45,121.71,12.52,36.0%,78.0%,30.0%,61.0%
,,,,,,,,,
data center - semi equip,ASML,2026-02-02,39.18,51.58,15.12,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-02-02,40.16,48.68,14.42,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-02-02,29.07,37.86,9.18,-3.0%,20.0%,-7.0%,10.0%
data center - semi equip,KLAC,2026-02-02,32.06,40.97,14.55,7.0%,37.0%,4.0%,39.0%
data center - semi equip,TER,2026-02-02,58.66,90.82,13.67,4.0%,-7.0%,-3.0%,-18.0%
,,,,,,,,,
data center - package,TSM,2026-02-02,20.21,32.01,14.45,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-02-02,14.37,38.65,2.12,14.0%,26.0%,23.0%,21.0%
data center - package,AMKR,2026-02-02,11.33,38.84,1.85,7.0%,9.0%,8.0%,3.0%
,,,,,,,,,
data center - PCB,TTMI,2026-02-02,29.37,81.90,3.82,22.0%,147.0%,22.0%,271.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-02-02,26.38,39.72,2.65,44.0%,59.0%,53.0%,76.0%
,,,,,,,,,
data center - router,ANET,2026-02-02,44.51,52.66,20.63,27.0%,22.0%,25.0%,14.0%
data center - router,MRVL,2026-02-02,28.21,27.54,8.56,37.0%,-395.0%,-22877.0%,-381.0%
,,,,,,,,,
data center - optics,CRDO,2026-02-02,92.72,104.71,27.22,272.0%,-2230.0%,-2601.0%,-2058.0%
data center - optics,MTSI,2026-02-02,84.75,NA,17.72,30.0%,72.0%,25.0%,53.0%
data center - optics,SMTC,2026-02-02,48.97,288.49,7.91,13.0%,-225.0%,45.0%,-62.0%
data center - optics,LITE,2026-02-02,221.77,283.05,16.30,58.0%,-107.0%,1279.0%,-105.0%
data center - optics,COHR,2026-02-02,33.82,320.56,5.78,17.0%,1024.0%,20.0%,-3342.0%
data center - optics,FN,2026-02-02,42.98,51.50,4.98,22.0%,26.0%,18.0%,24.0%
data center - optics,CIEN,2026-02-02,84.53,316.09,7.93,26.0%,-96.0%,35.0%,-56.0%
data center - optics,CSCO,2026-02-02,20.92,30.41,5.52,8.0%,50.0%,7.0%,5.0%
data center - optics,ADI,2026-02-02,32.00,69.35,14.05,26.0%,72.0%,32.0%,65.0%
data center - optics,APH,2026-02-02,26.34,43.37,7.68,49.0%,81.0%,82.0%,60.0%
data center - optics,GLW,2026-02-02,27.29,60.01,6.05,20.0%,55.0%,49.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-02-02,33.89,48.96,9.19,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-02-02,27.70,27.13,8.61,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-02-02,68.00,NA,10.92,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-02-02,9.28,15.89,0.76,11.0%,39.0%,15.0%,37.0%
data center - server,SMCI,2026-02-02,18.54,23.81,0.84,-15.0%,-58.0%,-61.0%,-60.0%
,,,,,,,,,
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),MPWR,2026-02-02,74.23,29.96,21.12,19.0%,18.0%,20.0%,23.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),VICR,2026-02-02,138.99,90.58,18.62,19.0%,156.0%,158.0%,145.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构),AEIS,2026-02-02,41.08,68.88,5.73,24.0%,-459.0%,97.0%,-410.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(415VAC->415VAC),NVT,2026-02-02,25.58,31.90,5.22,35.0%,42.0%,32.0%,15.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),ETN,2026-02-02,23.68,35.95,5.24,10.0%,6.0%,16.0%,0.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),VRT,2026-02-02,36.19,71.62,7.49,29.0%,83.0%,39.0%,126.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),FLEX,2026-02-02,13.28,28.55,0.91,4.0%,-1.0%,6.0%,-7.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),POWL,2026-02-02,21.51,29.65,4.84,8.0%,12.0%,15.0%,12.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kVAC->415VAC,ETN,2026-02-02,23.68,35.95,5.24,10.0%,6.0%,16.0%,0.0%
data center - (34.5/13.8/4.16kVAC->415VAC,HUBB,2026-02-02,20.16,30.74,4.63,4.0%,11.0%,9.0%,16.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-02-02,12.66,21.77,1.85,8.0%,-9.0%,15.0%,-17.0%
data center - UPS battery,FLNC,2026-02-02,NA,NA,2.51,-15.0%,-39.0%,-5.0%,-62.0%
,,,,,,,,,
data center - construction builder,EME,2026-02-02,19.03,29.43,2.02,16.0%,10.0%,14.0%,9.0%
data center - construction builder,FIX,2026-02-02,32.78,49.81,4.98,35.0%,97.0%,74.0%,99.0%
data center - construction builder,URI,2026-02-02,9.08,20.15,3.05,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-02-02,26.34,36.70,4.78,18.0%,-7.0%,-7.0%,-14.0%
data center - onsite power generator,FTAI,2026-02-02,32.31,62.75,11.97,42.0%,54.0%,20.0%,46.0%
data center - onsite power generator,CMI,2026-02-02,17.58,30.89,2.45,-2.0%,-20.0%,0.0%,-34.0%
data center - onsite power generator,BE,2026-02-02,211.50,NA,20.30,57.0%,56.0%,144.0%,57.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",GEV,2026-02-02,72.53,42.44,5.35,4.0%,-1.0%,48.0%,657.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-02-02,30.76,70.88,2.62,18.0%,21.0%,24.0%,16.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-02-02,19.15,41.59,1.14,7.0%,141.0%,74.0%,201.0%
,,,,,,,,,
data center - new IPP,TLN,2026-02-02,7.83,74.03,3.84,35.0%,70.0%,43.0%,23.0%
data center - new IPP,OKLO,2026-02-02,NA,NA,NA,,200.0%,196.0%,198.0%
data center - new IPP,SMR,2026-02-02,NA,NA,78.07,1653.0%,1070.0%,1226.0%,1465.0%
,,,,,,,,,
data center - IPP,CEG,2026-02-02,12.55,31.02,3.15,23.0%,-15.0%,23.0%,-22.0%
data center - IPP,VST,2026-02-02,7.24,55.10,2.38,-3.0%,-64.0%,-20.0%,-67.0%
data center - IPP,NRG,2026-02-02,13.52,21.79,0.96,5.0%,-123.0%,-68.0%,-117.0%
,,,,,,,,,
data center - uranium,CCJ,2026-02-02,74.46,138.81,19.22,-16.0%,-58.0%,-20.0%,-102.0%
data center - uranium,UEC,2026-02-02,NA,NA,158.57,-100.0%,-49.0%,120.0%,-49.0%
data center - uranium,LEU,2026-02-02,48.04,40.61,10.72,30.0%,36.0%,208.0%,-178.0%
,,,,,,,,,
data center - HVAC,TT,2026-02-02,22.18,32.75,4.42,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-02-02,15.44,24.22,2.30,-7.0%,-44.0%,-17.0%,-28.0%
data center - HVAC,JCI,2026-02-02,23.41,24.15,3.19,3.0%,-45.0%,1.0%,167.0%
data center - HVAC,SPXC,2026-02-02,22.72,45.38,4.90,23.0%,23.0%,32.0%,24.0%
,,,,,,,,,
material - steel/copper/aluminum/lithium,STLD,2026-02-02,15.12,23.32,1.50,14.0%,27.0%,26.0%,28.0%
material - steel/copper/aluminum/lithium,NUE,2026-02-02,11.32,24.01,1.27,9.0%,28.0%,16.0%,32.0%
material - steel/copper/aluminum/lithium,CLF,2026-02-02,NA,NA,0.42,4.0%,1.0%,243.0%,4.0%
material - steel/copper/aluminum/lithium,BHP,2026-02-02,7.84,19.55,3.44,-6.0%,-13.0%,-8.0%,-28.0%
material - steel/copper/aluminum/lithium,RIO,2026-02-02,6.71,14.67,2.15,N/A,N/A,N/A,N/A
material - steel/copper/aluminum/lithium,VALE,2026-02-02,6.47,12.76,1.84,9.0%,-26.0%,11.0%,11.0%
material - steel/copper/aluminum/lithium,SCCO,2026-02-02,22.76,41.46,12.80,15.0%,21.0%,20.0%,24.0%
material - steel/copper/aluminum/lithium,FCX,2026-02-02,12.69,40.13,3.42,-4.0%,-38.0%,-32.0%,48.0%
material - steel/copper/aluminum/lithium,TMQ,2026-02-02,NA,NA,NA,,10.0%,2.0%,10.0%
material - steel/copper/aluminum/lithium,AA,2026-02-02,8.55,13.00,1.20,-13.0%,-74.0%,-54.0%,12.0%
material - steel/copper/aluminum/lithium,CENX,2026-02-02,19.01,59.25,1.75,17.0%,-79.0%,-10.0%,-69.0%
material - steel/copper/aluminum/lithium,ALB,2026-02-02,34.66,NA,3.92,-3.0%,-80.0%,-215.0%,-82.0%
material - steel/copper/aluminum/lithium,LAC,2026-02-02,NA,NA,NA,,2371.0%,69.0%,2353.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-02-02,NA,NA,71.43,48.0%,16.0%,7.0%,-65.0%
aerospace - & defense,DXYZ,2026-02-02,22.97,17.39,NA,-5512.0%,-297.0%,N/A,-297.0%
aerospace - & defense,FLY,2026-02-02,NA,NA,32.73,38.0%,227.0%,96.0%,204.0%
aerospace - & defense,LUNR,2026-02-02,NA,NA,14.62,-10.0%,-88.0%,32.0%,-87.0%
aerospace - & defense,RDW,2026-02-02,NA,NA,6.07,51.0%,60.0%,566.0%,76.0%
aerospace - & defense,PL,2026-02-02,NA,NA,26.97,33.0%,191.0%,-37.0%,195.0%
aerospace - & defense,PLTR,2026-02-02,395.14,345.56,90.39,63.0%,206.0%,229.0%,231.0%
aerospace - & defense,KTOS,2026-02-02,196.32,783.06,12.64,26.0%,105.0%,12.0%,172.0%
aerospace - & defense,AVAV,2026-02-02,103.06,NA,9.84,151.0%,-425.0%,126.0%,-327.0%
aerospace - & defense,ONDS,2026-02-02,NA,NA,181.67,582.0%,-25.0%,100.0%,-18.0%
aerospace - & defense,RTX,2026-02-02,22.89,40.53,3.04,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-02-02,17.73,29.60,1.95,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-02-02,19.25,23.47,2.32,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-02-02,21.01,39.91,2.91,2.0%,-22.0%,-16.0%,-34.0%
aerospace - & defense,GD,2026-02-02,16.09,22.41,1.78,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-02-02,22.11,29.04,1.37,16.0%,82.0%,51.0%,44.0%
aerospace - & defense,CW,2026-02-02,34.42,54.09,7.25,9.0%,12.0%,13.0%,12.0%
aerospace - & defense,BWXT,2026-02-02,46.67,61.62,6.16,29.0%,19.0%,19.0%,18.0%
aerospace - & defense,LDOS,2026-02-02,12.09,17.54,1.39,7.0%,3.0%,4.0%,1.0%
aerospace - & defense,BAH,2026-02-02,10.96,13.01,0.92,-10.0%,-25.0%,-14.0%,7.0%
aerospace - & defense,CACI,2026-02-02,15.84,26.22,1.51,6.0%,18.0%,13.0%,13.0%
,,,,,,,,,
material - rare earth(永磁体),CRS,2026-02-02,21.46,36.16,5.27,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-02-02,NA,NA,45.01,-15.0%,68.0%,82.0%,64.0%
material - rare earth(永磁体),USAR,2026-02-02,NA,NA,NA,,-10497.0%,712.0%,-11227.0%
material - rare earth(永磁体),EMAT,2026-02-02,NA,NA,NA,,975.0%,104.0%,450.0%
material - rare earth(永磁体),CRML,2026-02-02,NA,NA,NA,N/A,N/A,N/A,N/A
material - rare earth(永磁体),UAMY,2026-02-02,NA,NA,33.25,260.0%,603.0%,608.0%,555.0%
,,,,,,,,,
chips,QCOM,2026-02-02,11.87,31.21,3.68,10.0%,14.0%,6.0%,-207.0%
chips,INTC,2026-02-02,22.72,NA,4.61,-4.0%,-44.0%,15.0%,369.0%
chips,ARM,2026-02-02,103.77,137.32,25.71,34.0%,372.0%,102.0%,122.0%
,,,,,,,,,
robotic,MOG-A,2026-02-02,21.31,39.07,2.60,21.0%,48.0%,27.0%,48.0%
robotic,ALNT,2026-02-02,18.17,56.60,2.01,11.0%,207.0%,46.0%,209.0%
robotic,ROK,2026-02-02,27.74,56.03,5.78,14.0%,-77.0%,38.0%,-42.0%
robotic,SNPS,2026-02-02,51.75,57.07,12.42,38.0%,60.0%,38.0%,-60.0%
robotic,SYM,2026-02-02,NA,NA,14.45,7.0%,-142.0%,-115.0%,-173.0%
robotic,ATI,2026-02-02,22.93,39.27,3.61,7.0%,26.0%,15.0%,33.0%
,,,,,,,,,
aerospace - aftermarket,GE,2026-02-02,34.82,37.93,7.06,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,FTAI,2026-02-02,32.31,62.75,11.97,42.0%,54.0%,20.0%,46.0%
aerospace - aftermarket,HEI,2026-02-02,35.32,67.75,8.88,19.0%,35.0%,9.0%,35.0%
aerospace - aftermarket,HWM,2026-02-02,37.53,58.16,10.45,14.0%,40.0%,26.0%,16.0%
aerospace - aftermarket,PH,2026-02-02,24.49,34.72,5.87,9.0%,-9.0%,13.0%,-11.0%
aerospace - aftermarket,TDG,2026-02-02,23.66,44.73,9.17,12.0%,24.0%,18.0%,34.0%
aerospace - aftermarket,CRS,2026-02-02,21.46,36.16,5.27,8.0%,24.0%,24.0%,25.0%
aerospace - aftermarket,BA,2026-02-02,NA,122.91,2.04,57.0%,-303.0%,-93.0%,-307.0%
,,,,,,,,,
quatum,IBM,2026-02-02,19.17,28.23,4.36,12.0%,25.0%,7.0%,92.0%
quatum,IONQ,2026-02-02,NA,NA,171.11,222.0%,1920.0%,166.0%,1909.0%
quatum,RGTI,2026-02-02,NA,NA,780.34,-18.0%,1255.0%,19.0%,1255.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-02-02,17.87,29.34,5.67,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-02-02,13.71,28.13,4.90,9.0%,44.0%,17.0%,37.0%
TMT - SAAS,NOW,2026-02-02,48.22,70.68,9.30,21.0%,17.0%,24.0%,4.0%
TMT - SAAS,ADBE,2026-02-02,12.65,17.56,5.07,10.0%,14.0%,8.0%,10.0%
TMT - SAAS,INTU,2026-02-02,23.09,33.36,6.98,18.0%,163.0%,54.0%,126.0%
TMT - SAAS,ADP,2026-02-02,16.51,23.78,4.70,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-02-02,35.13,72.80,4.95,13.0%,49.0%,48.0%,31.0%
TMT - SAAS,ADSK,2026-02-02,36.56,49.61,7.89,18.0%,33.0%,3.0%,25.0%
TMT - SAAS,TEAM,2026-02-02,NA,NA,5.48,21.0%,87.0%,55.0%,-58.0%
TMT - SAAS,HUBS,2026-02-02,137.46,NA,4.81,21.0%,117.0%,192.0%,103.0%
TMT - SAAS,TWLO,2026-02-02,48.67,287.84,3.72,15.0%,-995.0%,78.0%,-483.0%
TMT - SAAS,ZM,2026-02-02,15.02,18.04,5.72,4.0%,183.0%,59.0%,196.0%
TMT - SAAS,DOCU,2026-02-02,24.96,36.39,3.30,8.0%,33.0%,34.0%,34.0%
TMT - SAAS,BILL,2026-02-02,882.99,NA,2.78,10.0%,-128.0%,-29.0%,-133.0%
TMT - SAAS,GDDY,2026-02-02,13.68,17.26,2.78,10.0%,21.0%,15.0%,10.0%
TMT - SAAS,WIX,2026-02-02,24.90,36.01,2.36,14.0%,-61.0%,7.0%,-102.0%
TMT - SAAS,PATH,2026-02-02,139.00,29.58,4.32,16.0%,-196.0%,-149.0%,-1967.0%
,,,,,,,,,
CN,BABA,2026-02-02,17.62,23.19,2.70,5.0%,-52.0%,-67.0%,-52.0%
CN,NIO,2026-02-02,NA,NA,0.94,17.0%,-32.0%,,-29.0%
,,,,,,,,,
Fin - bank,JPM,2026-02-02,NA,15.40,3.00,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-02-02,NA,14.10,2.03,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-02-02,NA,16.68,1.22,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-02-02,NA,16.41,2.06,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-02-02,NA,18.14,2.46,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-02-02,NA,18.45,2.34,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-02-02,10.96,22.93,3.02,10.0%,12.0%,N/A,14.0%
Fin - credit,COF,2026-02-02,NA,94.86,2.27,N/A,98.0%,N/A,82.0%
Fin - credit,AFRM,2026-02-02,18.17,91.86,6.39,34.0%,-184.0%,N/A,-181.0%
Fin - credit,KLAR,2026-02-02,NA,NA,2.69,28.0%,-680.0%,-216.0%,-628.0%
Fin - credit,SOFI,2026-02-02,20.45,57.95,5.84,32.0%,209.0%,N/A,-48.0%
Fin - credit,UPST,2026-02-02,118.39,174.23,3.99,71.0%,-576.0%,-175.0%,-570.0%
Fin - credit,FICO,2026-02-02,37.26,53.71,16.68,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-02-02,21.99,31.64,15.42,15.0%,8.0%,14.0%,15.0%
Fin - payment,MA,2026-02-02,24.25,33.62,15.20,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-02-02,6.86,9.73,1.60,1.0%,-24.0%,-15.0%,40.0%
Fin - payment,PYPL,2026-02-02,6.88,10.50,1.49,8.0%,17.0%,9.0%,24.0%
Fin - payment,XYZ,2026-02-02,12.29,12.15,1.53,2.0%,86.0%,28.0%,63.0%
Fin - payment,TOST,2026-02-02,53.34,72.29,3.16,25.0%,82.0%,115.0%,88.0%
,,,,,,,,,
Fin - broker,SCHW,2026-02-02,9.33,22.58,6.75,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-02-02,-2.28,34.04,3.21,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-02-02,45.46,37.32,19.13,99.0%,314.0%,N/A,271.0%
Fin - broker,COIN,2026-02-02,11.00,16.26,5.80,22.0%,632.0%,N/A,473.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-02-02,20.51,31.99,7.33,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-02-02,25.54,36.53,12.28,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-02-02,37.38,48.72,5.76,-2.0%,34.0%,N/A,43.0%
Fin - asset manage,BN,2026-02-02,17.27,131.50,1.52,-7.0%,-83.0%,N/A,743.0%
Fin - asset manage,APO,2026-02-02,10.67,19.73,2.77,26.0%,39.0%,N/A,120.0%
Fin - asset manage,SSNC,2026-02-02,10.79,24.47,3.26,7.0%,13.0%,9.0%,28.0%
Fin - asset manage,CWAN,2026-02-02,93.55,15.74,11.02,77.0%,-334.0%,236.0%,-385.0%
,,,,,,,,,
Fin - mm,VIRT,2026-02-02,4.54,7.55,1.79,37.0%,70.0%,N/A,58.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-02-02,18.05,31.53,8.32,7.0%,20.0%,N/A,24.0%
Fin - data & stock exchange,NDAQ,2026-02-02,20.84,31.31,6.73,3.0%,32.0%,N/A,46.0%
Fin - data & stock exchange,CME,2026-02-02,23.62,28.18,16.39,-3.0%,0.0%,N/A,-1.0%
Fin - data & stock exchange,CBOE,2026-02-02,18.37,28.33,5.98,8.0%,39.0%,N/A,38.0%
Fin - data & stock exchange,MRX,2026-02-02,-1.82,14.45,0.97,,,N/A,
Fin - data & stock exchange,SPGI,2026-02-02,23.22,38.36,10.64,9.0%,18.0%,25.0%,21.0%
Fin - data & stock exchange,MSCI,2026-02-02,27.40,39.83,14.98,11.0%,7.0%,12.0%,-7.0%
Fin - data & stock exchange,MCO,2026-02-02,25.99,41.57,12.30,11.0%,23.0%,22.0%,21.0%
