sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - cons disc - E-comm,ETSY,2026-04-02,13.74,37.80,1.71,3.0%,-23.0%,-25.0%,-15.0%
TMT - cons disc - E-comm,SE,2026-04-02,18.22,31.80,1.95,38.0%,90.0%,,67.0%
TMT - cons disc - E-comm,CPNG,2026-04-02,32.34,168.82,1.00,11.0%,-92.0%,-52.0%,-117.0%
,,,,,,,,,
TMT - cons disc - entertain,NFLX,2026-04-02,13.98,38.80,9.14,19.0%,30.0%,22.0%,29.0%
TMT - cons disc - entertain,DIS,2026-04-02,11.52,14.24,1.79,6.0%,1.0%,0.0%,-6.0%
TMT - cons disc - entertain,SPOT,2026-04-02,34.98,50.36,5.15,17.0%,123.0%,56.0%,249.0%
,,,,,,,,,
TMT - cons disc - social,RBLX,2026-04-02,NA,NA,8.69,43.0%,45.0%,53.0%,44.0%
TMT - cons disc - social,RDDT,2026-04-02,51.41,51.13,11.80,70.0%,264.0%,314.0%,254.0%
TMT - cons disc - social,PINS,2026-04-02,27.35,29.74,2.76,14.0%,18.0%,15.0%,-85.0%
TMT - cons disc - social,SNAP,2026-04-02,NA,NA,1.31,10.0%,166.0%,633.0%,397.0%
TMT - cons disc - social,MTCH,2026-04-02,10.62,13.18,2.10,2.0%,29.0%,20.0%,32.0%
,,,,,,,,,
TMT - cons disc - adtech,APP,2026-04-02,29.85,40.86,22.43,21.0%,143.0%,75.0%,84.0%
TMT - cons disc - adtech,TTD,2026-04-02,13.66,24.40,3.63,14.0%,22.0%,32.0%,3.0%
TMT - cons disc - adtech,ROKU,2026-04-02,38.78,169.64,3.03,16.0%,-455.0%,229.0%,-326.0%
TMT - cons disc - adtech,U,2026-04-02,1077.68,NA,5.32,10.0%,-19.0%,-34140.0%,-27.0%
,,,,,,,,,
TMT - cons disc - edu,DUOL,2026-04-02,22.40,11.44,4.36,35.0%,144.0%,170.0%,202.0%
TMT - cons disc - edu,COUR,2026-04-02,NA,NA,1.32,10.0%,4.0%,-15.0%,24.0%
,,,,,,,,,
TMT - cons disc - realestate,RKT,2026-04-02,67.00,NA,6.09,133.0%,-75.0%,N/A,101.0%
TMT - cons disc - realestate,Z,2026-04-02,34.17,451.55,3.78,18.0%,-106.0%,,-106.0%
,,,,,,,,,
TMT - cons disc - misc,IOT,2026-04-02,161.62,NA,11.54,28.0%,-419.0%,196.0%,-297.0%
,,,,,,,,,
TMT - cybersecurity,PANW,2026-04-02,60.09,90.06,13.42,15.0%,69.0%,36.0%,62.0%
TMT - cybersecurity,CRWD,2026-04-02,979.21,NA,20.96,23.0%,-180.0%,-2446.0%,-142.0%
TMT - cybersecurity,FTNT,2026-04-02,26.20,33.89,8.95,15.0%,5.0%,9.0%,-4.0%
TMT - cybersecurity,ZS,2026-04-02,1195.51,NA,7.41,26.0%,29.0%,-10.0%,344.0%
TMT - cybersecurity,NET,2026-04-02,1294.80,NA,34.14,34.0%,-3.0%,-76.0%,-6.0%
TMT - cybersecurity,OKTA,2026-04-02,49.46,61.20,4.85,12.0%,126.0%,58.0%,174.0%
TMT - cybersecurity,RBRK,2026-04-02,NA,NA,7.92,46.0%,-38.0%,-34.0%,-24.0%
TMT - cybersecurity,CVLT,2026-04-02,31.06,41.37,3.06,19.0%,79.0%,56.0%,61.0%
TMT - cybersecurity,NTNX,2026-04-02,35.61,44.80,4.04,10.0%,50.0%,15.0%,83.0%
,,,,,,,,,
TMT - Data/Infra/Observability,SNOW,2026-04-02,NA,NA,11.22,30.0%,-9.0%,-24.0%,-5.0%
TMT - Data/Infra/Observability,MDB,2026-04-02,NA,NA,8.24,27.0%,367.0%,-172.0%,-2.0%
TMT - Data/Infra/Observability,DDOG,2026-04-02,501.78,405.67,12.37,29.0%,-1.0%,14.0%,2.0%
TMT - Data/Infra/Observability,DT,2026-04-02,36.76,62.03,5.81,18.0%,48.0%,29.0%,-89.0%
,,,,,,,,,
TMT - devops,GTLB,2026-04-02,NA,NA,4.00,23.0%,-134.0%,-98.0%,-124.0%
TMT - devops,FROG,2026-04-02,NA,NA,11.36,25.0%,-27.0%,6.0%,-34.0%
TMT - devops,DBX,2026-04-02,9.41,12.58,2.16,-1.0%,55.0%,58.0%,6.0%
,,,,,,,,,
data center,NOK,2026-04-02,15.77,66.88,2.17,12.0%,-31.0%,-2.0%,-27.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-04-02,19.01,26.19,6.55,22.0%,28.0%,37.0%,26.0%
data center - hyper scaler,CRWV,2026-04-02,28.56,NA,8.37,110.0%,1492.0%,53.0%,460.0%
data center - hyper scaler,NBIS,2026-04-02,NA,212.42,51.02,501.0%,72.0%,-53.0%,83.0%
data center - hyper scaler,IREN,2026-04-02,96.11,39.83,23.67,60.0%,-1655.0%,-66.0%,-929.0%
data center - hyper scaler,WULF,2026-04-02,NA,NA,37.61,2.0%,136.0%,198.0%,333.0%
data center - hyper scaler,CIFR,2026-04-02,189.81,NA,23.15,41.0%,-4851.0%,410.0%,-4293.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-04-02,31.95,36.17,19.95,73.0%,100.0%,84.0%,94.0%
data center - semi chip,MU,2026-04-02,11.06,17.30,7.11,196.0%,819.0%,374.0%,771.0%
data center - semi chip,AVGO,2026-04-02,41.44,61.26,21.78,29.0%,49.0%,26.0%,34.0%
data center - semi chip,AMD,2026-04-02,51.91,82.20,10.23,34.0%,133.0%,33.0%,213.0%
,,,,,,,,,
data center - semi equip,ASML,2026-04-02,35.73,47.20,13.75,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-04-02,37.00,44.87,13.30,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-04-02,31.25,35.86,9.85,-2.0%,10.0%,-2.0%,71.0%
data center - semi equip,KLAC,2026-04-02,34.34,44.01,15.59,7.0%,37.0%,4.0%,39.0%
,,,,,,,,,
data center - semi equip for test,TER,2026-04-02,59.13,88.94,15.21,44.0%,84.0%,81.0%,76.0%
data center - semi equip for test,COHU,2026-04-02,NA,NA,3.34,30.0%,-29.0%,-65.0%,5.0%
data center - semi equip for test,KLIC,2026-04-02,NA,NA,4.93,20.0%,-76.0%,52.0%,-79.0%
,,,,,,,,,
data center - package,TSM,2026-04-02,20.10,31.79,14.35,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-04-02,14.47,38.60,2.35,14.0%,61.0%,39.0%,63.0%
data center - package,AMKR,2026-04-02,10.16,31.07,1.72,16.0%,34.0%,24.0%,63.0%
,,,,,,,,,
data center - PCB,TTMI,2026-04-02,25.78,57.87,3.46,19.0%,333.0%,36.0%,880.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-04-02,28.92,41.02,2.73,44.0%,59.0%,24.0%,76.0%
data center - rack manufacture,FLEX,2026-04-02,13.94,30.69,0.94,8.0%,11.0%,-1.0%,-9.0%
,,,,,,,,,
data center - router,ANET,2026-04-02,37.68,45.89,17.63,29.0%,28.0%,30.0%,19.0%
data center - router,MRVL,2026-04-02,36.55,34.67,11.43,22.0%,91.0%,33.0%,98.0%
,,,,,,,,,
data center - optics,CRDO,2026-04-02,50.02,56.53,17.60,201.0%,428.0%,400.0%,435.0%
data center - optics,MTSI,2026-04-02,81.23,112.29,17.55,25.0%,-129.0%,44.0%,-129.0%
data center - optics,SMTC,2026-04-02,46.47,NA,7.36,9.0%,-568.0%,1.0%,-176.0%
data center - optics,LITE,2026-04-02,235.06,252.04,27.96,65.0%,-328.0%,818.0%,-228.0%
data center - optics,COHR,2026-04-02,40.81,254.62,7.66,17.0%,31.0%,21.0%,104.0%
data center - optics,FN,2026-04-02,43.09,53.16,5.10,36.0%,26.0%,52.0%,30.0%
data center - optics,CIEN,2026-04-02,111.60,284.64,12.37,27.0%,852.0%,242.0%,1575.0%
data center - optics,CSCO,2026-04-02,19.84,27.71,5.27,10.0%,26.0%,15.0%,31.0%
data center - optics,ADI,2026-04-02,29.26,58.21,13.23,30.0%,117.0%,44.0%,112.0%
data center - optics,TXN,2026-04-02,23.05,35.84,10.05,10.0%,1.0%,14.0%,-4.0%
data center - optics,APH,2026-04-02,23.45,38.23,6.79,49.0%,81.0%,82.0%,60.0%
data center - optics,TEL,2026-04-02,14.46,30.16,3.39,22.0%,36.0%,34.0%,42.0%
data center - optics,GLW,2026-04-02,36.05,80.02,8.08,20.0%,55.0%,48.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-04-02,34.11,48.27,9.25,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-04-02,29.80,29.45,9.27,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-04-02,72.11,NA,11.57,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-04-02,11.10,19.91,0.99,40.0%,42.0%,35.0%,47.0%
data center - server,SMCI,2026-04-02,13.34,17.22,0.50,123.0%,33.0%,30.0%,25.0%
,,,,,,,,,
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),MPWR,2026-04-02,69.01,88.10,19.76,21.0%,24.0%,24.0%,-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),VICR,2026-04-02,116.35,60.07,17.41,12.0%,64.0%,51.0%,354.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构),AEIS,2026-04-02,46.25,86.85,6.96,18.0%,41.0%,56.0%,7.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(415VAC->415VAC),NVT,2026-04-02,24.50,27.61,4.90,42.0%,58.0%,26.0%,982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),ETN,2026-04-02,23.32,34.63,5.12,13.0%,11.0%,6.0%,17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),VRT,2026-04-02,46.22,76.67,9.78,23.0%,130.0%,28.0%,203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),POWL,2026-04-02,26.21,35.50,5.96,4.0%,19.0%,20.0%,19.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kVAC->415VAC,ETN,2026-04-02,23.32,34.63,5.12,13.0%,11.0%,6.0%,17.0%
data center - (34.5/13.8/4.16kVAC->415VAC,HUBB,2026-04-02,19.60,29.62,4.49,12.0%,15.0%,19.0%,14.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-04-02,12.21,21.97,1.75,1.0%,-16.0%,-7.0%,-21.0%
data center - UPS battery,FLNC,2026-04-02,NA,NA,0.95,154.0%,20.0%,4.0%,9.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-04-02,26.60,38.20,4.95,18.0%,-7.0%,2.0%,-14.0%
data center - onsite power generator,GEV,2026-04-02,86.62,50.40,6.35,4.0%,-1.0%,48.0%,657.0%
data center - onsite power generator,CMI,2026-04-02,16.35,26.86,2.26,1.0%,19.0%,-2.0%,42.0%
data center - onsite power generator,FTAI,2026-04-02,28.03,52.55,9.90,32.0%,24.0%,18.0%,29.0%
data center - onsite power generator,BE,2026-04-02,238.56,NA,18.71,36.0%,-98.0%,-15.0%,-99.0%
,,,,,,,,,
data center - construction builder,EME,2026-04-02,18.72,26.71,1.98,20.0%,45.0%,13.0%,49.0%
data center - construction builder,FIX,2026-04-02,33.93,49.05,5.48,42.0%,125.0%,78.0%,127.0%
data center - construction builder,URI,2026-04-02,8.65,18.89,2.86,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-04-02,34.74,82.60,2.95,20.0%,1.0%,15.0%,3.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-04-02,19.14,37.82,1.21,17.0%,72.0%,41.0%,129.0%
,,,,,,,,,
data center - new IPP,TLN,2026-04-02,10.28,NA,3.40,74.0%,1362.0%,-338.0%,-543.0%
data center - new IPP,OKLO,2026-04-02,NA,NA,NA,,326.0%,272.0%,303.0%
data center - new IPP,SMR,2026-04-02,NA,NA,108.93,-95.0%,-64.0%,534.0%,-32.0%
,,,,,,,,,
data center - IPP,CEG,2026-04-02,15.78,36.84,3.68,0.0%,-19.0%,-24.0%,-49.0%
data center - IPP,VST,2026-04-02,16.97,69.08,3.02,-68.0%,-32.0%,-122.0%,-53.0%
data center - IPP,NRG,2026-04-02,15.56,38.62,1.06,13.0%,-91.0%,-11.0%,-92.0%
,,,,,,,,,
data center - uranium,CCJ,2026-04-02,77.31,116.02,19.70,2.0%,158.0%,-4.0%,47.0%
data center - uranium,UEC,2026-04-02,NA,NA,329.44,-59.0%,19.0%,730.0%,36.0%
data center - uranium,LEU,2026-04-02,47.53,43.89,8.02,-4.0%,-55.0%,-67.0%,-67.0%
,,,,,,,,,
data center - HVAC,TT,2026-04-02,22.64,32.90,4.43,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-04-02,16.77,32.74,2.15,-6.0%,-99.0%,-54.0%,-93.0%
data center - HVAC,JCI,2026-04-02,22.79,24.99,3.39,7.0%,74.0%,40.0%,25.0%
data center - HVAC,SPXC,2026-04-02,19.90,39.12,4.34,19.0%,35.0%,23.0%,38.0%
,,,,,,,,,
material - steel/copper/aluminum/lithium,NUE,2026-04-02,10.81,22.89,1.21,9.0%,28.0%,17.0%,32.0%
material - steel/copper/aluminum/lithium,STLD,2026-04-02,14.66,22.56,1.44,14.0%,27.0%,26.0%,28.0%
material - steel/copper/aluminum/lithium,CLF,2026-04-02,NA,NA,0.26,0.0%,-23.0%,-118.0%,-46.0%
material - steel/copper/aluminum/lithium,BHP,2026-04-02,7.34,18.17,3.44,2.0%,190.0%,49.0%,505.0%
material - steel/copper/aluminum/lithium,RIO,2026-04-02,6.27,15.49,2.05,,,,
material - steel/copper/aluminum/lithium,VALE,2026-04-02,5.85,30.04,1.80,9.0%,66.0%,41.0%,387.0%
material - steel/copper/aluminum/lithium,SCCO,2026-04-02,18.82,34.28,10.87,39.0%,64.0%,54.0%,65.0%
material - steel/copper/aluminum/lithium,FCX,2026-04-02,13.35,40.48,3.50,-11.0%,-38.0%,-49.0%,48.0%
material - steel/copper/aluminum/lithium,TMQ,2026-04-02,NA,NA,NA,,2015.0%,122.0%,2015.0%
material - steel/copper/aluminum/lithium,AA,2026-04-02,8.88,15.91,1.43,2.0%,-74.0%,-22.0%,12.0%
material - steel/copper/aluminum/lithium,CENX,2026-04-02,26.22,158.12,2.45,0.0%,-137.0%,4.0%,-96.0%
material - steel/copper/aluminum/lithium,ALB,2026-04-02,33.61,NA,4.09,16.0%,-471.0%,44.0%,-1457.0%
material - steel/copper/aluminum/lithium,LAC,2026-04-02,NA,NA,NA,,-747.0%,227.0%,-564.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-04-02,NA,NA,63.41,36.0%,-19.0%,-15.0%,1.0%
aerospace - & defense,DXYZ,2026-04-02,4.68,8.07,NA,436.0%,-2752.0%,N/A,-2752.0%
aerospace - & defense,FLY,2026-04-02,NA,NA,32.91,539.0%,-7.0%,-1.0%,-60.0%
aerospace - & defense,LUNR,2026-04-02,NA,NA,24.63,-18.0%,-66.0%,76.0%,-73.0%
aerospace - & defense,RDW,2026-04-02,NA,NA,5.52,56.0%,23.0%,182.0%,6.0%
aerospace - & defense,PL,2026-04-02,NA,NA,39.95,41.0%,340.0%,205.0%,334.0%
aerospace - & defense,PLTR,2026-04-02,240.68,233.55,78.98,70.0%,672.0%,3127.0%,670.0%
aerospace - & defense,KTOS,2026-04-02,138.93,508.66,9.28,22.0%,202.0%,33.0%,51.0%
aerospace - & defense,AVAV,2026-04-02,58.63,NA,5.70,143.0%,7347.0%,445.0%,8846.0%
aerospace - & defense,RTX,2026-04-02,22.44,39.52,2.97,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-04-02,17.41,28.99,1.91,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-04-02,19.74,24.16,2.39,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-04-02,21.61,41.88,3.05,2.0%,-22.0%,-7.0%,-34.0%
aerospace - & defense,MOG-A,2026-04-02,18.86,35.93,2.27,21.0%,48.0%,27.0%,48.0%
aerospace - & defense,ALNT,2026-04-02,16.27,46.33,1.86,17.0%,123.0%,37.0%,112.0%
aerospace - & defense,GD,2026-04-02,16.24,22.61,1.80,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-04-02,18.95,25.79,1.25,16.0%,51.0%,43.0%,29.0%
aerospace - & defense,CW,2026-04-02,34.65,54.02,7.33,15.0%,16.0%,13.0%,16.0%
aerospace - & defense,BWXT,2026-04-02,49.01,59.97,6.14,19.0%,29.0%,-2.0%,31.0%
aerospace - & defense,LDOS,2026-04-02,10.13,14.23,1.17,-4.0%,14.0%,11.0%,15.0%
aerospace - & defense,BAH,2026-04-02,10.45,12.33,0.88,-10.0%,-25.0%,-11.0%,7.0%
aerospace - & defense,CACI,2026-04-02,15.05,24.61,1.41,6.0%,18.0%,13.0%,13.0%
aerospace - & defense,USAS,2026-04-02,NA,NA,12.83,39.0%,174.0%,-211.0%,226.0%
aerospace - & defense,ALM,2026-04-02,NA,NA,173.57,39.0%,1790.0%,344.0%,1800.0%
aerospace - & defense,UAMY,2026-04-02,NA,NA,31.64,90.0%,-73.0%,616.0%,-67.0%
,,,,,,,,,
aerospace - aftermarket,GE,2026-04-02,31.84,34.60,6.44,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,FTAI,2026-04-02,28.03,52.55,9.90,32.0%,24.0%,18.0%,29.0%
aerospace - aftermarket,HEI,2026-04-02,28.60,53.72,7.05,14.0%,19.0%,13.0%,13.0%
aerospace - aftermarket,ATI,2026-04-02,26.75,51.62,4.40,0.0%,-30.0%,9.0%,-30.0%
aerospace - aftermarket,CRS,2026-04-02,26.89,45.58,6.64,8.0%,24.0%,24.0%,25.0%
aerospace - aftermarket,HWM,2026-04-02,39.75,62.75,11.32,15.0%,10.0%,23.0%,18.0%
aerospace - aftermarket,PH,2026-04-02,23.49,33.19,5.61,9.0%,-9.0%,13.0%,-11.0%
aerospace - aftermarket,TDG,2026-04-02,20.05,37.52,7.23,14.0%,-8.0%,8.0%,-13.0%
aerospace - aftermarket,BA,2026-04-02,NA,110.00,1.83,57.0%,-303.0%,-93.0%,-307.0%
,,,,,,,,,
material - rare earth(永磁体),CRS,2026-04-02,26.89,45.58,6.64,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-04-02,NA,NA,32.09,70.0%,-131.0%,-265.0%,-142.0%
material - rare earth(永磁体),USAR,2026-04-02,NA,NA,2113.16,,-12162.0%,1722.0%,-12981.0%
material - rare earth(永磁体),EMAT,2026-04-02,NA,NA,NA,,-48.0%,-49.0%,-52.0%
material - rare earth(永磁体),METC,2026-04-02,61.23,NA,1.81,-25.0%,-360.0%,-84.0%,-481.0%
material - rare earth(永磁体),CRML,2026-04-02,NA,NA,NA,,,,
,,,,,,,,,
chips,QCOM,2026-04-02,10.06,26.22,3.02,5.0%,-2.0%,-6.0%,-6.0%
chips,INTC,2026-04-02,22.85,NA,4.76,-4.0%,-44.0%,23.0%,369.0%
chips,ARM,2026-04-02,141.90,199.35,34.02,26.0%,-15.0%,14.0%,-12.0%
,,,,,,,,,
robotic,MOG-A,2026-04-02,18.86,35.93,2.27,21.0%,48.0%,27.0%,48.0%
robotic,ALNT,2026-04-02,16.27,46.33,1.86,17.0%,123.0%,37.0%,112.0%
robotic,ROK,2026-04-02,23.61,41.77,4.79,12.0%,61.0%,6.0%,66.0%
robotic,SNPS,2026-04-02,36.42,61.09,9.46,65.0%,-73.0%,106.0%,-78.0%
robotic,SYM,2026-04-02,NA,NA,13.41,29.0%,-218.0%,-266.0%,-175.0%
,,,,,,,,,
quatum,IBM,2026-04-02,14.88,22.20,3.44,12.0%,25.0%,27.0%,92.0%
quatum,IONQ,2026-04-02,NA,NA,82.86,429.0%,-461.0%,151.0%,-473.0%
quatum,RGTI,2026-04-02,NA,NA,665.20,-18.0%,-88.0%,21.0%,-88.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-04-02,15.13,24.30,4.82,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-04-02,14.37,23.90,4.15,12.0%,32.0%,9.0%,14.0%
TMT - SAAS,NOW,2026-04-02,39.47,61.04,8.03,21.0%,17.0%,49.0%,4.0%
TMT - SAAS,ADBE,2026-04-02,10.05,14.13,4.01,12.0%,11.0%,9.0%,4.0%
TMT - SAAS,INTU,2026-04-02,19.25,27.43,5.81,17.0%,52.0%,34.0%,47.0%
TMT - SAAS,ADP,2026-04-02,13.65,19.58,3.87,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-04-02,22.89,51.17,3.56,15.0%,120.0%,88.0%,54.0%
TMT - SAAS,ADSK,2026-04-02,30.18,45.51,6.98,20.0%,20.0%,38.0%,4.0%
TMT - SAAS,TEAM,2026-04-02,NA,NA,3.14,23.0%,18.0%,-64.0%,12.0%
TMT - SAAS,HUBS,2026-04-02,65.56,282.22,4.14,20.0%,375.0%,225.0%,993.0%
TMT - SAAS,TWLO,2026-04-02,46.95,663.72,3.91,14.0%,179.0%,68.0%,268.0%
TMT - SAAS,ZM,2026-04-02,13.07,13.22,4.97,5.0%,92.0%,-14.0%,83.0%
TMT - SAAS,DOCU,2026-04-02,21.07,32.71,2.92,8.0%,50.0%,28.0%,8.0%
TMT - SAAS,BILL,2026-04-02,154.82,NA,2.46,14.0%,-106.0%,4966.0%,-108.0%
TMT - SAAS,GDDY,2026-04-02,10.87,13.06,2.20,7.0%,30.0%,17.0%,23.0%
TMT - SAAS,WIX,2026-04-02,65.79,104.72,2.27,14.0%,-215.0%,-245.0%,-184.0%
TMT - SAAS,PATH,2026-04-02,57.82,21.42,3.64,14.0%,69.0%,84.0%,102.0%
,,,,,,,,,
CN,BABA,2026-04-02,15.29,22.65,1.93,3.0%,-56.0%,-46.0%,-66.0%
CN,NIO,2026-04-02,NA,NA,1.08,78.0%,-104.0%,,-102.0%
,,,,,,,,,
Fin - bank,JPM,2026-04-02,NA,14.73,2.84,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-04-02,NA,12.90,1.81,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-04-02,NA,16.53,1.18,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-04-02,NA,16.49,2.07,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-04-02,NA,16.25,2.20,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-04-02,NA,16.84,2.03,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-04-02,9.14,19.52,2.56,10.0%,12.0%,N/A,14.0%
Fin - credit,COF,2026-04-02,NA,61.68,1.63,N/A,44.0%,N/A,101.0%
Fin - credit,SOFI,2026-04-02,18.44,41.62,4.23,32.0%,209.0%,N/A,-48.0%
Fin - credit,AFRM,2026-04-02,13.60,56.99,4.50,29.0%,61.0%,N/A,61.0%
Fin - credit,KLAR,2026-04-02,NA,NA,1.43,38.0%,-137.0%,-116.0%,-304.0%
Fin - credit,UPST,2026-04-02,49.73,59.65,2.41,35.0%,-826.0%,-50860.0%,-778.0%
Fin - credit,FICO,2026-04-02,28.72,40.31,12.52,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-04-02,19.76,28.52,13.86,15.0%,8.0%,14.0%,15.0%
Fin - payment,MA,2026-04-02,21.46,29.86,13.40,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-04-02,6.65,8.85,1.41,1.0%,-19.0%,-14.0%,-14.0%
Fin - payment,PYPL,2026-04-02,5.77,8.38,1.25,5.0%,15.0%,12.0%,28.0%
Fin - payment,XYZ,2026-04-02,10.50,28.28,1.47,4.0%,-27.0%,108.0%,-94.0%
Fin - payment,TOST,2026-04-02,36.77,48.56,2.54,22.0%,206.0%,121.0%,206.0%
,,,,,,,,,
Fin - broker,SCHW,2026-04-02,8.97,20.12,5.94,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-04-02,-1.27,30.62,2.90,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-04-02,35.10,33.43,13.76,28.0%,18.0%,N/A,-34.0%
Fin - broker,COIN,2026-04-02,37.82,38.98,6.30,-69.0%,-159.0%,N/A,-152.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-04-02,17.24,27.61,6.33,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-04-02,21.11,29.23,9.85,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-04-02,30.70,39.21,4.02,86.0%,58.0%,N/A,-2.0%
Fin - asset manage,BN,2026-04-02,15.73,84.20,1.29,7.0%,-214.0%,N/A,79.0%
Fin - asset manage,APO,2026-04-02,9.07,19.54,1.90,86.0%,2.0%,N/A,-55.0%
Fin - asset manage,SSNC,2026-04-02,9.37,21.64,2.63,8.0%,-8.0%,4.0%,-22.0%
Fin - asset manage,CWAN,2026-04-02,68.73,NA,9.61,72.0%,-41.0%,264.0%,-103.0%
,,,,,,,,,
Fin - mm,VIRT,2026-04-02,7.97,8.97,2.18,21.0%,70.0%,N/A,48.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-04-02,16.75,28.26,7.57,13.0%,18.0%,N/A,22.0%
Fin - data & stock exchange,NDAQ,2026-04-02,18.91,28.02,5.99,3.0%,32.0%,N/A,46.0%
