sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - cons disc - entertain,DIS,2026-04-08,11.73,14.57,1.83,6.0%,1.0%,0.0%,-6.0%
TMT - cons disc - entertain,SPOT,2026-04-08,34.70,49.99,5.11,17.0%,123.0%,56.0%,249.0%
,,,,,,,,,
TMT - cons disc - social,RBLX,2026-04-08,NA,NA,8.03,43.0%,45.0%,53.0%,44.0%
TMT - cons disc - social,RDDT,2026-04-08,55.05,54.41,12.56,70.0%,264.0%,314.0%,254.0%
TMT - cons disc - social,PINS,2026-04-08,27.25,29.66,2.75,14.0%,18.0%,15.0%,-85.0%
TMT - cons disc - social,SNAP,2026-04-08,NA,NA,1.35,10.0%,166.0%,633.0%,397.0%
TMT - cons disc - social,MTCH,2026-04-08,10.94,13.75,2.19,2.0%,29.0%,20.0%,32.0%
,,,,,,,,,
TMT - cons disc - adtech,APP,2026-04-08,30.12,41.23,22.63,21.0%,143.0%,75.0%,84.0%
TMT - cons disc - adtech,TTD,2026-04-08,12.42,22.37,3.32,14.0%,22.0%,32.0%,3.0%
TMT - cons disc - adtech,ROKU,2026-04-08,40.63,176.72,3.16,16.0%,-455.0%,229.0%,-326.0%
TMT - cons disc - adtech,U,2026-04-08,1048.04,NA,5.17,10.0%,-19.0%,-34140.0%,-27.0%
,,,,,,,,,
TMT - cons disc - edu,DUOL,2026-04-08,20.57,10.72,4.09,35.0%,144.0%,170.0%,202.0%
TMT - cons disc - edu,COUR,2026-04-08,NA,NA,1.25,10.0%,4.0%,-15.0%,24.0%
,,,,,,,,,
TMT - cons disc - realestate,RKT,2026-04-08,67.33,NA,6.15,133.0%,-75.0%,N/A,101.0%
TMT - cons disc - realestate,Z,2026-04-08,34.94,460.60,3.86,18.0%,-106.0%,,-106.0%
,,,,,,,,,
TMT - cons disc - misc,IOT,2026-04-08,147.31,NA,10.56,28.0%,-419.0%,196.0%,-297.0%
,,,,,,,,,
TMT - cybersecurity,PANW,2026-04-08,64.22,96.05,14.32,15.0%,69.0%,36.0%,62.0%
TMT - cybersecurity,CRWD,2026-04-08,1049.37,NA,22.40,23.0%,-180.0%,-2446.0%,-142.0%
TMT - cybersecurity,FTNT,2026-04-08,26.52,34.29,9.05,15.0%,5.0%,9.0%,-4.0%
TMT - cybersecurity,ZS,2026-04-08,1189.20,NA,7.37,26.0%,29.0%,-10.0%,344.0%
TMT - cybersecurity,NET,2026-04-08,872.14,NA,34.31,34.0%,-3.0%,45.0%,-6.0%
TMT - cybersecurity,OKTA,2026-04-08,46.94,58.55,4.64,12.0%,126.0%,58.0%,174.0%
TMT - cybersecurity,RBRK,2026-04-08,NA,NA,7.96,46.0%,-38.0%,-34.0%,-24.0%
TMT - cybersecurity,CVLT,2026-04-08,30.90,41.17,3.05,19.0%,79.0%,56.0%,61.0%
TMT - cybersecurity,NTNX,2026-04-08,34.56,43.52,3.92,10.0%,50.0%,15.0%,83.0%
,,,,,,,,,
TMT - Data/Infra/Observability,SNOW,2026-04-08,NA,NA,11.00,30.0%,-9.0%,-24.0%,-5.0%
TMT - Data/Infra/Observability,MDB,2026-04-08,NA,NA,8.13,27.0%,367.0%,-172.0%,-2.0%
TMT - Data/Infra/Observability,DDOG,2026-04-08,484.96,393.09,11.99,29.0%,-1.0%,14.0%,2.0%
TMT - Data/Infra/Observability,DT,2026-04-08,35.95,60.80,5.70,18.0%,48.0%,29.0%,-89.0%
,,,,,,,,,
TMT - devops,GTLB,2026-04-08,NA,NA,3.79,23.0%,-134.0%,-98.0%,-124.0%
TMT - devops,FROG,2026-04-08,NA,NA,10.49,25.0%,-27.0%,6.0%,-34.0%
TMT - devops,DBX,2026-04-08,9.26,12.28,2.11,-1.0%,55.0%,58.0%,6.0%
,,,,,,,,,
data center,NOK,2026-04-08,16.96,71.68,2.33,12.0%,-31.0%,-2.0%,-27.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-04-08,18.83,25.86,6.46,22.0%,28.0%,37.0%,26.0%
data center - hyper scaler,CRWV,2026-04-08,30.04,NA,9.07,110.0%,1492.0%,53.0%,460.0%
data center - hyper scaler,NBIS,2026-04-08,NA,243.62,58.51,501.0%,72.0%,-53.0%,83.0%
data center - hyper scaler,IREN,2026-04-08,101.20,42.01,24.96,60.0%,-1655.0%,-66.0%,-929.0%
data center - hyper scaler,WULF,2026-04-08,NA,NA,45.42,2.0%,136.0%,198.0%,333.0%
data center - hyper scaler,CIFR,2026-04-08,226.50,NA,27.98,41.0%,-4851.0%,410.0%,-4293.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-04-08,32.83,37.15,20.49,73.0%,100.0%,84.0%,94.0%
data center - semi chip,MU,2026-04-08,12.23,19.11,7.86,196.0%,819.0%,374.0%,771.0%
data center - semi chip,AVGO,2026-04-08,46.20,68.55,24.37,29.0%,49.0%,26.0%,34.0%
data center - semi chip,AMD,2026-04-08,55.28,87.44,10.89,34.0%,133.0%,33.0%,213.0%
,,,,,,,,,
data center - semi equip,ASML,2026-04-08,38.48,50.76,14.79,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-04-08,41.41,50.19,14.87,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-04-08,34.26,39.29,10.79,-2.0%,10.0%,-2.0%,71.0%
data center - semi equip,KLAC,2026-04-08,37.66,48.28,17.10,7.0%,37.0%,4.0%,39.0%
,,,,,,,,,
data center - semi equip for test,TER,2026-04-08,68.02,102.30,17.49,44.0%,84.0%,81.0%,76.0%
data center - semi equip for test,COHU,2026-04-08,NA,NA,3.54,30.0%,-29.0%,-65.0%,5.0%
data center - semi equip for test,KLIC,2026-04-08,NA,NA,5.50,20.0%,-76.0%,52.0%,-79.0%
,,,,,,,,,
data center - package,TSM,2026-04-08,21.67,34.19,15.43,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-04-08,15.45,41.52,2.53,14.0%,61.0%,39.0%,63.0%
data center - package,AMKR,2026-04-08,11.45,34.91,1.94,16.0%,34.0%,24.0%,63.0%
,,,,,,,,,
data center - PCB,TTMI,2026-04-08,27.94,62.99,3.77,19.0%,333.0%,36.0%,880.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-04-08,31.26,44.37,2.95,44.0%,59.0%,24.0%,76.0%
data center - rack manufacture,FLEX,2026-04-08,14.87,32.90,1.01,8.0%,11.0%,-1.0%,-9.0%
,,,,,,,,,
data center - router,ANET,2026-04-08,43.35,52.34,20.11,29.0%,28.0%,30.0%,19.0%
data center - router,MRVL,2026-04-08,38.96,37.00,12.21,22.0%,91.0%,33.0%,98.0%
,,,,,,,,,
data center - optics,CRDO,2026-04-08,54.36,61.10,19.02,201.0%,428.0%,400.0%,435.0%
data center - optics,MTSI,2026-04-08,84.33,116.53,18.21,25.0%,-129.0%,44.0%,-129.0%
data center - optics,SMTC,2026-04-08,48.49,NA,7.70,9.0%,-568.0%,1.0%,-176.0%
data center - optics,LITE,2026-04-08,254.49,273.64,30.35,65.0%,-328.0%,818.0%,-228.0%
data center - optics,COHR,2026-04-08,44.70,280.37,8.44,17.0%,31.0%,21.0%,104.0%
data center - optics,FN,2026-04-08,47.65,58.52,5.62,36.0%,26.0%,52.0%,30.0%
data center - optics,CIEN,2026-04-08,121.83,310.86,13.51,27.0%,852.0%,242.0%,1575.0%
data center - optics,CSCO,2026-04-08,20.93,29.31,5.57,10.0%,26.0%,15.0%,31.0%
data center - optics,ADI,2026-04-08,31.73,63.26,14.38,30.0%,117.0%,44.0%,112.0%
data center - optics,TXN,2026-04-08,24.56,38.33,10.75,10.0%,1.0%,14.0%,-4.0%
data center - optics,APH,2026-04-08,24.80,40.50,7.20,49.0%,81.0%,82.0%,60.0%
data center - optics,TEL,2026-04-08,15.42,32.31,3.63,22.0%,36.0%,34.0%,42.0%
data center - optics,GLW,2026-04-08,39.91,89.16,9.00,20.0%,55.0%,48.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-04-08,39.40,56.06,10.75,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-04-08,34.28,33.92,10.67,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-04-08,80.29,NA,12.88,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-04-08,11.72,21.23,1.05,40.0%,42.0%,35.0%,47.0%
data center - server,SMCI,2026-04-08,13.49,17.43,0.50,123.0%,33.0%,30.0%,25.0%
,,,,,,,,,
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),MPWR,2026-04-08,80.56,102.51,22.99,21.0%,24.0%,24.0%,-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),VICR,2026-04-08,134.50,68.92,19.98,12.0%,64.0%,51.0%,354.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构),AEIS,2026-04-08,51.38,96.40,7.72,18.0%,41.0%,56.0%,7.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(415VAC->415VAC),NVT,2026-04-08,26.28,29.77,5.28,42.0%,58.0%,26.0%,982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),ETN,2026-04-08,24.79,36.96,5.46,13.0%,11.0%,6.0%,17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),VRT,2026-04-08,49.61,82.36,10.50,23.0%,130.0%,28.0%,203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),POWL,2026-04-08,31.51,42.14,7.07,4.0%,19.0%,20.0%,19.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kVAC->415VAC,ETN,2026-04-08,24.79,36.96,5.46,13.0%,11.0%,6.0%,17.0%
data center - (34.5/13.8/4.16kVAC->415VAC,HUBB,2026-04-08,20.87,31.68,4.80,12.0%,15.0%,19.0%,14.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-04-08,12.90,23.34,1.86,1.0%,-16.0%,-7.0%,-21.0%
data center - UPS battery,FLNC,2026-04-08,NA,NA,0.94,154.0%,20.0%,4.0%,9.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-04-08,28.32,40.93,5.30,18.0%,-7.0%,2.0%,-14.0%
data center - onsite power generator,GEV,2026-04-08,90.87,52.80,6.65,4.0%,-1.0%,48.0%,657.0%
data center - onsite power generator,CMI,2026-04-08,17.56,29.01,2.44,1.0%,19.0%,-2.0%,42.0%
data center - onsite power generator,FTAI,2026-04-08,29.98,56.68,10.68,32.0%,24.0%,18.0%,29.0%
data center - onsite power generator,BE,2026-04-08,256.99,NA,20.18,36.0%,-98.0%,-15.0%,-99.0%
,,,,,,,,,
data center - construction builder,EME,2026-04-08,19.54,27.86,2.07,20.0%,45.0%,13.0%,49.0%
data center - construction builder,FIX,2026-04-08,36.59,52.86,5.90,42.0%,125.0%,78.0%,127.0%
data center - construction builder,URI,2026-04-08,8.93,19.73,2.98,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-04-08,35.65,84.91,3.03,20.0%,1.0%,15.0%,3.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-04-08,20.24,39.99,1.28,17.0%,72.0%,41.0%,129.0%
,,,,,,,,,
data center - new IPP,TLN,2026-04-08,10.36,NA,3.44,74.0%,1362.0%,-338.0%,-543.0%
data center - new IPP,OKLO,2026-04-08,NA,NA,NA,,326.0%,272.0%,303.0%
data center - new IPP,SMR,2026-04-08,NA,NA,105.76,-95.0%,-64.0%,534.0%,-32.0%
,,,,,,,,,
data center - IPP,CEG,2026-04-08,16.44,38.47,3.84,0.0%,-19.0%,-24.0%,-49.0%
data center - IPP,VST,2026-04-08,17.37,71.41,3.12,-68.0%,-32.0%,-122.0%,-53.0%
data center - IPP,NRG,2026-04-08,16.11,40.51,1.12,13.0%,-91.0%,-11.0%,-92.0%
,,,,,,,,,
data center - uranium,CCJ,2026-04-08,79.62,119.48,20.29,2.0%,158.0%,-4.0%,47.0%
data center - uranium,UEC,2026-04-08,NA,NA,336.97,-59.0%,19.0%,730.0%,36.0%
data center - uranium,LEU,2026-04-08,49.14,45.06,8.23,-4.0%,-55.0%,-67.0%,-67.0%
,,,,,,,,,
data center - HVAC,TT,2026-04-08,23.80,34.67,4.67,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-04-08,17.40,34.26,2.25,-6.0%,-99.0%,-54.0%,-93.0%
data center - HVAC,JCI,2026-04-08,23.78,26.21,3.56,7.0%,74.0%,40.0%,25.0%
data center - HVAC,SPXC,2026-04-08,21.42,42.17,4.68,19.0%,35.0%,23.0%,38.0%
,,,,,,,,,
material - steel/copper/aluminum/lithium,NUE,2026-04-08,11.33,24.13,1.27,9.0%,28.0%,17.0%,32.0%
material - steel/copper/aluminum/lithium,STLD,2026-04-08,15.16,23.43,1.49,14.0%,27.0%,26.0%,28.0%
material - steel/copper/aluminum/lithium,CLF,2026-04-08,NA,NA,0.28,0.0%,-23.0%,-118.0%,-46.0%
material - steel/copper/aluminum/lithium,BHP,2026-04-08,7.67,19.04,3.61,2.0%,190.0%,49.0%,505.0%
material - steel/copper/aluminum/lithium,RIO,2026-04-08,6.49,16.11,2.13,,,,
material - steel/copper/aluminum/lithium,VALE,2026-04-08,6.01,31.04,1.86,9.0%,66.0%,41.0%,387.0%
material - steel/copper/aluminum/lithium,SCCO,2026-04-08,19.65,35.83,11.36,39.0%,64.0%,54.0%,65.0%
material - steel/copper/aluminum/lithium,FCX,2026-04-08,14.00,42.87,3.71,-11.0%,-38.0%,-49.0%,48.0%
material - steel/copper/aluminum/lithium,TMQ,2026-04-08,NA,NA,NA,,95.0%,44.0%,95.0%
material - steel/copper/aluminum/lithium,AA,2026-04-08,8.93,16.00,1.44,2.0%,-74.0%,-22.0%,12.0%
material - steel/copper/aluminum/lithium,CENX,2026-04-08,27.43,166.12,2.57,0.0%,-137.0%,4.0%,-96.0%
material - steel/copper/aluminum/lithium,ALB,2026-04-08,33.48,NA,4.07,16.0%,-471.0%,44.0%,-1457.0%
material - steel/copper/aluminum/lithium,LAC,2026-04-08,NA,NA,NA,,-747.0%,227.0%,-564.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-04-08,NA,NA,64.98,36.0%,-19.0%,-15.0%,1.0%
aerospace - & defense,DXYZ,2026-04-08,4.52,7.93,NA,436.0%,-2752.0%,N/A,-2752.0%
aerospace - & defense,FLY,2026-04-08,NA,NA,38.01,539.0%,-7.0%,-1.0%,-60.0%
aerospace - & defense,LUNR,2026-04-08,NA,NA,24.15,-18.0%,-66.0%,76.0%,-73.0%
aerospace - & defense,RDW,2026-04-08,NA,NA,5.43,56.0%,23.0%,182.0%,6.0%
aerospace - & defense,PL,2026-04-08,NA,NA,40.75,41.0%,340.0%,205.0%,334.0%
aerospace - & defense,PLTR,2026-04-08,228.37,221.84,75.02,70.0%,672.0%,3127.0%,670.0%
aerospace - & defense,KTOS,2026-04-08,152.73,557.51,10.17,22.0%,202.0%,33.0%,51.0%
aerospace - & defense,AVAV,2026-04-08,59.36,NA,5.77,143.0%,7347.0%,445.0%,8846.0%
aerospace - & defense,RTX,2026-04-08,23.12,40.88,3.07,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-04-08,17.51,29.20,1.92,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-04-08,19.31,23.56,2.33,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-04-08,21.83,42.36,3.09,2.0%,-22.0%,-7.0%,-34.0%
aerospace - & defense,MOG-A,2026-04-08,20.16,38.73,2.45,21.0%,48.0%,27.0%,48.0%
aerospace - & defense,ALNT,2026-04-08,17.14,49.19,1.98,17.0%,123.0%,37.0%,112.0%
aerospace - & defense,GD,2026-04-08,16.24,22.61,1.80,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-04-08,19.55,26.72,1.29,16.0%,51.0%,43.0%,29.0%
aerospace - & defense,CW,2026-04-08,36.39,56.82,7.71,15.0%,16.0%,13.0%,16.0%
aerospace - & defense,BWXT,2026-04-08,52.60,64.71,6.62,19.0%,29.0%,-2.0%,31.0%
aerospace - & defense,LDOS,2026-04-08,10.22,14.38,1.18,-4.0%,14.0%,11.0%,15.0%
aerospace - & defense,BAH,2026-04-08,10.35,12.17,0.87,-10.0%,-25.0%,-11.0%,7.0%
aerospace - & defense,CACI,2026-04-08,15.14,24.80,1.42,6.0%,18.0%,13.0%,13.0%
aerospace - & defense,USAS,2026-04-08,NA,NA,12.99,39.0%,174.0%,-211.0%,226.0%
aerospace - & defense,ALM,2026-04-08,NA,NA,210.31,39.0%,1790.0%,344.0%,1800.0%
aerospace - & defense,UAMY,2026-04-08,NA,NA,31.92,90.0%,-73.0%,616.0%,-67.0%
,,,,,,,,,
aerospace - aftermarket,GE,2026-04-08,34.69,37.79,7.04,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,FTAI,2026-04-08,30.00,56.71,10.68,32.0%,24.0%,18.0%,29.0%
aerospace - aftermarket,HEI,2026-04-08,30.60,57.78,7.58,14.0%,19.0%,13.0%,13.0%
aerospace - aftermarket,ATI,2026-04-08,28.23,54.69,4.66,0.0%,-30.0%,9.0%,-30.0%
aerospace - aftermarket,CRS,2026-04-08,29.10,49.43,7.20,8.0%,24.0%,24.0%,25.0%
aerospace - aftermarket,HWM,2026-04-08,42.51,67.23,12.13,15.0%,10.0%,23.0%,18.0%
aerospace - aftermarket,PH,2026-04-08,24.78,35.16,5.95,9.0%,-9.0%,13.0%,-11.0%
aerospace - aftermarket,TDG,2026-04-08,20.63,39.07,7.53,14.0%,-8.0%,8.0%,-13.0%
aerospace - aftermarket,BA,2026-04-08,NA,114.83,1.91,57.0%,-303.0%,-93.0%,-307.0%
,,,,,,,,,
material - rare earth(永磁体),CRS,2026-04-08,29.10,49.43,7.20,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-04-08,NA,NA,34.96,70.0%,-131.0%,-265.0%,-142.0%
material - rare earth(永磁体),USAR,2026-04-08,NA,NA,2204.26,,-12162.0%,1722.0%,-12981.0%
material - rare earth(永磁体),EMAT,2026-04-08,NA,NA,NA,,-48.0%,-49.0%,-52.0%
material - rare earth(永磁体),METC,2026-04-08,56.75,NA,1.68,-25.0%,-360.0%,-84.0%,-481.0%
material - rare earth(永磁体),CRML,2026-04-08,NA,NA,NA,,,,
,,,,,,,,,
chips,QCOM,2026-04-08,10.05,26.21,3.02,5.0%,-2.0%,-6.0%,-6.0%
chips,INTC,2026-04-08,26.28,NA,5.53,-4.0%,-44.0%,23.0%,369.0%
chips,ARM,2026-04-08,140.54,197.48,33.70,26.0%,-15.0%,14.0%,-12.0%
,,,,,,,,,
robotic,MOG-A,2026-04-08,20.16,38.73,2.45,21.0%,48.0%,27.0%,48.0%
robotic,ALNT,2026-04-08,17.14,49.19,1.98,17.0%,123.0%,37.0%,112.0%
robotic,ROK,2026-04-08,25.10,44.64,5.12,12.0%,61.0%,6.0%,66.0%
robotic,SNPS,2026-04-08,37.64,63.37,9.82,65.0%,-73.0%,106.0%,-78.0%
robotic,SYM,2026-04-08,NA,NA,13.71,29.0%,-218.0%,-266.0%,-175.0%
,,,,,,,,,
quatum,IBM,2026-04-08,14.61,21.71,3.36,12.0%,25.0%,27.0%,92.0%
quatum,IONQ,2026-04-08,NA,NA,81.54,429.0%,-461.0%,151.0%,-473.0%
quatum,RGTI,2026-04-08,NA,NA,679.73,-18.0%,-88.0%,21.0%,-88.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-04-08,14.95,24.02,4.76,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-04-08,13.61,22.57,3.92,12.0%,32.0%,9.0%,14.0%
TMT - SAAS,NOW,2026-04-08,37.60,58.26,7.66,21.0%,17.0%,49.0%,4.0%
TMT - SAAS,ADBE,2026-04-08,9.82,13.90,3.94,12.0%,11.0%,12.0%,4.0%
TMT - SAAS,INTU,2026-04-08,17.79,25.28,5.36,17.0%,52.0%,34.0%,47.0%
TMT - SAAS,ADP,2026-04-08,13.41,19.23,3.80,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-04-08,20.53,46.14,3.21,15.0%,120.0%,88.0%,54.0%
TMT - SAAS,ADSK,2026-04-08,30.41,45.85,7.03,20.0%,20.0%,38.0%,4.0%
TMT - SAAS,TEAM,2026-04-08,NA,NA,2.92,23.0%,18.0%,-64.0%,12.0%
TMT - SAAS,HUBS,2026-04-08,57.59,251.74,3.69,20.0%,375.0%,225.0%,993.0%
TMT - SAAS,TWLO,2026-04-08,46.99,664.26,3.91,14.0%,179.0%,68.0%,268.0%
TMT - SAAS,ZM,2026-04-08,13.30,13.38,5.03,5.0%,92.0%,-14.0%,83.0%
TMT - SAAS,DOCU,2026-04-08,19.94,31.09,2.78,8.0%,50.0%,28.0%,8.0%
TMT - SAAS,BILL,2026-04-08,152.15,NA,2.42,14.0%,-106.0%,4966.0%,-108.0%
TMT - SAAS,GDDY,2026-04-08,10.82,12.97,2.18,7.0%,30.0%,17.0%,23.0%
TMT - SAAS,WIX,2026-04-08,60.68,95.86,2.07,14.0%,-215.0%,-245.0%,-184.0%
TMT - SAAS,PATH,2026-04-08,52.53,19.93,3.39,14.0%,69.0%,84.0%,102.0%
,,,,,,,,,
CN,BABA,2026-04-08,15.72,23.27,1.99,3.0%,-56.0%,-46.0%,-66.0%
CN,NIO,2026-04-08,NA,NA,1.10,78.0%,-104.0%,,-102.0%
,,,,,,,,,
Fin - bank,JPM,2026-04-08,NA,15.38,2.97,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-04-08,NA,13.58,1.91,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-04-08,NA,17.69,1.26,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-04-08,NA,17.26,2.17,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-04-08,NA,17.23,2.33,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-04-08,NA,17.59,2.12,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-04-08,9.61,20.55,2.70,10.0%,12.0%,N/A,14.0%
Fin - credit,COF,2026-04-08,NA,65.07,1.72,N/A,44.0%,N/A,101.0%
Fin - credit,SOFI,2026-04-08,19.27,43.18,4.39,32.0%,209.0%,N/A,-48.0%
Fin - credit,AFRM,2026-04-08,14.35,61.44,4.85,29.0%,61.0%,N/A,61.0%
Fin - credit,KLAR,2026-04-08,NA,NA,1.43,38.0%,-137.0%,-116.0%,-304.0%
Fin - credit,UPST,2026-04-08,51.75,62.89,2.54,35.0%,-826.0%,-50860.0%,-778.0%
Fin - credit,FICO,2026-04-08,28.79,40.42,12.55,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-04-08,20.27,29.25,14.22,15.0%,8.0%,14.0%,15.0%
Fin - payment,MA,2026-04-08,22.12,30.81,13.82,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-04-08,6.68,8.93,1.43,1.0%,-19.0%,-14.0%,-14.0%
Fin - payment,PYPL,2026-04-08,5.82,8.47,1.26,5.0%,15.0%,12.0%,28.0%
Fin - payment,XYZ,2026-04-08,11.02,29.73,1.55,4.0%,-27.0%,108.0%,-94.0%
Fin - payment,TOST,2026-04-08,36.22,47.93,2.50,22.0%,206.0%,121.0%,206.0%
,,,,,,,,,
Fin - broker,SCHW,2026-04-08,9.29,20.70,6.11,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-04-08,-1.05,32.64,3.09,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-04-08,36.47,34.97,14.39,28.0%,18.0%,N/A,-34.0%
Fin - broker,COIN,2026-04-08,38.83,39.93,6.45,-69.0%,-159.0%,N/A,-152.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-04-08,17.91,28.75,6.59,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-04-08,21.79,30.32,10.22,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-04-08,31.10,40.27,4.12,86.0%,58.0%,N/A,-2.0%
Fin - asset manage,BN,2026-04-08,15.83,86.60,1.33,7.0%,-214.0%,N/A,79.0%
Fin - asset manage,APO,2026-04-08,9.03,19.44,1.89,86.0%,2.0%,N/A,-55.0%
Fin - asset manage,SSNC,2026-04-08,9.61,22.31,2.71,8.0%,-8.0%,4.0%,-22.0%
Fin - asset manage,CWAN,2026-04-08,69.73,NA,9.77,72.0%,-41.0%,264.0%,-103.0%
,,,,,,,,,
Fin - mm,VIRT,2026-04-08,8.28,9.46,2.30,21.0%,70.0%,N/A,48.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-04-08,17.13,29.03,7.78,13.0%,18.0%,N/A,22.0%
Fin - data & stock exchange,NDAQ,2026-04-08,19.16,28.45,6.09,3.0%,32.0%,N/A,46.0%
