sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
data center - optics	LITE	2026-04-06	221.02	236.43	26.23	65.0%	-328.0%	818.0%	-228.0%
data center - optics	COHR	2026-04-06	40.24	250.82	7.55	17.0%	31.0%	21.0%	104.0%
data center - optics	FN	2026-04-06	43.02	53.08	5.09	36.0%	26.0%	52.0%	30.0%
data center - optics	CIEN	2026-04-06	108.59	276.93	12.03	27.0%	852.0%	242.0%	1575.0%
data center - optics	CSCO	2026-04-06	20.21	28.25	5.37	10.0%	26.0%	15.0%	31.0%
data center - optics	ADI	2026-04-06	29.91	59.54	13.54	30.0%	117.0%	44.0%	112.0%
data center - optics	TXN	2026-04-06	23.47	36.53	10.24	10.0%	1.0%	14.0%	-4.0%
data center - optics	APH	2026-04-06	23.26	37.92	6.74	49.0%	81.0%	82.0%	60.0%
data center - optics	TEL	2026-04-06	14.52	30.29	3.41	22.0%	36.0%	34.0%	42.0%
data center - optics	GLW	2026-04-06	35.67	79.12	7.99	20.0%	55.0%	48.0%	74.0%
									
data center - NAND/SSD	STX	2026-04-06	36.06	51.14	9.81	22.0%	102.0%	66.0%	76.0%
data center - NAND/SSD	WDC	2026-04-06	30.88	30.54	9.61	-30.0%	165.0%	18.0%	209.0%
data center - NAND/SSD	SNDK	2026-04-06	74.29	NA	11.92	61.0%	442.0%	404.0%	672.0%
									
data center - server	DELL	2026-04-06	11.11	19.92	0.99	40.0%	42.0%	35.0%	47.0%
data center - server	SMCI	2026-04-06	12.78	16.45	0.47	123.0%	33.0%	30.0%	25.0%
									
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	MPWR	2026-04-06	72.47	92.41	20.73	21.0%	24.0%	24.0%	-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	VICR	2026-04-06	115.42	59.61	17.28	12.0%	64.0%	51.0%	354.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构)	AEIS	2026-04-06	46.37	87.08	6.97	18.0%	41.0%	56.0%	7.0%
									
data center - 机房配电UPS/PDU(415VAC->415VAC)	NVT	2026-04-06	24.44	27.54	4.89	42.0%	58.0%	26.0%	982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	ETN	2026-04-06	23.41	34.76	5.14	13.0%	11.0%	6.0%	17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	VRT	2026-04-06	45.85	76.04	9.70	23.0%	130.0%	28.0%	203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	POWL	2026-04-06	26.90	36.36	6.10	4.0%	19.0%	20.0%	19.0%
									
data center - (34.5/13.8/4.16kVAC->415VAC	ETN	2026-04-06	23.41	34.76	5.14	13.0%	11.0%	6.0%	17.0%
data center - (34.5/13.8/4.16kVAC->415VAC	HUBB	2026-04-06	19.82	29.97	4.54	12.0%	15.0%	19.0%	14.0%
									
data center - UPS battery	ENS	2026-04-06	12.19	21.92	1.75	1.0%	-16.0%	-7.0%	-21.0%
data center - UPS battery	FLNC	2026-04-06	NA	NA	0.95	154.0%	20.0%	4.0%	9.0%
									
data center - onsite power generator	CAT	2026-04-06	26.61	38.22	4.95	18.0%	-7.0%	2.0%	-14.0%
data center - onsite power generator	GEV	2026-04-06	86.65	50.42	6.35	4.0%	-1.0%	48.0%	657.0%
data center - onsite power generator	CMI	2026-04-06	16.34	26.85	2.26	1.0%	19.0%	-2.0%	42.0%
data center - onsite power generator	FTAI	2026-04-06	28.51	53.57	10.09	32.0%	24.0%	18.0%	29.0%
data center - onsite power generator	BE	2026-04-06	240.09	NA	18.84	36.0%	-98.0%	-15.0%	-99.0%
									
data center - construction builder	EME	2026-04-06	18.79	26.81	1.99	20.0%	45.0%	13.0%	49.0%
data center - construction builder	FIX	2026-04-06	34.29	49.57	5.53	42.0%	125.0%	78.0%	127.0%
data center - construction builder	URI	2026-04-06	8.68	19.00	2.88	3.0%	-4.0%	0.0%	-5.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-04-06	34.41	81.76	2.92	20.0%	1.0%	15.0%	3.0%
data center - 电网侧≥115kV, 115kV->34.5kV	MYRG	2026-04-06	19.37	38.28	1.23	17.0%	72.0%	41.0%	129.0%
									
data center - new IPP	TLN	2026-04-06	10.23	NA	3.38	74.0%	1362.0%	-338.0%	-543.0%
data center - new IPP	OKLO	2026-04-06	NA	NA	NA		326.0%	272.0%	303.0%
data center - new IPP	SMR	2026-04-06	NA	NA	110.01	-95.0%	-64.0%	534.0%	-32.0%
									
data center - IPP	CEG	2026-04-06	15.99	37.35	3.73	0.0%	-19.0%	-24.0%	-49.0%
data center - IPP	VST	2026-04-06	17.02	69.38	3.03	-68.0%	-32.0%	-122.0%	-53.0%
data center - IPP	NRG	2026-04-06	15.39	38.04	1.05	13.0%	-91.0%	-11.0%	-92.0%
									
data center - uranium	CCJ	2026-04-06	75.87	113.87	19.33	2.0%	158.0%	-4.0%	47.0%
data center - uranium	UEC	2026-04-06	NA	NA	324.35	-59.0%	19.0%	730.0%	36.0%
data center - uranium	LEU	2026-04-06	47.96	44.20	8.08	-4.0%	-55.0%	-67.0%	-67.0%
									
data center - HVAC	TT	2026-04-06	22.79	33.13	4.46	6.0%	-1.0%	2.0%	-2.0%
data center - HVAC	CARR	2026-04-06	16.70	32.58	2.14	-6.0%	-99.0%	-54.0%	-93.0%
data center - HVAC	JCI	2026-04-06	22.88	25.10	3.41	7.0%	74.0%	40.0%	25.0%
data center - HVAC	SPXC	2026-04-06	19.85	39.02	4.33	19.0%	35.0%	23.0%	38.0%
									
material - steel/copper/aluminum/lithium	NUE	2026-04-06	10.65	22.51	1.19	9.0%	28.0%	17.0%	32.0%
material - steel/copper/aluminum/lithium	STLD	2026-04-06	14.36	22.03	1.40	14.0%	27.0%	26.0%	28.0%
material - steel/copper/aluminum/lithium	CLF	2026-04-06	NA	NA	0.26	0.0%	-23.0%	-118.0%	-46.0%
material - steel/copper/aluminum/lithium	BHP	2026-04-06	7.30	18.04	3.42	2.0%	190.0%	49.0%	505.0%
material - steel/copper/aluminum/lithium	RIO	2026-04-06	6.25	15.42	2.04				
material - steel/copper/aluminum/lithium	VALE	2026-04-06	5.82	29.90	1.79	9.0%	66.0%	41.0%	387.0%
material - steel/copper/aluminum/lithium	SCCO	2026-04-06	18.73	34.13	10.82	39.0%	64.0%	54.0%	65.0%
material - steel/copper/aluminum/lithium	FCX	2026-04-06	13.32	40.37	3.50	-11.0%	-38.0%	-49.0%	48.0%
material - steel/copper/aluminum/lithium	TMQ	2026-04-06	NA	NA	NA		95.0%	44.0%	95.0%
material - steel/copper/aluminum/lithium	AA	2026-04-06	8.85	15.86	1.42	2.0%	-74.0%	-22.0%	12.0%
material - steel/copper/aluminum/lithium	CENX	2026-04-06	26.92	162.76	2.52	0.0%	-137.0%	4.0%	-96.0%
material - steel/copper/aluminum/lithium	ALB	2026-04-06	32.76	NA	3.96	16.0%	-471.0%	44.0%	-1457.0%
material - steel/copper/aluminum/lithium	LAC	2026-04-06	NA	NA	NA		-747.0%	227.0%	-564.0%
									
aerospace - & defense	RKLB	2026-04-06	NA	NA	64.50	36.0%	-19.0%	-15.0%	1.0%
aerospace - & defense	DXYZ	2026-04-06	4.47	7.89	NA	436.0%	-2752.0%	N/A	-2752.0%
aerospace - & defense	FLY	2026-04-06	NA	NA	35.10	539.0%	-7.0%	-1.0%	-60.0%
aerospace - & defense	LUNR	2026-04-06	NA	NA	23.71	-18.0%	-66.0%	76.0%	-73.0%
aerospace - & defense	RDW	2026-04-06	NA	NA	5.68	56.0%	23.0%	182.0%	6.0%
aerospace - & defense	PL	2026-04-06	NA	NA	39.64	41.0%	340.0%	205.0%	334.0%
aerospace - & defense	PLTR	2026-04-06	240.94	233.80	79.06	70.0%	672.0%	3127.0%	670.0%
aerospace - & defense	KTOS	2026-04-06	154.56	563.98	10.29	22.0%	202.0%	33.0%	51.0%
aerospace - & defense	AVAV	2026-04-06	60.53	NA	5.89	143.0%	7347.0%	445.0%	8846.0%
aerospace - & defense	RTX	2026-04-06	22.63	39.90	3.00	12.0%	14.0%	15.0%	9.0%
aerospace - & defense	LMT	2026-04-06	17.74	29.61	1.95	9.0%	195.0%	142.0%	155.0%
aerospace - & defense	NOC	2026-04-06	19.52	23.85	2.36	10.0%	12.0%	12.0%	13.0%
aerospace - & defense	LHX	2026-04-06	21.71	42.08	3.07	2.0%	-22.0%	-7.0%	-34.0%
aerospace - & defense	MOG-A	2026-04-06	19.39	36.94	2.34	21.0%	48.0%	27.0%	48.0%
aerospace - & defense	ALNT	2026-04-06	16.21	46.12	1.85	17.0%	123.0%	37.0%	112.0%
aerospace - & defense	GD	2026-04-06	16.32	22.74	1.81	8.0%	2.0%	2.0%	0.0%
aerospace - & defense	HII	2026-04-06	19.40	26.48	1.28	16.0%	51.0%	43.0%	29.0%
aerospace - & defense	CW	2026-04-06	34.88	54.39	7.38	15.0%	16.0%	13.0%	16.0%
aerospace - & defense	BWXT	2026-04-06	49.39	60.46	6.19	19.0%	29.0%	-2.0%	31.0%
aerospace - & defense	LDOS	2026-04-06	10.18	14.31	1.17	-4.0%	14.0%	11.0%	15.0%
aerospace - & defense	BAH	2026-04-06	10.57	12.52	0.89	-10.0%	-25.0%	-11.0%	7.0%
aerospace - & defense	CACI	2026-04-06	14.99	24.50	1.41	6.0%	18.0%	13.0%	13.0%
aerospace - & defense	USAS	2026-04-06	NA	NA	12.86	39.0%	174.0%	-211.0%	226.0%
aerospace - & defense	ALM	2026-04-06	NA	NA	201.70	39.0%	1790.0%	344.0%	1800.0%
aerospace - & defense	UAMY	2026-04-06	NA	NA	30.45	90.0%	-73.0%	616.0%	-67.0%
									
aerospace - aftermarket	GE	2026-04-06	32.45	35.28	6.57	18.0%	24.0%	1.0%	33.0%
aerospace - aftermarket	FTAI	2026-04-06	28.55	53.65	10.11	32.0%	24.0%	18.0%	29.0%
aerospace - aftermarket	HEI	2026-04-06	29.16	54.65	7.20	14.0%	19.0%	13.0%	13.0%
aerospace - aftermarket	ATI	2026-04-06	26.83	51.78	4.41	0.0%	-30.0%	9.0%	-30.0%
aerospace - aftermarket	CRS	2026-04-06	27.03	45.84	6.68	8.0%	24.0%	24.0%	25.0%
aerospace - aftermarket	HWM	2026-04-06	40.21	63.49	11.46	15.0%	10.0%	23.0%	18.0%
aerospace - aftermarket	PH	2026-04-06	23.50	33.20	5.61	9.0%	-9.0%	13.0%	-11.0%
aerospace - aftermarket	TDG	2026-04-06	20.27	38.10	7.35	14.0%	-8.0%	8.0%	-13.0%
aerospace - aftermarket	BA	2026-04-06	NA	111.81	1.86	57.0%	-303.0%	-93.0%	-307.0%
									
material - rare earth(永磁体)	CRS	2026-04-06	27.03	45.84	6.68	8.0%	24.0%	24.0%	25.0%
material - rare earth(永磁体)	MP	2026-04-06	NA	NA	33.15	70.0%	-131.0%	-265.0%	-142.0%
material - rare earth(永磁体)	USAR	2026-04-06	NA	NA	2041.53		-12162.0%	1722.0%	-12981.0%
material - rare earth(永磁体)	EMAT	2026-04-06	NA	NA	NA		-48.0%	-49.0%	-52.0%
material - rare earth(永磁体)	METC	2026-04-06	64.41	NA	1.91	-25.0%	-360.0%	-84.0%	-481.0%
material - rare earth(永磁体)	CRML	2026-04-06	NA	NA	NA				
									
chips	QCOM	2026-04-06	9.96	25.97	2.99	5.0%	-2.0%	-6.0%	-6.0%
chips	INTC	2026-04-06	23.09	NA	4.81	-4.0%	-44.0%	23.0%	369.0%
chips	ARM	2026-04-06	141.25	198.45	33.86	26.0%	-15.0%	14.0%	-12.0%
									
robotic	MOG-A	2026-04-06	19.39	36.94	2.34	21.0%	48.0%	27.0%	48.0%
robotic	ALNT	2026-04-06	16.21	46.12	1.85	17.0%	123.0%	37.0%	112.0%
robotic	ROK	2026-04-06	23.72	42.00	4.81	12.0%	61.0%	6.0%	66.0%
robotic	SNPS	2026-04-06	36.57	61.37	9.51	65.0%	-73.0%	106.0%	-78.0%
robotic	SYM	2026-04-06	NA	NA	13.40	29.0%	-218.0%	-266.0%	-175.0%
									
quatum	IBM	2026-04-06	14.83	22.12	3.43	12.0%	25.0%	27.0%	92.0%
quatum	IONQ	2026-04-06	NA	NA	82.53	429.0%	-461.0%	151.0%	-473.0%
quatum	RGTI	2026-04-06	NA	NA	662.66	-18.0%	-88.0%	21.0%	-88.0%
									
TMT - SAAS	SAP	2026-04-06	15.09	24.24	4.81	13.0%	37.0%	16.0%	26.0%
TMT - SAAS	CRM	2026-04-06	14.29	23.75	4.12	12.0%	32.0%	9.0%	14.0%
TMT - SAAS	NOW	2026-04-06	39.63	61.28	8.06	21.0%	17.0%	49.0%	4.0%
TMT - SAAS	ADBE	2026-04-06	10.06	14.24	4.04	12.0%	11.0%	12.0%	4.0%
TMT - SAAS	INTU	2026-04-06	18.99	27.05	5.73	17.0%	52.0%	34.0%	47.0%
TMT - SAAS	ADP	2026-04-06	13.72	19.68	3.89	6.0%	10.0%	7.0%	10.0%
TMT - SAAS	WDAY	2026-04-06	22.54	50.41	3.51	15.0%	120.0%	88.0%	54.0%
TMT - SAAS	ADSK	2026-04-06	30.14	45.45	6.97	20.0%	20.0%	38.0%	4.0%
TMT - SAAS	TEAM	2026-04-06	NA	NA	3.13	23.0%	18.0%	-64.0%	12.0%
TMT - SAAS	HUBS	2026-04-06	65.69	282.72	4.14	20.0%	375.0%	225.0%	993.0%
TMT - SAAS	TWLO	2026-04-06	47.57	671.89	3.96	14.0%	179.0%	68.0%	268.0%
TMT - SAAS	ZM	2026-04-06	13.17	13.29	4.99	5.0%	92.0%	-14.0%	83.0%
TMT - SAAS	DOCU	2026-04-06	20.92	32.49	2.91	8.0%	50.0%	28.0%	8.0%
TMT - SAAS	BILL	2026-04-06	154.55	NA	2.45	14.0%	-106.0%	4966.0%	-108.0%
TMT - SAAS	GDDY	2026-04-06	11.02	13.28	2.23	7.0%	30.0%	17.0%	23.0%
TMT - SAAS	WIX	2026-04-06	67.22	107.20	2.32	14.0%	-215.0%	-245.0%	-184.0%
TMT - SAAS	PATH	2026-04-06	57.85	21.43	3.64	14.0%	69.0%	84.0%	102.0%
									
CN	BABA	2026-04-06	15.35	22.74	1.94	3.0%	-56.0%	-46.0%	-66.0%
CN	NIO	2026-04-06	NA	NA	1.07	78.0%	-104.0%		-102.0%
									
Fin - bank	JPM	2026-04-06	NA	14.77	2.85	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-04-06	NA	13.08	1.84	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-04-06	NA	16.78	1.20	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-04-06	NA	16.63	2.09	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-04-06	NA	16.28	2.20	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-04-06	NA	16.88	2.04	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-04-06	9.29	19.85	2.61	10.0%	12.0%	N/A	14.0%
Fin - credit	COF	2026-04-06	NA	62.30	1.65	N/A	44.0%	N/A	101.0%
Fin - credit	SOFI	2026-04-06	19.04	42.75	4.34	32.0%	209.0%	N/A	-48.0%
Fin - credit	AFRM	2026-04-06	14.09	59.89	4.73	29.0%	61.0%	N/A	61.0%
Fin - credit	KLAR	2026-04-06	NA	NA	1.42	38.0%	-137.0%	-116.0%	-304.0%
Fin - credit	UPST	2026-04-06	51.82	63.00	2.54	35.0%	-826.0%	-50860.0%	-778.0%
Fin - credit	FICO	2026-04-06	28.79	40.43	12.56	16.0%	28.0%	30.0%	4.0%
									
Fin - payment	V	2026-04-06	19.93	28.77	13.98	15.0%	8.0%	14.0%	15.0%
Fin - payment	MA	2026-04-06	21.78	30.32	13.61	18.0%	25.0%	27.0%	21.0%
Fin - payment	FISV	2026-04-06	6.68	8.93	1.43	1.0%	-19.0%	-14.0%	-14.0%
Fin - payment	PYPL	2026-04-06	5.82	8.45	1.26	5.0%	15.0%	12.0%	28.0%
Fin - payment	XYZ	2026-04-06	10.71	28.86	1.50	4.0%	-27.0%	108.0%	-94.0%
Fin - payment	TOST	2026-04-06	37.69	49.62	2.59	22.0%	206.0%	121.0%	206.0%
									
Fin - broker	SCHW	2026-04-06	8.87	19.96	5.89	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-04-06	-1.23	31.02	2.94	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-04-06	35.62	34.01	14.00	28.0%	18.0%	N/A	-34.0%
Fin - broker	COIN	2026-04-06	38.82	39.92	6.45	-69.0%	-159.0%	N/A	-152.0%
									
Fin - asset manage	BLK	2026-04-06	17.15	27.47	6.30	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-04-06	20.92	28.93	9.75	0.0%	51.0%	N/A	44.0%
Fin - asset manage	KKR	2026-04-06	30.65	39.07	4.00	86.0%	58.0%	N/A	-2.0%
Fin - asset manage	BN	2026-04-06	15.72	83.94	1.29	7.0%	-214.0%	N/A	79.0%
Fin - asset manage	APO	2026-04-06	9.02	19.41	1.89	86.0%	2.0%	N/A	-55.0%
Fin - asset manage	SSNC	2026-04-06	9.42	21.78	2.64	8.0%	-8.0%	4.0%	-22.0%
Fin - asset manage	CWAN	2026-04-06	69.15	NA	9.68	72.0%	-41.0%	264.0%	-103.0%
									
Fin - mm	VIRT	2026-04-06	8.13	9.23	2.25	21.0%	70.0%	N/A	48.0%
									
Fin - data & stock exchange	ICE	2026-04-06	17.07	28.91	7.75	13.0%	18.0%	N/A	22.0%
Fin - data & stock exchange	NDAQ	2026-04-06	19.14	28.43	6.08	3.0%	32.0%	N/A	46.0%
Fin - data & stock exchange	CME	2026-04-06	24.12	27.68	16.99	8.0%	44.0%	N/A	35.0%
Fin - data & stock exchange	CBOE	2026-04-06	18.47	28.30	6.55	9.0%	61.0%	N/A	60.0%
Fin - data & stock exchange	MRX	2026-04-06	0.09	11.80	0.93			N/A	
Fin - data & stock exchange	SPGI	2026-04-06	19.04	29.67	8.47	9.0%	30.0%	11.0%	29.0%
Fin - data & stock exchange	MSCI	2026-04-06	23.68	34.81	12.74	11.0%	7.0%	13.0%	-7.0%
Fin - data & stock exchange	MCO	2026-04-06	21.29	32.48	10.20	13.0%	31.0%	25.0%	54.0%
Fin - data & stock exchange	TW	2026-04-06	24.89	32.70	14.19	12.0%	117.0%	3.0%	129.0%
Fin - data & stock exchange	MKTX	2026-04-06	13.71	26.33	7.34	3.0%	-6.0%	N/A	42.0%
									
Industry - farm machinery	DE	2026-04-06	17.22	32.29	3.31	13.0%	-7.0%	18.0%	-25.0%
