sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - cons disc - edu,COUR,2026-01-24,NA,NA,1.48,10.0%,-36.0%,-47.0%,-37.0%
,,,,,,,,,
TMT - cons disc - realestate,RKT,2026-01-24,71.43,265.37,10.88,39.0%,-63.0%,N/A,463.0%
TMT - cons disc - realestate,Z,2026-01-24,77.00,NA,6.62,16.0%,-160.0%,185.0%,-150.0%
,,,,,,,,,
TMT - cons disc - misc,IOT,2026-01-24,237.27,NA,12.18,29.0%,-124.0%,-653.0%,-121.0%
,,,,,,,,,
TMT - cybersecurity,PANW,2026-01-24,61.63,114.28,13.14,16.0%,12.0%,-5.0%,-5.0%
TMT - cybersecurity,CRWD,2026-01-24,57360.16,NA,24.99,22.0%,121.0%,2.0%,102.0%
TMT - cybersecurity,FTNT,2026-01-24,26.99,33.61,9.26,14.0%,-5.0%,17.0%,-12.0%
TMT - cybersecurity,ZS,2026-01-24,1638.85,NA,11.80,26.0%,90.0%,-289.0%,-4.0%
TMT - cybersecurity,NET,2026-01-24,810.54,NA,30.17,31.0%,-114.0%,88.0%,-92.0%
TMT - cybersecurity,CYBR,2026-01-24,797.13,NA,16.98,43.0%,-338.0%,-163.0%,-554.0%
TMT - cybersecurity,OKTA,2026-01-24,64.43,83.33,5.66,12.0%,100.0%,683.0%,169.0%
TMT - cybersecurity,RBRK,2026-01-24,NA,NA,10.98,48.0%,-53.0%,-44.0%,-51.0%
TMT - cybersecurity,CVLT,2026-01-24,54.84,69.77,4.98,18.0%,-9.0%,-18.0%,-5.0%
TMT - cybersecurity,NTNX,2026-01-24,39.01,57.16,4.42,13.0%,78.0%,29.0%,107.0%
,,,,,,,,,
TMT - Data/Infra/Observability,SNOW,2026-01-24,NA,NA,16.36,29.0%,-12.0%,-15.0%,-9.0%
TMT - Data/Infra/Observability,MDB,2026-01-24,NA,NA,14.00,19.0%,-119.0%,-58.0%,-79.0%
TMT - Data/Infra/Observability,DDOG,2026-01-24,587.61,440.82,14.21,28.0%,-36.0%,-22.0%,-34.0%
TMT - Data/Infra/Observability,DT,2026-01-24,42.92,24.47,6.64,18.0%,51.0%,29.0%,30.0%
,,,,,,,,,
TMT - devops,GTLB,2026-01-24,NA,NA,6.76,25.0%,-37.0%,-72.0%,-128.0%
TMT - devops,FROG,2026-01-24,NA,NA,13.75,26.0%,-38.0%,-17.0%,-28.0%
TMT - devops,DBX,2026-01-24,11.49,14.91,2.60,-1.0%,18.0%,31.0%,16.0%
,,,,,,,,,
data center,NOK,2026-01-24,12.04,38.69,1.73,19.0%,10.0%,24.0%,-51.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-01-24,23.35,33.29,8.34,14.0%,86.0%,25.0%,95.0%
data center - hyper scaler,CRWV,2026-01-24,29.05,NA,10.76,134.0%,-26.0%,84.0%,-72.0%
data center - hyper scaler,NBIS,2026-01-24,NA,NA,69.09,237.0%,118.0%,-51.0%,27.0%
data center - hyper scaler,IREN,2026-01-24,80.43,28.90,27.09,355.0%,-1241.0%,-444.0%,-844.0%
data center - hyper scaler,WULF,2026-01-24,NA,NA,35.27,87.0%,2170.0%,-3378.0%,1876.0%
data center - hyper scaler,CIFR,2026-01-24,182.39,NA,33.62,198.0%,-96.0%,-260.0%,-96.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-01-24,40.02,46.48,24.37,62.0%,70.0%,65.0%,65.0%
data center - semi chip,MU,2026-01-24,20.12,37.99,10.63,57.0%,182.0%,97.0%,180.0%
data center - semi chip,AVGO,2026-01-24,44.89,67.23,23.75,28.0%,83.0%,30.0%,97.0%
data center - semi chip,AMD,2026-01-24,69.05,128.34,13.20,36.0%,78.0%,30.0%,61.0%
,,,,,,,,,
data center - semi equip,ASML,2026-01-24,39.70,52.01,15.15,7.0%,8.0%,9.0%,9.0%
data center - semi equip,LRCX,2026-01-24,39.58,48.02,13.97,28.0%,44.0%,42.0%,41.0%
data center - semi equip,AMAT,2026-01-24,28.54,37.17,9.01,-3.0%,20.0%,-7.0%,10.0%
data center - semi equip,KLAC,2026-01-24,34.82,47.49,15.88,13.0%,21.0%,13.0%,19.0%
,,,,,,,,,
data center - package,TSM,2026-01-24,19.81,31.40,14.17,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-01-24,14.36,38.60,2.12,14.0%,25.0%,23.0%,21.0%
data center - package,AMKR,2026-01-24,11.68,40.06,1.91,7.0%,9.0%,8.0%,3.0%
,,,,,,,,,
data center - test,TER,2026-01-24,53.87,83.41,12.56,4.0%,-7.0%,-3.0%,-18.0%
,,,,,,,,,
data center - PCB,TTMI,2026-01-24,27.27,75.73,3.53,22.0%,147.0%,22.0%,271.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-01-24,31.64,49.19,3.09,28.0%,151.0%,45.0%,199.0%
,,,,,,,,,
data center - router,ANET,2026-01-24,43.81,51.89,20.32,27.0%,22.0%,25.0%,14.0%
data center - router,MRVL,2026-01-24,28.76,28.09,8.73,37.0%,-395.0%,-22877.0%,-381.0%
,,,,,,,,,
data center - optics,CRDO,2026-01-24,103.31,116.24,30.21,272.0%,-2230.0%,-2601.0%,-2058.0%
data center - optics,MTSI,2026-01-24,81.26,NA,17.00,30.0%,72.0%,25.0%,53.0%
data center - optics,SMTC,2026-01-24,45.10,264.69,7.26,13.0%,-225.0%,45.0%,-62.0%
data center - optics,LITE,2026-01-24,180.61,226.75,13.06,58.0%,-107.0%,1279.0%,-105.0%
data center - optics,COHR,2026-01-24,30.47,283.82,5.12,17.0%,1024.0%,20.0%,-3342.0%
data center - optics,FN,2026-01-24,40.01,48.13,4.66,22.0%,26.0%,18.0%,24.0%
data center - optics,CIEN,2026-01-24,72.25,269.77,6.77,26.0%,-96.0%,35.0%,-56.0%
data center - optics,CSCO,2026-01-24,19.42,28.12,5.11,8.0%,50.0%,7.0%,5.0%
data center - optics,ADI,2026-01-24,30.96,66.88,13.58,26.0%,72.0%,32.0%,65.0%
data center - optics,APH,2026-01-24,31.59,50.33,8.81,53.0%,112.0%,81.0%,106.0%
data center - optics,GLW,2026-01-24,25.93,59.17,5.36,21.0%,-698.0%,20.0%,-468.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-01-24,31.41,44.43,7.73,21.0%,94.0%,66.0%,80.0%
data center - NAND/SSD,WDC,2026-01-24,25.79,34.47,6.73,-31.0%,113.0%,-11.0%,140.0%
data center - NAND/SSD,SNDK,2026-01-24,131.00,NA,8.93,23.0%,-54.0%,-38.0%,-47.0%
,,,,,,,,,
data center - server,DELL,2026-01-24,9.05,15.39,0.73,11.0%,39.0%,15.0%,37.0%
data center - server,SMCI,2026-01-24,19.74,25.41,0.90,-15.0%,-58.0%,-61.0%,-60.0%
,,,,,,,,,
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU),MPWR,2026-01-24,67.15,27.16,19.15,19.0%,18.0%,20.0%,23.0%
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU),VICR,2026-01-24,128.34,83.97,17.26,19.0%,156.0%,158.0%,145.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/120V->48V架构),AEIS,2026-01-24,41.14,68.98,5.74,24.0%,-459.0%,97.0%,-410.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(480V->120V),NVT,2026-01-24,24.46,30.39,4.97,35.0%,42.0%,32.0%,15.0%
data center - 机房配电UPS/PDU(480V->120V),ETN,2026-01-24,21.95,33.12,4.83,10.0%,6.0%,16.0%,0.0%
data center - 机房配电UPS/PDU(480V->120V),VRT,2026-01-24,34.78,68.79,7.20,29.0%,83.0%,39.0%,126.0%
data center - 机房配电UPS/PDU(480V->120V),FLEX,2026-01-24,13.11,28.15,0.90,4.0%,-1.0%,6.0%,-7.0%
data center - 机房配电UPS/PDU(480V->120V),POWL,2026-01-24,20.31,28.14,4.59,8.0%,12.0%,15.0%,12.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kV->480V,ETN,2026-01-24,21.95,33.12,4.83,10.0%,6.0%,16.0%,0.0%
data center - (34.5/13.8/4.16kV->480V,HUBB,2026-01-24,19.77,30.11,4.54,4.0%,11.0%,9.0%,16.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-01-24,11.88,20.27,1.72,8.0%,-9.0%,15.0%,-17.0%
data center - UPS battery,FLNC,2026-01-24,NA,NA,2.18,-15.0%,-39.0%,-5.0%,-62.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-01-24,23.71,32.15,4.53,10.0%,1.0%,-3.0%,-7.0%
data center - onsite power generator,FTAI,2026-01-24,34.20,66.80,12.74,42.0%,54.0%,20.0%,46.0%
data center - onsite power generator,CMI,2026-01-24,16.94,29.68,2.35,-2.0%,-20.0%,0.0%,-34.0%
data center - onsite power generator,BE,2026-01-24,196.65,NA,18.84,57.0%,56.0%,144.0%,57.0%
,,,,,,,,,
data center - construction builder,EME,2026-01-24,18.05,27.92,1.91,16.0%,10.0%,14.0%,9.0%
data center - construction builder,FIX,2026-01-24,31.24,47.49,4.75,35.0%,97.0%,74.0%,99.0%
data center - construction builder,URI,2026-01-24,10.34,23.64,3.66,6.0%,-1.0%,2.0%,-1.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",GEV,2026-01-24,72.71,106.60,4.74,12.0%,-711.0%,180.0%,-571.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-01-24,30.22,69.54,2.57,18.0%,21.0%,24.0%,16.0%
,,,,,,,,,
data center - new IPP,TLN,2026-01-24,8.34,79.60,4.13,35.0%,70.0%,43.0%,23.0%
data center - new IPP,OKLO,2026-01-24,NA,NA,NA,,200.0%,196.0%,198.0%
data center - new IPP,SMR,2026-01-24,NA,NA,93.66,1653.0%,1070.0%,1226.0%,1465.0%
,,,,,,,,,
data center - IPP,CEG,2026-01-24,13.34,33.10,3.36,23.0%,-15.0%,23.0%,-22.0%
data center - IPP,VST,2026-01-24,7.44,57.20,2.47,-3.0%,-64.0%,-20.0%,-67.0%
data center - IPP,NRG,2026-01-24,13.54,21.82,0.96,5.0%,-123.0%,-68.0%,-117.0%
,,,,,,,,,
data center - uranium,CCJ,2026-01-24,76.81,143.18,19.83,-16.0%,-58.0%,-20.0%,-102.0%
data center - uranium,UEC,2026-01-24,NA,NA,180.91,-100.0%,-49.0%,120.0%,-49.0%
data center - uranium,LEU,2026-01-24,53.74,45.02,11.88,30.0%,36.0%,208.0%,-178.0%
,,,,,,,,,
data center - HVAC,TT,2026-01-24,20.46,29.72,4.07,6.0%,13.0%,14.0%,10.0%
data center - HVAC,CARR,2026-01-24,14.80,23.00,2.19,-7.0%,-44.0%,-17.0%,-28.0%
data center - HVAC,JCI,2026-01-24,21.82,22.31,2.94,3.0%,-45.0%,1.0%,167.0%
data center - HVAC,SPXC,2026-01-24,22.55,45.02,4.87,23.0%,23.0%,32.0%,24.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-01-24,NA,NA,85.63,48.0%,16.0%,7.0%,-65.0%
aerospace - & defense,DXYZ,2026-01-24,22.45,17.00,NA,-5512.0%,-297.0%,N/A,-297.0%
aerospace - & defense,FLY,2026-01-24,NA,NA,41.71,38.0%,227.0%,96.0%,204.0%
aerospace - & defense,LUNR,2026-01-24,NA,NA,16.41,-10.0%,-88.0%,32.0%,-87.0%
aerospace - & defense,PL,2026-01-24,NA,NA,29.92,33.0%,191.0%,-37.0%,195.0%
aerospace - & defense,PLTR,2026-01-24,454.58,396.63,103.75,63.0%,206.0%,229.0%,231.0%
aerospace - & defense,KTOS,2026-01-24,226.17,898.94,14.51,26.0%,105.0%,12.0%,172.0%
aerospace - & defense,AVAV,2026-01-24,117.22,NA,11.22,151.0%,-425.0%,126.0%,-327.0%
aerospace - & defense,ONDS,2026-01-24,NA,NA,199.03,582.0%,-25.0%,100.0%,-18.0%
aerospace - & defense,RTX,2026-01-24,23.37,40.23,3.06,12.0%,28.0%,19.0%,30.0%
aerospace - & defense,LMT,2026-01-24,20.26,32.98,1.86,9.0%,1.0%,6.0%,0.0%
aerospace - & defense,NOC,2026-01-24,20.00,24.16,2.35,4.0%,11.0%,12.0%,7.0%
aerospace - & defense,LHX,2026-01-24,21.50,38.09,3.05,7.0%,32.0%,11.0%,16.0%
aerospace - & defense,GD,2026-01-24,16.91,23.54,1.91,11.0%,14.0%,11.0%,14.0%
aerospace - & defense,HII,2026-01-24,22.04,28.92,1.37,16.0%,82.0%,51.0%,44.0%
aerospace - & defense,CW,2026-01-24,33.67,52.87,7.09,9.0%,12.0%,13.0%,12.0%
aerospace - & defense,BWXT,2026-01-24,47.03,62.13,6.21,29.0%,19.0%,19.0%,18.0%
aerospace - & defense,LDOS,2026-01-24,12.26,17.84,1.41,7.0%,3.0%,4.0%,1.0%
aerospace - & defense,BAH,2026-01-24,12.06,15.61,1.06,-8.0%,-55.0%,-32.0%,-55.0%
aerospace - & defense,CACI,2026-01-24,16.89,28.35,1.63,6.0%,18.0%,13.0%,13.0%
,,,,,,,,,
chips,QCOM,2026-01-24,12.15,31.86,3.77,10.0%,14.0%,6.0%,-207.0%
chips,INTC,2026-01-24,20.84,NA,4.25,-4.0%,-44.0%,19.0%,369.0%
chips,ARM,2026-01-24,112.87,149.06,27.91,34.0%,372.0%,102.0%,122.0%
,,,,,,,,,
robotic,PH,2026-01-24,24.69,33.05,5.85,4.0%,19.0%,8.0%,16.0%
robotic,ALNT,2026-01-24,18.12,56.40,2.00,11.0%,207.0%,46.0%,209.0%
robotic,ROK,2026-01-24,27.06,54.55,5.63,14.0%,-77.0%,38.0%,-42.0%
robotic,SNPS,2026-01-24,56.10,62.49,13.60,38.0%,60.0%,38.0%,-60.0%
robotic,SYM,2026-01-24,NA,NA,16.57,7.0%,-142.0%,-115.0%,-173.0%
robotic,ATI,2026-01-24,23.24,39.84,3.66,7.0%,26.0%,15.0%,33.0%
,,,,,,,,,
material - copper/aluminum/lithium,BHP,2026-01-24,7.65,19.02,3.34,-6.0%,-13.0%,-8.0%,-28.0%
material - copper/aluminum/lithium,RIO,2026-01-24,6.57,14.34,2.10,N/A,N/A,N/A,N/A
material - copper/aluminum/lithium,VALE,2026-01-24,6.48,12.79,1.84,9.0%,-26.0%,11.0%,11.0%
material - copper/aluminum/lithium,SCCO,2026-01-24,21.78,39.63,12.24,15.0%,21.0%,20.0%,24.0%
material - copper/aluminum/lithium,FCX,2026-01-24,12.63,39.90,3.40,-4.0%,-38.0%,-32.0%,48.0%
material - copper/aluminum/lithium,AA,2026-01-24,9.11,13.89,1.28,-13.0%,-74.0%,-54.0%,12.0%
material - copper/aluminum/lithium,ALB,2026-01-24,38.88,NA,4.51,-3.0%,-80.0%,-215.0%,-82.0%
material - copper/aluminum/lithium,LAC,2026-01-24,NA,NA,NA,,2371.0%,69.0%,2353.0%
,,,,,,,,,
material - rare earth(永磁体),CLF,2026-01-24,NA,NA,0.46,4.0%,1.0%,243.0%,4.0%
material - rare earth(永磁体),CRS,2026-01-24,24.38,41.07,5.78,2.0%,43.0%,25.0%,45.0%
material - rare earth(永磁体),MP,2026-01-24,NA,NA,52.98,-15.0%,68.0%,82.0%,64.0%
material - rare earth(永磁体),USAR,2026-01-24,NA,NA,NA,,-10497.0%,712.0%,-11227.0%
material - rare earth(永磁体),EMAT,2026-01-24,NA,NA,NA,,975.0%,104.0%,450.0%
material - rare earth(永磁体),CRML,2026-01-24,NA,NA,NA,N/A,N/A,N/A,N/A
material - rare earth(永磁体),UAMY,2026-01-24,NA,NA,45.90,260.0%,603.0%,608.0%,555.0%
material - rare earth(永磁体),TMQ,2026-01-24,NA,NA,NA,,10.0%,2.0%,10.0%
,,,,,,,,,
quatum,IBM,2026-01-24,18.45,34.98,4.18,9.0%,-403.0%,26.0%,-628.0%
quatum,IONQ,2026-01-24,NA,NA,209.67,222.0%,1920.0%,166.0%,1909.0%
quatum,RGTI,2026-01-24,NA,NA,1033.26,-18.0%,1255.0%,19.0%,1255.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-01-24,20.90,34.61,6.52,14.0%,36.0%,19.0%,46.0%
TMT - SAAS,CRM,2026-01-24,14.83,30.43,5.30,9.0%,44.0%,17.0%,37.0%
TMT - SAAS,NOW,2026-01-24,57.39,80.48,10.91,22.0%,34.0%,37.0%,16.0%
TMT - SAAS,ADBE,2026-01-24,12.98,18.02,5.20,10.0%,14.0%,8.0%,10.0%
TMT - SAAS,INTU,2026-01-24,26.64,38.62,8.08,18.0%,163.0%,54.0%,126.0%
TMT - SAAS,ADP,2026-01-24,17.52,25.43,4.99,7.0%,6.0%,5.0%,6.0%
TMT - SAAS,WDAY,2026-01-24,38.58,79.46,5.41,13.0%,49.0%,48.0%,31.0%
TMT - SAAS,ADSK,2026-01-24,38.61,52.41,8.33,18.0%,33.0%,3.0%,25.0%
TMT - SAAS,TEAM,2026-01-24,NA,NA,6.35,21.0%,87.0%,55.0%,-58.0%
TMT - SAAS,HUBS,2026-01-24,164.16,NA,5.66,21.0%,117.0%,192.0%,103.0%
TMT - SAAS,TWLO,2026-01-24,52.31,307.75,3.97,15.0%,-995.0%,78.0%,-483.0%
TMT - SAAS,ZM,2026-01-24,13.41,16.67,5.29,4.0%,183.0%,59.0%,196.0%
TMT - SAAS,DOCU,2026-01-24,27.76,40.21,3.64,8.0%,33.0%,34.0%,34.0%
TMT - SAAS,BILL,2026-01-24,1047.59,NA,3.24,10.0%,-128.0%,-29.0%,-133.0%
TMT - SAAS,GDDY,2026-01-24,14.08,17.87,2.88,10.0%,21.0%,15.0%,10.0%
TMT - SAAS,WIX,2026-01-24,26.53,38.34,2.52,14.0%,-61.0%,7.0%,-102.0%
TMT - SAAS,PATH,2026-01-24,170.18,34.91,5.10,16.0%,-196.0%,-149.0%,-1967.0%
,,,,,,,,,
CN,BABA,2026-01-24,18.14,23.85,2.77,5.0%,-52.0%,-67.0%,-52.0%
CN,NIO,2026-01-24,NA,NA,0.97,17.0%,-32.0%,,-29.0%
,,,,,,,,,
Fin - bank,JPM,2026-01-24,NA,14.88,2.90,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-01-24,NA,13.49,1.94,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-01-24,NA,16.30,1.19,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-01-24,NA,15.87,2.00,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-01-24,NA,17.54,2.38,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-01-24,NA,17.91,2.27,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-01-24,10.99,24.29,3.17,10.0%,19.0%,N/A,16.0%
Fin - credit,COF,2026-01-24,NA,92.16,2.20,N/A,98.0%,N/A,82.0%
Fin - credit,AFRM,2026-01-24,20.39,104.19,7.37,34.0%,-184.0%,N/A,-181.0%
Fin - credit,KLAR,2026-01-24,NA,NA,3.26,28.0%,-680.0%,-216.0%,-628.0%
Fin - credit,SOFI,2026-01-24,40.05,46.87,7.33,28.0%,133.0%,N/A,129.0%
Fin - credit,UPST,2026-01-24,131.35,198.81,4.56,71.0%,-576.0%,-175.0%,-570.0%
Fin - credit,FICO,2026-01-24,41.60,58.19,18.38,14.0%,18.0%,25.0%,14.0%
,,,,,,,,,
Fin - payment,V,2026-01-24,22.34,32.29,15.59,12.0%,-2.0%,11.0%,-4.0%
Fin - payment,MA,2026-01-24,24.26,33.56,14.96,17.0%,29.0%,21.0%,20.0%
Fin - payment,FISV,2026-01-24,7.13,10.45,1.72,1.0%,-24.0%,-15.0%,40.0%
Fin - payment,PYPL,2026-01-24,7.43,11.36,1.61,8.0%,17.0%,9.0%,24.0%
Fin - payment,XYZ,2026-01-24,13.65,13.45,1.69,2.0%,86.0%,28.0%,63.0%
Fin - payment,TOST,2026-01-24,57.62,77.52,3.39,25.0%,82.0%,115.0%,88.0%
,,,,,,,,,
Fin - broker,SCHW,2026-01-24,8.97,21.94,6.56,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-01-24,-2.16,35.09,3.31,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-01-24,52.75,44.41,22.76,99.0%,314.0%,N/A,271.0%
Fin - broker,COIN,2026-01-24,12.93,18.78,6.69,22.0%,632.0%,N/A,473.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-01-24,20.68,32.28,7.40,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-01-24,29.99,43.16,13.11,41.0%,-20.0%,N/A,-20.0%
Fin - asset manage,KKR,2026-01-24,38.64,51.66,6.10,-2.0%,34.0%,N/A,43.0%
Fin - asset manage,BN,2026-01-24,17.32,133.14,1.54,-7.0%,-83.0%,N/A,743.0%
Fin - asset manage,APO,2026-01-24,10.90,20.19,2.84,26.0%,39.0%,N/A,120.0%
Fin - asset manage,SSNC,2026-01-24,11.14,25.40,3.39,7.0%,13.0%,9.0%,28.0%
Fin - asset manage,CWAN,2026-01-24,93.76,15.81,11.05,77.0%,-334.0%,236.0%,-385.0%
,,,,,,,,,
Fin - mm,VIRT,2026-01-24,7.84,8.05,1.83,26.0%,22.0%,N/A,29.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-01-24,18.03,31.48,8.30,7.0%,20.0%,N/A,24.0%
Fin - data & stock exchange,NDAQ,2026-01-24,22.03,34.96,6.86,3.0%,49.0%,N/A,38.0%
Fin - data & stock exchange,CME,2026-01-24,22.98,27.41,15.94,-3.0%,0.0%,N/A,-1.0%
Fin - data & stock exchange,CBOE,2026-01-24,19.23,29.67,6.26,8.0%,39.0%,N/A,38.0%
Fin - data & stock exchange,MRX,2026-01-24,-1.83,14.40,0.96,,,N/A,
Fin - data & stock exchange,SPGI,2026-01-24,23.46,38.79,10.76,9.0%,18.0%,25.0%,21.0%
Fin - data & stock exchange,MSCI,2026-01-24,26.49,37.39,14.50,9.0%,11.0%,9.0%,16.0%
Fin - data & stock exchange,MCO,2026-01-24,26.32,42.14,12.46,11.0%,23.0%,22.0%,21.0%
Fin - data & stock exchange,TW,2026-01-24,20.88,35.11,12.19,13.0%,55.0%,17.0%,63.0%
Fin - data & stock exchange,MKTX,2026-01-24,13.82,29.17,7.56,1.0%,1.0%,N/A,-5.0%
,,,,,,,,,
Industry - farm machinery,DE,2026-01-24,16.45,27.80,3.05,11.0%,-6.0%,-6.0%,-14.0%
Industry - farm machinery,PCAR,2026-01-24,15.47,23.88,2.17,-19.0%,-41.0%,-41.0%,-39.0%
,,,,,,,,,
aerospace - aftermarket,BA,2026-01-24,NA,NA,2.44,30.0%,-16.0%,-19.0%,-12.0%
aerospace - aftermarket,GE,2026-01-24,33.39,36.06,6.76,18.0%,24.0%,,34.0%
aerospace - aftermarket,HWM,2026-01-24,38.88,60.31,10.83,14.0%,40.0%,26.0%,16.0%
aerospace - aftermarket,TDG,2026-01-24,23.41,44.22,9.05,12.0%,24.0%,18.0%,34.0%
aerospace - aftermarket,HEI,2026-01-24,35.58,68.19,8.96,19.0%,35.0%,9.0%,35.0%
aerospace - aftermarket,FTAI,2026-01-24,34.20,66.80,12.74,42.0%,54.0%,20.0%,46.0%
aerospace - aftermarket,CRS,2026-01-24,24.38,41.07,5.78,2.0%,43.0%,25.0%,45.0%
,,,,,,,,,
Industry - police equipment,MSI,2026-01-24,22.98,32.23,5.91,8.0%,4.0%,11.0%,0.0%
Industry - police equipment,AXON,2026-01-24,964.75,194.09,18.91,31.0%,-80.0%,-41.0%,-103.0%
,,,,,,,,,
Industry - auto manufactueres,RACE,2026-01-24,20.52,34.19,7.69,14.0%,12.0%,11.0%,8.0%
