sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - cybersecurity,CRWD,2026-01-28,60538.97,NA,26.32,22.0%,121.0%,2.0%,102.0%
TMT - cybersecurity,FTNT,2026-01-28,27.17,33.83,9.32,14.0%,-5.0%,17.0%,-12.0%
TMT - cybersecurity,ZS,2026-01-28,1689.82,NA,12.15,26.0%,90.0%,-289.0%,-4.0%
TMT - cybersecurity,NET,2026-01-28,868.11,NA,32.30,31.0%,-114.0%,88.0%,-92.0%
TMT - cybersecurity,CYBR,2026-01-28,815.89,NA,17.37,43.0%,-338.0%,-163.0%,-554.0%
TMT - cybersecurity,OKTA,2026-01-28,65.22,84.22,5.72,12.0%,100.0%,683.0%,169.0%
TMT - cybersecurity,RBRK,2026-01-28,NA,NA,10.80,48.0%,-53.0%,-44.0%,-51.0%
TMT - cybersecurity,CVLT,2026-01-28,35.80,47.25,3.51,19.0%,79.0%,55.0%,61.0%
TMT - cybersecurity,NTNX,2026-01-28,38.37,56.27,4.35,13.0%,78.0%,29.0%,107.0%
,,,,,,,,,
TMT - Data/Infra/Observability,SNOW,2026-01-28,NA,NA,17.04,29.0%,-12.0%,-15.0%,-9.0%
TMT - Data/Infra/Observability,MDB,2026-01-28,NA,NA,14.54,19.0%,-119.0%,-58.0%,-79.0%
TMT - Data/Infra/Observability,DDOG,2026-01-28,641.42,478.66,15.43,28.0%,-36.0%,-22.0%,-34.0%
TMT - Data/Infra/Observability,DT,2026-01-28,43.26,24.64,6.69,18.0%,51.0%,29.0%,30.0%
,,,,,,,,,
TMT - devops,GTLB,2026-01-28,NA,NA,6.96,25.0%,-37.0%,-72.0%,-128.0%
TMT - devops,FROG,2026-01-28,NA,NA,14.22,26.0%,-38.0%,-17.0%,-28.0%
TMT - devops,DBX,2026-01-28,11.50,14.93,2.61,-1.0%,18.0%,31.0%,16.0%
,,,,,,,,,
data center,NOK,2026-01-28,12.09,38.85,1.74,19.0%,10.0%,24.0%,-51.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-01-28,23.25,33.12,8.30,14.0%,86.0%,25.0%,95.0%
data center - hyper scaler,CRWV,2026-01-28,31.82,NA,12.14,134.0%,-26.0%,84.0%,-72.0%
data center - hyper scaler,NBIS,2026-01-28,NA,NA,73.17,237.0%,118.0%,-51.0%,27.0%
data center - hyper scaler,IREN,2026-01-28,88.93,31.94,29.94,355.0%,-1241.0%,-444.0%,-844.0%
data center - hyper scaler,WULF,2026-01-28,NA,NA,37.51,87.0%,2170.0%,-3378.0%,1876.0%
data center - hyper scaler,CIFR,2026-01-28,197.57,NA,36.29,198.0%,-96.0%,-260.0%,-96.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-01-28,40.91,47.51,24.90,62.0%,70.0%,65.0%,65.0%
data center - semi chip,MU,2026-01-28,21.86,41.29,11.55,57.0%,182.0%,97.0%,180.0%
data center - semi chip,AVGO,2026-01-28,46.39,69.55,24.57,28.0%,83.0%,30.0%,97.0%
data center - semi chip,AMD,2026-01-28,66.97,124.51,12.81,36.0%,78.0%,30.0%,61.0%
,,,,,,,,,
data center - semi equip,ASML,2026-01-28,40.77,53.40,15.56,7.0%,8.0%,9.0%,9.0%
data center - semi equip,LRCX,2026-01-28,43.52,52.75,15.35,28.0%,44.0%,42.0%,41.0%
data center - semi equip,AMAT,2026-01-28,29.82,38.84,9.42,-3.0%,20.0%,-7.0%,10.0%
data center - semi equip,KLAC,2026-01-28,37.38,51.01,17.05,13.0%,21.0%,13.0%,19.0%
,,,,,,,,,
data center - package,TSM,2026-01-28,20.31,32.16,14.51,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-01-28,14.91,40.34,2.21,14.0%,25.0%,23.0%,21.0%
data center - package,AMKR,2026-01-28,12.17,41.71,1.98,7.0%,9.0%,8.0%,3.0%
,,,,,,,,,
data center - test,TER,2026-01-28,58.76,90.98,13.70,4.0%,-7.0%,-3.0%,-18.0%
,,,,,,,,,
data center - PCB,TTMI,2026-01-28,28.27,78.66,3.66,22.0%,147.0%,22.0%,271.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-01-28,35.65,55.53,3.49,28.0%,151.0%,45.0%,199.0%
,,,,,,,,,
data center - router,ANET,2026-01-28,48.34,56.94,22.30,27.0%,22.0%,25.0%,14.0%
data center - router,MRVL,2026-01-28,29.87,29.22,9.08,37.0%,-395.0%,-22877.0%,-381.0%
,,,,,,,,,
data center - optics,CRDO,2026-01-28,100.90,113.62,29.53,272.0%,-2230.0%,-2601.0%,-2058.0%
data center - optics,MTSI,2026-01-28,83.63,NA,17.49,30.0%,72.0%,25.0%,53.0%
data center - optics,SMTC,2026-01-28,45.86,269.36,7.39,13.0%,-225.0%,45.0%,-62.0%
data center - optics,LITE,2026-01-28,203.67,258.29,14.87,58.0%,-107.0%,1279.0%,-105.0%
data center - optics,COHR,2026-01-28,33.57,317.83,5.74,17.0%,1024.0%,20.0%,-3342.0%
data center - optics,FN,2026-01-28,42.79,51.28,4.96,22.0%,26.0%,18.0%,24.0%
data center - optics,CIEN,2026-01-28,81.15,303.34,7.61,26.0%,-96.0%,35.0%,-56.0%
data center - optics,CSCO,2026-01-28,20.46,29.70,5.39,8.0%,50.0%,7.0%,5.0%
data center - optics,ADI,2026-01-28,32.05,69.33,14.08,26.0%,72.0%,32.0%,65.0%
data center - optics,APH,2026-01-28,30.99,49.35,8.64,53.0%,112.0%,81.0%,106.0%
data center - optics,GLW,2026-01-28,28.77,66.30,6.01,21.0%,-698.0%,20.0%,-468.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-01-28,34.88,50.62,9.50,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-01-28,30.49,40.90,7.99,-31.0%,113.0%,-11.0%,140.0%
data center - NAND/SSD,SNDK,2026-01-28,144.56,NA,9.85,23.0%,-54.0%,-38.0%,-47.0%
,,,,,,,,,
data center - server,DELL,2026-01-28,9.21,15.75,0.75,11.0%,39.0%,15.0%,37.0%
data center - server,SMCI,2026-01-28,19.74,25.40,0.90,-15.0%,-58.0%,-61.0%,-60.0%
,,,,,,,,,
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU),MPWR,2026-01-28,73.58,29.70,20.94,19.0%,18.0%,20.0%,23.0%
data center - 板级DC-DC(48V->6V->VRM->1V GPU/CPU),VICR,2026-01-28,142.49,92.75,19.06,19.0%,156.0%,158.0%,145.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/120V->48V架构),AEIS,2026-01-28,41.81,70.11,5.83,24.0%,-459.0%,97.0%,-410.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(480V->120V),NVT,2026-01-28,25.25,31.45,5.15,35.0%,42.0%,32.0%,15.0%
data center - 机房配电UPS/PDU(480V->120V),ETN,2026-01-28,22.95,34.76,5.07,10.0%,6.0%,16.0%,0.0%
data center - 机房配电UPS/PDU(480V->120V),VRT,2026-01-28,36.46,72.17,7.55,29.0%,83.0%,39.0%,126.0%
data center - 机房配电UPS/PDU(480V->120V),FLEX,2026-01-28,13.55,29.18,0.93,4.0%,-1.0%,6.0%,-7.0%
data center - 机房配电UPS/PDU(480V->120V),POWL,2026-01-28,21.72,29.92,4.89,8.0%,12.0%,15.0%,12.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kV->480V,ETN,2026-01-28,22.95,34.76,5.07,10.0%,6.0%,16.0%,0.0%
data center - (34.5/13.8/4.16kV->480V,HUBB,2026-01-28,19.98,30.44,4.59,4.0%,11.0%,9.0%,16.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-01-28,12.26,21.00,1.78,8.0%,-9.0%,15.0%,-17.0%
data center - UPS battery,FLNC,2026-01-28,NA,NA,2.45,-15.0%,-39.0%,-5.0%,-62.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-01-28,24.30,33.05,4.66,10.0%,1.0%,-3.0%,-7.0%
data center - onsite power generator,FTAI,2026-01-28,32.17,62.45,11.91,42.0%,54.0%,20.0%,46.0%
data center - onsite power generator,CMI,2026-01-28,17.12,30.03,2.38,-2.0%,-20.0%,0.0%,-34.0%
data center - onsite power generator,BE,2026-01-28,220.74,NA,21.21,57.0%,56.0%,144.0%,57.0%
,,,,,,,,,
data center - construction builder,EME,2026-01-28,18.96,29.31,2.01,16.0%,10.0%,14.0%,9.0%
data center - construction builder,FIX,2026-01-28,32.68,49.65,4.97,35.0%,97.0%,74.0%,99.0%
data center - construction builder,URI,2026-01-28,10.24,23.36,3.61,6.0%,-1.0%,2.0%,-1.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",GEV,2026-01-28,78.43,114.65,5.10,12.0%,-711.0%,180.0%,-571.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-01-28,31.04,71.57,2.65,18.0%,21.0%,24.0%,16.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-01-28,18.94,41.12,1.12,7.0%,141.0%,74.0%,201.0%
,,,,,,,,,
data center - new IPP,TLN,2026-01-28,8.30,79.19,4.10,35.0%,70.0%,43.0%,23.0%
data center - new IPP,OKLO,2026-01-28,NA,NA,NA,,200.0%,196.0%,198.0%
data center - new IPP,SMR,2026-01-28,NA,NA,93.68,1653.0%,1070.0%,1226.0%,1465.0%
,,,,,,,,,
data center - IPP,CEG,2026-01-28,13.28,32.95,3.35,23.0%,-15.0%,23.0%,-22.0%
data center - IPP,VST,2026-01-28,7.62,59.06,2.55,-3.0%,-64.0%,-20.0%,-67.0%
data center - IPP,NRG,2026-01-28,13.91,22.68,1.00,5.0%,-123.0%,-68.0%,-117.0%
,,,,,,,,,
data center - uranium,CCJ,2026-01-28,80.22,149.58,20.71,-16.0%,-58.0%,-20.0%,-102.0%
data center - uranium,UEC,2026-01-28,NA,NA,187.42,-100.0%,-49.0%,120.0%,-49.0%
data center - uranium,LEU,2026-01-28,57.17,47.67,12.58,30.0%,36.0%,208.0%,-178.0%
,,,,,,,,,
data center - HVAC,TT,2026-01-28,21.20,30.84,4.22,6.0%,13.0%,14.0%,10.0%
data center - HVAC,CARR,2026-01-28,14.87,23.12,2.20,-7.0%,-44.0%,-17.0%,-28.0%
data center - HVAC,JCI,2026-01-28,22.41,23.00,3.03,3.0%,-45.0%,1.0%,167.0%
data center - HVAC,SPXC,2026-01-28,22.58,45.09,4.87,23.0%,23.0%,32.0%,24.0%
,,,,,,,,,
material - copper/aluminum/lithium,BHP,2026-01-28,7.89,19.70,3.46,-6.0%,-13.0%,-8.0%,-28.0%
material - copper/aluminum/lithium,RIO,2026-01-28,6.70,14.66,2.15,N/A,N/A,N/A,N/A
material - copper/aluminum/lithium,VALE,2026-01-28,6.60,13.08,1.89,9.0%,-26.0%,11.0%,11.0%
material - copper/aluminum/lithium,SCCO,2026-01-28,22.98,41.85,12.93,15.0%,21.0%,20.0%,24.0%
material - copper/aluminum/lithium,FCX,2026-01-28,13.04,41.44,3.53,-4.0%,-38.0%,-32.0%,48.0%
material - copper/aluminum/lithium,TMQ,2026-01-28,NA,NA,NA,,10.0%,2.0%,10.0%
material - copper/aluminum/lithium,AA,2026-01-28,8.69,13.22,1.22,-13.0%,-74.0%,-54.0%,12.0%
material - copper/aluminum/lithium,CENX,2026-01-28,19.51,60.95,1.80,17.0%,-79.0%,-10.0%,-69.0%
material - copper/aluminum/lithium,ALB,2026-01-28,37.94,NA,4.38,-3.0%,-80.0%,-215.0%,-82.0%
material - copper/aluminum/lithium,LAC,2026-01-28,NA,NA,NA,,2371.0%,69.0%,2353.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-01-28,NA,NA,83.84,48.0%,16.0%,7.0%,-65.0%
aerospace - & defense,DXYZ,2026-01-28,24.53,18.57,NA,-5512.0%,-297.0%,N/A,-297.0%
aerospace - & defense,FLY,2026-01-28,NA,NA,40.84,38.0%,227.0%,96.0%,204.0%
aerospace - & defense,LUNR,2026-01-28,NA,NA,18.48,-10.0%,-88.0%,32.0%,-87.0%
aerospace - & defense,RDW,2026-01-28,NA,NA,7.27,51.0%,60.0%,566.0%,76.0%
aerospace - & defense,PL,2026-01-28,NA,NA,32.43,33.0%,191.0%,-37.0%,195.0%
aerospace - & defense,PLTR,2026-01-28,424.65,370.92,97.03,63.0%,206.0%,229.0%,231.0%
aerospace - & defense,KTOS,2026-01-28,228.73,908.88,14.67,26.0%,105.0%,12.0%,172.0%
aerospace - & defense,AVAV,2026-01-28,116.69,NA,11.16,151.0%,-425.0%,126.0%,-327.0%
aerospace - & defense,ONDS,2026-01-28,NA,NA,208.13,582.0%,-25.0%,100.0%,-18.0%
aerospace - & defense,RTX,2026-01-28,22.72,40.20,3.02,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-01-28,20.47,33.37,1.89,9.0%,1.0%,6.0%,0.0%
aerospace - & defense,NOC,2026-01-28,19.36,23.50,2.33,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-01-28,21.75,38.62,3.09,7.0%,32.0%,11.0%,16.0%
aerospace - & defense,GD,2026-01-28,16.61,23.10,1.87,11.0%,14.0%,11.0%,14.0%
aerospace - & defense,HII,2026-01-28,22.38,29.44,1.39,16.0%,82.0%,51.0%,44.0%
aerospace - & defense,CW,2026-01-28,34.22,53.76,7.21,9.0%,12.0%,13.0%,12.0%
aerospace - & defense,BWXT,2026-01-28,48.35,64.00,6.40,29.0%,19.0%,19.0%,18.0%
aerospace - & defense,LDOS,2026-01-28,12.02,17.43,1.38,7.0%,3.0%,4.0%,1.0%
aerospace - & defense,BAH,2026-01-28,11.27,13.48,0.96,-10.0%,-25.0%,-14.0%,7.0%
aerospace - & defense,CACI,2026-01-28,16.42,27.38,1.57,6.0%,18.0%,13.0%,13.0%
,,,,,,,,,
material - rare earth(永磁体),CLF,2026-01-28,NA,NA,0.43,4.0%,1.0%,243.0%,4.0%
material - rare earth(永磁体),CRS,2026-01-28,24.17,40.72,5.73,2.0%,43.0%,25.0%,45.0%
material - rare earth(永磁体),MP,2026-01-28,NA,NA,50.18,-15.0%,68.0%,82.0%,64.0%
material - rare earth(永磁体),USAR,2026-01-28,NA,NA,NA,,-10497.0%,712.0%,-11227.0%
material - rare earth(永磁体),EMAT,2026-01-28,NA,NA,NA,,975.0%,104.0%,450.0%
material - rare earth(永磁体),CRML,2026-01-28,NA,NA,NA,N/A,N/A,N/A,N/A
material - rare earth(永磁体),UAMY,2026-01-28,NA,NA,39.34,260.0%,603.0%,608.0%,555.0%
,,,,,,,,,
chips,QCOM,2026-01-28,11.92,31.24,3.70,10.0%,14.0%,6.0%,-207.0%
chips,INTC,2026-01-28,22.59,NA,4.58,-4.0%,-44.0%,15.0%,369.0%
chips,ARM,2026-01-28,106.30,140.58,26.33,34.0%,372.0%,102.0%,122.0%
,,,,,,,,,
robotic,PH,2026-01-28,24.46,32.72,5.79,4.0%,19.0%,8.0%,16.0%
robotic,MOG-A,2026-01-28,20.72,39.73,2.51,14.0%,62.0%,18.0%,50.0%
robotic,ALNT,2026-01-28,17.44,53.96,1.92,11.0%,207.0%,46.0%,209.0%
robotic,ROK,2026-01-28,26.98,54.39,5.61,14.0%,-77.0%,38.0%,-42.0%
robotic,SNPS,2026-01-28,57.18,63.84,13.90,38.0%,60.0%,38.0%,-60.0%
robotic,SYM,2026-01-28,NA,NA,14.44,7.0%,-142.0%,-115.0%,-173.0%
robotic,ATI,2026-01-28,22.92,39.24,3.61,7.0%,26.0%,15.0%,33.0%
,,,,,,,,,
quatum,IBM,2026-01-28,18.55,35.21,4.21,9.0%,-403.0%,26.0%,-628.0%
quatum,IONQ,2026-01-28,NA,NA,201.24,222.0%,1920.0%,166.0%,1909.0%
quatum,RGTI,2026-01-28,NA,NA,962.54,-18.0%,1255.0%,19.0%,1255.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-01-28,21.27,35.22,6.64,14.0%,36.0%,19.0%,46.0%
TMT - SAAS,CRM,2026-01-28,14.89,30.55,5.32,9.0%,44.0%,17.0%,37.0%
TMT - SAAS,NOW,2026-01-28,56.10,78.72,10.67,22.0%,34.0%,37.0%,16.0%
TMT - SAAS,ADBE,2026-01-28,12.85,17.84,5.15,10.0%,14.0%,8.0%,10.0%
TMT - SAAS,INTU,2026-01-28,25.60,37.08,7.75,18.0%,163.0%,54.0%,126.0%
TMT - SAAS,ADP,2026-01-28,16.93,24.55,4.82,7.0%,6.0%,5.0%,6.0%
TMT - SAAS,WDAY,2026-01-28,39.18,80.63,5.49,13.0%,49.0%,48.0%,31.0%
TMT - SAAS,ADSK,2026-01-28,38.27,51.95,8.26,18.0%,33.0%,3.0%,25.0%
TMT - SAAS,TEAM,2026-01-28,NA,NA,6.46,21.0%,87.0%,55.0%,-58.0%
TMT - SAAS,HUBS,2026-01-28,161.37,NA,5.57,21.0%,117.0%,192.0%,103.0%
TMT - SAAS,TWLO,2026-01-28,55.64,325.98,4.21,15.0%,-995.0%,78.0%,-483.0%
TMT - SAAS,ZM,2026-01-28,15.84,18.74,5.94,4.0%,183.0%,59.0%,196.0%
TMT - SAAS,DOCU,2026-01-28,27.21,39.46,3.57,8.0%,33.0%,34.0%,34.0%
TMT - SAAS,BILL,2026-01-28,1000.29,NA,3.10,10.0%,-128.0%,-29.0%,-133.0%
TMT - SAAS,GDDY,2026-01-28,14.09,17.89,2.88,10.0%,21.0%,15.0%,10.0%
TMT - SAAS,WIX,2026-01-28,27.91,40.34,2.65,14.0%,-61.0%,7.0%,-102.0%
TMT - SAAS,PATH,2026-01-28,162.45,33.58,4.90,16.0%,-196.0%,-149.0%,-1967.0%
,,,,,,,,,
CN,BABA,2026-01-28,18.32,24.08,2.80,5.0%,-52.0%,-67.0%,-52.0%
CN,NIO,2026-01-28,NA,NA,0.95,17.0%,-32.0%,,-29.0%
,,,,,,,,,
Fin - bank,JPM,2026-01-28,NA,15.00,2.92,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-01-28,NA,13.43,1.93,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-01-28,NA,16.33,1.19,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-01-28,NA,15.95,2.00,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-01-28,NA,17.72,2.40,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-01-28,NA,18.11,2.29,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-01-28,10.89,24.06,3.14,10.0%,19.0%,N/A,16.0%
Fin - credit,COF,2026-01-28,NA,93.73,2.24,N/A,98.0%,N/A,82.0%
Fin - credit,AFRM,2026-01-28,18.97,95.35,6.74,34.0%,-184.0%,N/A,-181.0%
Fin - credit,KLAR,2026-01-28,NA,NA,3.05,28.0%,-680.0%,-216.0%,-628.0%
Fin - credit,SOFI,2026-01-28,38.67,45.29,7.09,28.0%,133.0%,N/A,129.0%
Fin - credit,UPST,2026-01-28,129.81,195.90,4.49,71.0%,-576.0%,-175.0%,-570.0%
Fin - credit,FICO,2026-01-28,41.69,58.14,18.42,14.0%,18.0%,25.0%,14.0%
,,,,,,,,,
Fin - payment,V,2026-01-28,22.34,32.30,15.60,12.0%,-2.0%,11.0%,-4.0%
Fin - payment,MA,2026-01-28,24.13,33.38,14.88,17.0%,29.0%,21.0%,20.0%
Fin - payment,FISV,2026-01-28,7.00,10.10,1.66,1.0%,-24.0%,-15.0%,40.0%
Fin - payment,PYPL,2026-01-28,7.11,10.86,1.54,8.0%,17.0%,9.0%,24.0%
Fin - payment,XYZ,2026-01-28,13.23,13.05,1.64,2.0%,86.0%,28.0%,63.0%
Fin - payment,TOST,2026-01-28,54.29,73.45,3.21,25.0%,82.0%,115.0%,88.0%
,,,,,,,,,
Fin - broker,SCHW,2026-01-28,9.11,22.19,6.64,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-01-28,-2.28,34.03,3.21,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-01-28,51.53,43.23,22.16,99.0%,314.0%,N/A,271.0%
Fin - broker,COIN,2026-01-28,12.45,18.15,6.47,22.0%,632.0%,N/A,473.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-01-28,20.50,31.97,7.32,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-01-28,29.31,42.04,12.77,41.0%,-20.0%,N/A,-20.0%
Fin - asset manage,KKR,2026-01-28,37.88,49.89,5.89,-2.0%,34.0%,N/A,43.0%
Fin - asset manage,BN,2026-01-28,17.32,133.05,1.53,-7.0%,-83.0%,N/A,743.0%
Fin - asset manage,APO,2026-01-28,10.61,19.59,2.75,26.0%,39.0%,N/A,120.0%
Fin - asset manage,SSNC,2026-01-28,11.05,25.17,3.36,7.0%,13.0%,9.0%,28.0%
Fin - asset manage,CWAN,2026-01-28,93.66,15.79,11.04,77.0%,-334.0%,236.0%,-385.0%
,,,,,,,,,
Fin - mm,VIRT,2026-01-28,7.86,8.09,1.84,26.0%,22.0%,N/A,29.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-01-28,17.98,31.38,8.28,7.0%,20.0%,N/A,24.0%
Fin - data & stock exchange,NDAQ,2026-01-28,22.20,35.28,6.92,3.0%,49.0%,N/A,38.0%
Fin - data & stock exchange,CME,2026-01-28,23.16,27.63,16.07,-3.0%,0.0%,N/A,-1.0%
Fin - data & stock exchange,CBOE,2026-01-28,18.52,28.57,6.03,8.0%,39.0%,N/A,38.0%
Fin - data & stock exchange,MRX,2026-01-28,-1.81,14.47,0.97,,,N/A,
Fin - data & stock exchange,SPGI,2026-01-28,23.28,38.48,10.68,9.0%,18.0%,25.0%,21.0%
Fin - data & stock exchange,MSCI,2026-01-28,27.49,38.96,15.11,9.0%,11.0%,9.0%,16.0%
Fin - data & stock exchange,MCO,2026-01-28,26.01,41.62,12.31,11.0%,23.0%,22.0%,21.0%
Fin - data & stock exchange,TW,2026-01-28,20.99,35.28,12.25,13.0%,55.0%,17.0%,63.0%
Fin - data & stock exchange,MKTX,2026-01-28,13.49,28.52,7.39,1.0%,1.0%,N/A,-5.0%
,,,,,,,,,
Industry - farm machinery,DE,2026-01-28,16.70,28.32,3.11,11.0%,-6.0%,-6.0%,-14.0%
Industry - farm machinery,PCAR,2026-01-28,18.29,27.66,2.30,-14.0%,-39.0%,-44.0%,-36.0%
,,,,,,,,,
aerospace - aftermarket,BA,2026-01-28,NA,128.34,2.13,57.0%,-303.0%,-92.0%,-307.0%
aerospace - aftermarket,GE,2026-01-28,33.23,35.89,6.73,18.0%,24.0%,,34.0%
aerospace - aftermarket,HWM,2026-01-28,38.05,58.98,10.60,14.0%,40.0%,26.0%,16.0%
aerospace - aftermarket,TDG,2026-01-28,23.38,44.04,9.03,12.0%,24.0%,18.0%,34.0%
aerospace - aftermarket,HEI,2026-01-28,35.26,67.51,8.87,19.0%,35.0%,9.0%,35.0%
aerospace - aftermarket,FTAI,2026-01-28,32.20,62.51,11.92,42.0%,54.0%,20.0%,46.0%
aerospace - aftermarket,CRS,2026-01-28,24.22,40.80,5.74,2.0%,43.0%,25.0%,45.0%
