sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
data center - semi chip,AVGO,2026-04-16,52.24,77.79,27.65,29.0%,49.0%,26.0%,34.0%
data center - semi chip,AMD,2026-04-16,66.62,105.06,13.08,34.0%,133.0%,33.0%,213.0%
,,,,,,,,,
data center - semi equip,ASML,2026-04-16,38.39,50.64,14.76,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-04-16,44.18,53.52,15.86,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-04-16,34.85,39.97,10.98,-2.0%,10.0%,-2.0%,71.0%
data center - semi equip,KLAC,2026-04-16,39.26,50.34,17.83,7.0%,37.0%,4.0%,39.0%
,,,,,,,,,
data center - semi equip for test,TER,2026-04-16,69.63,104.72,17.91,44.0%,84.0%,81.0%,76.0%
data center - semi equip for test,COHU,2026-04-16,NA,NA,4.07,30.0%,-29.0%,-65.0%,5.0%
data center - semi equip for test,KLIC,2026-04-16,NA,NA,6.08,20.0%,-76.0%,52.0%,-79.0%
,,,,,,,,,
data center - package,TSM,2026-04-16,21.58,34.05,15.37,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-04-16,17.50,47.68,2.91,14.0%,61.0%,39.0%,63.0%
data center - package,AMKR,2026-04-16,13.83,41.94,2.33,16.0%,34.0%,24.0%,63.0%
,,,,,,,,,
data center - PCB,TTMI,2026-04-16,31.02,69.96,4.20,19.0%,333.0%,36.0%,880.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-04-16,37.64,53.50,3.56,44.0%,59.0%,24.0%,76.0%
data center - rack manufacture,FLEX,2026-04-16,16.10,35.81,1.10,8.0%,11.0%,-1.0%,-9.0%
,,,,,,,,,
data center - router,ANET,2026-04-16,48.42,58.10,22.32,29.0%,28.0%,30.0%,19.0%
data center - router,MRVL,2026-04-16,45.43,43.30,14.28,22.0%,91.0%,33.0%,98.0%
,,,,,,,,,
data center - optics,CRDO,2026-04-16,79.74,87.81,27.34,201.0%,428.0%,400.0%,435.0%
data center - optics,MTSI,2026-04-16,89.10,123.05,19.23,25.0%,-129.0%,44.0%,-129.0%
data center - optics,SMTC,2026-04-16,56.45,NA,9.01,9.0%,-568.0%,1.0%,-176.0%
data center - optics,LITE,2026-04-16,252.90,271.88,30.16,65.0%,-328.0%,818.0%,-228.0%
data center - optics,COHR,2026-04-16,53.07,322.44,10.11,17.0%,31.0%,21.0%,104.0%
data center - optics,FN,2026-04-16,52.66,64.39,6.18,36.0%,26.0%,52.0%,30.0%
data center - optics,CIEN,2026-04-16,122.36,312.22,13.57,27.0%,852.0%,242.0%,1575.0%
data center - optics,CSCO,2026-04-16,21.09,29.55,5.62,10.0%,26.0%,15.0%,31.0%
data center - optics,ADI,2026-04-16,32.35,64.55,14.67,30.0%,117.0%,44.0%,112.0%
data center - optics,TXN,2026-04-16,26.16,40.94,11.48,10.0%,1.0%,14.0%,-4.0%
data center - optics,APH,2026-04-16,27.12,44.40,7.89,49.0%,81.0%,82.0%,60.0%
data center - optics,TEL,2026-04-16,16.17,34.00,3.82,22.0%,36.0%,34.0%,42.0%
data center - optics,GLW,2026-04-16,40.34,90.07,9.10,20.0%,55.0%,48.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-04-16,42.07,59.99,11.50,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-04-16,36.66,36.30,11.42,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-04-16,94.10,NA,15.08,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-04-16,12.15,22.14,1.10,40.0%,42.0%,35.0%,47.0%
data center - server,SMCI,2026-04-16,16.17,21.09,0.61,123.0%,33.0%,30.0%,25.0%
,,,,,,,,,
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),MPWR,2026-04-16,86.61,110.06,24.69,21.0%,24.0%,24.0%,-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),VICR,2026-04-16,154.37,78.61,22.78,12.0%,64.0%,51.0%,354.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构),AEIS,2026-04-16,52.38,97.54,7.87,18.0%,41.0%,56.0%,7.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(415VAC->415VAC),NVT,2026-04-16,26.75,30.35,5.39,42.0%,58.0%,26.0%,982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),ETN,2026-04-16,25.22,37.64,5.56,13.0%,11.0%,6.0%,17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),VRT,2026-04-16,52.05,86.46,11.03,23.0%,130.0%,28.0%,203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),POWL,2026-04-16,34.13,45.42,7.62,4.0%,19.0%,20.0%,19.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kVAC->415VAC,ETN,2026-04-16,25.22,37.64,5.56,13.0%,11.0%,6.0%,17.0%
data center - (34.5/13.8/4.16kVAC->415VAC,HUBB,2026-04-16,20.61,31.34,4.74,12.0%,15.0%,19.0%,14.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-04-16,13.20,23.95,1.91,1.0%,-16.0%,-7.0%,-21.0%
data center - UPS battery,FLNC,2026-04-16,NA,NA,1.08,154.0%,20.0%,4.0%,9.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-04-16,28.35,40.97,5.31,18.0%,-7.0%,2.0%,-14.0%
data center - onsite power generator,GEV,2026-04-16,94.88,55.07,6.94,4.0%,-1.0%,48.0%,657.0%
data center - onsite power generator,CMI,2026-04-16,17.88,29.57,2.49,1.0%,19.0%,-2.0%,42.0%
data center - onsite power generator,FTAI,2026-04-16,29.39,55.44,10.45,32.0%,24.0%,18.0%,29.0%
data center - onsite power generator,BE,2026-04-16,371.66,NA,29.31,36.0%,-98.0%,-15.0%,-99.0%
,,,,,,,,,
data center - construction builder,EME,2026-04-16,19.66,28.02,2.08,20.0%,45.0%,13.0%,49.0%
data center - construction builder,FIX,2026-04-16,38.51,55.60,6.21,42.0%,125.0%,78.0%,127.0%
data center - construction builder,URI,2026-04-16,9.05,20.07,3.04,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-04-16,36.20,86.32,3.08,20.0%,1.0%,15.0%,3.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-04-16,21.13,41.72,1.34,17.0%,72.0%,41.0%,129.0%
,,,,,,,,,
data center - new IPP,TLN,2026-04-16,10.98,NA,3.73,74.0%,1362.0%,-338.0%,-543.0%
data center - new IPP,OKLO,2026-04-16,NA,NA,NA,,326.0%,272.0%,303.0%
data center - new IPP,SMR,2026-04-16,NA,NA,122.78,-95.0%,-64.0%,534.0%,-32.0%
,,,,,,,,,
data center - IPP,CEG,2026-04-16,17.20,40.31,4.03,0.0%,-19.0%,-24.0%,-49.0%
data center - IPP,VST,2026-04-16,18.03,75.27,3.29,-68.0%,-32.0%,-122.0%,-53.0%
data center - IPP,NRG,2026-04-16,16.73,42.56,1.18,13.0%,-91.0%,-11.0%,-92.0%
,,,,,,,,,
data center - uranium,CCJ,2026-04-16,82.76,124.18,21.09,2.0%,158.0%,-4.0%,47.0%
data center - uranium,UEC,2026-04-16,NA,NA,369.00,-59.0%,19.0%,730.0%,36.0%
data center - uranium,LEU,2026-04-16,53.83,48.50,8.86,-4.0%,-55.0%,-67.0%,-67.0%
,,,,,,,,,
data center - HVAC,TT,2026-04-16,24.37,35.54,4.79,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-04-16,17.75,35.10,2.30,-6.0%,-99.0%,-54.0%,-93.0%
data center - HVAC,JCI,2026-04-16,23.50,25.86,3.51,7.0%,74.0%,40.0%,25.0%
data center - HVAC,SPXC,2026-04-16,21.77,42.63,4.76,19.0%,35.0%,23.0%,38.0%
,,,,,,,,,
material - steel/copper/aluminum/lithium,NUE,2026-04-16,11.89,25.50,1.35,9.0%,28.0%,17.0%,32.0%
material - steel/copper/aluminum/lithium,STLD,2026-04-16,15.78,24.52,1.56,14.0%,27.0%,26.0%,28.0%
material - steel/copper/aluminum/lithium,CLF,2026-04-16,NA,NA,0.30,0.0%,-23.0%,-118.0%,-46.0%
material - steel/copper/aluminum/lithium,BHP,2026-04-16,7.92,19.73,3.74,2.0%,190.0%,49.0%,505.0%
material - steel/copper/aluminum/lithium,RIO,2026-04-16,6.59,16.39,2.17,,,,
material - steel/copper/aluminum/lithium,VALE,2026-04-16,6.24,32.43,1.94,9.0%,66.0%,41.0%,387.0%
material - steel/copper/aluminum/lithium,SCCO,2026-04-16,19.88,36.26,11.49,39.0%,64.0%,54.0%,65.0%
material - steel/copper/aluminum/lithium,FCX,2026-04-16,14.65,45.24,3.92,-11.0%,-38.0%,-49.0%,48.0%
material - steel/copper/aluminum/lithium,TMQ,2026-04-16,NA,NA,NA,,95.0%,44.0%,95.0%
material - steel/copper/aluminum/lithium,AA,2026-04-16,8.87,15.90,1.43,2.0%,-74.0%,-22.0%,12.0%
material - steel/copper/aluminum/lithium,CENX,2026-04-16,27.40,165.87,2.57,0.0%,-137.0%,4.0%,-96.0%
material - steel/copper/aluminum/lithium,ALB,2026-04-16,39.29,NA,4.91,16.0%,-471.0%,44.0%,-1457.0%
material - steel/copper/aluminum/lithium,LAC,2026-04-16,NA,NA,NA,,-747.0%,227.0%,-564.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-04-16,NA,NA,78.42,36.0%,-19.0%,-15.0%,1.0%
aerospace - & defense,DXYZ,2026-04-16,4.85,8.21,NA,436.0%,-2752.0%,N/A,-2752.0%
aerospace - & defense,FLY,2026-04-16,NA,NA,44.16,539.0%,-7.0%,-1.0%,-60.0%
aerospace - & defense,LUNR,2026-04-16,NA,NA,28.11,-18.0%,-66.0%,76.0%,-73.0%
aerospace - & defense,RDW,2026-04-16,NA,NA,6.40,56.0%,23.0%,182.0%,6.0%
aerospace - & defense,PL,2026-04-16,NA,NA,44.85,41.0%,340.0%,205.0%,334.0%
aerospace - & defense,PLTR,2026-04-16,231.46,224.78,76.01,70.0%,672.0%,3127.0%,670.0%
aerospace - & defense,KTOS,2026-04-16,155.60,565.92,10.36,22.0%,202.0%,33.0%,51.0%
aerospace - & defense,AVAV,2026-04-16,64.62,NA,6.30,143.0%,7347.0%,445.0%,8846.0%
aerospace - & defense,RTX,2026-04-16,22.48,39.48,2.98,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-04-16,17.05,28.27,1.87,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-04-16,18.98,23.10,2.28,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-04-16,21.46,41.54,3.03,2.0%,-22.0%,-7.0%,-34.0%
aerospace - & defense,MOG-A,2026-04-16,20.23,38.88,2.46,21.0%,48.0%,27.0%,48.0%
aerospace - & defense,ALNT,2026-04-16,18.48,53.35,2.15,17.0%,123.0%,37.0%,112.0%
aerospace - & defense,GD,2026-04-16,15.62,21.64,1.72,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-04-16,19.05,25.86,1.25,16.0%,51.0%,43.0%,29.0%
aerospace - & defense,CW,2026-04-16,35.98,56.10,7.62,15.0%,16.0%,13.0%,16.0%
aerospace - & defense,BWXT,2026-04-16,52.75,64.79,6.65,19.0%,29.0%,-2.0%,31.0%
aerospace - & defense,LDOS,2026-04-16,9.99,14.04,1.15,-4.0%,14.0%,11.0%,15.0%
aerospace - & defense,BAH,2026-04-16,10.43,12.31,0.88,-10.0%,-25.0%,-11.0%,7.0%
aerospace - & defense,CACI,2026-04-16,14.04,22.59,1.30,6.0%,18.0%,13.0%,13.0%
aerospace - & defense,USAS,2026-04-16,NA,NA,17.92,39.0%,174.0%,-211.0%,226.0%
aerospace - & defense,ALM,2026-04-16,NA,NA,275.31,39.0%,1790.0%,344.0%,1800.0%
aerospace - & defense,UAMY,2026-04-16,NA,NA,37.94,90.0%,-73.0%,616.0%,-67.0%
,,,,,,,,,
aerospace - aftermarket,GE,2026-04-16,33.64,36.75,6.81,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,FTAI,2026-04-16,29.39,55.44,10.45,32.0%,24.0%,18.0%,29.0%
aerospace - aftermarket,HEI,2026-04-16,29.79,56.61,7.37,14.0%,19.0%,13.0%,13.0%
aerospace - aftermarket,ATI,2026-04-16,28.09,54.58,4.63,0.0%,-30.0%,9.0%,-30.0%
aerospace - aftermarket,CRS,2026-04-16,29.30,49.77,7.25,8.0%,24.0%,24.0%,25.0%
aerospace - aftermarket,HWM,2026-04-16,42.18,66.69,12.03,15.0%,10.0%,23.0%,18.0%
aerospace - aftermarket,PH,2026-04-16,24.57,34.83,5.89,9.0%,-9.0%,13.0%,-11.0%
aerospace - aftermarket,TDG,2026-04-16,20.83,39.60,7.64,14.0%,-8.0%,8.0%,-13.0%
aerospace - aftermarket,BA,2026-04-16,NA,115.43,1.92,57.0%,-303.0%,-93.0%,-307.0%
,,,,,,,,,
material - rare earth(永磁体),CRS,2026-04-16,29.30,49.77,7.25,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-04-16,NA,NA,40.12,70.0%,-131.0%,-265.0%,-142.0%
material - rare earth(永磁体),USAR,2026-04-16,NA,NA,2463.21,,-12162.0%,1722.0%,-12981.0%
material - rare earth(永磁体),EMAT,2026-04-16,NA,NA,NA,,-48.0%,-49.0%,-52.0%
material - rare earth(永磁体),METC,2026-04-16,56.32,NA,1.66,-25.0%,-360.0%,-84.0%,-481.0%
material - rare earth(永磁体),CRML,2026-04-16,NA,NA,NA,,,,
,,,,,,,,,
chips,QCOM,2026-04-16,10.64,27.77,3.20,5.0%,-2.0%,-6.0%,-6.0%
chips,INTC,2026-04-16,30.56,NA,6.50,-4.0%,-44.0%,23.0%,369.0%
chips,ARM,2026-04-16,153.85,215.82,36.83,26.0%,-15.0%,14.0%,-12.0%
,,,,,,,,,
robotic,MOG-A,2026-04-16,20.23,38.88,2.46,21.0%,48.0%,27.0%,48.0%
robotic,ALNT,2026-04-16,18.48,53.35,2.15,17.0%,123.0%,37.0%,112.0%
robotic,ROK,2026-04-16,25.77,45.91,5.26,12.0%,61.0%,6.0%,66.0%
robotic,SNPS,2026-04-16,40.27,68.29,10.58,65.0%,-73.0%,106.0%,-78.0%
robotic,SYM,2026-04-16,NA,NA,15.36,29.0%,-218.0%,-266.0%,-175.0%
,,,,,,,,,
quatum,IBM,2026-04-16,15.01,22.45,3.48,12.0%,25.0%,27.0%,92.0%
quatum,IONQ,2026-04-16,NA,NA,126.16,429.0%,-461.0%,151.0%,-473.0%
quatum,RGTI,2026-04-16,NA,NA,914.94,-18.0%,-88.0%,21.0%,-88.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-04-16,15.61,25.07,4.97,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-04-16,13.97,23.19,4.03,12.0%,32.0%,9.0%,14.0%
TMT - SAAS,NOW,2026-04-16,37.23,57.69,7.59,21.0%,17.0%,49.0%,4.0%
TMT - SAAS,ADBE,2026-04-16,10.24,14.49,4.11,12.0%,11.0%,12.0%,4.0%
TMT - SAAS,INTU,2026-04-16,17.66,25.09,5.32,17.0%,52.0%,34.0%,47.0%
TMT - SAAS,ADP,2026-04-16,13.42,19.25,3.80,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-04-16,21.56,48.32,3.37,15.0%,120.0%,88.0%,54.0%
TMT - SAAS,ADSK,2026-04-16,30.78,46.42,7.12,20.0%,20.0%,38.0%,4.0%
TMT - SAAS,TEAM,2026-04-16,NA,NA,3.15,23.0%,18.0%,-64.0%,12.0%
TMT - SAAS,HUBS,2026-04-16,58.87,256.62,3.76,20.0%,375.0%,225.0%,993.0%
TMT - SAAS,TWLO,2026-04-16,49.17,692.99,4.08,14.0%,179.0%,68.0%,268.0%
TMT - SAAS,ZM,2026-04-16,14.13,13.95,5.24,5.0%,92.0%,-14.0%,83.0%
TMT - SAAS,DOCU,2026-04-16,19.95,31.10,2.78,8.0%,50.0%,28.0%,8.0%
TMT - SAAS,BILL,2026-04-16,153.60,NA,2.44,14.0%,-106.0%,4966.0%,-108.0%
TMT - SAAS,GDDY,2026-04-16,11.16,13.49,2.27,7.0%,30.0%,17.0%,23.0%
TMT - SAAS,WIX,2026-04-16,55.73,87.29,1.89,14.0%,-215.0%,-245.0%,-184.0%
TMT - SAAS,PATH,2026-04-16,54.19,20.40,3.47,14.0%,69.0%,84.0%,102.0%
,,,,,,,,,
CN,BABA,2026-04-16,17.46,25.73,2.20,3.0%,-56.0%,-46.0%,-66.0%
CN,NIO,2026-04-16,NA,NA,1.17,78.0%,-104.0%,,-102.0%
,,,,,,,,,
Fin - bank,JPM,2026-04-16,NA,14.81,2.93,N/A,11.0%,N/A,13.0%
Fin - bank,BAC,2026-04-16,NA,14.03,1.97,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-04-16,NA,16.05,1.30,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-04-16,NA,18.13,2.28,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-04-16,NA,18.41,2.49,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-04-16,NA,16.49,2.15,N/A,15.0%,N/A,18.0%
,,,,,,,,,
Fin - credit,AXP,2026-04-16,9.89,21.22,2.78,10.0%,12.0%,N/A,14.0%
Fin - credit,COF,2026-04-16,NA,68.27,1.80,N/A,44.0%,N/A,101.0%
Fin - credit,SOFI,2026-04-16,23.05,50.26,5.11,32.0%,209.0%,N/A,-48.0%
Fin - credit,AFRM,2026-04-16,16.51,74.30,5.86,29.0%,61.0%,N/A,61.0%
Fin - credit,KLAR,2026-04-16,NA,NA,1.56,38.0%,-137.0%,-116.0%,-304.0%
Fin - credit,UPST,2026-04-16,60.96,77.63,3.14,35.0%,-826.0%,-50860.0%,-778.0%
Fin - credit,FICO,2026-04-16,28.27,39.61,12.30,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-04-16,20.75,29.95,14.55,15.0%,8.0%,14.0%,15.0%
Fin - payment,MA,2026-04-16,22.60,31.48,14.12,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-04-16,7.03,9.86,1.58,1.0%,-19.0%,-14.0%,-14.0%
Fin - payment,PYPL,2026-04-16,6.33,9.23,1.38,5.0%,15.0%,12.0%,28.0%
Fin - payment,XYZ,2026-04-16,12.09,32.65,1.70,4.0%,-27.0%,108.0%,-94.0%
Fin - payment,TOST,2026-04-16,40.01,52.30,2.73,22.0%,206.0%,121.0%,206.0%
,,,,,,,,,
Fin - broker,SCHW,2026-04-16,8.77,19.93,5.83,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-04-16,-0.71,35.81,3.39,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-04-16,42.94,42.25,17.39,28.0%,18.0%,N/A,-34.0%
Fin - broker,COIN,2026-04-16,44.86,45.58,7.36,-69.0%,-159.0%,N/A,-152.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-04-16,18.19,25.98,6.34,26.0%,61.0%,N/A,46.0%
Fin - asset manage,BX,2026-04-16,23.56,33.21,11.19,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-04-16,32.49,44.03,4.51,86.0%,58.0%,N/A,-2.0%
Fin - asset manage,BN,2026-04-16,15.82,94.64,1.33,7.0%,-214.0%,N/A,79.0%
Fin - asset manage,APO,2026-04-16,10.07,22.15,2.16,86.0%,2.0%,N/A,-55.0%
Fin - asset manage,SSNC,2026-04-16,9.68,22.53,2.73,8.0%,-8.0%,4.0%,-22.0%
Fin - asset manage,CWAN,2026-04-16,69.96,NA,9.80,72.0%,-41.0%,264.0%,-103.0%
,,,,,,,,,
Fin - mm,VIRT,2026-04-16,8.52,9.84,2.40,21.0%,70.0%,N/A,48.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-04-16,16.76,28.36,7.58,13.0%,18.0%,N/A,22.0%
Fin - data & stock exchange,NDAQ,2026-04-16,19.34,28.78,6.16,3.0%,32.0%,N/A,46.0%
