sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
TMT - cybersecurity	ZS	2026-04-10	999.65	NA	6.29	26.0%	29.0%	-10.0%	344.0%
TMT - cybersecurity	NET	2026-04-10	688.68	NA	27.15	34.0%	-3.0%	45.0%	-6.0%
TMT - cybersecurity	OKTA	2026-04-10	37.02	48.13	3.81	12.0%	126.0%	58.0%	174.0%
TMT - cybersecurity	RBRK	2026-04-10	NA	NA	6.70	46.0%	-38.0%	-34.0%	-24.0%
TMT - cybersecurity	CVLT	2026-04-10	34.48	45.79	3.39	19.0%	79.0%	56.0%	61.0%
TMT - cybersecurity	NTNX	2026-04-10	29.58	37.44	3.38	10.0%	50.0%	15.0%	83.0%
									
TMT - Data/Infra/Observability	SNOW	2026-04-10	NA	NA	8.88	30.0%	-9.0%	-24.0%	-5.0%
TMT - Data/Infra/Observability	MDB	2026-04-10	NA	NA	7.35	27.0%	367.0%	-172.0%	-2.0%
TMT - Data/Infra/Observability	DDOG	2026-04-10	432.29	353.72	10.79	29.0%	-1.0%	14.0%	2.0%
TMT - Data/Infra/Observability	DT	2026-04-10	30.81	52.97	4.96	18.0%	48.0%	29.0%	-89.0%
									
TMT - devops	GTLB	2026-04-10	NA	NA	3.42	23.0%	-134.0%	-98.0%	-124.0%
TMT - devops	FROG	2026-04-10	NA	NA	9.67	25.0%	-27.0%	6.0%	-34.0%
TMT - devops	DBX	2026-04-10	9.14	11.76	2.07	-1.0%	55.0%	58.0%	6.0%
									
data center	NOK	2026-04-10	17.09	72.22	2.35	12.0%	-31.0%	-2.0%	-27.0%
									
data center - hyper scaler	ORCL	2026-04-10	18.22	24.75	6.19	22.0%	28.0%	37.0%	26.0%
data center - hyper scaler	CRWV	2026-04-10	32.87	NA	10.39	110.0%	1492.0%	53.0%	460.0%
data center - hyper scaler	NBIS	2026-04-10	NA	284.89	68.42	501.0%	72.0%	-53.0%	83.0%
data center - hyper scaler	IREN	2026-04-10	107.89	44.87	26.66	60.0%	-1655.0%	-66.0%	-929.0%
data center - hyper scaler	WULF	2026-04-10	NA	NA	47.47	2.0%	136.0%	198.0%	333.0%
data center - hyper scaler	CIFR	2026-04-10	241.16	NA	29.90	41.0%	-4851.0%	410.0%	-4293.0%
									
data center - semi chip	NVDA	2026-04-10	34.04	38.50	21.24	73.0%	100.0%	84.0%	94.0%
data center - semi chip	MU	2026-04-10	12.74	19.90	8.18	196.0%	819.0%	374.0%	771.0%
data center - semi chip	AVGO	2026-04-10	48.94	72.74	25.86	29.0%	49.0%	26.0%	34.0%
data center - semi chip	AMD	2026-04-10	58.74	92.81	11.55	34.0%	133.0%	33.0%	213.0%
									
data center - semi equip	ASML	2026-04-10	40.25	53.05	15.46	14.0%	12.0%	12.0%	15.0%
data center - semi equip	LRCX	2026-04-10	44.70	54.15	16.05	22.0%	36.0%	34.0%	34.0%
data center - semi equip	AMAT	2026-04-10	35.84	41.10	11.29	-2.0%	10.0%	-2.0%	71.0%
data center - semi equip	KLAC	2026-04-10	39.55	50.72	17.97	7.0%	37.0%	4.0%	39.0%
									
data center - semi equip for test	TER	2026-04-10	69.95	105.20	17.99	44.0%	84.0%	81.0%	76.0%
data center - semi equip for test	COHU	2026-04-10	NA	NA	3.88	30.0%	-29.0%	-65.0%	5.0%
data center - semi equip for test	KLIC	2026-04-10	NA	NA	5.88	20.0%	-76.0%	52.0%	-79.0%
									
data center - package	TSM	2026-04-10	22.06	34.78	15.70	25.0%	38.0%	27.0%	41.0%
data center - package	ASX	2026-04-10	15.91	42.92	2.62	14.0%	61.0%	39.0%	63.0%
data center - package	AMKR	2026-04-10	12.66	38.53	2.14	16.0%	34.0%	24.0%	63.0%
									
data center - PCB	TTMI	2026-04-10	32.14	72.90	4.36	19.0%	333.0%	36.0%	880.0%
									
data center - rack manufacture	CLS	2026-04-10	34.40	48.86	3.25	44.0%	59.0%	24.0%	76.0%
data center - rack manufacture	FLEX	2026-04-10	15.47	34.32	1.05	8.0%	11.0%	-1.0%	-9.0%
									
data center - router	ANET	2026-04-10	44.72	53.89	20.70	29.0%	28.0%	30.0%	19.0%
data center - router	MRVL	2026-04-10	43.78	41.69	13.75	22.0%	91.0%	33.0%	98.0%
									
data center - optics	CRDO	2026-04-10	59.62	66.63	20.75	201.0%	428.0%	400.0%	435.0%
data center - optics	MTSI	2026-04-10	88.06	121.64	19.01	25.0%	-129.0%	44.0%	-129.0%
data center - optics	SMTC	2026-04-10	48.23	NA	7.65	9.0%	-568.0%	1.0%	-176.0%
data center - optics	LITE	2026-04-10	255.22	274.45	30.44	65.0%	-328.0%	818.0%	-228.0%
data center - optics	COHR	2026-04-10	48.19	303.52	9.13	17.0%	31.0%	21.0%	104.0%
data center - optics	FN	2026-04-10	52.06	63.70	6.11	36.0%	26.0%	52.0%	30.0%
data center - optics	CIEN	2026-04-10	124.72	318.26	13.83	27.0%	852.0%	242.0%	1575.0%
data center - optics	CSCO	2026-04-10	20.66	28.91	5.50	10.0%	26.0%	15.0%	31.0%
data center - optics	ADI	2026-04-10	32.07	63.96	14.54	30.0%	117.0%	44.0%	112.0%
data center - optics	TXN	2026-04-10	25.24	39.45	11.06	10.0%	1.0%	14.0%	-4.0%
data center - optics	APH	2026-04-10	25.87	42.30	7.52	49.0%	81.0%	82.0%	60.0%
data center - optics	TEL	2026-04-10	15.81	33.19	3.73	22.0%	36.0%	34.0%	42.0%
data center - optics	GLW	2026-04-10	41.70	93.28	9.43	20.0%	55.0%	48.0%	74.0%
									
data center - NAND/SSD	STX	2026-04-10	39.92	56.83	10.90	22.0%	102.0%	66.0%	76.0%
data center - NAND/SSD	WDC	2026-04-10	34.78	34.42	10.83	-30.0%	165.0%	18.0%	209.0%
data center - NAND/SSD	SNDK	2026-04-10	87.81	NA	14.08	61.0%	442.0%	404.0%	672.0%
									
data center - server	DELL	2026-04-10	11.36	20.47	1.01	40.0%	42.0%	35.0%	47.0%
data center - server	SMCI	2026-04-10	14.46	18.76	0.54	123.0%	33.0%	30.0%	25.0%
									
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	MPWR	2026-04-10	83.67	106.39	23.86	21.0%	24.0%	24.0%	-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	VICR	2026-04-10	139.47	71.34	20.68	12.0%	64.0%	51.0%	354.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构)	AEIS	2026-04-10	52.90	99.23	7.95	18.0%	41.0%	56.0%	7.0%
									
data center - 机房配电UPS/PDU(415VAC->415VAC)	NVT	2026-04-10	26.90	30.52	5.42	42.0%	58.0%	26.0%	982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	ETN	2026-04-10	25.83	38.61	5.70	13.0%	11.0%	6.0%	17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	VRT	2026-04-10	52.12	86.58	11.04	23.0%	130.0%	28.0%	203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	POWL	2026-04-10	34.07	45.35	7.61	4.0%	19.0%	20.0%	19.0%
									
data center - (34.5/13.8/4.16kVAC->415VAC	ETN	2026-04-10	25.83	38.61	5.70	13.0%	11.0%	6.0%	17.0%
data center - (34.5/13.8/4.16kVAC->415VAC	HUBB	2026-04-10	21.27	32.33	4.90	12.0%	15.0%	19.0%	14.0%
									
data center - UPS battery	ENS	2026-04-10	13.05	23.64	1.88	1.0%	-16.0%	-7.0%	-21.0%
data center - UPS battery	FLNC	2026-04-10	NA	NA	0.98	154.0%	20.0%	4.0%	9.0%
									
data center - onsite power generator	CAT	2026-04-10	29.04	42.06	5.45	18.0%	-7.0%	2.0%	-14.0%
data center - onsite power generator	GEV	2026-04-10	96.25	55.84	7.03	4.0%	-1.0%	48.0%	657.0%
data center - onsite power generator	CMI	2026-04-10	18.17	30.07	2.53	1.0%	19.0%	-2.0%	42.0%
data center - onsite power generator	FTAI	2026-04-10	29.13	54.88	10.34	32.0%	24.0%	18.0%	29.0%
data center - onsite power generator	BE	2026-04-10	293.56	NA	23.09	36.0%	-98.0%	-15.0%	-99.0%
									
data center - construction builder	EME	2026-04-10	19.96	28.45	2.11	20.0%	45.0%	13.0%	49.0%
data center - construction builder	FIX	2026-04-10	38.46	55.54	6.20	42.0%	125.0%	78.0%	127.0%
data center - construction builder	URI	2026-04-10	9.03	20.02	3.03	3.0%	-4.0%	0.0%	-5.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-04-10	36.13	86.15	3.07	20.0%	1.0%	15.0%	3.0%
data center - 电网侧≥115kV, 115kV->34.5kV	MYRG	2026-04-10	21.54	42.53	1.36	17.0%	72.0%	41.0%	129.0%
									
data center - new IPP	TLN	2026-04-10	10.16	NA	3.35	74.0%	1362.0%	-338.0%	-543.0%
data center - new IPP	OKLO	2026-04-10	NA	NA	NA		326.0%	272.0%	303.0%
data center - new IPP	SMR	2026-04-10	NA	NA	99.30	-95.0%	-64.0%	534.0%	-32.0%
									
data center - IPP	CEG	2026-04-10	16.45	38.49	3.84	0.0%	-19.0%	-24.0%	-49.0%
data center - IPP	VST	2026-04-10	17.23	70.62	3.08	-68.0%	-32.0%	-122.0%	-53.0%
data center - IPP	NRG	2026-04-10	16.47	41.74	1.15	13.0%	-91.0%	-11.0%	-92.0%
									
data center - uranium	CCJ	2026-04-10	79.97	120.01	20.38	2.0%	158.0%	-4.0%	47.0%
data center - uranium	UEC	2026-04-10	NA	NA	328.96	-59.0%	19.0%	730.0%	36.0%
data center - uranium	LEU	2026-04-10	48.83	44.83	8.19	-4.0%	-55.0%	-67.0%	-67.0%
									
data center - HVAC	TT	2026-04-10	24.60	35.89	4.84	6.0%	-1.0%	2.0%	-2.0%
data center - HVAC	CARR	2026-04-10	18.60	37.17	2.44	-6.0%	-99.0%	-54.0%	-93.0%
data center - HVAC	JCI	2026-04-10	24.27	26.80	3.64	7.0%	74.0%	40.0%	25.0%
data center - HVAC	SPXC	2026-04-10	21.79	42.91	4.76	19.0%	35.0%	23.0%	38.0%
									
material - steel/copper/aluminum/lithium	NUE	2026-04-10	11.63	24.86	1.31	9.0%	28.0%	17.0%	32.0%
material - steel/copper/aluminum/lithium	STLD	2026-04-10	15.42	23.88	1.52	14.0%	27.0%	26.0%	28.0%
material - steel/copper/aluminum/lithium	CLF	2026-04-10	NA	NA	0.28	0.0%	-23.0%	-118.0%	-46.0%
material - steel/copper/aluminum/lithium	BHP	2026-04-10	7.67	19.05	3.61	2.0%	190.0%	49.0%	505.0%
material - steel/copper/aluminum/lithium	RIO	2026-04-10	6.50	16.13	2.14				
material - steel/copper/aluminum/lithium	VALE	2026-04-10	6.11	31.61	1.90	9.0%	66.0%	41.0%	387.0%
material - steel/copper/aluminum/lithium	SCCO	2026-04-10	20.26	36.97	11.72	39.0%	64.0%	54.0%	65.0%
material - steel/copper/aluminum/lithium	FCX	2026-04-10	14.57	44.96	3.89	-11.0%	-38.0%	-49.0%	48.0%
material - steel/copper/aluminum/lithium	TMQ	2026-04-10	NA	NA	NA		95.0%	44.0%	95.0%
material - steel/copper/aluminum/lithium	AA	2026-04-10	9.09	16.31	1.46	2.0%	-74.0%	-22.0%	12.0%
material - steel/copper/aluminum/lithium	CENX	2026-04-10	27.97	169.66	2.63	0.0%	-137.0%	4.0%	-96.0%
material - steel/copper/aluminum/lithium	ALB	2026-04-10	32.80	NA	3.97	16.0%	-471.0%	44.0%	-1457.0%
material - steel/copper/aluminum/lithium	LAC	2026-04-10	NA	NA	NA		-747.0%	227.0%	-564.0%
									
aerospace - & defense	RKLB	2026-04-10	NA	NA	64.55	36.0%	-19.0%	-15.0%	1.0%
aerospace - & defense	DXYZ	2026-04-10	4.51	7.92	NA	436.0%	-2752.0%	N/A	-2752.0%
aerospace - & defense	FLY	2026-04-10	NA	NA	37.61	539.0%	-7.0%	-1.0%	-60.0%
aerospace - & defense	LUNR	2026-04-10	NA	NA	24.49	-18.0%	-66.0%	76.0%	-73.0%
aerospace - & defense	RDW	2026-04-10	NA	NA	5.33	56.0%	23.0%	182.0%	6.0%
aerospace - & defense	PL	2026-04-10	NA	NA	39.13	41.0%	340.0%	205.0%	334.0%
aerospace - & defense	PLTR	2026-04-10	207.88	202.34	68.42	70.0%	672.0%	3127.0%	670.0%
aerospace - & defense	KTOS	2026-04-10	146.15	532.60	9.75	22.0%	202.0%	33.0%	51.0%
aerospace - & defense	AVAV	2026-04-10	56.94	NA	5.53	143.0%	7347.0%	445.0%	8846.0%
aerospace - & defense	RTX	2026-04-10	23.00	40.64	3.06	12.0%	14.0%	15.0%	9.0%
aerospace - & defense	LMT	2026-04-10	17.19	28.58	1.88	9.0%	195.0%	142.0%	155.0%
aerospace - & defense	NOC	2026-04-10	19.02	23.15	2.29	10.0%	12.0%	12.0%	13.0%
aerospace - & defense	LHX	2026-04-10	21.48	41.59	3.03	2.0%	-22.0%	-7.0%	-34.0%
aerospace - & defense	MOG-A	2026-04-10	20.09	38.59	2.44	21.0%	48.0%	27.0%	48.0%
aerospace - & defense	ALNT	2026-04-10	18.82	54.74	2.20	17.0%	123.0%	37.0%	112.0%
aerospace - & defense	GD	2026-04-10	15.62	21.69	1.72	8.0%	2.0%	2.0%	0.0%
aerospace - & defense	HII	2026-04-10	18.93	25.67	1.24	16.0%	51.0%	43.0%	29.0%
aerospace - & defense	CW	2026-04-10	36.23	56.56	7.67	15.0%	16.0%	13.0%	16.0%
aerospace - & defense	BWXT	2026-04-10	52.45	64.51	6.60	19.0%	29.0%	-2.0%	31.0%
aerospace - & defense	LDOS	2026-04-10	9.81	13.73	1.12	-4.0%	14.0%	11.0%	15.0%
aerospace - & defense	BAH	2026-04-10	9.99	11.61	0.83	-10.0%	-25.0%	-11.0%	7.0%
aerospace - & defense	CACI	2026-04-10	14.19	22.89	1.32	6.0%	18.0%	13.0%	13.0%
aerospace - & defense	USAS	2026-04-10	NA	NA	15.45	39.0%	174.0%	-211.0%	226.0%
aerospace - & defense	ALM	2026-04-10	NA	NA	213.65	39.0%	1790.0%	344.0%	1800.0%
aerospace - & defense	UAMY	2026-04-10	NA	NA	30.55	90.0%	-73.0%	616.0%	-67.0%
									
aerospace - aftermarket	GE	2026-04-10	34.74	37.84	7.04	18.0%	24.0%	1.0%	33.0%
aerospace - aftermarket	FTAI	2026-04-10	29.11	54.84	10.33	32.0%	24.0%	18.0%	29.0%
aerospace - aftermarket	HEI	2026-04-10	30.09	57.12	7.45	14.0%	19.0%	13.0%	13.0%
aerospace - aftermarket	ATI	2026-04-10	29.11	56.52	4.81	0.0%	-30.0%	9.0%	-30.0%
aerospace - aftermarket	CRS	2026-04-10	29.72	50.51	7.36	8.0%	24.0%	24.0%	25.0%
aerospace - aftermarket	HWM	2026-04-10	42.98	67.99	12.27	15.0%	10.0%	23.0%	18.0%
aerospace - aftermarket	PH	2026-04-10	25.26	35.90	6.07	9.0%	-9.0%	13.0%	-11.0%
aerospace - aftermarket	TDG	2026-04-10	20.55	38.86	7.49	14.0%	-8.0%	8.0%	-13.0%
aerospace - aftermarket	BA	2026-04-10	NA	114.78	1.91	57.0%	-303.0%	-93.0%	-307.0%
									
material - rare earth(永磁体)	CRS	2026-04-10	29.72	50.51	7.36	8.0%	24.0%	24.0%	25.0%
material - rare earth(永磁体)	MP	2026-04-10	NA	NA	35.71	70.0%	-131.0%	-265.0%	-142.0%
material - rare earth(永磁体)	USAR	2026-04-10	NA	NA	2156.26		-12162.0%	1722.0%	-12981.0%
material - rare earth(永磁体)	EMAT	2026-04-10	NA	NA	NA		-48.0%	-49.0%	-52.0%
material - rare earth(永磁体)	METC	2026-04-10	54.96	NA	1.62	-25.0%	-360.0%	-84.0%	-481.0%
material - rare earth(永磁体)	CRML	2026-04-10	NA	NA	NA				
									
chips	QCOM	2026-04-10	10.14	26.45	3.05	5.0%	-2.0%	-6.0%	-6.0%
chips	INTC	2026-04-10	28.17	NA	5.96	-4.0%	-44.0%	23.0%	369.0%
chips	ARM	2026-04-10	141.22	198.41	33.86	26.0%	-15.0%	14.0%	-12.0%
									
robotic	MOG-A	2026-04-10	20.09	38.59	2.44	21.0%	48.0%	27.0%	48.0%
robotic	ALNT	2026-04-10	18.82	54.74	2.20	17.0%	123.0%	37.0%	112.0%
robotic	ROK	2026-04-10	25.48	45.37	5.20	12.0%	61.0%	6.0%	66.0%
robotic	SNPS	2026-04-10	36.18	60.64	9.39	65.0%	-73.0%	106.0%	-78.0%
robotic	SYM	2026-04-10	NA	NA	13.57	29.0%	-218.0%	-266.0%	-175.0%
									
quatum	IBM	2026-04-10	14.06	20.71	3.21	12.0%	25.0%	27.0%	92.0%
quatum	IONQ	2026-04-10	NA	NA	81.13	429.0%	-461.0%	151.0%	-473.0%
quatum	RGTI	2026-04-10	NA	NA	691.71	-18.0%	-88.0%	21.0%	-88.0%
									
TMT - SAAS	SAP	2026-04-10	14.35	23.07	4.57	13.0%	37.0%	16.0%	26.0%
TMT - SAAS	CRM	2026-04-10	12.74	21.06	3.65	12.0%	32.0%	9.0%	14.0%
TMT - SAAS	NOW	2026-04-10	31.62	49.34	6.49	21.0%	17.0%	49.0%	4.0%
TMT - SAAS	ADBE	2026-04-10	9.26	13.11	3.72	12.0%	11.0%	12.0%	4.0%
TMT - SAAS	INTU	2026-04-10	16.07	22.75	4.82	17.0%	52.0%	34.0%	47.0%
TMT - SAAS	ADP	2026-04-10	12.66	18.12	3.58	6.0%	10.0%	7.0%	10.0%
TMT - SAAS	WDAY	2026-04-10	19.29	43.50	3.03	15.0%	120.0%	88.0%	54.0%
TMT - SAAS	ADSK	2026-04-10	27.59	41.60	6.38	20.0%	20.0%	38.0%	4.0%
TMT - SAAS	TEAM	2026-04-10	NA	NA	2.62	23.0%	18.0%	-64.0%	12.0%
TMT - SAAS	HUBS	2026-04-10	49.47	220.65	3.23	20.0%	375.0%	225.0%	993.0%
TMT - SAAS	TWLO	2026-04-10	41.74	595.31	3.51	14.0%	179.0%	68.0%	268.0%
TMT - SAAS	ZM	2026-04-10	12.40	12.76	4.79	5.0%	92.0%	-14.0%	83.0%
TMT - SAAS	DOCU	2026-04-10	18.46	28.95	2.59	8.0%	50.0%	28.0%	8.0%
TMT - SAAS	BILL	2026-04-10	137.03	NA	2.21	14.0%	-106.0%	4966.0%	-108.0%
TMT - SAAS	GDDY	2026-04-10	10.61	12.66	2.13	7.0%	30.0%	17.0%	23.0%
TMT - SAAS	WIX	2026-04-10	52.78	82.17	1.78	14.0%	-215.0%	-245.0%	-184.0%
TMT - SAAS	PATH	2026-04-10	45.05	17.82	3.03	14.0%	69.0%	84.0%	102.0%
									
CN	BABA	2026-04-10	15.99	23.66	2.02	3.0%	-56.0%	-46.0%	-66.0%
CN	NIO	2026-04-10	NA	NA	1.11	78.0%	-104.0%		-102.0%
									
Fin - bank	JPM	2026-04-10	NA	15.48	2.99	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-04-10	NA	13.74	1.93	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-04-10	NA	17.86	1.28	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-04-10	NA	17.23	2.16	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-04-10	NA	17.40	2.36	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-04-10	NA	17.66	2.13	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-04-10	9.53	20.38	2.67	10.0%	12.0%	N/A	14.0%
Fin - credit	COF	2026-04-10	NA	65.36	1.73	N/A	44.0%	N/A	101.0%
Fin - credit	SOFI	2026-04-10	19.00	42.67	4.34	32.0%	209.0%	N/A	-48.0%
Fin - credit	AFRM	2026-04-10	14.07	59.80	4.72	29.0%	61.0%	N/A	61.0%
Fin - credit	KLAR	2026-04-10	NA	NA	1.39	38.0%	-137.0%	-116.0%	-304.0%
Fin - credit	UPST	2026-04-10	51.99	63.28	2.56	35.0%	-826.0%	-50860.0%	-778.0%
Fin - credit	FICO	2026-04-10	24.79	34.14	10.60	16.0%	28.0%	30.0%	4.0%
									
Fin - payment	V	2026-04-10	20.00	28.87	14.03	15.0%	8.0%	14.0%	15.0%
Fin - payment	MA	2026-04-10	21.64	30.12	13.52	18.0%	25.0%	27.0%	21.0%
Fin - payment	FISV	2026-04-10	6.65	8.84	1.41	1.0%	-19.0%	-14.0%	-14.0%
Fin - payment	PYPL	2026-04-10	5.76	8.37	1.25	5.0%	15.0%	12.0%	28.0%
Fin - payment	XYZ	2026-04-10	10.91	29.41	1.53	4.0%	-27.0%	108.0%	-94.0%
Fin - payment	TOST	2026-04-10	35.08	46.62	2.44	22.0%	206.0%	121.0%	206.0%
									
Fin - broker	SCHW	2026-04-10	9.07	20.30	5.99	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-04-10	-1.12	32.03	3.03	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-04-10	35.19	33.53	13.80	28.0%	18.0%	N/A	-34.0%
Fin - broker	COIN	2026-04-10	36.93	38.15	6.16	-69.0%	-159.0%	N/A	-152.0%
									
Fin - asset manage	BLK	2026-04-10	17.76	28.50	6.53	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-04-10	21.30	29.54	9.96	0.0%	51.0%	N/A	44.0%
Fin - asset manage	KKR	2026-04-10	30.67	39.12	4.01	86.0%	58.0%	N/A	-2.0%
Fin - asset manage	BN	2026-04-10	15.53	86.56	1.21	7.0%	-214.0%	N/A	79.0%
Fin - asset manage	APO	2026-04-10	8.85	18.98	1.85	86.0%	2.0%	N/A	-55.0%
Fin - asset manage	SSNC	2026-04-10	9.26	21.32	2.59	8.0%	-8.0%	4.0%	-22.0%
Fin - asset manage	CWAN	2026-04-10	69.70	NA	9.76	72.0%	-41.0%	264.0%	-103.0%
									
Fin - mm	VIRT	2026-04-10	8.26	9.43	2.30	21.0%	70.0%	N/A	48.0%
									
Fin - data & stock exchange	ICE	2026-04-10	16.50	27.76	7.44	13.0%	18.0%	N/A	22.0%
Fin - data & stock exchange	NDAQ	2026-04-10	18.26	26.88	5.75	3.0%	32.0%	N/A	46.0%
Fin - data & stock exchange	CME	2026-04-10	22.99	26.39	16.20	8.0%	44.0%	N/A	35.0%
Fin - data & stock exchange	CBOE	2026-04-10	18.47	28.30	6.55	9.0%	61.0%	N/A	60.0%
Fin - data & stock exchange	MRX	2026-04-10	0.29	12.64	1.00			N/A	
Fin - data & stock exchange	SPGI	2026-04-10	18.26	28.30	8.08	9.0%	30.0%	11.0%	29.0%
Fin - data & stock exchange	MSCI	2026-04-10	23.36	34.27	12.54	11.0%	7.0%	13.0%	-7.0%
Fin - data & stock exchange	MCO	2026-04-10	20.47	31.15	9.79	13.0%	31.0%	25.0%	54.0%
Fin - data & stock exchange	TW	2026-04-10	24.55	32.22	14.00	12.0%	117.0%	3.0%	129.0%
Fin - data & stock exchange	MKTX	2026-04-10	13.40	25.75	7.18	3.0%	-6.0%	N/A	42.0%
									
Industry - farm machinery	DE	2026-04-10	17.92	34.07	3.49	13.0%	-7.0%	18.0%	-25.0%
