sector,ticker,date,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
insurance - property & casualty,ALL,2026-01-12,6.76,0.82,4.0%,240.0%,N/A,220.0%
insurance - property & casualty,CB,2026-01-12,12.80,2.06,8.0%,30.0%,N/A,21.0%
insurance - property & casualty,TRV,2026-01-12,11.03,1.29,5.0%,50.0%,N/A,50.0%
insurance - property & casualty,HIG,2026-01-12,11.05,1.35,7.0%,38.0%,N/A,41.0%
insurance - property & casualty,WRB,2026-01-12,14.43,1.78,11.0%,37.0%,N/A,40.0%
insurance - property & casualty,GWRE,2026-01-12,171.58,12.09,27.0%,784.0%,440.0%,243.0%
,,,,,,,,
insurance - brokers,MMC,2026-01-12,22.27,3.44,12.0%,-2.0%,N/A,0.0%
insurance - brokers,AON,2026-01-12,28.07,4.40,7.0%,33.0%,N/A,34.0%
insurance - brokers,AJG,2026-01-12,42.14,5.22,22.0%,-14.0%,N/A,-13.0%
insurance - brokers,BRO,2026-01-12,23.89,4.96,35.0%,-2.0%,N/A,-3.0%
insurance - brokers,ERIE,2026-01-12,22.95,3.25,7.0%,16.0%,N/A,14.0%
,,,,,,,,
beverages - Non-alcohol,KO,2026-01-12,23.34,6.35,6.0%,24.0%,12.0%,30.0%
beverages - Non-alcohol,PEP,2026-01-12,26.89,2.09,3.0%,-10.0%,-5.0%,-11.0%
beverages - Non-alcohol,KDP,2026-01-12,23.87,2.33,11.0%,6.0%,3.0%,7.0%
beverages - Non-alcohol,COKE,2026-01-12,23.23,1.82,7.0%,24.0%,10.0%,23.0%
beverages - Non-alcohol,MNST,2026-01-12,44.12,9.49,17.0%,45.0%,41.0%,41.0%
beverages - Non-alcohol,CELH,2026-01-12,584.05,6.44,173.0%,-1176.0%,-18192.0%,12520.0%
beverages - Non-alcohol,PRMB,2026-01-12,NA,1.02,245.0%,28.0%,233.0%,-45.0%
,,,,,,,,
packaged food,KHC,2026-01-12,NA,1.10,-2.0%,-385.0%,-14.0%,-312.0%
packaged food,GIS,2026-01-12,9.39,1.24,-7.0%,-36.0%,-18.0%,-48.0%
packaged food,MKC,2026-01-12,23.13,2.64,3.0%,1.0%,3.0%,1.0%
packaged food,CPB,2026-01-12,13.65,0.77,-3.0%,-10.0%,-17.0%,-11.0%
packaged food,PPC,2026-01-12,7.76,0.52,4.0%,-4.0%,-4.0%,-2.0%
packaged food,POST,2026-01-12,17.89,0.62,12.0%,-26.0%,10.0%,-37.0%
packaged food,BRBR,2026-01-12,13.76,1.18,17.0%,-15.0%,0.0%,-17.0%
packaged food,FRPT,2026-01-12,28.09,2.90,14.0%,98.0%,57.0%,755.0%
,,,,,,,,
farm products,ADM,2026-01-12,25.31,0.36,2.0%,36.0%,-33.0%,500.0%
farm products,TSN,2026-01-12,43.79,0.38,2.0%,-86.0%,-40.0%,-87.0%
farm products,CALM,2026-01-12,3.12,0.84,-19.0%,-53.0%,-41.0%,-53.0%
farm products,VITL,2026-01-12,23.35,1.94,37.0%,112.0%,97.0%,120.0%
,,,,,,,,
,,,,,,,,
drug - general,LLY,2026-01-12,53.46,17.20,54.0%,355.0%,81.0%,475.0%
drug - general,JNJ,2026-01-12,20.24,5.48,7.0%,124.0%,28.0%,91.0%
drug - general,ABBV,2026-01-12,166.03,6.52,9.0%,-66.0%,10.0%,-89.0%
drug - general,MRK,2026-01-12,14.44,4.24,3.0%,65.0%,57.0%,83.0%
drug - general,AZN,2026-01-12,31.06,5.00,10.0%,74.0%,9.0%,74.0%
drug - general,AMGN,2026-01-12,25.17,4.88,13.0%,26.0%,14.0%,14.0%
drug - general,PFE,2026-01-12,14.73,2.29,-6.0%,-29.0%,7.0%,-21.0%
drug - general,BMY,2026-01-12,18.83,2.36,-1.0%,1679.0%,,2957.0%
drug - general,GILD,2026-01-12,18.99,5.24,3.0%,281.0%,9.0%,144.0%
,,,,,,,,
biotech,NVO,2026-01-12,17.44,4.32,12.0%,-21.0%,-7.0%,-22.0%
biotech,VRTX,2026-01-12,32.46,9.96,12.0%,6.0%,12.0%,4.0%
biotech,REGN,2026-01-12,18.39,5.67,1.0%,18.0%,-8.0%,9.0%
biotech,MRNA,2026-01-12,NA,5.92,-45.0%,-990.0%,1056.0%,-1638.0%
biotech,UTHR,2026-01-12,18.28,6.64,7.0%,13.0%,14.0%,10.0%
,,,,,,,,
diagnostics,TMO,2026-01-12,35.56,5.29,5.0%,5.0%,6.0%,-1.0%
diagnostics,ILMN,2026-01-12,32.61,5.19,0.0%,-69.0%,-52.0%,-79.0%
,,,,,,,,
healthcare plans,UNH,2026-01-12,17.77,0.71,12.0%,-58.0%,N/A,-61.0%
healthcare plans,CVS,2026-01-12,209.98,0.26,8.0%,-3416.0%,29.0%,-4669.0%
healthcare plans,ELV,2026-01-12,15.34,0.43,12.0%,2.0%,N/A,17.0%
healthcare plans,CI,2026-01-12,12.18,0.27,11.0%,93.0%,N/A,153.0%
healthcare plans,HUM,2026-01-12,25.92,0.26,11.0%,-79.0%,N/A,-59.0%
healthcare plans,OSCR,2026-01-12,NA,0.41,23.0%,166.0%,N/A,152.0%
healthcare plans,ALHC,2026-01-12,NA,1.17,44.0%,-114.0%,N/A,-114.0%
,,,,,,,,
hospital,HCA,2026-01-12,18.33,1.46,10.0%,27.0%,19.0%,29.0%
hospital,THC,2026-01-12,13.68,0.84,3.0%,-23.0%,13.0%,-28.0%
hospital,UHS,2026-01-12,9.79,0.76,13.0%,45.0%,27.0%,44.0%
hospital,DVA,2026-01-12,11.34,0.58,5.0%,-17.0%,-6.0%,-30.0%
,,,,,,,,
health informaction service,GEHC,2026-01-12,17.97,1.96,6.0%,-2.0%,-1.0%,-5.0%
health informaction service,VEEV,2026-01-12,45.32,12.45,16.0%,29.0%,33.0%,27.0%
,,,,,,,,
medical devices,ABT,2026-01-12,15.63,4.94,7.0%,12.0%,13.0%,-2.0%
medical devices,SYK,2026-01-12,47.45,5.67,10.0%,-1.0%,13.0%,3.0%
medical devices,BSX,2026-01-12,51.20,7.33,20.0%,40.0%,41.0%,61.0%
medical devices,MDT,2026-01-12,26.19,3.58,7.0%,2.0%,10.0%,8.0%
medical devices,EW,2026-01-12,35.34,8.19,15.0%,-14.0%,15.0%,-228.0%
,,,,,,,,
medical instruments,ISRG,2026-01-12,75.81,21.12,23.0%,27.0%,33.0%,25.0%
medical instruments,BDX,2026-01-12,34.78,2.64,8.0%,-6.0%,8.0%,17.0%
medical instruments,ALC,2026-01-12,38.42,3.93,7.0%,-3.0%,5.0%,-10.0%
,,,,,,,,
industrial dis,GWW,2026-01-12,28.81,2.77,6.0%,-27.0%,-23.0%,-40.0%
industrial dis,FAST,2026-01-12,39.10,5.99,12.0%,14.0%,12.0%,13.0%
industrial dis,CNM,2026-01-12,24.81,1.42,1.0%,2.0%,-1.0%,3.0%
,,,,,,,,
marine shipping,KEX,2026-01-12,23.28,2.05,5.0%,5.0%,3.0%,3.0%
marine shipping,MATX,2026-01-12,10.07,1.22,-9.0%,-33.0%,-26.0%,-32.0%
,,,,,,,,
specialty chemicals,LIN,2026-01-12,29.70,6.18,3.0%,14.0%,5.0%,24.0%
specialty chemicals,SHW,2026-01-12,34.92,3.81,3.0%,4.0%,4.0%,3.0%
specialty chemicals,ECL,2026-01-12,38.98,4.83,4.0%,-27.0%,10.0%,-21.0%
,,,,,,,,
IT servies,IBM,2026-01-12,37.34,4.46,9.0%,-403.0%,26.0%,-628.0%
IT servies,ACN,2026-01-12,23.23,2.44,6.0%,0.0%,6.0%,-3.0%
IT servies,INFY,2026-01-12,22.60,3.75,4.0%,6.0%,3.0%,9.0%
IT servies,IT,2026-01-12,21.24,2.70,3.0%,-87.0%,-3.0%,-91.0%
IT servies,EPAM,2026-01-12,32.33,2.21,19.0%,-24.0%,-14.0%,-22.0%
IT servies,GLOB,2026-01-12,30.64,1.20,0.0%,-15.0%,3.0%,-24.0%
,,,,,,,,
oil & gas integrated,XOM,2026-01-12,18.01,1.61,-4.0%,-16.0%,-5.0%,-12.0%
oil & gas integrated,CVX,2026-01-12,22.92,1.75,-1.0%,-17.0%,13.0%,-21.0%
oil & gas integrated,SHEL,2026-01-12,14.69,0.75,-6.0%,15.0%,4.0%,22.0%
,,,,,,,,
