sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
aerospace - aftermarket	CRS	2026-04-13	30.19	51.31	7.47	8.0%	24.0%	24.0%	25.0%
aerospace - aftermarket	HWM	2026-04-13	43.26	68.44	12.35	15.0%	10.0%	23.0%	18.0%
aerospace - aftermarket	PH	2026-04-13	25.34	36.02	6.09	9.0%	-9.0%	13.0%	-11.0%
aerospace - aftermarket	TDG	2026-04-13	20.78	39.47	7.61	14.0%	-8.0%	8.0%	-13.0%
aerospace - aftermarket	BA	2026-04-13	NA	116.58	1.94	57.0%	-303.0%	-93.0%	-307.0%
									
material - rare earth(永磁体)	CRS	2026-04-13	30.19	51.31	7.47	8.0%	24.0%	24.0%	25.0%
material - rare earth(永磁体)	MP	2026-04-13	NA	NA	36.87	70.0%	-131.0%	-265.0%	-142.0%
material - rare earth(永磁体)	USAR	2026-04-13	NA	NA	2227.78		-12162.0%	1722.0%	-12981.0%
material - rare earth(永磁体)	EMAT	2026-04-13	NA	NA	NA		-48.0%	-49.0%	-52.0%
material - rare earth(永磁体)	METC	2026-04-13	57.52	NA	1.70	-25.0%	-360.0%	-84.0%	-481.0%
material - rare earth(永磁体)	CRML	2026-04-13	NA	NA	NA				
									
chips	QCOM	2026-04-13	10.34	26.98	3.11	5.0%	-2.0%	-6.0%	-6.0%
chips	INTC	2026-04-13	29.15	NA	6.18	-4.0%	-44.0%	23.0%	369.0%
chips	ARM	2026-04-13	148.34	208.22	35.53	26.0%	-15.0%	14.0%	-12.0%
									
robotic	MOG-A	2026-04-13	20.25	38.87	2.46	21.0%	48.0%	27.0%	48.0%
robotic	ALNT	2026-04-13	18.41	53.13	2.15	17.0%	123.0%	37.0%	112.0%
robotic	ROK	2026-04-13	25.99	46.34	5.31	12.0%	61.0%	6.0%	66.0%
robotic	SNPS	2026-04-13	38.21	64.43	9.98	65.0%	-73.0%	106.0%	-78.0%
robotic	SYM	2026-04-13	NA	NA	13.76	29.0%	-218.0%	-266.0%	-175.0%
									
quatum	IBM	2026-04-13	14.37	21.29	3.30	12.0%	25.0%	27.0%	92.0%
quatum	IONQ	2026-04-13	NA	NA	83.78	429.0%	-461.0%	151.0%	-473.0%
quatum	RGTI	2026-04-13	NA	NA	707.64	-18.0%	-88.0%	21.0%	-88.0%
									
TMT - SAAS	SAP	2026-04-13	14.92	23.96	4.75	13.0%	37.0%	16.0%	26.0%
TMT - SAAS	CRM	2026-04-13	13.36	22.13	3.84	12.0%	32.0%	9.0%	14.0%
TMT - SAAS	NOW	2026-04-13	34.14	53.09	6.98	21.0%	17.0%	49.0%	4.0%
TMT - SAAS	ADBE	2026-04-13	9.84	13.94	3.95	12.0%	11.0%	12.0%	4.0%
TMT - SAAS	INTU	2026-04-13	16.83	23.87	5.06	17.0%	52.0%	34.0%	47.0%
TMT - SAAS	ADP	2026-04-13	13.05	18.70	3.69	6.0%	10.0%	7.0%	10.0%
TMT - SAAS	WDAY	2026-04-13	20.71	46.51	3.24	15.0%	120.0%	88.0%	54.0%
TMT - SAAS	ADSK	2026-04-13	28.61	43.13	6.61	20.0%	20.0%	38.0%	4.0%
TMT - SAAS	TEAM	2026-04-13	NA	NA	2.81	23.0%	18.0%	-64.0%	12.0%
TMT - SAAS	HUBS	2026-04-13	53.39	235.68	3.45	20.0%	375.0%	225.0%	993.0%
TMT - SAAS	TWLO	2026-04-13	44.21	627.73	3.70	14.0%	179.0%	68.0%	268.0%
TMT - SAAS	ZM	2026-04-13	13.19	13.30	5.00	5.0%	92.0%	-14.0%	83.0%
TMT - SAAS	DOCU	2026-04-13	19.54	30.51	2.73	8.0%	50.0%	28.0%	8.0%
TMT - SAAS	BILL	2026-04-13	146.20	NA	2.34	14.0%	-106.0%	4966.0%	-108.0%
TMT - SAAS	GDDY	2026-04-13	10.87	13.06	2.20	7.0%	30.0%	17.0%	23.0%
TMT - SAAS	WIX	2026-04-13	52.94	82.44	1.78	14.0%	-215.0%	-245.0%	-184.0%
TMT - SAAS	PATH	2026-04-13	49.99	19.21	3.26	14.0%	69.0%	84.0%	102.0%
									
CN	BABA	2026-04-13	16.05	23.75	2.03	3.0%	-56.0%	-46.0%	-66.0%
CN	NIO	2026-04-13	NA	NA	1.11	78.0%	-104.0%		-102.0%
									
Fin - bank	JPM	2026-04-13	NA	15.62	3.01	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-04-13	NA	13.93	1.96	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-04-13	NA	18.04	1.29	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-04-13	NA	17.32	2.17	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-04-13	NA	17.67	2.39	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-04-13	NA	17.41	2.09	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-04-13	9.79	20.97	2.75	10.0%	12.0%	N/A	14.0%
Fin - credit	COF	2026-04-13	NA	66.82	1.77	N/A	44.0%	N/A	101.0%
Fin - credit	SOFI	2026-04-13	20.04	44.62	4.53	32.0%	209.0%	N/A	-48.0%
Fin - credit	AFRM	2026-04-13	14.75	63.81	5.04	29.0%	61.0%	N/A	61.0%
Fin - credit	KLAR	2026-04-13	NA	NA	1.50	38.0%	-137.0%	-116.0%	-304.0%
Fin - credit	UPST	2026-04-13	52.83	64.62	2.61	35.0%	-826.0%	-50860.0%	-778.0%
Fin - credit	FICO	2026-04-13	26.53	36.88	11.46	16.0%	28.0%	30.0%	4.0%
									
Fin - payment	V	2026-04-13	20.25	29.23	14.20	15.0%	8.0%	14.0%	15.0%
Fin - payment	MA	2026-04-13	22.00	30.63	13.74	18.0%	25.0%	27.0%	21.0%
Fin - payment	FISV	2026-04-13	6.81	9.28	1.48	1.0%	-19.0%	-14.0%	-14.0%
Fin - payment	PYPL	2026-04-13	6.05	8.80	1.31	5.0%	15.0%	12.0%	28.0%
Fin - payment	XYZ	2026-04-13	11.28	30.44	1.59	4.0%	-27.0%	108.0%	-94.0%
Fin - payment	TOST	2026-04-13	37.73	49.67	2.60	22.0%	206.0%	121.0%	206.0%
									
Fin - broker	SCHW	2026-04-13	9.29	20.70	6.11	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-04-13	-0.96	33.47	3.17	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-04-13	36.11	34.57	14.22	28.0%	18.0%	N/A	-34.0%
Fin - broker	COIN	2026-04-13	38.39	39.52	6.39	-69.0%	-159.0%	N/A	-152.0%
									
Fin - asset manage	BLK	2026-04-13	18.17	29.20	6.69	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-04-13	22.45	31.40	10.58	0.0%	51.0%	N/A	44.0%
Fin - asset manage	KKR	2026-04-13	31.75	42.04	4.31	86.0%	58.0%	N/A	-2.0%
Fin - asset manage	BN	2026-04-13	15.65	89.76	1.26	7.0%	-214.0%	N/A	79.0%
Fin - asset manage	APO	2026-04-13	9.27	20.06	1.95	86.0%	2.0%	N/A	-55.0%
Fin - asset manage	SSNC	2026-04-13	9.45	21.86	2.65	8.0%	-8.0%	4.0%	-22.0%
Fin - asset manage	CWAN	2026-04-13	69.82	NA	9.78	72.0%	-41.0%	264.0%	-103.0%
									
Fin - mm	VIRT	2026-04-13	8.56	9.90	2.41	21.0%	70.0%	N/A	48.0%
									
Fin - data & stock exchange	ICE	2026-04-13	16.80	28.43	7.60	13.0%	18.0%	N/A	22.0%
Fin - data & stock exchange	NDAQ	2026-04-13	18.73	27.71	5.93	3.0%	32.0%	N/A	46.0%
Fin - data & stock exchange	CME	2026-04-13	23.38	26.83	16.47	8.0%	44.0%	N/A	35.0%
Fin - data & stock exchange	CBOE	2026-04-13	18.75	28.72	6.65	9.0%	61.0%	N/A	60.0%
Fin - data & stock exchange	MRX	2026-04-13	0.44	13.28	1.05			N/A	
Fin - data & stock exchange	SPGI	2026-04-13	18.78	29.21	8.34	9.0%	30.0%	11.0%	29.0%
Fin - data & stock exchange	MSCI	2026-04-13	23.87	35.13	12.85	11.0%	7.0%	13.0%	-7.0%
Fin - data & stock exchange	MCO	2026-04-13	20.98	31.98	10.05	13.0%	31.0%	25.0%	54.0%
Fin - data & stock exchange	TW	2026-04-13	24.85	32.60	14.17	12.0%	117.0%	3.0%	129.0%
Fin - data & stock exchange	MKTX	2026-04-13	13.57	26.06	7.27	3.0%	-6.0%	N/A	42.0%
									
Industry - farm machinery	DE	2026-04-13	17.87	33.94	3.48	13.0%	-7.0%	18.0%	-25.0%
