sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
TMT - Data/Infra/Observability	SNOW	2026-03-05	NA	NA	12.85	30.0%	-9.0%	-24.0%	-5.0%
TMT - Data/Infra/Observability	MDB	2026-03-05	NA	NA	8.71	27.0%	367.0%	-174.0%	-2.0%
TMT - Data/Infra/Observability	DDOG	2026-03-05	512.05	413.59	12.60	29.0%	-1.0%	14.0%	2.0%
TMT - Data/Infra/Observability	DT	2026-03-05	38.51	64.70	6.06	18.0%	48.0%	29.0%	-89.0%
									
TMT - devops	GTLB	2026-03-05	NA	NA	4.41	23.0%	-134.0%	-98.0%	-124.0%
TMT - devops	FROG	2026-03-05	NA	NA	9.24	25.0%	-27.0%	6.0%	-34.0%
TMT - devops	DBX	2026-03-05	10.28	14.28	2.45	-1.0%	55.0%	58.0%	6.0%
									
data center	NOK	2026-03-05	14.04	59.89	1.94	12.0%	-31.0%	-2.0%	-27.0%
									
data center - hyper scaler	ORCL	2026-03-05	20.86	28.96	7.26	14.0%	86.0%	25.0%	95.0%
data center - hyper scaler	CRWV	2026-03-05	27.08	NA	7.68	110.0%	1492.0%	53.0%	460.0%
data center - hyper scaler	NBIS	2026-03-05	NA	NA	44.70	501.0%	72.0%	-53.0%	83.0%
data center - hyper scaler	IREN	2026-03-05	110.59	46.03	27.35	60.0%	-1655.0%	-66.0%	-929.0%
data center - hyper scaler	WULF	2026-03-05	NA	NA	38.71	2.0%	136.0%	198.0%	333.0%
data center - hyper scaler	CIFR	2026-03-05	221.77	NA	27.35	41.0%	-4851.0%	410.0%	-4293.0%
									
data center - semi chip	NVDA	2026-03-05	32.84	37.17	20.50	73.0%	100.0%	84.0%	94.0%
data center - semi chip	MU	2026-03-05	19.71	37.20	10.41	57.0%	182.0%	97.0%	180.0%
data center - semi chip	AVGO	2026-03-05	43.36	64.17	22.83	29.0%	49.0%	26.0%	34.0%
data center - semi chip	AMD	2026-03-05	47.25	74.97	9.33	34.0%	133.0%	33.0%	213.0%
									
data center - semi equip	ASML	2026-03-05	36.83	48.62	14.17	14.0%	12.0%	12.0%	15.0%
data center - semi equip	LRCX	2026-03-05	35.93	43.58	12.92	22.0%	36.0%	34.0%	34.0%
data center - semi equip	AMAT	2026-03-05	30.68	35.21	9.67	-2.0%	10.0%	-2.0%	71.0%
data center - semi equip	KLAC	2026-03-05	32.17	41.22	14.60	7.0%	37.0%	4.0%	39.0%
									
data center - semi equip for test	TER	2026-03-05	57.67	86.75	14.83	44.0%	84.0%	81.0%	76.0%
data center - semi equip for test	COHU	2026-03-05	NA	NA	2.96	30.0%	-29.0%	-65.0%	5.0%
data center - semi equip for test	KLIC	2026-03-05	NA	NA	4.82	20.0%	-76.0%	52.0%	-79.0%
									
data center - package	TSM	2026-03-05	20.90	33.01	14.90	25.0%	38.0%	27.0%	41.0%
data center - package	ASX	2026-03-05	14.18	37.21	2.30	14.0%	63.0%	39.0%	63.0%
data center - package	AMKR	2026-03-05	9.65	29.54	1.64	16.0%	34.0%	24.0%	63.0%
									
data center - PCB	TTMI	2026-03-05	26.10	58.64	3.51	19.0%	333.0%	36.0%	880.0%
									
data center - rack manufacture	CLS	2026-03-05	26.18	37.10	2.47	44.0%	59.0%	24.0%	76.0%
data center - rack manufacture	FLEX	2026-03-05	12.87	28.15	0.86	8.0%	11.0%	-1.0%	-9.0%
									
data center - router	ANET	2026-03-05	41.66	50.41	19.37	29.0%	28.0%	30.0%	19.0%
data center - router	MRVL	2026-03-05	28.27	26.80	8.58	37.0%	-395.0%	-22877.0%	-381.0%
									
data center - optics	CRDO	2026-03-05	57.32	63.00	19.63	201.0%	428.0%	378.0%	435.0%
data center - optics	MTSI	2026-03-05	77.64	107.39	16.79	25.0%	-129.0%	44.0%	-129.0%
data center - optics	SMTC	2026-03-05	48.08	283.00	7.76	13.0%	-225.0%	45.0%	-62.0%
data center - optics	LITE	2026-03-05	184.44	195.77	21.71	65.0%	-328.0%	818.0%	-228.0%
data center - optics	COHR	2026-03-05	39.90	248.59	7.48	17.0%	31.0%	21.0%	104.0%
data center - optics	FN	2026-03-05	42.07	51.96	4.99	36.0%	26.0%	52.0%	30.0%
data center - optics	CIEN	2026-03-05	95.79	357.01	8.99	26.0%	-96.0%	35.0%	-56.0%
data center - optics	CSCO	2026-03-05	20.02	27.98	5.32	10.0%	26.0%	15.0%	31.0%
data center - optics	ADI	2026-03-05	30.11	59.95	13.63	30.0%	117.0%	44.0%	112.0%
data center - optics	TXN	2026-03-05	23.15	36.12	10.10	10.0%	1.0%	14.0%	-4.0%
data center - optics	APH	2026-03-05	25.03	40.89	7.27	49.0%	81.0%	82.0%	60.0%
data center - optics	TEL	2026-03-05	14.60	30.49	3.43	22.0%	36.0%	34.0%	42.0%
data center - optics	GLW	2026-03-05	32.91	72.60	7.33	20.0%	55.0%	48.0%	74.0%
									
data center - NAND/SSD	STX	2026-03-05	29.31	41.20	7.90	22.0%	102.0%	66.0%	76.0%
data center - NAND/SSD	WDC	2026-03-05	26.12	25.78	8.11	-30.0%	165.0%	18.0%	209.0%
data center - NAND/SSD	SNDK	2026-03-05	58.35	NA	9.38	61.0%	442.0%	404.0%	672.0%
									
data center - server	DELL	2026-03-05	10.67	16.70	0.85	40.0%	42.0%		47.0%
data center - server	SMCI	2026-03-05	18.15	23.80	0.68	123.0%	33.0%	30.0%	25.0%
									
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	MPWR	2026-03-05	65.59	83.83	18.80	21.0%	24.0%	24.0%	-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	VICR	2026-03-05	135.57	69.44	20.13	12.0%	64.0%	51.0%	354.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构)	AEIS	2026-03-05	43.09	80.97	6.48	18.0%	41.0%	56.0%	7.0%
									
data center - 机房配电UPS/PDU(415VAC->415VAC)	NVT	2026-03-05	23.00	25.79	4.58	42.0%	58.0%	26.0%	982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	ETN	2026-03-05	22.77	33.75	4.99	13.0%	11.0%	6.0%	17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	VRT	2026-03-05	43.74	72.49	9.25	23.0%	130.0%	28.0%	203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	POWL	2026-03-05	24.16	32.94	5.53	4.0%	19.0%	20.0%	19.0%
									
data center - (34.5/13.8/4.16kVAC->415VAC	ETN	2026-03-05	22.77	33.75	4.99	13.0%	11.0%	6.0%	17.0%
data center - (34.5/13.8/4.16kVAC->415VAC	HUBB	2026-03-05	18.93	28.53	4.32	12.0%	15.0%	19.0%	14.0%
									
data center - UPS battery	ENS	2026-03-05	11.23	20.01	1.59	1.0%	-16.0%	-7.0%	-21.0%
data center - UPS battery	FLNC	2026-03-05	NA	NA	1.13	154.0%	20.0%	4.0%	9.0%
									
data center - onsite power generator	CAT	2026-03-05	25.95	37.17	4.82	18.0%	-7.0%	2.0%	-14.0%
data center - onsite power generator	GEV	2026-03-05	78.53	45.83	5.77	4.0%	-1.0%	48.0%	657.0%
data center - onsite power generator	CMI	2026-03-05	16.47	27.08	2.28	1.0%	19.0%	-2.0%	42.0%
data center - onsite power generator	FTAI	2026-03-05	31.18	59.22	11.16	32.0%	24.0%	18.0%	29.0%
data center - onsite power generator	BE	2026-03-05	278.96	NA	21.93	36.0%	-98.0%	-15.0%	-99.0%
									
data center - construction builder	EME	2026-03-05	17.76	25.37	1.88	20.0%	45.0%	13.0%	49.0%
data center - construction builder	FIX	2026-03-05	32.07	46.39	5.18	42.0%	125.0%	78.0%	127.0%
data center - construction builder	URI	2026-03-05	9.63	21.74	3.29	3.0%	-4.0%	0.0%	-5.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-03-05	33.89	80.43	2.87	20.0%	1.0%	15.0%	3.0%
data center - 电网侧≥115kV, 115kV->34.5kV	MYRG	2026-03-05	18.02	35.64	1.14	17.0%	72.0%	41.0%	129.0%
									
data center - new IPP	TLN	2026-03-05	10.46	NA	3.49	74.0%	1362.0%	-338.0%	-543.0%
data center - new IPP	OKLO	2026-03-05	NA	NA	NA		200.0%	196.0%	198.0%
data center - new IPP	SMR	2026-03-05	NA	NA	130.75	-95.0%	-64.0%	534.0%	-32.0%
									
data center - IPP	CEG	2026-03-05	18.94	44.66	4.46	0.0%	-19.0%	-24.0%	-49.0%
data center - IPP	VST	2026-03-05	18.13	76.23	3.31	-68.0%	-32.0%	-122.0%	-53.0%
data center - IPP	NRG	2026-03-05	16.17	40.73	1.12	13.0%	-91.0%	-11.0%	-92.0%
									
data center - uranium	CCJ	2026-03-05	78.17	117.33	19.92	2.0%	158.0%	-4.0%	47.0%
data center - uranium	UEC	2026-03-05	NA	NA	132.12	-100.0%	-49.0%	120.0%	-49.0%
data center - uranium	LEU	2026-03-05	51.25	46.61	8.52	-4.0%	-55.0%	-67.0%	-67.0%
									
data center - HVAC	TT	2026-03-05	23.07	33.55	4.52	6.0%	-1.0%	2.0%	-2.0%
data center - HVAC	CARR	2026-03-05	17.84	35.31	2.32	-6.0%	-99.0%	-54.0%	-93.0%
data center - HVAC	JCI	2026-03-05	23.35	25.68	3.49	7.0%	74.0%	40.0%	25.0%
data center - HVAC	SPXC	2026-03-05	21.37	42.08	4.67	19.0%	35.0%	23.0%	38.0%
									
material - steel/copper/aluminum/lithium	NUE	2026-03-05	10.79	22.83	1.21	9.0%	28.0%	17.0%	32.0%
material - steel/copper/aluminum/lithium	STLD	2026-03-05	15.31	23.68	1.51	14.0%	27.0%	26.0%	28.0%
material - steel/copper/aluminum/lithium	CLF	2026-03-05	NA	NA	0.33	0.0%	-23.0%	-118.0%	-46.0%
material - steel/copper/aluminum/lithium	BHP	2026-03-05	7.53	18.68	3.54	3.0%	193.0%	50.0%	509.0%
material - steel/copper/aluminum/lithium	RIO	2026-03-05	6.19	15.26	2.02				
material - steel/copper/aluminum/lithium	VALE	2026-03-05	5.58	28.45	1.71	9.0%	66.0%	41.0%	387.0%
material - steel/copper/aluminum/lithium	SCCO	2026-03-05	20.16	36.77	11.66	39.0%	64.0%	54.0%	65.0%
material - steel/copper/aluminum/lithium	FCX	2026-03-05	13.53	41.16	3.56	-11.0%	-38.0%	-49.0%	48.0%
material - steel/copper/aluminum/lithium	TMQ	2026-03-05	NA	NA	NA		2015.0%	122.0%	2015.0%
material - steel/copper/aluminum/lithium	AA	2026-03-05	7.52	13.34	1.20	2.0%	-74.0%	-22.0%	12.0%
material - steel/copper/aluminum/lithium	CENX	2026-03-05	22.51	133.72	2.07	0.0%	-137.0%	4.0%	-96.0%
material - steel/copper/aluminum/lithium	ALB	2026-03-05	31.28	NA	3.75	16.0%	-471.0%	44.0%	-1457.0%
material - steel/copper/aluminum/lithium	LAC	2026-03-05	NA	NA	NA		2371.0%	69.0%	2353.0%
									
aerospace - & defense	RKLB	2026-03-05	NA	NA	65.60	36.0%	-19.0%	-15.0%	1.0%
aerospace - & defense	DXYZ	2026-03-05	20.11	15.23	NA	-5512.0%	-297.0%	N/A	-297.0%
aerospace - & defense	FLY	2026-03-05	NA	NA	29.07	38.0%	227.0%	96.0%	204.0%
aerospace - & defense	LUNR	2026-03-05	NA	NA	16.26	-10.0%	-88.0%	32.0%	-87.0%
aerospace - & defense	RDW	2026-03-05	NA	NA	5.17	56.0%	23.0%	-4.0%	6.0%
aerospace - & defense	PL	2026-03-05	NA	NA	29.43	33.0%	191.0%	-37.0%	195.0%
aerospace - & defense	PLTR	2026-03-05	248.14	240.64	81.38	70.0%	672.0%	3127.0%	670.0%
aerospace - & defense	KTOS	2026-03-05	178.53	648.86	11.84	22.0%	202.0%	33.0%	51.0%
aerospace - & defense	AVAV	2026-03-05	84.40	NA	8.03	151.0%	-425.0%	126.0%	-327.0%
aerospace - & defense	RTX	2026-03-05	23.20	41.03	3.08	12.0%	14.0%	15.0%	9.0%
aerospace - & defense	LMT	2026-03-05	18.19	30.46	2.01	9.0%	195.0%	142.0%	155.0%
aerospace - & defense	NOC	2026-03-05	20.62	25.38	2.51	10.0%	12.0%	12.0%	13.0%
aerospace - & defense	LHX	2026-03-05	21.77	42.23	3.08	2.0%	-22.0%	-7.0%	-34.0%
aerospace - & defense	MOG-A	2026-03-05	20.59	39.55	2.51	21.0%	48.0%	27.0%	48.0%
aerospace - & defense	ALNT	2026-03-05	18.07	56.22	2.00	11.0%	207.0%	46.0%	209.0%
aerospace - & defense	GD	2026-03-05	16.74	23.37	1.86	8.0%	2.0%	2.0%	0.0%
aerospace - & defense	HII	2026-03-05	20.04	27.49	1.33	16.0%	51.0%	43.0%	29.0%
aerospace - & defense	CW	2026-03-05	33.89	52.80	7.16	15.0%	16.0%	13.0%	16.0%
aerospace - & defense	BWXT	2026-03-05	45.26	55.01	5.63	19.0%	29.0%	-2.0%	31.0%
aerospace - & defense	LDOS	2026-03-05	11.05	15.78	1.29	-4.0%	14.0%	11.0%	15.0%
aerospace - & defense	BAH	2026-03-05	10.15	11.86	0.84	-10.0%	-25.0%	-11.0%	7.0%
aerospace - & defense	CACI	2026-03-05	15.89	26.32	1.51	6.0%	18.0%	13.0%	13.0%
aerospace - & defense	USAS	2026-03-05	NA	NA	21.49	38.0%	-6.0%	299.0%	12.0%
aerospace - & defense	ALM	2026-03-05	NA	NA	235.73	27.0%	-769.0%	54.0%	-718.0%
aerospace - & defense	UAMY	2026-03-05	NA	NA	39.11	260.0%	603.0%	608.0%	555.0%
									
aerospace - aftermarket	GE	2026-03-05	36.86	40.22	7.49	18.0%	24.0%	1.0%	33.0%
aerospace - aftermarket	FTAI	2026-03-05	31.18	59.22	11.16	32.0%	24.0%	18.0%	29.0%
aerospace - aftermarket	HEI	2026-03-05	31.94	60.93	7.94	14.0%	19.0%	13.0%	13.0%
aerospace - aftermarket	ATI	2026-03-05	27.94	54.09	4.61	0.0%	-30.0%	9.0%	-30.0%
aerospace - aftermarket	CRS	2026-03-05	26.94	45.67	6.65	8.0%	24.0%	24.0%	25.0%
aerospace - aftermarket	HWM	2026-03-05	43.11	68.19	12.31	15.0%	10.0%	23.0%	18.0%
aerospace - aftermarket	PH	2026-03-05	24.72	35.06	5.93	9.0%	-9.0%	13.0%	-11.0%
aerospace - aftermarket	TDG	2026-03-05	21.60	41.64	8.03	14.0%	-8.0%	8.0%	-13.0%
aerospace - aftermarket	BA	2026-03-05	NA	117.06	1.95	57.0%	-303.0%	-93.0%	-307.0%
									
material - rare earth(永磁体)	CRS	2026-03-05	26.94	45.67	6.65	8.0%	24.0%	24.0%	25.0%
material - rare earth(永磁体)	MP	2026-03-05	NA	NA	37.77	70.0%	-131.0%	-265.0%	-142.0%
material - rare earth(永磁体)	USAR	2026-03-05	NA	NA	NA		-10497.0%	712.0%	-11227.0%
material - rare earth(永磁体)	EMAT	2026-03-05	NA	NA	NA		-48.0%	-49.0%	-52.0%
material - rare earth(永磁体)	METC	2026-03-05	59.79	NA	1.77	-25.0%	-360.0%	-84.0%	-481.0%
material - rare earth(永磁体)	CRML	2026-03-05	NA	NA	NA				
									
chips	QCOM	2026-03-05	10.83	28.27	3.25	5.0%	-2.0%	-6.0%	-6.0%
chips	INTC	2026-03-05	20.93	NA	4.32	-4.0%	-44.0%	23.0%	369.0%
chips	ARM	2026-03-05	113.11	159.69	27.25	26.0%	-15.0%	14.0%	-12.0%
									
robotic	MOG-A	2026-03-05	20.62	39.61	2.51	21.0%	48.0%	27.0%	48.0%
robotic	ALNT	2026-03-05	18.12	56.39	2.00	11.0%	207.0%	46.0%	209.0%
robotic	ROK	2026-03-05	24.37	43.23	4.96	12.0%	61.0%	6.0%	66.0%
robotic	SNPS	2026-03-05	40.23	68.22	10.57	65.0%	-73.0%	106.0%	-78.0%
robotic	SYM	2026-03-05	NA	NA	13.35	29.0%	-218.0%	-266.0%	-175.0%
									
quatum	IBM	2026-03-05	15.47	23.28	3.60	12.0%	25.0%	27.0%	92.0%
quatum	IONQ	2026-03-05	NA	NA	101.49	429.0%	-461.0%	151.0%	-473.0%
quatum	RGTI	2026-03-05	NA	NA	782.71	-18.0%	-88.0%	21.0%	-88.0%
									
TMT - SAAS	SAP	2026-03-05	17.62	28.26	5.60	13.0%	37.0%	16.0%	26.0%
TMT - SAAS	CRM	2026-03-05	15.53	25.90	4.50	12.0%	32.0%	9.0%	14.0%
TMT - SAAS	NOW	2026-03-05	47.35	72.78	9.57	21.0%	17.0%	49.0%	4.0%
TMT - SAAS	ADBE	2026-03-05	12.19	16.92	4.88	10.0%	14.0%	8.0%	10.0%
TMT - SAAS	INTU	2026-03-05	21.19	30.28	6.42	17.0%	52.0%	34.0%	47.0%
TMT - SAAS	ADP	2026-03-05	14.92	21.44	4.24	6.0%	10.0%	7.0%	10.0%
TMT - SAAS	WDAY	2026-03-05	26.90	57.10	4.07	15.0%	120.0%	74.0%	54.0%
TMT - SAAS	ADSK	2026-03-05	33.50	50.53	7.75	20.0%	20.0%	41.0%	4.0%
TMT - SAAS	TEAM	2026-03-05	NA	NA	3.81	23.0%	18.0%	-64.0%	12.0%
TMT - SAAS	HUBS	2026-03-05	80.28	338.53	4.96	20.0%	375.0%	225.0%	993.0%
TMT - SAAS	TWLO	2026-03-05	45.28	641.81	3.78	14.0%	179.0%	68.0%	268.0%
TMT - SAAS	ZM	2026-03-05	12.01	12.49	4.69	5.0%	92.0%	-14.0%	83.0%
TMT - SAAS	DOCU	2026-03-05	23.13	33.91	3.07	8.0%	33.0%	34.0%	34.0%
TMT - SAAS	BILL	2026-03-05	184.83	NA	2.87	14.0%	-106.0%	4966.0%	-108.0%
TMT - SAAS	GDDY	2026-03-05	12.11	14.92	2.51	7.0%	30.0%	17.0%	23.0%
TMT - SAAS	WIX	2026-03-05	73.53	118.52	2.56	14.0%	-215.0%	-245.0%	-184.0%
TMT - SAAS	PATH	2026-03-05	125.39	27.25	3.98	16.0%	-196.0%	-149.0%	-1967.0%
									
CN	BABA	2026-03-05	13.51	17.88	2.08	5.0%	-52.0%	-67.0%	-52.0%
CN	NIO	2026-03-05	NA	NA	0.97	17.0%	-32.0%		-29.0%
									
Fin - bank	JPM	2026-03-05	NA	14.66	2.83	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-03-05	NA	13.04	1.83	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-03-05	NA	15.67	1.12	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-03-05	NA	15.76	1.98	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-03-05	NA	15.90	2.15	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-03-05	NA	16.24	1.96	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-03-05	9.35	19.98	2.62	10.0%	12.0%	N/A	14.0%
Fin - credit	COF	2026-03-05	NA	65.97	1.75	N/A	44.0%	N/A	101.0%
Fin - credit	SOFI	2026-03-05	23.09	50.34	5.11	32.0%	209.0%	N/A	-48.0%
Fin - credit	AFRM	2026-03-05	14.84	64.33	5.08	29.0%	61.0%	N/A	61.0%
Fin - credit	KLAR	2026-03-05	NA	NA	1.45	38.0%	-137.0%	-116.0%	-304.0%
Fin - credit	UPST	2026-03-05	53.78	66.14	2.67	35.0%	-826.0%	-50860.0%	-778.0%
Fin - credit	FICO	2026-03-05	37.91	54.73	17.00	16.0%	28.0%	30.0%	4.0%
									
Fin - payment	V	2026-03-05	20.97	30.27	14.71	15.0%	8.0%	14.0%	15.0%
Fin - payment	MA	2026-03-05	22.71	31.64	14.20	18.0%	25.0%	27.0%	21.0%
Fin - payment	FISV	2026-03-05	7.13	10.10	1.61	1.0%	-19.0%	-14.0%	-14.0%
Fin - payment	PYPL	2026-03-05	6.07	8.84	1.32	5.0%	15.0%	12.0%	28.0%
Fin - payment	XYZ	2026-03-05	11.43	31.89	1.66	4.0%	-27.0%	129.0%	-94.0%
Fin - payment	TOST	2026-03-05	43.11	55.88	2.92	22.0%	206.0%	121.0%	206.0%
									
Fin - broker	SCHW	2026-03-05	9.13	20.42	6.03	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-03-05	-1.27	30.68	2.90	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-03-05	39.94	38.88	16.00	28.0%	18.0%	N/A	-34.0%
Fin - broker	COIN	2026-03-05	46.30	46.92	7.58	-69.0%	-159.0%	N/A	-152.0%
									
Fin - asset manage	BLK	2026-03-05	18.33	29.48	6.75	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-03-05	21.56	29.96	10.10	0.0%	51.0%	N/A	44.0%
Fin - asset manage	KKR	2026-03-05	31.39	41.05	4.20	86.0%	58.0%	N/A	-2.0%
Fin - asset manage	BN	2026-03-05	15.79	87.28	1.36	7.0%	-214.0%	N/A	79.0%
Fin - asset manage	APO	2026-03-05	9.38	20.35	1.98	86.0%	2.0%	N/A	-55.0%
Fin - asset manage	SSNC	2026-03-05	10.17	23.94	2.90	8.0%	-8.0%	4.0%	-22.0%
Fin - asset manage	CWAN	2026-03-05	68.13	NA	9.52	72.0%	-41.0%	264.0%	-103.0%
									
Fin - mm	VIRT	2026-03-05	7.32	7.92	1.93	21.0%	70.0%	N/A	48.0%
									
Fin - data & stock exchange	ICE	2026-03-05	16.84	28.43	7.62	13.0%	18.0%	N/A	22.0%
Fin - data & stock exchange	NDAQ	2026-03-05	19.24	28.60	6.12	3.0%	32.0%	N/A	46.0%
Fin - data & stock exchange	CME	2026-03-05	24.65	28.28	17.36	8.0%	44.0%	N/A	35.0%
Fin - data & stock exchange	CBOE	2026-03-05	18.62	28.53	6.60	9.0%	61.0%	N/A	60.0%
Fin - data & stock exchange	MRX	2026-03-05	-0.37	9.64	0.76			N/A	
Fin - data & stock exchange	SPGI	2026-03-05	19.68	30.79	8.80	9.0%	30.0%	11.0%	29.0%
Fin - data & stock exchange	MSCI	2026-03-05	24.56	36.13	13.28	11.0%	7.0%	13.0%	-7.0%
Fin - data & stock exchange	MCO	2026-03-05	22.45	34.37	10.80	13.0%	31.0%	25.0%	54.0%
Fin - data & stock exchange	TW	2026-03-05	25.08	32.94	14.30	12.0%	117.0%	3.0%	129.0%
Fin - data & stock exchange	MKTX	2026-03-05	14.49	27.75	7.74	3.0%	-6.0%	N/A	42.0%
									
Industry - farm machinery	DE	2026-03-05	17.57	33.17	3.40	13.0%	-7.0%	18.0%	-25.0%
