sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
TMT - Data/Infra/Observability	DDOG	2026-02-17	515.20	414.85	12.67	29.0%	-1.0%	14.0%	2.0%
TMT - Data/Infra/Observability	DT	2026-02-17	35.62	60.29	5.65	18.0%	48.0%	29.0%	-89.0%
									
TMT - devops	GTLB	2026-02-17	NA	NA	5.31	25.0%	-37.0%	-72.0%	-128.0%
TMT - devops	FROG	2026-02-17	NA	NA	10.49	25.0%	-27.0%	6.0%	-34.0%
TMT - devops	DBX	2026-02-17	10.86	13.80	2.41	-1.0%	18.0%	31.0%	16.0%
									
data center	NOK	2026-02-17	13.05	55.87	1.81	12.0%	-31.0%	-2.0%	-27.0%
									
data center - hyper scaler	ORCL	2026-02-17	20.82	28.89	7.24	14.0%	86.0%	25.0%	95.0%
data center - hyper scaler	CRWV	2026-02-17	29.37	NA	10.92	134.0%	-26.0%	84.0%	-72.0%
data center - hyper scaler	NBIS	2026-02-17	NA	NA	45.87	501.0%	72.0%	-53.0%	83.0%
data center - hyper scaler	IREN	2026-02-17	113.96	47.47	28.21	60.0%	-1655.0%	-66.0%	-929.0%
data center - hyper scaler	WULF	2026-02-17	NA	NA	40.98	87.0%	2170.0%	-3378.0%	1876.0%
data center - hyper scaler	CIFR	2026-02-17	162.05	NA	30.06	198.0%	-96.0%	-260.0%	-96.0%
									
data center - semi chip	NVDA	2026-02-17	39.50	45.88	24.05	62.0%	70.0%	65.0%	65.0%
data center - semi chip	MU	2026-02-17	20.14	38.03	10.64	57.0%	182.0%	97.0%	180.0%
data center - semi chip	AVGO	2026-02-17	46.91	70.35	24.86	28.0%	83.0%	30.0%	97.0%
data center - semi chip	AMD	2026-02-17	48.36	76.68	9.55	34.0%	133.0%	33.0%	213.0%
									
data center - semi equip	ASML	2026-02-17	38.54	50.75	14.87	14.0%	12.0%	12.0%	15.0%
data center - semi equip	LRCX	2026-02-17	39.76	48.20	14.28	22.0%	36.0%	34.0%	34.0%
data center - semi equip	AMAT	2026-02-17	31.89	36.65	10.07	-2.0%	10.0%	-2.0%	71.0%
data center - semi equip	KLAC	2026-02-17	33.32	42.70	15.13	7.0%	37.0%	4.0%	39.0%
									
data center - semi equip for test	TER	2026-02-17	58.46	88.08	15.05	44.0%	84.0%	81.0%	76.0%
data center - semi equip for test	COHU	2026-02-17	NA	NA	3.13	30.0%	-29.0%	-62.0%	5.0%
data center - semi equip for test	KLIC	2026-02-17	NA	NA	5.48	20.0%	-76.0%	52.0%	-79.0%
									
data center - package	TSM	2026-02-17	21.66	34.22	15.44	25.0%	38.0%	27.0%	41.0%
data center - package	ASX	2026-02-17	15.13	39.99	2.48	14.0%	63.0%	39.0%	63.0%
data center - package	AMKR	2026-02-17	9.98	30.94	1.72	16.0%	34.0%	24.0%	63.0%
									
data center - PCB	TTMI	2026-02-17	23.80	53.74	3.22	19.0%	333.0%	36.0%	880.0%
									
data center - rack manufacture	CLS	2026-02-17	26.62	40.08	2.67	44.0%	59.0%	53.0%	76.0%
data center - rack manufacture	FLEX	2026-02-17	13.17	28.87	0.88	8.0%	11.0%	-1.0%	-9.0%
									
data center - router	ANET	2026-02-17	43.01	51.82	19.95	29.0%	28.0%	30.0%	19.0%
data center - router	MRVL	2026-02-17	28.28	27.64	8.58	37.0%	-395.0%	-22877.0%	-381.0%
									
data center - optics	CRDO	2026-02-17	97.21	109.60	28.49	272.0%	-2230.0%	-2601.0%	-2058.0%
data center - optics	MTSI	2026-02-17	83.43	115.30	18.02	25.0%	-129.0%	44.0%	-129.0%
data center - optics	SMTC	2026-02-17	48.77	287.23	7.88	13.0%	-225.0%	45.0%	-62.0%
data center - optics	LITE	2026-02-17	173.97	184.13	20.42	65.0%	-328.0%	818.0%	-228.0%
data center - optics	COHR	2026-02-17	35.28	217.92	6.56	17.0%	31.0%	21.0%	104.0%
data center - optics	FN	2026-02-17	38.39	47.64	4.57	36.0%	26.0%	52.0%	30.0%
data center - optics	CIEN	2026-02-17	95.73	356.79	8.99	26.0%	-96.0%	35.0%	-56.0%
data center - optics	CSCO	2026-02-17	19.21	27.07	5.15	10.0%	26.0%	18.0%	31.0%
data center - optics	ADI	2026-02-17	34.15	74.17	15.03	26.0%	72.0%	32.0%	65.0%
data center - optics	TXN	2026-02-17	26.43	41.52	11.61	10.0%	1.0%	14.0%	-4.0%
data center - optics	APH	2026-02-17	27.18	44.50	7.91	49.0%	81.0%	82.0%	60.0%
data center - optics	TEL	2026-02-17	16.25	34.17	3.84	22.0%	36.0%	34.0%	42.0%
data center - optics	GLW	2026-02-17	32.52	71.68	7.24	20.0%	55.0%	48.0%	74.0%
									
data center - NAND/SSD	STX	2026-02-17	33.59	47.51	9.11	22.0%	102.0%	66.0%	76.0%
data center - NAND/SSD	WDC	2026-02-17	28.95	28.61	9.00	-30.0%	165.0%	18.0%	209.0%
data center - NAND/SSD	SNDK	2026-02-17	61.76	NA	9.92	61.0%	442.0%	404.0%	672.0%
									
data center - server	DELL	2026-02-17	9.14	15.58	0.74	11.0%	39.0%	15.0%	37.0%
data center - server	SMCI	2026-02-17	17.15	22.45	0.65	123.0%	33.0%	30.0%	25.0%
									
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	MPWR	2026-02-17	74.39	92.24	20.18	21.0%	24.0%		-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	VICR	2026-02-17	132.00	86.24	17.73	19.0%	156.0%	158.0%	145.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构)	AEIS	2026-02-17	44.12	82.90	6.64	18.0%	41.0%	56.0%	7.0%
									
data center - 机房配电UPS/PDU(415VAC->415VAC)	NVT	2026-02-17	23.77	26.83	4.78	42.0%	58.0%	26.0%	1011.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	ETN	2026-02-17	25.38	37.26	5.51	13.0%	11.0%		17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	VRT	2026-02-17	42.81	70.97	9.05	23.0%	130.0%	28.0%	203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	POWL	2026-02-17	27.01	36.51	6.13	4.0%	19.0%	20.0%	19.0%
									
data center - (34.5/13.8/4.16kVAC->415VAC	ETN	2026-02-17	25.38	37.26	5.51	13.0%	11.0%		17.0%
data center - (34.5/13.8/4.16kVAC->415VAC	HUBB	2026-02-17	20.78	31.54	4.78	12.0%	15.0%	19.0%	14.0%
									
data center - UPS battery	ENS	2026-02-17	12.28	22.10	1.76	1.0%	-16.0%	-7.0%	-21.0%
data center - UPS battery	FLNC	2026-02-17	NA	NA	1.30	154.0%	20.0%	4.0%	9.0%
									
data center - construction builder	EME	2026-02-17	20.78	32.11	2.20	16.0%	10.0%	14.0%	9.0%
data center - construction builder	FIX	2026-02-17	37.29	56.59	5.66	35.0%	97.0%	74.0%	99.0%
data center - construction builder	URI	2026-02-17	9.87	22.46	3.40	3.0%	-4.0%	0.0%	-5.0%
									
data center - onsite power generator	CAT	2026-02-17	28.28	40.63	5.30	18.0%	-7.0%	2.0%	-14.0%
data center - onsite power generator	GEV	2026-02-17	78.96	46.08	5.80	4.0%	-1.0%	48.0%	657.0%
data center - onsite power generator	CMI	2026-02-17	17.57	29.01	2.44	1.0%	19.0%	-2.0%	42.0%
data center - onsite power generator	FTAI	2026-02-17	33.42	65.12	12.42	42.0%	54.0%	20.0%	46.0%
data center - onsite power generator	BE	2026-02-17	254.11	NA	19.95	36.0%	-98.0%	-15.0%	-99.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-02-17	33.65	78.05	2.89	18.0%	21.0%	24.0%	16.0%
data center - 电网侧≥115kV, 115kV->34.5kV	MYRG	2026-02-17	20.17	43.83	1.20	7.0%	141.0%	74.0%	201.0%
									
data center - new IPP	TLN	2026-02-17	8.73	83.88	4.35	35.0%	70.0%	43.0%	23.0%
data center - new IPP	OKLO	2026-02-17	NA	NA	NA		200.0%	196.0%	198.0%
data center - new IPP	SMR	2026-02-17	NA	NA	67.51	1653.0%	1070.0%	1226.0%	1465.0%
									
data center - IPP	CEG	2026-02-17	15.94	34.41	4.06	23.0%	-15.0%	23.0%	-22.0%
data center - IPP	VST	2026-02-17	7.88	61.77	2.66	-3.0%	-64.0%	-20.0%	-67.0%
data center - IPP	NRG	2026-02-17	15.09	25.37	1.12	5.0%	-123.0%	-68.0%	-117.0%
									
data center - uranium	CCJ	2026-02-17	77.53	116.37	19.76	2.0%	158.0%	-4.0%	47.0%
data center - uranium	UEC	2026-02-17	NA	NA	146.52	-100.0%	-49.0%	120.0%	-49.0%
data center - uranium	LEU	2026-02-17	52.92	47.84	8.74	-4.0%	-55.0%	-67.0%	-67.0%
									
data center - HVAC	TT	2026-02-17	24.82	36.22	4.88	6.0%	-1.0%	2.0%	-2.0%
data center - HVAC	CARR	2026-02-17	19.34	38.95	2.56	-6.0%	-99.0%	-54.0%	-93.0%
data center - HVAC	JCI	2026-02-17	24.23	26.75	3.63	7.0%	74.0%	40.0%	25.0%
data center - HVAC	SPXC	2026-02-17	25.67	51.41	5.56	23.0%	23.0%	32.0%	24.0%
									
material - steel/copper/aluminum/lithium	NUE	2026-02-17	11.48	24.39	1.29	9.0%	28.0%	16.0%	32.0%
material - steel/copper/aluminum/lithium	STLD	2026-02-17	15.50	23.98	1.54	14.0%	27.0%	26.0%	28.0%
material - steel/copper/aluminum/lithium	CLF	2026-02-17	NA	NA	0.32	0.0%	-23.0%	-118.0%	-46.0%
material - steel/copper/aluminum/lithium	BHP	2026-02-17	7.42	18.38	3.48	-6.0%	-13.0%	-8.0%	-28.0%
material - steel/copper/aluminum/lithium	RIO	2026-02-17	6.97	15.34	2.25				
material - steel/copper/aluminum/lithium	VALE	2026-02-17	5.74	29.38	1.76	9.0%	66.0%	41.0%	387.0%
material - steel/copper/aluminum/lithium	SCCO	2026-02-17	22.44	40.87	12.62	15.0%	21.0%	20.0%	24.0%
material - steel/copper/aluminum/lithium	FCX	2026-02-17	13.31	40.40	3.50	-11.0%	-38.0%	-49.0%	48.0%
material - steel/copper/aluminum/lithium	TMQ	2026-02-17	NA	NA	NA		10.0%	2.0%	10.0%
material - steel/copper/aluminum/lithium	AA	2026-02-17	8.46	12.85	1.19	-13.0%	-74.0%	-54.0%	12.0%
material - steel/copper/aluminum/lithium	CENX	2026-02-17	19.61	61.31	1.81	17.0%	-79.0%	-10.0%	-69.0%
material - steel/copper/aluminum/lithium	ALB	2026-02-17	32.26	NA	3.89	16.0%	-471.0%	44.0%	-1457.0%
material - steel/copper/aluminum/lithium	LAC	2026-02-17	NA	NA	NA		2371.0%	69.0%	2353.0%
									
aerospace - & defense	RKLB	2026-02-17	NA	NA	67.25	48.0%	16.0%	7.0%	-65.0%
aerospace - & defense	DXYZ	2026-02-17	21.74	16.46	NA	-5512.0%	-297.0%	N/A	-297.0%
aerospace - & defense	FLY	2026-02-17	NA	NA	29.53	38.0%	227.0%	96.0%	204.0%
aerospace - & defense	LUNR	2026-02-17	NA	NA	13.51	-10.0%	-88.0%	32.0%	-87.0%
aerospace - & defense	RDW	2026-02-17	NA	NA	4.44	51.0%	60.0%	566.0%	76.0%
aerospace - & defense	PL	2026-02-17	NA	NA	26.26	33.0%	191.0%	-37.0%	195.0%
aerospace - & defense	PLTR	2026-02-17	214.76	208.46	70.64	70.0%	672.0%	3127.0%	670.0%
aerospace - & defense	KTOS	2026-02-17	189.01	748.08	12.18	26.0%	105.0%	12.0%	172.0%
aerospace - & defense	AVAV	2026-02-17	100.20	NA	9.56	151.0%	-425.0%	126.0%	-327.0%
aerospace - & defense	ONDS	2026-02-17	NA	NA	178.28	582.0%	-25.0%	100.0%	-18.0%
aerospace - & defense	RTX	2026-02-17	23.18	40.99	3.08	12.0%	14.0%	15.0%	9.0%
aerospace - & defense	LMT	2026-02-17	18.07	30.25	1.99	9.0%	195.0%	142.0%	155.0%
aerospace - & defense	NOC	2026-02-17	19.65	24.03	2.37	10.0%	12.0%	12.0%	13.0%
aerospace - & defense	LHX	2026-02-17	21.06	40.64	2.96	2.0%	-22.0%	-7.0%	-34.0%
aerospace - & defense	MOG-A	2026-02-17	20.84	40.13	2.54	21.0%	48.0%	27.0%	48.0%
aerospace - & defense	GD	2026-02-17	15.99	22.24	1.77	8.0%	2.0%	2.0%	0.0%
aerospace - & defense	HII	2026-02-17	19.86	27.20	1.31	16.0%	51.0%	43.0%	29.0%
aerospace - & defense	CW	2026-02-17	34.42	53.65	7.28	15.0%	16.0%	13.0%	16.0%
aerospace - & defense	BWXT	2026-02-17	45.69	60.22	6.02	29.0%	19.0%	19.0%	18.0%
aerospace - & defense	LDOS	2026-02-17	10.59	14.85	1.23	7.0%	3.0%	4.0%	1.0%
aerospace - & defense	BAH	2026-02-17	9.76	11.44	0.81	-10.0%	-25.0%	-7.0%	7.0%
aerospace - & defense	CACI	2026-02-17	14.93	24.37	1.40	6.0%	18.0%	13.0%	13.0%
aerospace - & defense	USAS	2026-02-17	NA	NA	18.62	38.0%	-6.0%	299.0%	12.0%
aerospace - & defense	ALM	2026-02-17	NA	NA	165.05	27.0%	-769.0%	54.0%	-718.0%
aerospace - & defense	UAMY	2026-02-17	NA	NA	30.82	260.0%	603.0%	608.0%	555.0%
									
material - rare earth(永磁体)	CRS	2026-02-17	25.69	43.51	6.34	8.0%	24.0%	24.0%	25.0%
material - rare earth(永磁体)	MP	2026-02-17	NA	NA	43.44	-15.0%	68.0%	82.0%	64.0%
material - rare earth(永磁体)	USAR	2026-02-17	NA	NA	NA		-10497.0%	712.0%	-11227.0%
material - rare earth(永磁体)	EMAT	2026-02-17	NA	NA	NA		975.0%	104.0%	450.0%
material - rare earth(永磁体)	METC	2026-02-17	26.87	NA	1.77	-28.0%	9128.0%	-85.0%	5446.0%
material - rare earth(永磁体)	CRML	2026-02-17	NA	NA	NA				
									
chips	QCOM	2026-02-17	11.29	29.50	3.40	5.0%	-2.0%	-6.0%	-6.0%
chips	INTC	2026-02-17	21.10	NA	4.36	-4.0%	-44.0%	23.0%	369.0%
chips	ARM	2026-02-17	119.21	168.09	28.68	26.0%	-15.0%	14.0%	-12.0%
									
robotic	MOG-A	2026-02-17	20.84	40.13	2.54	21.0%	48.0%	27.0%	48.0%
robotic	ALNT	2026-02-17	18.94	59.37	2.11	11.0%	207.0%	46.0%	209.0%
robotic	ROK	2026-02-17	25.03	44.50	5.10	12.0%	61.0%	6.0%	66.0%
robotic	SNPS	2026-02-17	48.18	52.63	11.46	38.0%	60.0%	38.0%	-60.0%
robotic	SYM	2026-02-17	NA	NA	13.97	29.0%	-218.0%	-266.0%	-175.0%
									
aerospace - aftermarket	GE	2026-02-17	36.68	40.02	7.45	18.0%	24.0%	1.0%	33.0%
aerospace - aftermarket	FTAI	2026-02-17	33.42	65.12	12.42	42.0%	54.0%	20.0%	46.0%
aerospace - aftermarket	HEI	2026-02-17	35.69	68.91	8.98	19.0%	35.0%	9.0%	35.0%
aerospace - aftermarket	HWM	2026-02-17	42.94	67.92	12.26	15.0%	10.0%	23.0%	18.0%
aerospace - aftermarket	PH	2026-02-17	25.91	36.89	6.24	9.0%	-9.0%	13.0%	-11.0%
aerospace - aftermarket	TDG	2026-02-17	21.57	41.57	8.02	14.0%	-8.0%	8.0%	-13.0%
aerospace - aftermarket	CRS	2026-02-17	25.69	43.51	6.34	8.0%	24.0%	24.0%	25.0%
aerospace - aftermarket	ATI	2026-02-17	26.32	51.41	4.34	0.0%	-30.0%	9.0%	-30.0%
aerospace - aftermarket	BA	2026-02-17	NA	128.63	2.14	57.0%	-303.0%	-93.0%	-307.0%
									
quatum	IBM	2026-02-17	16.26	23.22	3.58	12.0%	25.0%	7.0%	92.0%
quatum	IONQ	2026-02-17	NA	NA	147.90	222.0%	1920.0%	166.0%	1909.0%
quatum	RGTI	2026-02-17	NA	NA	694.64	-18.0%	1255.0%	19.0%	1255.0%
									
TMT - SAAS	SAP	2026-02-17	17.34	28.47	5.50	13.0%	37.0%	16.0%	26.0%
TMT - SAAS	CRM	2026-02-17	11.93	24.46	4.26	9.0%	44.0%	17.0%	37.0%
TMT - SAAS	NOW	2026-02-17	40.91	63.19	8.31	21.0%	17.0%	49.0%	4.0%
TMT - SAAS	ADBE	2026-02-17	11.22	15.58	4.49	10.0%	14.0%	8.0%	10.0%
TMT - SAAS	INTU	2026-02-17	18.06	25.93	5.42	18.0%	163.0%	54.0%	126.0%
TMT - SAAS	ADP	2026-02-17	14.26	20.48	4.05	6.0%	10.0%	7.0%	10.0%
TMT - SAAS	WDAY	2026-02-17	28.59	60.15	4.09	13.0%	49.0%	48.0%	31.0%
TMT - SAAS	ADSK	2026-02-17	32.19	43.64	6.94	18.0%	33.0%	3.0%	25.0%
TMT - SAAS	TEAM	2026-02-17	NA	NA	3.77	23.0%	18.0%	-64.0%	12.0%
TMT - SAAS	HUBS	2026-02-17	66.11	284.33	4.17	20.0%	375.0%	225.0%	993.0%
TMT - SAAS	TWLO	2026-02-17	38.36	549.82	3.24	14.0%	179.0%	68.0%	268.0%
TMT - SAAS	ZM	2026-02-17	14.06	17.22	5.46	4.0%	183.0%	59.0%	196.0%
TMT - SAAS	DOCU	2026-02-17	21.37	31.51	2.85	8.0%	33.0%	34.0%	34.0%
TMT - SAAS	BILL	2026-02-17	185.76	NA	2.89	14.0%	-106.0%	4966.0%	-108.0%
TMT - SAAS	GDDY	2026-02-17	12.69	15.74	2.54	10.0%	21.0%	15.0%	10.0%
TMT - SAAS	WIX	2026-02-17	20.43	29.57	1.94	14.0%	-61.0%	7.0%	-102.0%
TMT - SAAS	PATH	2026-02-17	117.39	25.88	3.78	16.0%	-196.0%	-149.0%	-1967.0%
									
CN	BABA	2026-02-17	16.28	21.45	2.49	5.0%	-52.0%	-67.0%	-52.0%
CN	NIO	2026-02-17	NA	NA	1.03	17.0%	-32.0%		-29.0%
									
Fin - bank	JPM	2026-02-17	NA	15.34	2.99	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-02-17	NA	13.77	1.95	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-02-17	NA	16.35	1.19	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-02-17	NA	16.04	2.02	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-02-17	NA	16.80	2.28	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-02-17	NA	17.86	2.26	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-02-17	10.43	22.40	2.94	10.0%	12.0%	N/A	14.0%
Fin - credit	COF	2026-02-17	NA	88.01	2.10	N/A	98.0%	N/A	82.0%
Fin - credit	AFRM	2026-02-17	14.61	62.97	4.97	29.0%	61.0%	N/A	61.0%
Fin - credit	KLAR	2026-02-17	NA	NA	2.27	28.0%	-680.0%	-216.0%	-628.0%
Fin - credit	SOFI	2026-02-17	17.80	51.36	5.17	32.0%	209.0%	N/A	-48.0%
Fin - credit	UPST	2026-02-17	58.95	74.41	3.01	35.0%	-826.0%	-50860.0%	-778.0%
Fin - credit	FICO	2026-02-17	34.68	49.67	15.43	16.0%	28.0%	30.0%	4.0%
									
Fin - payment	V	2026-02-17	20.95	30.24	14.69	15.0%	8.0%	14.0%	15.0%
Fin - payment	MA	2026-02-17	22.67	31.57	14.17	18.0%	25.0%	27.0%	21.0%
Fin - payment	FISV	2026-02-17	7.03	10.00	1.61	1.0%	-19.0%	-14.0%	-14.0%
Fin - payment	PYPL	2026-02-17	5.22	7.55	1.13	5.0%	15.0%	12.0%	28.0%
Fin - payment	XYZ	2026-02-17	10.27	10.23	1.29	2.0%	86.0%	28.0%	63.0%
Fin - payment	TOST	2026-02-17	37.96	51.07	2.61	22.0%	206.0%	121.0%	206.0%
									
Fin - broker	SCHW	2026-02-17	7.88	20.03	5.99	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-02-17	-2.39	33.05	3.12	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-02-17	34.11	36.66	15.07	27.0%	18.0%	N/A	-34.0%
Fin - broker	COIN	2026-02-17	36.50	37.74	6.10	-69.0%	-159.0%	N/A	-152.0%
									
Fin - asset manage	BLK	2026-02-17	19.63	30.53	7.00	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-02-17	24.10	33.89	11.48	0.0%	51.0%	N/A	44.0%
Fin - asset manage	KKR	2026-02-17	30.84	44.24	4.13	153.0%	58.0%	N/A	-2.0%
Fin - asset manage	BN	2026-02-17	16.24	98.36	1.53	7.0%	-214.0%	N/A	79.0%
Fin - asset manage	APO	2026-02-17	10.61	22.76	2.25	84.0%	2.0%	N/A	-53.0%
Fin - asset manage	SSNC	2026-02-17	11.31	22.70	2.79	8.0%	-8.0%	2.0%	-22.0%
Fin - asset manage	CWAN	2026-02-17	89.87	15.05	10.54	77.0%	-334.0%	236.0%	-385.0%
									
Fin - mm	VIRT	2026-02-17	4.47	7.43	1.77	37.0%	70.0%	N/A	58.0%
									
Fin - data & stock exchange	ICE	2026-02-17	15.96	26.66	7.14	13.0%	18.0%	N/A	22.0%
Fin - data & stock exchange	NDAQ	2026-02-17	17.74	25.98	5.56	3.0%	32.0%	N/A	46.0%
Fin - data & stock exchange	CME	2026-02-17	23.78	27.23	16.80	8.0%	44.0%	N/A	35.0%
Fin - data & stock exchange	CBOE	2026-02-17	17.71	27.20	6.29	9.0%	61.0%	N/A	60.0%
Fin - data & stock exchange	MRX	2026-02-17	-1.60	15.42	1.03			N/A	
Fin - data & stock exchange	SPGI	2026-02-17	18.12	28.05	8.01	9.0%	30.0%	11.0%	29.0%
Fin - data & stock exchange	MSCI	2026-02-17	22.83	33.21	12.21	11.0%	7.0%	13.0%	-7.0%
Fin - data & stock exchange	MCO	2026-02-17	21.59	34.14	10.10	11.0%	23.0%	22.0%	21.0%
Fin - data & stock exchange	TW	2026-02-17	22.99	30.31	13.15	12.0%	117.0%	3.0%	129.0%
Fin - data & stock exchange	MKTX	2026-02-17	14.76	26.81	7.79	4.0%	-6.0%	N/A	42.0%
									
