sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
TMT - cybersecurity	NTNX	2026-02-26	38.26	43.67	4.03	13.0%	78.0%	29.0%	107.0%
									
TMT - Data/Infra/Observability	SNOW	2026-02-26	NA	NA	12.59	29.0%	-12.0%	-15.0%	-9.0%
TMT - Data/Infra/Observability	MDB	2026-02-26	NA	NA	11.76	19.0%	-119.0%	-58.0%	-79.0%
TMT - Data/Infra/Observability	DDOG	2026-02-26	481.40	390.55	11.90	29.0%	-1.0%	14.0%	2.0%
TMT - Data/Infra/Observability	DT	2026-02-26	35.25	59.73	5.60	18.0%	48.0%	29.0%	-89.0%
									
TMT - devops	GTLB	2026-02-26	NA	NA	5.17	25.0%	-37.0%	-72.0%	-128.0%
TMT - devops	FROG	2026-02-26	NA	NA	9.35	25.0%	-27.0%	6.0%	-34.0%
TMT - devops	DBX	2026-02-26	9.84	13.42	2.30	-1.0%	55.0%	58.0%	6.0%
									
data center	NOK	2026-02-26	13.32	56.97	1.85	12.0%	-31.0%	-2.0%	-27.0%
									
data center - hyper scaler	ORCL	2026-02-26	20.43	28.20	7.07	14.0%	86.0%	25.0%	95.0%
data center - hyper scaler	CRWV	2026-02-26	31.46	NA	11.96	134.0%	-26.0%	84.0%	-72.0%
data center - hyper scaler	NBIS	2026-02-26	NA	NA	49.42	501.0%	72.0%	-53.0%	83.0%
data center - hyper scaler	IREN	2026-02-26	121.65	50.77	30.17	60.0%	-1655.0%	-66.0%	-929.0%
data center - hyper scaler	WULF	2026-02-26	NA	NA	44.60	87.0%	2170.0%	-3378.0%	1876.0%
data center - hyper scaler	CIFR	2026-02-26	239.57	NA	29.70	41.0%	-4851.0%	410.0%	-4293.0%
									
data center - semi chip	NVDA	2026-02-26	33.34	37.72	20.80	62.0%	70.0%	65.0%	65.0%
data center - semi chip	MU	2026-02-26	20.88	39.43	11.04	57.0%	182.0%	97.0%	180.0%
data center - semi chip	AVGO	2026-02-26	45.15	67.64	23.90	28.0%	83.0%	30.0%	97.0%
data center - semi chip	AMD	2026-02-26	48.53	76.95	9.58	34.0%	133.0%	33.0%	213.0%
									
data center - semi equip	ASML	2026-02-26	39.62	52.15	15.28	14.0%	12.0%	12.0%	15.0%
data center - semi equip	LRCX	2026-02-26	40.09	48.59	14.40	22.0%	36.0%	34.0%	34.0%
data center - semi equip	AMAT	2026-02-26	33.46	38.38	10.54	-2.0%	10.0%	-2.0%	71.0%
data center - semi equip	KLAC	2026-02-26	34.21	43.84	15.53	7.0%	37.0%	4.0%	39.0%
									
data center - semi equip for test	TER	2026-02-26	63.17	95.01	16.24	44.0%	84.0%	81.0%	76.0%
data center - semi equip for test	COHU	2026-02-26	NA	NA	3.15	30.0%	-29.0%	-65.0%	5.0%
data center - semi equip for test	KLIC	2026-02-26	NA	NA	5.38	20.0%	-76.0%	52.0%	-79.0%
									
data center - package	TSM	2026-02-26	22.29	35.18	15.88	25.0%	38.0%	27.0%	41.0%
data center - package	ASX	2026-02-26	15.50	41.08	2.54	14.0%	63.0%	39.0%	63.0%
data center - package	AMKR	2026-02-26	10.47	31.99	1.77	16.0%	34.0%	24.0%	63.0%
									
data center - PCB	TTMI	2026-02-26	28.32	63.89	3.82	19.0%	333.0%	36.0%	880.0%
									
data center - rack manufacture	CLS	2026-02-26	25.78	38.81	2.59	44.0%	59.0%	53.0%	76.0%
data center - rack manufacture	FLEX	2026-02-26	12.97	28.40	0.87	8.0%	11.0%	-1.0%	-9.0%
									
data center - router	ANET	2026-02-26	38.84	47.22	18.14	29.0%	28.0%	30.0%	19.0%
data center - router	MRVL	2026-02-26	29.08	27.60	8.83	37.0%	-395.0%	-22877.0%	-381.0%
									
data center - optics	CRDO	2026-02-26	87.88	99.45	25.85	272.0%	-2230.0%	-2601.0%	-2058.0%
data center - optics	MTSI	2026-02-26	83.57	115.49	18.05	25.0%	-129.0%	44.0%	-129.0%
data center - optics	SMTC	2026-02-26	50.16	295.79	8.11	13.0%	-225.0%	45.0%	-62.0%
data center - optics	LITE	2026-02-26	194.16	206.58	22.91	65.0%	-328.0%	818.0%	-228.0%
data center - optics	COHR	2026-02-26	39.55	246.22	7.41	17.0%	31.0%	21.0%	104.0%
data center - optics	FN	2026-02-26	44.20	54.46	5.23	36.0%	26.0%	52.0%	30.0%
data center - optics	CIEN	2026-02-26	107.95	402.64	10.14	26.0%	-96.0%	35.0%	-56.0%
data center - optics	CSCO	2026-02-26	19.68	27.47	5.22	10.0%	26.0%	15.0%	31.0%
data center - optics	ADI	2026-02-26	32.29	64.42	14.64	30.0%	117.0%	44.0%	112.0%
data center - optics	TXN	2026-02-26	24.82	38.87	10.86	10.0%	1.0%	14.0%	-4.0%
data center - optics	APH	2026-02-26	27.09	44.36	7.88	49.0%	81.0%	82.0%	60.0%
data center - optics	TEL	2026-02-26	16.19	34.04	3.83	22.0%	36.0%	34.0%	42.0%
data center - optics	GLW	2026-02-26	36.78	81.75	8.25	20.0%	55.0%	48.0%	74.0%
									
data center - NAND/SSD	STX	2026-02-26	32.67	46.15	8.85	22.0%	102.0%	66.0%	76.0%
data center - NAND/SSD	WDC	2026-02-26	28.58	28.24	8.88	-30.0%	165.0%	18.0%	209.0%
data center - NAND/SSD	SNDK	2026-02-26	67.16	NA	10.78	61.0%	442.0%	404.0%	672.0%
									
data center - server	DELL	2026-02-26	9.50	16.39	0.78	11.0%	39.0%	15.0%	37.0%
data center - server	SMCI	2026-02-26	18.25	23.95	0.69	123.0%	33.0%	30.0%	25.0%
									
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	MPWR	2026-02-26	74.36	92.20	20.17	21.0%	24.0%		-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU)	VICR	2026-02-26	171.94	78.02	22.30	12.0%	64.0%		354.0%
									
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构)	AEIS	2026-02-26	47.15	88.53	7.09	18.0%	41.0%	56.0%	7.0%
									
data center - 机房配电UPS/PDU(415VAC->415VAC)	NVT	2026-02-26	25.18	28.43	5.05	42.0%	58.0%	26.0%	982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	ETN	2026-02-26	24.41	35.74	5.29	13.0%	11.0%		17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	VRT	2026-02-26	45.49	75.44	9.62	23.0%	130.0%	28.0%	203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC)	POWL	2026-02-26	25.40	34.49	5.79	4.0%	19.0%	20.0%	19.0%
									
data center - (34.5/13.8/4.16kVAC->415VAC	ETN	2026-02-26	24.41	35.74	5.29	13.0%	11.0%		17.0%
data center - (34.5/13.8/4.16kVAC->415VAC	HUBB	2026-02-26	20.64	31.31	4.75	12.0%	15.0%	19.0%	14.0%
									
data center - UPS battery	ENS	2026-02-26	11.78	21.11	1.68	1.0%	-16.0%	-7.0%	-21.0%
data center - UPS battery	FLNC	2026-02-26	NA	NA	1.16	154.0%	20.0%	4.0%	9.0%
									
data center - onsite power generator	CAT	2026-02-26	27.69	39.93	5.17	18.0%	-7.0%	2.0%	-14.0%
data center - onsite power generator	GEV	2026-02-26	84.35	49.12	6.19	4.0%	-1.0%	48.0%	657.0%
data center - onsite power generator	CMI	2026-02-26	17.37	28.67	2.41	1.0%	19.0%	-2.0%	42.0%
data center - onsite power generator	FTAI	2026-02-26	34.84	66.89	12.61	42.0%	54.0%	20.0%	46.0%
data center - onsite power generator	BE	2026-02-26	297.12	NA	23.38	36.0%	-98.0%	-15.0%	-99.0%
									
data center - construction builder	EME	2026-02-26	19.33	29.88	2.05	16.0%	10.0%	14.0%	9.0%
data center - construction builder	FIX	2026-02-26	34.51	49.88	5.57	42.0%	125.0%	78.0%	127.0%
data center - construction builder	URI	2026-02-26	9.78	22.20	3.36	3.0%	-4.0%	0.0%	-5.0%
									
data center - 电网侧≥115kV, 115kV->34.5kV	PWR	2026-02-26	34.95	83.13	2.97	20.0%	1.0%	15.0%	3.0%
data center - 电网侧≥115kV, 115kV->34.5kV	MYRG	2026-02-26	20.37	44.26	1.21	7.0%	141.0%	74.0%	201.0%
									
data center - new IPP	TLN	2026-02-26	8.79	84.58	4.38	35.0%	70.0%	43.0%	23.0%
data center - new IPP	OKLO	2026-02-26	NA	NA	NA		200.0%	196.0%	198.0%
data center - new IPP	SMR	2026-02-26	NA	NA	63.46	1653.0%	1070.0%	1226.0%	1465.0%
									
data center - IPP	CEG	2026-02-26	18.56	43.72	4.36	0.0%	-19.0%	65.0%	-49.0%
data center - IPP	VST	2026-02-26	7.99	62.93	2.71	-3.0%	-64.0%	-20.0%	-67.0%
data center - IPP	NRG	2026-02-26	17.85	46.40	1.28	13.0%	-91.0%	-11.0%	-92.0%
									
data center - uranium	CCJ	2026-02-26	81.21	121.88	20.69	2.0%	158.0%	-4.0%	47.0%
data center - uranium	UEC	2026-02-26	NA	NA	150.16	-100.0%	-49.0%	120.0%	-49.0%
data center - uranium	LEU	2026-02-26	57.00	50.82	9.29	-4.0%	-55.0%	-67.0%	-67.0%
									
data center - HVAC	TT	2026-02-26	24.18	35.25	4.75	6.0%	-1.0%	2.0%	-2.0%
data center - HVAC	CARR	2026-02-26	18.46	36.80	2.42	-6.0%	-99.0%	-54.0%	-93.0%
data center - HVAC	JCI	2026-02-26	24.46	27.03	3.67	7.0%	74.0%	40.0%	25.0%
data center - HVAC	SPXC	2026-02-26	23.32	46.03	5.10	19.0%	35.0%	23.0%	38.0%
									
material - steel/copper/aluminum/lithium	NUE	2026-02-26	11.05	23.34	1.24	9.0%	28.0%	16.0%	32.0%
material - steel/copper/aluminum/lithium	STLD	2026-02-26	15.59	24.12	1.55	14.0%	27.0%	26.0%	28.0%
material - steel/copper/aluminum/lithium	CLF	2026-02-26	NA	NA	0.34	0.0%	-23.0%	-118.0%	-46.0%
material - steel/copper/aluminum/lithium	BHP	2026-02-26	8.06	20.13	3.81	3.0%	193.0%	50.0%	509.0%
material - steel/copper/aluminum/lithium	RIO	2026-02-26	6.54	16.25	2.15				
material - steel/copper/aluminum/lithium	VALE	2026-02-26	6.20	32.19	1.93	9.0%	66.0%	41.0%	387.0%
material - steel/copper/aluminum/lithium	SCCO	2026-02-26	25.74	46.99	14.51	15.0%	21.0%	20.0%	24.0%
material - steel/copper/aluminum/lithium	FCX	2026-02-26	14.65	45.25	3.92	-11.0%	-38.0%	-49.0%	48.0%
material - steel/copper/aluminum/lithium	TMQ	2026-02-26	NA	NA	NA		2015.0%	122.0%	2015.0%
material - steel/copper/aluminum/lithium	AA	2026-02-26	9.32	14.24	1.31	-13.0%	-74.0%	-54.0%	12.0%
material - steel/copper/aluminum/lithium	CENX	2026-02-26	21.01	132.26	1.93	0.0%	-137.0%	4.0%	-96.0%
material - steel/copper/aluminum/lithium	ALB	2026-02-26	34.67	NA	4.24	16.0%	-471.0%	44.0%	-1457.0%
material - steel/copper/aluminum/lithium	LAC	2026-02-26	NA	NA	NA		2371.0%	69.0%	2353.0%
									
aerospace - & defense	RKLB	2026-02-26	NA	NA	69.56	48.0%	16.0%	7.0%	-65.0%
aerospace - & defense	DXYZ	2026-02-26	20.69	15.67	NA	-5512.0%	-297.0%	N/A	-297.0%
aerospace - & defense	FLY	2026-02-26	NA	NA	30.81	38.0%	227.0%	96.0%	204.0%
aerospace - & defense	LUNR	2026-02-26	NA	NA	16.34	-10.0%	-88.0%	32.0%	-87.0%
aerospace - & defense	RDW	2026-02-26	NA	NA	4.76	51.0%	60.0%	566.0%	76.0%
aerospace - & defense	PL	2026-02-26	NA	NA	30.66	33.0%	191.0%	-37.0%	195.0%
aerospace - & defense	PLTR	2026-02-26	220.73	214.57	72.56	70.0%	672.0%	3127.0%	670.0%
aerospace - & defense	KTOS	2026-02-26	175.53	699.77	11.65	22.0%	202.0%	33.0%	51.0%
aerospace - & defense	AVAV	2026-02-26	99.11	NA	9.46	151.0%	-425.0%	126.0%	-327.0%
aerospace - & defense	RTX	2026-02-26	22.56	39.76	2.99	12.0%	14.0%	15.0%	9.0%
aerospace - & defense	LMT	2026-02-26	17.88	29.89	1.97	9.0%	195.0%	142.0%	155.0%
aerospace - & defense	NOC	2026-02-26	19.88	24.36	2.40	10.0%	12.0%	12.0%	13.0%
aerospace - & defense	LHX	2026-02-26	21.51	41.65	3.03	2.0%	-22.0%	-7.0%	-34.0%
aerospace - & defense	MOG-A	2026-02-26	21.68	41.92	2.65	21.0%	48.0%	27.0%	48.0%
aerospace - & defense	ALNT	2026-02-26	19.10	59.95	2.13	11.0%	207.0%	46.0%	209.0%
aerospace - & defense	GD	2026-02-26	16.25	22.63	1.80	8.0%	2.0%	2.0%	0.0%
aerospace - & defense	HII	2026-02-26	20.88	28.79	1.39	16.0%	51.0%	43.0%	29.0%
aerospace - & defense	CW	2026-02-26	34.81	54.27	7.36	15.0%	16.0%	13.0%	16.0%
aerospace - & defense	BWXT	2026-02-26	47.57	58.07	5.94	19.0%	29.0%	-2.0%	31.0%
aerospace - & defense	LDOS	2026-02-26	11.04	15.77	1.29	-4.0%	14.0%	11.0%	15.0%
aerospace - & defense	BAH	2026-02-26	10.12	11.82	0.84	-10.0%	-25.0%	-11.0%	7.0%
aerospace - & defense	CACI	2026-02-26	15.55	25.63	1.47	6.0%	18.0%	13.0%	13.0%
aerospace - & defense	USAS	2026-02-26	NA	NA	24.19	38.0%	-6.0%	299.0%	12.0%
aerospace - & defense	ALM	2026-02-26	NA	NA	216.11	27.0%	-769.0%	54.0%	-718.0%
aerospace - & defense	UAMY	2026-02-26	NA	NA	38.12	260.0%	603.0%	608.0%	555.0%
									
aerospace - aftermarket	GE	2026-02-26	38.45	42.00	7.82	18.0%	24.0%	1.0%	33.0%
aerospace - aftermarket	FTAI	2026-02-26	34.80	66.80	12.60	42.0%	54.0%	20.0%	46.0%
aerospace - aftermarket	HEI	2026-02-26	31.84	61.98	7.92	19.0%	35.0%	9.0%	35.0%
aerospace - aftermarket	ATI	2026-02-26	29.30	56.91	4.85	0.0%	-30.0%	9.0%	-30.0%
aerospace - aftermarket	CRS	2026-02-26	27.22	46.16	6.72	8.0%	24.0%	24.0%	25.0%
aerospace - aftermarket	HWM	2026-02-26	44.28	70.09	12.65	15.0%	10.0%	23.0%	18.0%
aerospace - aftermarket	PH	2026-02-26	26.00	37.02	6.26	9.0%	-9.0%	13.0%	-11.0%
aerospace - aftermarket	TDG	2026-02-26	21.79	42.15	8.13	14.0%	-8.0%	8.0%	-13.0%
aerospace - aftermarket	BA	2026-02-26	NA	121.08	2.02	57.0%	-303.0%	-93.0%	-307.0%
									
material - rare earth(永磁体)	CRS	2026-02-26	27.22	46.16	6.72	8.0%	24.0%	24.0%	25.0%
material - rare earth(永磁体)	MP	2026-02-26	NA	NA	45.84	-15.0%	68.0%	82.0%	64.0%
material - rare earth(永磁体)	USAR	2026-02-26	NA	NA	NA		-10497.0%	712.0%	-11227.0%
material - rare earth(永磁体)	EMAT	2026-02-26	NA	NA	NA		-48.0%	-49.0%	-52.0%
material - rare earth(永磁体)	METC	2026-02-26	59.09	NA	1.75	-28.0%	9128.0%	-85.0%	5446.0%
material - rare earth(永磁体)	CRML	2026-02-26	NA	NA	NA				
									
chips	QCOM	2026-02-26	11.48	30.01	3.45	5.0%	-2.0%	-6.0%	-6.0%
chips	INTC	2026-02-26	20.81	NA	4.30	-4.0%	-44.0%	23.0%	369.0%
chips	ARM	2026-02-26	121.51	171.25	29.22	26.0%	-15.0%	14.0%	-12.0%
									
robotic	MOG-A	2026-02-26	21.68	41.92	2.65	21.0%	48.0%	27.0%	48.0%
robotic	ALNT	2026-02-26	19.10	59.95	2.13	11.0%	207.0%	46.0%	209.0%
robotic	ROK	2026-02-26	26.26	46.86	5.37	12.0%	61.0%	6.0%	66.0%
robotic	SNPS	2026-02-26	39.21	66.39	10.27	38.0%	60.0%	38.0%	-60.0%
robotic	SYM	2026-02-26	NA	NA	14.45	29.0%	-218.0%	-266.0%	-175.0%
									
quatum	IBM	2026-02-26	14.67	21.83	3.38	12.0%	25.0%	27.0%	92.0%
quatum	IONQ	2026-02-26	NA	NA	112.23	222.0%	1920.0%	166.0%	1909.0%
quatum	RGTI	2026-02-26	NA	NA	827.71	-18.0%	1255.0%	19.0%	1255.0%
									
TMT - SAAS	SAP	2026-02-26	17.70	29.07	5.62	13.0%	37.0%	16.0%	26.0%
TMT - SAAS	CRM	2026-02-26	15.56	25.65	4.52	9.0%	44.0%	19.0%	37.0%
TMT - SAAS	NOW	2026-02-26	42.47	65.51	8.62	21.0%	17.0%	49.0%	4.0%
TMT - SAAS	ADBE	2026-02-26	11.17	15.51	4.48	10.0%	14.0%	8.0%	10.0%
TMT - SAAS	INTU	2026-02-26	18.77	26.98	5.64	18.0%	163.0%	54.0%	126.0%
TMT - SAAS	ADP	2026-02-26	14.60	20.98	4.14	6.0%	10.0%	7.0%	10.0%
TMT - SAAS	WDAY	2026-02-26	25.29	53.82	3.84	15.0%	120.0%	74.0%	54.0%
TMT - SAAS	ADSK	2026-02-26	33.37	45.25	7.19	18.0%	33.0%	3.0%	25.0%
TMT - SAAS	TEAM	2026-02-26	NA	NA	3.64	23.0%	18.0%	-64.0%	12.0%
TMT - SAAS	HUBS	2026-02-26	72.27	307.90	4.51	20.0%	375.0%	225.0%	993.0%
TMT - SAAS	TWLO	2026-02-26	42.55	605.94	3.57	14.0%	179.0%	68.0%	268.0%
TMT - SAAS	ZM	2026-02-26	10.93	12.14	4.58	4.0%	183.0%	59.0%	196.0%
TMT - SAAS	DOCU	2026-02-26	21.67	31.91	2.89	8.0%	33.0%	34.0%	34.0%
TMT - SAAS	BILL	2026-02-26	177.57	NA	2.77	14.0%	-106.0%	4966.0%	-108.0%
TMT - SAAS	GDDY	2026-02-26	11.43	13.72	2.34	7.0%	30.0%	17.0%	23.0%
TMT - SAAS	WIX	2026-02-26	21.23	30.72	2.02	14.0%	-61.0%	7.0%	-102.0%
TMT - SAAS	PATH	2026-02-26	113.90	25.28	3.69	16.0%	-196.0%	-149.0%	-1967.0%
									
CN	BABA	2026-02-26	15.40	20.32	2.36	5.0%	-52.0%	-67.0%	-52.0%
CN	NIO	2026-02-26	NA	NA	1.06	17.0%	-32.0%		-29.0%
									
Fin - bank	JPM	2026-02-26	NA	15.33	2.96	N/A	-1.0%	N/A	-7.0%
Fin - bank	BAC	2026-02-26	NA	13.70	1.94	N/A	35.0%	N/A	14.0%
Fin - bank	C	2026-02-26	NA	16.71	1.19	N/A	0.0%	N/A	-16.0%
Fin - bank	BK	2026-02-26	NA	16.43	2.07	N/A	25.0%	N/A	26.0%
Fin - bank	MS	2026-02-26	NA	17.37	2.35	N/A	17.0%	N/A	19.0%
Fin - bank	GS	2026-02-26	NA	18.13	2.21	N/A	11.0%	N/A	12.0%
									
Fin - credit	AXP	2026-02-26	10.18	21.83	2.87	10.0%	12.0%	N/A	14.0%
Fin - credit	COF	2026-02-26	NA	88.54	2.07	N/A	98.0%	N/A	82.0%
Fin - credit	SOFI	2026-02-26	23.17	50.49	5.13	32.0%	209.0%	N/A	-48.0%
Fin - credit	AFRM	2026-02-26	14.46	62.09	4.90	29.0%	61.0%	N/A	61.0%
Fin - credit	KLAR	2026-02-26	NA	NA	1.54	38.0%	-137.0%	-116.0%	-304.0%
Fin - credit	UPST	2026-02-26	55.82	69.40	2.80	35.0%	-826.0%	-50860.0%	-778.0%
Fin - credit	FICO	2026-02-26	35.96	51.68	16.05	16.0%	28.0%	30.0%	4.0%
									
Fin - payment	V	2026-02-26	20.81	30.03	14.59	15.0%	8.0%	14.0%	15.0%
Fin - payment	MA	2026-02-26	22.35	31.12	13.96	18.0%	25.0%	27.0%	21.0%
Fin - payment	FISV	2026-02-26	7.01	9.79	1.56	1.0%	-19.0%	-14.0%	-14.0%
Fin - payment	PYPL	2026-02-26	5.79	8.42	1.26	5.0%	15.0%	12.0%	28.0%
Fin - payment	XYZ	2026-02-26	11.09	11.01	1.39	2.0%	86.0%	28.0%	63.0%
Fin - payment	TOST	2026-02-26	38.93	50.97	2.67	22.0%	206.0%	121.0%	206.0%
									
Fin - broker	SCHW	2026-02-26	8.40	20.93	6.26	8.0%	38.0%	N/A	38.0%
Fin - broker	IBKR	2026-02-26	-2.32	33.70	3.18	13.0%	25.0%	N/A	31.0%
Fin - broker	HOOD	2026-02-26	39.74	38.61	15.90	28.0%	18.0%	N/A	-34.0%
Fin - broker	COIN	2026-02-26	40.35	41.35	6.68	-69.0%	-159.0%	N/A	-152.0%
									
Fin - asset manage	BLK	2026-02-26	20.02	31.18	7.14	26.0%	-24.0%	N/A	-33.0%
Fin - asset manage	BX	2026-02-26	22.02	30.53	10.35	0.0%	51.0%	N/A	44.0%
Fin - asset manage	KKR	2026-02-26	29.41	40.40	3.77	153.0%	58.0%	N/A	-2.0%
Fin - asset manage	BN	2026-02-26	16.05	93.64	1.45	7.0%	-214.0%	N/A	79.0%
Fin - asset manage	APO	2026-02-26	9.85	20.83	2.06	84.0%	2.0%	N/A	-53.0%
Fin - asset manage	SSNC	2026-02-26	11.80	24.07	2.95	8.0%	-8.0%	2.0%	-22.0%
Fin - asset manage	CWAN	2026-02-26	68.20	NA	9.53	72.0%	-41.0%	264.0%	-103.0%
									
Fin - mm	VIRT	2026-02-26	7.45	8.12	1.98	21.0%	70.0%	N/A	48.0%
									
Fin - data & stock exchange	ICE	2026-02-26	16.73	28.22	7.56	13.0%	18.0%	N/A	22.0%
Fin - data & stock exchange	NDAQ	2026-02-26	19.29	28.69	6.14	3.0%	32.0%	N/A	46.0%
Fin - data & stock exchange	CME	2026-02-26	24.75	28.34	17.48	8.0%	44.0%	N/A	35.0%
Fin - data & stock exchange	CBOE	2026-02-26	18.32	28.08	6.50	9.0%	61.0%	N/A	60.0%
Fin - data & stock exchange	MRX	2026-02-26	-1.47	16.02	1.07			N/A	
Fin - data & stock exchange	SPGI	2026-02-26	19.18	29.91	8.54	9.0%	30.0%	11.0%	29.0%
Fin - data & stock exchange	MSCI	2026-02-26	24.73	36.40	13.39	11.0%	7.0%	13.0%	-7.0%
Fin - data & stock exchange	MCO	2026-02-26	22.96	35.20	11.06	13.0%	31.0%	25.0%	54.0%
Fin - data & stock exchange	TW	2026-02-26	24.57	32.30	14.02	12.0%	117.0%	3.0%	129.0%
Fin - data & stock exchange	MKTX	2026-02-26	14.50	27.77	7.74	3.0%	-6.0%	N/A	42.0%
									
Industry - farm machinery	DE	2026-02-26	18.83	34.97	3.59	13.0%	-7.0%	2.0%	-25.0%
