sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
Fin - data & stock exchange,CBOE,2026-02-11,16.76,25.77,5.96,9.0%,61.0%,N/A,60.0%
Fin - data & stock exchange,MRX,2026-02-11,-1.73,14.87,1.00,,,N/A,
Fin - data & stock exchange,SPGI,2026-02-11,17.92,26.66,7.72,9.0%,30.0%,1.0%,29.0%
Fin - data & stock exchange,MSCI,2026-02-11,22.48,32.63,12.00,11.0%,7.0%,13.0%,-7.0%
Fin - data & stock exchange,MCO,2026-02-11,21.00,33.15,9.80,11.0%,23.0%,22.0%,21.0%
Fin - data & stock exchange,TW,2026-02-11,23.08,30.43,13.21,12.0%,117.0%,3.0%,129.0%
Fin - data & stock exchange,MKTX,2026-02-11,14.78,26.85,7.81,4.0%,-6.0%,N/A,42.0%
,,,,,,,,,
Industry - farm machinery,DE,2026-02-11,18.74,33.11,3.64,11.0%,-6.0%,-6.0%,-14.0%
Industry - farm machinery,PCAR,2026-02-11,18.92,28.71,2.39,-14.0%,-39.0%,-44.0%,-36.0%
,,,,,,,,,
Industry - police equipment,MSI,2026-02-11,23.96,33.79,6.20,8.0%,4.0%,11.0%,0.0%
Industry - police equipment,AXON,2026-02-11,681.49,137.53,13.40,31.0%,-80.0%,-41.0%,-103.0%
,,,,,,,,,
Industry - auto manufactueres,RACE,2026-02-11,23.15,37.87,8.44,13.0%,15.0%,,8.0%
Industry - auto manufactueres,GM,2026-02-11,10.99,26.51,0.39,-5.0%,66.0%,-106.0%,93.0%
Industry - auto manufactueres,F,2026-02-11,19.21,NA,0.29,-5.0%,-740.0%,,-707.0%
Industry - auto manufactueres,CPRT,2026-02-11,17.10,24.23,8.22,1.0%,8.0%,5.0%,11.0%
,,,,,,,,,
home building - residential construction,DHI,2026-02-11,11.39,14.88,1.42,-10.0%,-28.0%,-28.0%,-30.0%
home building - residential construction,TOL,2026-02-11,9.41,11.91,1.40,3.0%,-5.0%,-8.0%,-6.0%
home building - residential construction,KBH,2026-02-11,9.80,10.38,0.65,-15.0%,-48.0%,-45.0%,-47.0%
home building - residential construction,BLD,2026-02-11,17.30,27.63,2.92,1.0%,-16.0%,-3.0%,-16.0%
home building - residential construction,IBP,2026-02-11,18.66,35.96,3.05,2.0%,7.0%,6.0%,8.0%
,,,,,,,,,
home building - material,CRH,2026-02-11,14.19,25.44,2.32,5.0%,1.0%,9.0%,11.0%
home building - material,MLM,2026-02-11,21.04,34.86,6.01,-2.0%,-2.0%,2.0%,14.0%
home building - material,VMC,2026-02-11,19.57,38.01,5.36,14.0%,66.0%,24.0%,81.0%
,,,,,,,,,
home building - home improvement retial,HD,2026-02-11,17.73,26.64,2.34,3.0%,-1.0%,0.0%,-1.0%
home building - home improvement retial,LOW,2026-02-11,16.69,23.80,1.91,3.0%,-4.0%,1.0%,-5.0%
home building - home improvement retial,BLDR,2026-02-11,11.73,24.16,0.90,-7.0%,-57.0%,-34.0%,-57.0%
home building - home improvement retial,W,2026-02-11,52.84,NA,0.94,8.0%,37.0%,452.0%,34.0%
home building - home improvement retial,WSM,2026-02-11,15.33,23.43,3.22,5.0%,-1.0%,-1.0%,-3.0%
,,,,,,,,,
cons disc - loging,MAR,2026-02-11,26.05,37.78,3.68,4.0%,-3.0%,N/A,-2.0%
cons disc - loging,HLT,2026-02-11,31.59,47.12,6.44,9.0%,23.0%,N/A,22.0%
cons disc - loging,H,2026-02-11,31.86,NA,2.30,10.0%,-103.0%,N/A,-110.0%
,,,,,,,,,
cons disc - airline,DAL,2026-02-11,7.56,9.32,0.74,3.0%,26.0%,-11.0%,45.0%
cons disc - airline,UAL,2026-02-11,7.04,11.14,0.62,5.0%,1.0%,-9.0%,6.0%
cons disc - airline,LUV,2026-02-11,11.96,59.59,0.90,7.0%,24.0%,13.0%,22.0%
cons disc - airline,AAL,2026-02-11,11.05,86.19,0.17,2.0%,-82.0%,-39.0%,-83.0%
,,,,,,,,,
cons disc - resort & casinos,LVS,2026-02-11,11.04,24.55,2.98,26.0%,20.0%,28.0%,22.0%
cons disc - resort & casinos,WYNN,2026-02-11,11.61,25.47,1.69,8.0%,1519.0%,61.0%,-376.0%
cons disc - resort & casinos,MGM,2026-02-11,16.95,49.51,0.57,6.0%,-51.0%,7.0%,90.0%
cons disc - resort & casinos,CZR,2026-02-11,8.10,NA,0.36,0.0%,-223.0%,-11.0%,511.0%
,,,,,,,,,
cons disc - travel service,BKNG,2026-02-11,14.04,28.03,5.34,13.0%,21.0%,26.0%,9.0%
cons disc - travel service,ABNB,2026-02-11,22.62,28.29,6.14,11.0%,3.0%,10.0%,0.0%
cons disc - travel service,RCL,2026-02-11,16.94,21.46,5.07,13.0%,39.0%,33.0%,36.0%
cons disc - travel service,EXPE,2026-02-11,10.48,22.35,1.99,9.0%,29.0%,25.0%,40.0%
cons disc - travel service,MMYT,2026-02-11,37.61,121.19,5.42,11.0%,-56.0%,15.0%,-73.0%
cons disc - travel service,YOU,2026-02-11,20.24,17.06,5.00,16.0%,42.0%,43.0%,21.0%
,,,,,,,,,
cons disc - gambling,FLUT,2026-02-11,14.68,NA,1.64,17.0%,542.0%,-8.0%,570.0%
cons disc - gambling,DKNG,2026-02-11,6770.06,NA,4.29,4.0%,-8.0%,-1.0%,-13.0%
,,,,,,,,,
cons disc - restaurants,MCD,2026-02-11,19.84,27.57,8.76,3.0%,4.0%,4.0%,1.0%
cons disc - restaurants,SBUX,2026-02-11,26.40,82.58,3.00,6.0%,-25.0%,-9.0%,-62.0%
cons disc - restaurants,CMG,2026-02-11,22.15,32.56,4.06,5.0%,-1.0%,3.0%,0.0%
cons disc - restaurants,DRI,2026-02-11,15.97,22.30,1.95,7.0%,11.0%,15.0%,10.0%
cons disc - restaurants,DPZ,2026-02-11,17.27,22.44,2.68,6.0%,-3.0%,11.0%,-5.0%
cons disc - restaurants,TXRH,2026-02-11,17.42,28.01,2.08,13.0%,-6.0%,2.0%,-1.0%
cons disc - restaurants,WING,2026-02-11,36.74,39.78,9.91,8.0%,12.0%,28.0%,11.0%
cons disc - restaurants,CAVA,2026-02-11,52.80,58.07,6.90,20.0%,15.0%,25.0%,-18.0%
cons disc - restaurants,SG,2026-02-11,NA,NA,0.91,-1.0%,74.0%,342.0%,74.0%
,,,,,,,,,
cons disc - apparel,TJX,2026-02-11,22.22,33.31,2.84,7.0%,10.0%,12.0%,11.0%
cons disc - apparel,NKE,2026-02-11,26.21,36.56,1.98,0.0%,-29.0%,-24.0%,-32.0%
cons disc - apparel,RL,2026-02-11,15.04,24.47,2.78,12.0%,21.0%,26.0%,22.0%
cons disc - apparel,AS,2026-02-11,22.93,71.65,3.61,30.0%,53.0%,48.0%,156.0%
cons disc - apparel,LULU,2026-02-11,7.57,12.27,1.94,7.0%,-12.0%,-7.0%,-13.0%
cons disc - apparel,ONON,2026-02-11,25.89,57.02,4.40,35.0%,334.0%,70.0%,322.0%
cons disc - apparel,DECK,2026-02-11,10.85,16.30,3.05,7.0%,7.0%,8.0%,5.0%
cons disc - apparel,VFC,2026-02-11,9.94,37.75,0.85,1.0%,85.0%,18.0%,77.0%
cons disc - apparel,CROX,2026-02-11,5.75,26.97,1.05,-6.0%,-23.0%,-21.0%,-27.0%
cons disc - apparel,GOOS,2026-02-11,8.36,99.50,1.10,14.0%,0.0%,0.0%,-3.0%
,,,,,,,,,
def - telecom service,TMUS,2026-02-11,10.86,20.15,2.73,9.0%,-11.0%,4.0%,-11.0%
def - telecom service,VZ,2026-02-11,7.77,12.07,1.49,2.0%,-53.0%,-20.0%,-53.0%
def - telecom service,T,2026-02-11,7.69,9.34,1.59,4.0%,-20.0%,5.0%,-7.0%
def - telecom service,CMCSA,2026-02-11,5.74,6.04,0.94,1.0%,-40.0%,-10.0%,-55.0%
def - telecom service,ERIC,2026-02-11,8.74,12.64,1.41,9.0%,,,106.0%
,,,,,,,,,
def - staples - discount stores,WMT,2026-02-11,25.47,45.17,1.46,6.0%,34.0%,3.0%,34.0%
def - staples - discount stores,COST,2026-02-11,32.39,52.40,1.55,8.0%,12.0%,12.0%,11.0%
def - staples - discount stores,TGT,2026-02-11,8.77,13.91,0.49,-2.0%,-21.0%,-9.0%,-19.0%
def - staples - discount stores,SFM,2026-02-11,8.15,12.72,0.74,13.0%,28.0%,21.0%,31.0%
,,,,,,,,,
def - staples - household & personal products,PG,2026-02-11,16.82,23.71,4.36,1.0%,-7.0%,3.0%,-7.0%
def - staples - household & personal products,UL,2026-02-11,14.02,26.74,2.46,,,,
def - staples - household & personal products,CL,2026-02-11,16.74,36.36,3.77,6.0%,-89.0%,1.0%,-105.0%
def - staples - household & personal products,KMB,2026-02-11,12.68,17.74,2.07,-17.0%,-9.0%,-20.0%,12.0%
def - staples - household & personal products,KVUE,2026-02-11,13.19,24.92,2.37,-4.0%,-9.0%,-3.0%,4.0%
def - staples - household & personal products,ULTA,2026-02-11,17.42,26.18,2.53,13.0%,-5.0%,0.0%,-5.0%
def - staples - household & personal products,ELF,2026-02-11,22.11,43.42,2.98,38.0%,105.0%,111.0%,128.0%
def - staples - household & personal products,HIMS,2026-02-11,24.60,30.86,1.72,49.0%,-48.0%,30.0%,-79.0%
,,,,,,,,,
def - staples - tobacco,PM,2026-02-11,20.47,25.64,7.15,7.0%,8.0%,33.0%,-468.0%
def - staples - tobacco,MO,2026-02-11,10.07,16.01,5.49,-1.0%,-46.0%,24.0%,-63.0%
def - staples - tobacco,MDLZ,2026-02-11,16.13,32.53,2.04,9.0%,-52.0%,24.0%,-62.0%
,,,,,,,,,
def - staples - beverages - Non-alcohol,KO,2026-02-11,24.51,25.87,7.01,4.0%,6.0%,-29.0%,3.0%
def - staples - beverages - Non-alcohol,PEP,2026-02-11,14.67,28.18,2.46,6.0%,66.0%,26.0%,67.0%
def - staples - beverages - Non-alcohol,KDP,2026-02-11,13.42,25.76,2.51,11.0%,6.0%,3.0%,7.0%
def - staples - beverages - Non-alcohol,COKE,2026-02-11,12.12,24.62,1.92,7.0%,24.0%,10.0%,23.0%
def - staples - beverages - Non-alcohol,MNST,2026-02-11,30.65,45.99,9.90,17.0%,45.0%,41.0%,41.0%
def - staples - beverages - Non-alcohol,CELH,2026-02-11,33.59,487.90,5.38,173.0%,-1176.0%,-18192.0%,12520.0%
def - staples - beverages - Non-alcohol,PRMB,2026-02-11,10.01,NA,1.08,245.0%,28.0%,233.0%,-45.0%
,,,,,,,,,
def - utilities - regulated electric,NEE,2026-02-11,21.31,27.68,7.25,8.0%,26.0%,0.0%,28.0%
def - utilities - regulated electric,SO,2026-02-11,13.30,22.59,3.46,8.0%,10.0%,12.0%,11.0%
def - utilities - regulated electric,DUK,2026-02-11,12.76,19.83,3.02,8.0%,1.0%,3.0%,-3.0%
def - utilities - regulated electric,AEP,2026-02-11,12.76,17.89,3.05,9.0%,14.0%,5.0%,1.0%
def - utilities - regulated electric,D,2026-02-11,15.34,22.00,3.47,19.0%,8.0%,14.0%,6.0%
def - utilities - regulated electric,PEG,2026-02-11,14.65,20.22,3.56,23.0%,29.0%,27.0%,20.0%
def - utilities - regulated electric,PCG,2026-02-11,10.45,14.58,1.52,5.0%,33.0%,6.0%,43.0%
def - utilities - regulated electric,HE,2026-02-11,10.25,21.86,0.93,-16.0%,-127.0%,-298.0%,-129.0%
,,,,,,,,,
def - utilities - waste management,WM,2026-02-11,15.54,35.03,3.76,7.0%,34.0%,22.0%,24.0%
def - utilities - waste management,RSG,2026-02-11,15.92,33.58,4.24,3.0%,0.0%,2.0%,-3.0%
def - utilities - waste management,WCN,2026-02-11,22.16,71.38,4.70,5.0%,-6.0%,1.0%,-7.0%
,,,,,,,,,
def - insurance - diversified,BRK-B,2026-02-11,11.39,15.99,2.90,2.0%,17.0%,23.0%,17.0%
def - insurance - diversified,AIG,2026-02-11,NA,14.44,2.01,-88.0%,-57.0%,N/A,-22.0%
,,,,,,,,,
def - insurance - property & casualty,PGR,2026-02-11,NA,11.42,1.39,12.0%,24.0%,N/A,25.0%
def - insurance - property & casualty,ALL,2026-02-11,NA,5.36,0.80,1.0%,101.0%,N/A,100.0%
def - insurance - property & casualty,CB,2026-02-11,NA,12.79,2.17,8.0%,,N/A,25.0%
def - insurance - property & casualty,TRV,2026-02-11,NA,10.86,1.37,4.0%,20.0%,N/A,20.0%
def - insurance - property & casualty,HIG,2026-02-11,NA,10.64,1.40,6.0%,32.0%,N/A,33.0%
def - insurance - property & casualty,WRB,2026-02-11,NA,16.06,1.85,1.0%,-21.0%,N/A,-22.0%
def - insurance - property & casualty,GWRE,2026-02-11,95.77,123.67,8.72,27.0%,784.0%,440.0%,243.0%
,,,,,,,,,
def - insurance - brokers,AON,2026-02-11,13.82,18.20,3.85,4.0%,148.0%,N/A,136.0%
def - insurance - brokers,AJG,2026-02-11,17.63,35.72,3.78,34.0%,-46.0%,N/A,-42.0%
def - insurance - brokers,BRO,2026-02-11,13.20,20.99,3.84,41.0%,17.0%,N/A,28.0%
def - insurance - brokers,ERIE,2026-02-11,NA,22.81,3.23,7.0%,16.0%,N/A,14.0%
,,,,,,,,,
def - staples - packaged food,KHC,2026-02-11,8.06,NA,1.18,-2.0%,-385.0%,-14.0%,-312.0%
def - staples - packaged food,GIS,2026-02-11,11.21,10.58,1.39,-7.0%,-36.0%,-18.0%,-48.0%
def - staples - packaged food,MKC,2026-02-11,17.44,24.04,2.77,3.0%,4.0%,4.0%,5.0%
def - staples - packaged food,CPB,2026-02-11,8.85,15.17,0.86,-3.0%,-10.0%,-17.0%,-11.0%
def - staples - packaged food,PPC,2026-02-11,5.55,8.37,0.56,4.0%,-4.0%,-4.0%,-2.0%
def - staples - packaged food,POST,2026-02-11,8.75,20.47,0.64,10.0%,-15.0%,16.0%,-15.0%
def - staples - packaged food,BRBR,2026-02-11,7.39,12.08,0.89,1.0%,-42.0%,-29.0%,-43.0%
def - staples - packaged food,FRPT,2026-02-11,23.33,30.00,3.10,14.0%,98.0%,57.0%,755.0%
,,,,,,,,,
def - staples - farm products,ADM,2026-02-11,16.11,31.10,0.41,-14.0%,-29.0%,115.0%,-20.0%
def - staples - farm products,TSN,2026-02-11,10.50,112.52,0.40,5.0%,-73.0%,-20.0%,-76.0%
def - staples - farm products,CALM,2026-02-11,1.82,3.51,0.94,-19.0%,-53.0%,-48.0%,-53.0%
def - staples - farm products,VITL,2026-02-11,10.60,19.56,1.62,37.0%,112.0%,97.0%,120.0%
,,,,,,,,,
def - specialty retail,ORLY,2026-02-11,22.09,31.76,4.47,8.0%,12.0%,12.0%,10.0%
def - specialty retail,AZO,2026-02-11,17.61,26.05,3.21,8.0%,-8.0%,-4.0%,-6.0%
def - specialty retail,TSCO,2026-02-11,17.62,26.46,1.86,3.0%,-7.0%,-3.0%,-4.0%
def - specialty retail,DKS,2026-02-11,12.93,16.44,1.24,36.0%,-65.0%,-3.0%,-67.0%
,,,,,,,,,
healthcare - drug - general,LLY,2026-02-11,35.08,44.23,14.73,43.0%,64.0%,,50.0%
healthcare - drug - general,JNJ,2026-02-11,19.50,21.81,6.16,9.0%,28.0%,,49.0%
healthcare - drug - general,ABBV,2026-02-11,16.57,93.32,6.38,10.0%,-218.0%,,-5775.0%
healthcare - drug - general,MRK,2026-02-11,10.70,16.40,4.56,7.0%,-18.0%,,-21.0%
healthcare - drug - general,AZN,2026-02-11,17.66,31.26,5.40,4.0%,57.0%,2.0%,55.0%
healthcare - drug - general,AMGN,2026-02-11,15.49,25.76,5.38,9.0%,94.0%,,113.0%
healthcare - drug - general,PFE,2026-02-11,7.83,20.46,2.52,-1.0%,16320.0%,,-509.0%
healthcare - drug - general,BMY,2026-02-11,8.25,17.33,2.53,12.0%,-51.0%,,-56.0%
healthcare - drug - general,GILD,2026-02-11,14.72,22.98,6.57,5.0%,-4.0%,,22.0%
,,,,,,,,,
biotech,NVO,2026-02-11,7.99,14.05,3.51,1.0%,5.0%,-7.0%,4.0%
biotech,VRTX,2026-02-11,23.71,32.51,9.97,12.0%,6.0%,12.0%,4.0%
biotech,REGN,2026-02-11,18.07,18.74,5.74,3.0%,9.0%,-9.0%,-8.0%
biotech,MRNA,2026-02-11,NA,NA,7.09,-45.0%,-990.0%,1056.0%,-1638.0%
biotech,UTHR,2026-02-11,11.09,18.03,6.55,7.0%,13.0%,14.0%,10.0%
,,,,,,,,,
healthcare - diagnostics,TMO,2026-02-11,20.64,29.72,4.45,7.0%,11.0%,1.0%,7.0%
healthcare - diagnostics,ILMN,2026-02-11,16.00,21.34,4.10,5.0%,101.0%,18.0%,79.0%
,,,,,,,,,
healthcare - healthcare plans,UNH,2026-02-11,NA,21.14,0.56,12.0%,-111.0%,N/A,-100.0%
healthcare - healthcare plans,CVS,2026-02-11,9.68,55.67,0.24,8.0%,-36.0%,3.0%,79.0%
healthcare - healthcare plans,ELV,2026-02-11,NA,13.15,0.37,9.0%,-65.0%,N/A,31.0%
healthcare - healthcare plans,CI,2026-02-11,NA,13.28,0.36,-78.0%,,N/A,-13.0%
healthcare - healthcare plans,HUM,2026-02-11,NA,16.44,0.17,11.0%,-79.0%,N/A,-59.0%
healthcare - healthcare plans,OSCR,2026-02-11,NA,NA,0.31,17.0%,129.0%,N/A,130.0%
healthcare - healthcare plans,ALHC,2026-02-11,NA,NA,1.12,44.0%,-114.0%,N/A,-114.0%
,,,,,,,,,
healthcare - hospital,HCA,2026-02-11,11.11,18.72,1.60,7.0%,25.0%,10.0%,31.0%
healthcare - hospital,THC,2026-02-11,8.34,15.52,0.95,3.0%,-23.0%,13.0%,-28.0%
healthcare - hospital,UHS,2026-02-11,7.67,10.99,0.85,13.0%,45.0%,27.0%,44.0%
healthcare - hospital,DVA,2026-02-11,8.84,14.56,0.75,10.0%,-7.0%,13.0%,-10.0%
,,,,,,,,,
healthcare - health informaction service,GEHC,2026-02-11,12.18,17.39,1.75,7.0%,-2.0%,0.0%,-18.0%
healthcare - health informaction service,VEEV,2026-02-11,23.95,34.40,9.45,16.0%,29.0%,33.0%,27.0%
,,,,,,,,,
healthcare - medical devices,ABT,2026-02-11,18.38,30.67,4.46,4.0%,16.0%,,-81.0%
healthcare - medical devices,SYK,2026-02-11,21.23,43.29,5.54,11.0%,223.0%,11.0%,55.0%
healthcare - medical devices,BSX,2026-02-11,24.98,37.89,5.43,16.0%,20.0%,,19.0%
healthcare - medical devices,MDT,2026-02-11,15.87,27.31,3.73,7.0%,2.0%,10.0%,8.0%
healthcare - medical devices,EW,2026-02-11,24.81,42.82,7.59,13.0%,-77.0%,,-76.0%
,,,,,,,,,
healthcare - medical instruments,ISRG,2026-02-11,47.73,62.99,17.51,19.0%,18.0%,21.0%,16.0%
healthcare - medical instruments,BDX,2026-02-11,12.58,29.50,2.35,2.0%,28.0%,14.0%,26.0%
healthcare - medical instruments,ALC,2026-02-11,15.56,37.73,3.86,7.0%,-3.0%,5.0%,-10.0%
,,,,,,,,,
Industry - industrial dis,GWW,2026-02-11,21.77,33.86,3.19,5.0%,0.0%,0.0%,-5.0%
Industry - industrial dis,FAST,2026-02-11,29.51,42.98,6.58,11.0%,12.0%,10.0%,12.0%
Industry - industrial dis,CNM,2026-02-11,14.84,25.39,1.46,1.0%,2.0%,-1.0%,3.0%
,,,,,,,,,
Industry - marine shipping,KEX,2026-02-11,9.60,19.32,1.97,6.0%,189.0%,12.0%,114.0%
Industry - marine shipping,MATX,2026-02-11,7.37,12.39,1.50,-9.0%,-33.0%,-26.0%,-32.0%
,,,,,,,,,
Industry - specialty chemicals,LIN,2026-02-11,18.57,32.04,6.42,6.0%,-11.0%,6.0%,-11.0%
Industry - specialty chemicals,SHW,2026-02-11,22.66,35.75,3.86,6.0%,4.0%,13.0%,-1.0%
Industry - specialty chemicals,ECL,2026-02-11,25.11,41.71,5.35,5.0%,24.0%,,19.0%
,,,,,,,,,
IT servies,IBM,2026-02-11,16.99,24.47,3.78,12.0%,25.0%,7.0%,92.0%
IT servies,ACN,2026-02-11,11.11,19.05,2.00,6.0%,0.0%,6.0%,-3.0%
IT servies,INFY,2026-02-11,13.36,20.34,3.22,3.0%,-10.0%,-11.0%,-7.0%
IT servies,IT,2026-02-11,9.35,16.73,1.79,2.0%,4.0%,0.0%,-39.0%
IT servies,EPAM,2026-02-11,13.04,27.16,1.86,19.0%,-24.0%,-14.0%,-22.0%
IT servies,GLOB,2026-02-11,6.79,25.18,0.98,0.0%,-15.0%,3.0%,-24.0%
,,,,,,,,,
oil & gas integrated,XOM,2026-02-11,11.71,23.25,2.03,-2.0%,-18.0%,-7.0%,-15.0%
oil & gas integrated,CVX,2026-02-11,11.10,27.94,2.03,-5.0%,-24.0%,28.0%,-14.0%
oil & gas integrated,SHEL,2026-02-11,5.16,13.36,0.85,-6.0%,64.0%,-19.0%,349.0%
,,,,,,,,,
