sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
TMT - cons disc - realestate,RKT,2026-03-02,88.06,NA,7.02,133.0%,-75.0%,N/A,101.0%
TMT - cons disc - realestate,Z,2026-03-02,36.73,482.04,4.04,18.0%,-106.0%,,-106.0%
,,,,,,,,,
TMT - cons disc - misc,IOT,2026-03-02,212.80,NA,10.97,29.0%,-124.0%,-653.0%,-121.0%
,,,,,,,,,
TMT - cybersecurity,PANW,2026-03-02,55.63,83.59,12.46,15.0%,69.0%,36.0%,62.0%
TMT - cybersecurity,CRWD,2026-03-02,48175.64,NA,21.12,22.0%,121.0%,2.0%,102.0%
TMT - cybersecurity,FTNT,2026-03-02,25.22,32.67,8.63,15.0%,5.0%,9.0%,-4.0%
TMT - cybersecurity,ZS,2026-03-02,1306.48,NA,8.05,26.0%,29.0%,-10.0%,344.0%
TMT - cybersecurity,NET,2026-03-02,1101.76,NA,29.09,34.0%,-3.0%,-76.0%,-6.0%
TMT - cybersecurity,OKTA,2026-03-02,50.60,67.71,4.60,12.0%,100.0%,683.0%,169.0%
TMT - cybersecurity,RBRK,2026-03-02,NA,NA,8.99,48.0%,-53.0%,-44.0%,-51.0%
TMT - cybersecurity,CVLT,2026-03-02,33.57,44.62,3.30,19.0%,79.0%,56.0%,61.0%
TMT - cybersecurity,NTNX,2026-03-02,38.55,43.98,4.06,10.0%,50.0%,15.0%,83.0%
,,,,,,,,,
TMT - Data/Infra/Observability,SNOW,2026-03-02,NA,NA,12.45,30.0%,-9.0%,-24.0%,-5.0%
TMT - Data/Infra/Observability,MDB,2026-03-02,NA,NA,11.59,19.0%,-119.0%,-58.0%,-79.0%
TMT - Data/Infra/Observability,DDOG,2026-03-02,460.86,375.19,11.44,29.0%,-1.0%,14.0%,2.0%
TMT - Data/Infra/Observability,DT,2026-03-02,35.87,60.68,5.69,18.0%,48.0%,29.0%,-89.0%
,,,,,,,,,
TMT - devops,GTLB,2026-03-02,NA,NA,4.81,25.0%,-37.0%,-72.0%,-128.0%
TMT - devops,FROG,2026-03-02,NA,NA,9.06,25.0%,-27.0%,6.0%,-34.0%
TMT - devops,DBX,2026-03-02,9.87,13.47,2.31,-1.0%,55.0%,58.0%,6.0%
,,,,,,,,,
data center,NOK,2026-03-02,14.86,63.19,2.05,12.0%,-31.0%,-2.0%,-27.0%
,,,,,,,,,
data center - hyper scaler,ORCL,2026-03-02,20.26,27.90,6.99,14.0%,86.0%,25.0%,95.0%
data center - hyper scaler,CRWV,2026-03-02,27.31,NA,7.78,110.0%,1492.0%,53.0%,460.0%
data center - hyper scaler,NBIS,2026-03-02,NA,NA,42.04,501.0%,72.0%,-53.0%,83.0%
data center - hyper scaler,IREN,2026-03-02,112.20,46.72,27.76,60.0%,-1655.0%,-66.0%,-929.0%
data center - hyper scaler,WULF,2026-03-02,NA,NA,39.91,2.0%,136.0%,198.0%,333.0%
data center - hyper scaler,CIFR,2026-03-02,225.15,NA,27.80,41.0%,-4851.0%,410.0%,-4293.0%
,,,,,,,,,
data center - semi chip,NVDA,2026-03-02,32.86,37.18,20.51,73.0%,100.0%,84.0%,94.0%
data center - semi chip,MU,2026-03-02,20.75,39.18,10.96,57.0%,182.0%,97.0%,180.0%
data center - semi chip,AVGO,2026-03-02,44.24,66.22,23.40,28.0%,83.0%,30.0%,97.0%
data center - semi chip,AMD,2026-03-02,46.81,74.28,9.25,34.0%,133.0%,33.0%,213.0%
,,,,,,,,,
data center - semi equip,ASML,2026-03-02,38.84,50.93,14.92,14.0%,12.0%,12.0%,15.0%
data center - semi equip,LRCX,2026-03-02,39.02,47.30,14.02,22.0%,36.0%,34.0%,34.0%
data center - semi equip,AMAT,2026-03-02,33.15,38.02,10.44,-2.0%,10.0%,-2.0%,71.0%
data center - semi equip,KLAC,2026-03-02,34.57,44.31,15.69,7.0%,37.0%,4.0%,39.0%
,,,,,,,,,
data center - semi equip for test,TER,2026-03-02,61.41,92.36,15.79,44.0%,84.0%,81.0%,76.0%
data center - semi equip for test,COHU,2026-03-02,NA,NA,3.19,30.0%,-29.0%,-65.0%,5.0%
data center - semi equip for test,KLIC,2026-03-02,NA,NA,5.33,20.0%,-76.0%,52.0%,-79.0%
,,,,,,,,,
data center - package,TSM,2026-03-02,22.05,34.77,15.69,25.0%,38.0%,27.0%,41.0%
data center - package,ASX,2026-03-02,15.53,41.19,2.55,14.0%,63.0%,39.0%,63.0%
data center - package,AMKR,2026-03-02,10.31,31.53,1.75,16.0%,34.0%,24.0%,63.0%
,,,,,,,,,
data center - PCB,TTMI,2026-03-02,28.98,65.44,3.91,19.0%,333.0%,36.0%,880.0%
,,,,,,,,,
data center - rack manufacture,CLS,2026-03-02,26.66,37.76,2.52,44.0%,59.0%,24.0%,76.0%
data center - rack manufacture,FLEX,2026-03-02,13.29,29.15,0.89,8.0%,11.0%,-1.0%,-9.0%
,,,,,,,,,
data center - router,ANET,2026-03-02,38.38,46.69,17.94,29.0%,28.0%,30.0%,19.0%
data center - router,MRVL,2026-03-02,30.10,28.59,9.15,37.0%,-395.0%,-22877.0%,-381.0%
,,,,,,,,,
data center - optics,CRDO,2026-03-02,87.22,98.73,25.66,272.0%,-2230.0%,-2601.0%,-2058.0%
data center - optics,MTSI,2026-03-02,85.88,118.65,18.55,25.0%,-129.0%,44.0%,-129.0%
data center - optics,SMTC,2026-03-02,52.60,310.73,8.52,13.0%,-225.0%,45.0%,-62.0%
data center - optics,LITE,2026-03-02,218.34,233.46,25.89,65.0%,-328.0%,818.0%,-228.0%
data center - optics,COHR,2026-03-02,46.37,291.46,8.77,17.0%,31.0%,21.0%,104.0%
data center - optics,FN,2026-03-02,44.34,54.63,5.24,36.0%,26.0%,52.0%,30.0%
data center - optics,CIEN,2026-03-02,112.85,421.04,10.61,26.0%,-96.0%,35.0%,-56.0%
data center - optics,CSCO,2026-03-02,19.82,27.67,5.26,10.0%,26.0%,15.0%,31.0%
data center - optics,ADI,2026-03-02,32.40,64.65,14.70,30.0%,117.0%,44.0%,112.0%
data center - optics,TXN,2026-03-02,24.67,38.63,10.80,10.0%,1.0%,14.0%,-4.0%
data center - optics,APH,2026-03-02,24.95,40.75,7.24,49.0%,81.0%,82.0%,60.0%
data center - optics,TEL,2026-03-02,14.58,30.42,3.42,22.0%,36.0%,34.0%,42.0%
data center - optics,GLW,2026-03-02,38.49,85.81,8.66,20.0%,55.0%,48.0%,74.0%
,,,,,,,,,
data center - NAND/SSD,STX,2026-03-02,30.68,43.22,8.29,22.0%,102.0%,66.0%,76.0%
data center - NAND/SSD,WDC,2026-03-02,27.35,27.01,8.50,-30.0%,165.0%,18.0%,209.0%
data center - NAND/SSD,SNDK,2026-03-02,63.80,NA,10.25,61.0%,442.0%,404.0%,672.0%
,,,,,,,,,
data center - server,DELL,2026-03-02,10.98,17.27,0.88,40.0%,42.0%,,47.0%
data center - server,SMCI,2026-03-02,17.82,23.36,0.67,123.0%,33.0%,30.0%,25.0%
,,,,,,,,,
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),MPWR,2026-03-02,68.06,89.11,19.49,21.0%,24.0%,24.0%,-88.0%
data center - 板级DC-DC(48VDC->6VDC->VRM->1VDC for GPU/CPU),VICR,2026-03-02,176.48,79.99,22.86,12.0%,64.0%,,354.0%
,,,,,,,,,
data center - 服务器电源(PowerShelf/Front-End PSU/415VAC->48VDC架构),AEIS,2026-03-02,47.59,89.34,7.15,18.0%,41.0%,56.0%,7.0%
,,,,,,,,,
data center - 机房配电UPS/PDU(415VAC->415VAC),NVT,2026-03-02,24.85,28.03,4.97,42.0%,58.0%,26.0%,982.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),ETN,2026-03-02,24.17,35.99,5.32,13.0%,11.0%,6.0%,17.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),VRT,2026-03-02,44.97,74.55,9.51,23.0%,130.0%,28.0%,203.0%
data center - 机房配电UPS/PDU(415VAC->415VAC),POWL,2026-03-02,25.63,34.77,5.83,4.0%,19.0%,20.0%,19.0%
,,,,,,,,,
data center - (34.5/13.8/4.16kVAC->415VAC,ETN,2026-03-02,24.17,35.99,5.32,13.0%,11.0%,6.0%,17.0%
data center - (34.5/13.8/4.16kVAC->415VAC,HUBB,2026-03-02,20.52,31.11,4.72,12.0%,15.0%,19.0%,14.0%
,,,,,,,,,
data center - UPS battery,ENS,2026-03-02,11.33,20.20,1.61,1.0%,-16.0%,-7.0%,-21.0%
data center - UPS battery,FLNC,2026-03-02,NA,NA,1.12,154.0%,20.0%,4.0%,9.0%
,,,,,,,,,
data center - onsite power generator,CAT,2026-03-02,27.70,39.94,5.18,18.0%,-7.0%,2.0%,-14.0%
data center - onsite power generator,GEV,2026-03-02,85.21,49.61,6.25,4.0%,-1.0%,48.0%,657.0%
data center - onsite power generator,CMI,2026-03-02,17.20,28.36,2.39,1.0%,19.0%,-2.0%,42.0%
data center - onsite power generator,FTAI,2026-03-02,33.65,64.44,12.14,32.0%,24.0%,18.0%,29.0%
data center - onsite power generator,BE,2026-03-02,284.28,NA,22.35,36.0%,-98.0%,-15.0%,-99.0%
,,,,,,,,,
data center - construction builder,EME,2026-03-02,18.41,26.28,1.95,20.0%,45.0%,13.0%,49.0%
data center - construction builder,FIX,2026-03-02,34.12,49.32,5.51,42.0%,125.0%,78.0%,127.0%
data center - construction builder,URI,2026-03-02,9.46,21.25,3.21,3.0%,-4.0%,0.0%,-5.0%
,,,,,,,,,
"data center - 电网侧≥115kV, 115kV->34.5kV",PWR,2026-03-02,35.24,83.87,2.99,20.0%,1.0%,15.0%,3.0%
"data center - 电网侧≥115kV, 115kV->34.5kV",MYRG,2026-03-02,17.92,35.44,1.13,17.0%,72.0%,41.0%,129.0%
,,,,,,,,,
data center - new IPP,TLN,2026-03-02,11.03,NA,3.76,74.0%,1362.0%,-338.0%,-543.0%
data center - new IPP,OKLO,2026-03-02,NA,NA,NA,,200.0%,196.0%,198.0%
data center - new IPP,SMR,2026-03-02,NA,NA,125.49,-95.0%,-64.0%,534.0%,-32.0%
,,,,,,,,,
data center - IPP,CEG,2026-03-02,18.77,44.24,4.41,0.0%,-19.0%,-24.0%,-49.0%
data center - IPP,VST,2026-03-02,18.34,77.04,3.37,-68.0%,-32.0%,-122.0%,-53.0%
data center - IPP,NRG,2026-03-02,17.56,45.39,1.25,13.0%,-91.0%,-11.0%,-92.0%
,,,,,,,,,
data center - uranium,CCJ,2026-03-02,84.55,126.87,21.54,2.0%,158.0%,-4.0%,47.0%
data center - uranium,UEC,2026-03-02,NA,NA,148.75,-100.0%,-49.0%,120.0%,-49.0%
data center - uranium,LEU,2026-03-02,54.83,49.24,9.00,-4.0%,-55.0%,-67.0%,-67.0%
,,,,,,,,,
data center - HVAC,TT,2026-03-02,24.54,35.80,4.82,6.0%,-1.0%,2.0%,-2.0%
data center - HVAC,CARR,2026-03-02,18.63,37.22,2.44,-6.0%,-99.0%,-54.0%,-93.0%
data center - HVAC,JCI,2026-03-02,24.61,27.21,3.69,7.0%,74.0%,40.0%,25.0%
data center - HVAC,SPXC,2026-03-02,22.67,44.70,4.96,19.0%,35.0%,23.0%,38.0%
,,,,,,,,,
material - steel/copper/aluminum/lithium,NUE,2026-03-02,11.16,23.74,1.25,9.0%,28.0%,17.0%,32.0%
material - steel/copper/aluminum/lithium,STLD,2026-03-02,16.07,24.82,1.60,14.0%,27.0%,26.0%,28.0%
material - steel/copper/aluminum/lithium,CLF,2026-03-02,NA,NA,0.34,0.0%,-23.0%,-118.0%,-46.0%
material - steel/copper/aluminum/lithium,BHP,2026-03-02,8.18,20.46,3.88,3.0%,193.0%,50.0%,509.0%
material - steel/copper/aluminum/lithium,RIO,2026-03-02,6.54,16.27,2.15,,,,
material - steel/copper/aluminum/lithium,VALE,2026-03-02,6.07,31.40,1.88,9.0%,66.0%,41.0%,387.0%
material - steel/copper/aluminum/lithium,SCCO,2026-03-02,23.10,41.86,13.38,39.0%,64.0%,54.0%,65.0%
material - steel/copper/aluminum/lithium,FCX,2026-03-02,14.53,44.80,3.88,-11.0%,-38.0%,-49.0%,48.0%
material - steel/copper/aluminum/lithium,TMQ,2026-03-02,NA,NA,NA,,2015.0%,122.0%,2015.0%
material - steel/copper/aluminum/lithium,AA,2026-03-02,8.05,14.33,1.29,2.0%,-74.0%,-22.0%,12.0%
material - steel/copper/aluminum/lithium,CENX,2026-03-02,21.05,132.55,1.94,0.0%,-137.0%,4.0%,-96.0%
material - steel/copper/aluminum/lithium,ALB,2026-03-02,33.70,NA,4.10,16.0%,-471.0%,44.0%,-1457.0%
material - steel/copper/aluminum/lithium,LAC,2026-03-02,NA,NA,NA,,2371.0%,69.0%,2353.0%
,,,,,,,,,
aerospace - & defense,RKLB,2026-03-02,NA,NA,66.42,36.0%,-19.0%,-15.0%,1.0%
aerospace - & defense,DXYZ,2026-03-02,21.13,16.00,NA,-5512.0%,-297.0%,N/A,-297.0%
aerospace - & defense,FLY,2026-03-02,NA,NA,29.48,38.0%,227.0%,96.0%,204.0%
aerospace - & defense,LUNR,2026-03-02,NA,NA,16.10,-10.0%,-88.0%,32.0%,-87.0%
aerospace - & defense,RDW,2026-03-02,NA,NA,4.56,56.0%,23.0%,-4.0%,6.0%
aerospace - & defense,PL,2026-03-02,NA,NA,31.41,33.0%,191.0%,-37.0%,195.0%
aerospace - & defense,PLTR,2026-03-02,237.51,230.53,77.96,70.0%,672.0%,3127.0%,670.0%
aerospace - & defense,KTOS,2026-03-02,171.26,683.20,11.37,22.0%,202.0%,33.0%,51.0%
aerospace - & defense,AVAV,2026-03-02,78.14,NA,7.42,151.0%,-425.0%,126.0%,-327.0%
aerospace - & defense,RTX,2026-03-02,23.90,42.43,3.19,12.0%,14.0%,15.0%,9.0%
aerospace - & defense,LMT,2026-03-02,18.56,31.17,2.05,9.0%,195.0%,142.0%,155.0%
aerospace - & defense,NOC,2026-03-02,20.93,25.81,2.55,10.0%,12.0%,12.0%,13.0%
aerospace - & defense,LHX,2026-03-02,22.49,43.84,3.19,2.0%,-22.0%,-7.0%,-34.0%
aerospace - & defense,MOG-A,2026-03-02,22.25,43.08,2.73,21.0%,48.0%,27.0%,48.0%
aerospace - & defense,ALNT,2026-03-02,18.77,58.77,2.09,11.0%,207.0%,46.0%,209.0%
aerospace - & defense,GD,2026-03-02,16.78,23.43,1.86,8.0%,2.0%,2.0%,0.0%
aerospace - & defense,HII,2026-03-02,21.33,29.49,1.42,16.0%,51.0%,43.0%,29.0%
aerospace - & defense,CW,2026-03-02,36.10,56.35,7.64,15.0%,16.0%,13.0%,16.0%
aerospace - & defense,BWXT,2026-03-02,49.08,60.06,6.15,19.0%,29.0%,-2.0%,31.0%
aerospace - & defense,LDOS,2026-03-02,11.13,15.93,1.31,-4.0%,14.0%,11.0%,15.0%
aerospace - & defense,BAH,2026-03-02,10.08,11.76,0.84,-10.0%,-25.0%,-11.0%,7.0%
aerospace - & defense,CACI,2026-03-02,15.97,26.47,1.52,6.0%,18.0%,13.0%,13.0%
aerospace - & defense,USAS,2026-03-02,NA,NA,24.65,38.0%,-6.0%,299.0%,12.0%
aerospace - & defense,ALM,2026-03-02,NA,NA,251.85,27.0%,-769.0%,54.0%,-718.0%
aerospace - & defense,UAMY,2026-03-02,NA,NA,43.91,260.0%,603.0%,608.0%,555.0%
,,,,,,,,,
aerospace - aftermarket,GE,2026-03-02,38.77,42.36,7.88,18.0%,24.0%,1.0%,33.0%
aerospace - aftermarket,FTAI,2026-03-02,33.67,64.46,12.15,32.0%,24.0%,18.0%,29.0%
aerospace - aftermarket,HEI,2026-03-02,34.17,66.02,8.54,14.0%,19.0%,13.0%,13.0%
aerospace - aftermarket,ATI,2026-03-02,30.14,58.66,4.99,0.0%,-30.0%,9.0%,-30.0%
aerospace - aftermarket,CRS,2026-03-02,27.56,46.75,6.81,8.0%,24.0%,24.0%,25.0%
aerospace - aftermarket,HWM,2026-03-02,45.18,71.55,12.91,15.0%,10.0%,23.0%,18.0%
aerospace - aftermarket,PH,2026-03-02,25.87,36.83,6.23,9.0%,-9.0%,13.0%,-11.0%
aerospace - aftermarket,TDG,2026-03-02,21.85,42.30,8.16,14.0%,-8.0%,8.0%,-13.0%
aerospace - aftermarket,BA,2026-03-02,NA,120.76,2.01,57.0%,-303.0%,-93.0%,-307.0%
,,,,,,,,,
material - rare earth(永磁体),CRS,2026-03-02,27.56,46.75,6.81,8.0%,24.0%,24.0%,25.0%
material - rare earth(永磁体),MP,2026-03-02,NA,NA,40.72,70.0%,-131.0%,-265.0%,-142.0%
material - rare earth(永磁体),USAR,2026-03-02,NA,NA,NA,,-10497.0%,712.0%,-11227.0%
material - rare earth(永磁体),EMAT,2026-03-02,NA,NA,NA,,-48.0%,-49.0%,-52.0%
material - rare earth(永磁体),METC,2026-03-02,61.99,NA,1.84,-25.0%,-360.0%,-84.0%,-481.0%
material - rare earth(永磁体),CRML,2026-03-02,NA,NA,NA,,,,
,,,,,,,,,
chips,QCOM,2026-03-02,11.16,29.16,3.36,5.0%,-2.0%,-6.0%,-6.0%
chips,INTC,2026-03-02,20.63,NA,4.26,-4.0%,-44.0%,23.0%,369.0%
chips,ARM,2026-03-02,116.70,164.64,28.09,26.0%,-15.0%,14.0%,-12.0%
,,,,,,,,,
robotic,MOG-A,2026-03-02,22.25,43.08,2.73,21.0%,48.0%,27.0%,48.0%
robotic,ALNT,2026-03-02,18.77,58.77,2.09,11.0%,207.0%,46.0%,209.0%
robotic,ROK,2026-03-02,26.24,46.82,5.37,12.0%,61.0%,6.0%,66.0%
robotic,SNPS,2026-03-02,38.57,65.11,10.09,65.0%,-73.0%,106.0%,-78.0%
robotic,SYM,2026-03-02,NA,NA,13.70,29.0%,-218.0%,-266.0%,-175.0%
,,,,,,,,,
quatum,IBM,2026-03-02,14.47,21.46,3.32,12.0%,25.0%,27.0%,92.0%
quatum,IONQ,2026-03-02,NA,NA,106.31,429.0%,-461.0%,151.0%,-473.0%
quatum,RGTI,2026-03-02,NA,NA,767.12,-18.0%,1255.0%,19.0%,1255.0%
,,,,,,,,,
TMT - SAAS,SAP,2026-03-02,17.01,27.99,5.41,13.0%,37.0%,16.0%,26.0%
TMT - SAAS,CRM,2026-03-02,15.03,24.73,4.36,12.0%,32.0%,9.0%,14.0%
TMT - SAAS,NOW,2026-03-02,42.81,66.01,8.68,21.0%,17.0%,49.0%,4.0%
TMT - SAAS,ADBE,2026-03-02,11.33,15.73,4.54,10.0%,14.0%,8.0%,10.0%
TMT - SAAS,INTU,2026-03-02,19.50,27.79,5.89,17.0%,52.0%,34.0%,47.0%
TMT - SAAS,ADP,2026-03-02,14.28,20.51,4.05,6.0%,10.0%,7.0%,10.0%
TMT - SAAS,WDAY,2026-03-02,24.45,52.12,3.71,15.0%,120.0%,74.0%,54.0%
TMT - SAAS,ADSK,2026-03-02,31.99,47.33,7.30,20.0%,20.0%,35.0%,4.0%
TMT - SAAS,TEAM,2026-03-02,NA,NA,3.41,23.0%,18.0%,-64.0%,12.0%
TMT - SAAS,HUBS,2026-03-02,71.56,305.16,4.47,20.0%,375.0%,225.0%,993.0%
TMT - SAAS,TWLO,2026-03-02,44.67,633.74,3.73,14.0%,179.0%,68.0%,268.0%
TMT - SAAS,ZM,2026-03-02,11.18,11.87,4.48,5.0%,92.0%,-14.0%,83.0%
TMT - SAAS,DOCU,2026-03-02,21.83,32.14,2.91,8.0%,33.0%,34.0%,34.0%
TMT - SAAS,BILL,2026-03-02,181.13,NA,2.82,14.0%,-106.0%,4966.0%,-108.0%
TMT - SAAS,GDDY,2026-03-02,11.69,14.28,2.40,7.0%,30.0%,17.0%,23.0%
TMT - SAAS,WIX,2026-03-02,22.34,32.31,2.12,14.0%,-61.0%,7.0%,-102.0%
TMT - SAAS,PATH,2026-03-02,114.09,25.31,3.70,16.0%,-196.0%,-149.0%,-1967.0%
,,,,,,,,,
CN,BABA,2026-03-02,14.88,19.65,2.29,5.0%,-52.0%,-67.0%,-52.0%
CN,NIO,2026-03-02,NA,NA,0.98,17.0%,-32.0%,,-29.0%
,,,,,,,,,
Fin - bank,JPM,2026-03-02,NA,14.94,2.88,N/A,-1.0%,N/A,-7.0%
Fin - bank,BAC,2026-03-02,NA,13.13,1.84,N/A,35.0%,N/A,14.0%
Fin - bank,C,2026-03-02,NA,15.94,1.14,N/A,0.0%,N/A,-16.0%
Fin - bank,BK,2026-03-02,NA,16.15,2.03,N/A,25.0%,N/A,26.0%
Fin - bank,MS,2026-03-02,NA,16.45,2.23,N/A,17.0%,N/A,19.0%
Fin - bank,GS,2026-03-02,NA,16.89,2.04,N/A,11.0%,N/A,12.0%
,,,,,,,,,
Fin - credit,AXP,2026-03-02,9.42,20.14,2.64,10.0%,12.0%,N/A,14.0%
Fin - credit,COF,2026-03-02,NA,66.25,1.75,N/A,44.0%,N/A,101.0%
Fin - credit,SOFI,2026-03-02,21.72,47.78,4.85,32.0%,209.0%,N/A,-48.0%
Fin - credit,AFRM,2026-03-02,13.75,57.88,4.57,29.0%,61.0%,N/A,61.0%
Fin - credit,KLAR,2026-03-02,NA,NA,1.44,38.0%,-137.0%,-116.0%,-304.0%
Fin - credit,UPST,2026-03-02,52.60,64.25,2.60,35.0%,-826.0%,-50860.0%,-778.0%
Fin - credit,FICO,2026-03-02,36.23,52.10,16.18,16.0%,28.0%,30.0%,4.0%
,,,,,,,,,
Fin - payment,V,2026-03-02,21.08,30.42,14.78,15.0%,8.0%,14.0%,15.0%
Fin - payment,MA,2026-03-02,22.72,31.65,14.20,18.0%,25.0%,27.0%,21.0%
Fin - payment,FISV,2026-03-02,7.01,9.78,1.56,1.0%,-19.0%,-14.0%,-14.0%
Fin - payment,PYPL,2026-03-02,5.83,8.47,1.27,5.0%,15.0%,12.0%,28.0%
Fin - payment,XYZ,2026-03-02,11.00,30.65,1.60,4.0%,-27.0%,129.0%,-94.0%
Fin - payment,TOST,2026-03-02,38.35,50.30,2.63,22.0%,206.0%,121.0%,206.0%
,,,,,,,,,
Fin - broker,SCHW,2026-03-02,9.23,20.60,6.08,8.0%,38.0%,N/A,38.0%
Fin - broker,IBKR,2026-03-02,-1.04,32.80,3.10,13.0%,25.0%,N/A,31.0%
Fin - broker,HOOD,2026-03-02,39.42,38.26,15.76,28.0%,18.0%,N/A,-34.0%
Fin - broker,COIN,2026-03-02,40.57,41.55,6.71,-69.0%,-159.0%,N/A,-152.0%
,,,,,,,,,
Fin - asset manage,BLK,2026-03-02,18.99,30.58,7.01,26.0%,-24.0%,N/A,-33.0%
Fin - asset manage,BX,2026-03-02,21.43,29.59,10.03,0.0%,51.0%,N/A,44.0%
Fin - asset manage,KKR,2026-03-02,30.52,38.71,3.96,86.0%,58.0%,N/A,-2.0%
Fin - asset manage,BN,2026-03-02,15.93,90.77,1.41,7.0%,-214.0%,N/A,79.0%
Fin - asset manage,APO,2026-03-02,9.05,19.49,1.90,86.0%,2.0%,N/A,-55.0%
Fin - asset manage,SSNC,2026-03-02,10.17,23.94,2.90,8.0%,-8.0%,4.0%,-22.0%
Fin - asset manage,CWAN,2026-03-02,68.09,NA,9.51,72.0%,-41.0%,264.0%,-103.0%
,,,,,,,,,
Fin - mm,VIRT,2026-03-02,7.55,8.29,2.02,21.0%,70.0%,N/A,48.0%
,,,,,,,,,
Fin - data & stock exchange,ICE,2026-03-02,16.90,28.55,7.65,13.0%,18.0%,N/A,22.0%
Fin - data & stock exchange,NDAQ,2026-03-02,19.29,28.68,6.14,3.0%,32.0%,N/A,46.0%
